Gene = RNF208
index = 1152
Annotated 5SS: [73]
Annotated 3SS: [272]
SMsplice 5SS: [73]
SMsplice 3SS: [169]
Partition function (log Z): -8.3323225836376

Sorted 5' Splice Sites (High to Low Probability):
Position 73: 0.9984084468893366
Position 1042: 0.0015527072606466446
Position 728: 0.0014995202705217437
Position 664: 0.0012019402675036979
Position 255: 0.0009061655857576217
Position 244: 0.00019304026468354614
Position 436: 0.00011480292770253231
Position 868: 5.255438939038646e-05
Position 714: 4.9881846083981426e-05
Position 601: 3.211378602136689e-05
Position 1119: 1.7623795286302027e-05
Position 940: 1.1259684998367002e-05
Position 422: 9.73865390461706e-06
Position 191: 9.575041668365965e-06
Position 805: 8.764087438825006e-06
Position 908: 7.488195550954905e-06
Position 864: 5.178739406084172e-06
Position 488: 5.096298594062977e-06
Position 349: 3.684933344786552e-06
Position 400: 2.908430222213716e-06
Position 720: 2.6815908372779115e-06
Position 299: 2.536257489246607e-06
Position 732: 2.5048486052676948e-06
Position 588: 2.3261859671247606e-06
Position 234: 1.8267436879652362e-06
Position 474: 1.7523784401920157e-06
Position 992: 1.346279144137198e-06
Position 1046: 1.1402794836422595e-06
Position 444: 9.023828927555756e-07
Position 1151: 6.863420449195876e-07
Position 794: 5.855202944170777e-07
Position 1091: 5.444896354955471e-07
Position 1133: 5.10981759556031e-07
Position 559: 4.135972350713376e-07
Position 1154: 3.9585989419533494e-07
Position 1096: 3.9325204387602657e-07
Position 866: 2.3664259864928215e-07
Position 914: 1.68673589963794e-07
Position 896: 1.345272439035954e-07
Position 843: 4.267490826404964e-08
Position 848: 2.829764500672035e-08
Position 1106: 1.804877647275453e-08
Position 948: 1.6236853781228312e-08
Position 822: 1.0448044467493224e-08
Position 875: 9.774868661606175e-09
Position 696: 1.4913195260681346e-09
Position 984: 6.621603792287701e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 169: 0.7212200378743905
Position 241: 0.10336748131573367
Position 314: 0.06986036835872925
Position 272: 0.029376293065370467
Position 705: 0.02487356353145033
Position 434: 0.015324756861038475
Position 875: 0.007176563521979225
Position 455: 0.0069390511120598665
Position 1207: 0.005750133994211342
Position 349: 0.005209593719741181
Position 780: 0.0034650727417329164
Position 1292: 0.001847562257677545
Position 573: 0.0012466665779144947
Position 884: 0.0011712553768674814
Position 392: 0.001080369222090289
Position 707: 0.0009384821493482619
Position 668: 0.0007307734055853848
Position 908: 0.000567287241454799
Position 944: 0.0005591681356169161
Position 287: 0.0005227650923748614
Position 830: 0.0003987689130908844
Position 488: 0.0003034333385651594
Position 1154: 0.00022237147536269445
Position 1046: 0.0001925970737404913
Position 244: 0.0001788915034055008
Position 1091: 0.00017685196217039135
Position 728: 0.00017310949945343218
Position 557: 0.00014238268156876736
Position 364: 0.00013137737400864606
Position 461: 0.00012909846030709457
Position 180: 0.00011934435659783068
Position 627: 0.00011708944666139596
Position 1323: 9.156523212310708e-05
Position 400: 8.006827878149983e-05
Position 1157: 7.581291469105907e-05
Position 579: 5.10403002572206e-05
Position 914: 4.447561467597584e-05
Position 1275: 4.016325633338743e-05
Position 596: 3.735812322836314e-05
Position 1069: 3.382949297359948e-05
Position 835: 3.0098513838489856e-05
Position 1019: 2.2048352582094966e-05
Position 1079: 1.3498352949183824e-05
Position 673: 1.297430725380373e-05
Position 896: 1.1335888786892903e-05
Position 360: 9.476226593912078e-06
Position 1003: 8.816140613001496e-06
Position 182: 8.368933117274106e-06
Position 713: 7.4304809258285325e-06
Position 1064: 6.409786850327807e-06
Position 1186: 5.335070450390339e-06
Position 185: 5.1028229454024145e-06
Position 470: 4.276578328636999e-06
Position 872: 9.250742468389388e-07
Position 581: 2.1201772934336972e-07
Position 794: 1.74570274729497e-07
Position 680: 1.7212029609830373e-07
Position 497: 9.13555328919669e-08
Position 785: 7.407034814333929e-08
Position 1058: 1.0298499462561507e-08
