Gene = ABHD11
index = 4
Annotated 5SS: [ 222  540 1306 1647 1939]
Annotated 3SS: [ 403 1131 1475 1756 2175]
SMsplice 5SS: [ 222  540 1306]
SMsplice 3SS: [ 424 1131 2221]
Partition function (log Z): 0.13469838488075858

Sorted 5' Splice Sites (High to Low Probability):
Position 540: 0.9890590591600616
Position 222: 0.9519215328303744
Position 1306: 0.9262736297414093
Position 1647: 0.3202928257881304
Position 1661: 0.22303456704514316
Position 1939: 0.1888138917758411
Position 1799: 0.11515055089472168
Position 970: 0.06856242768747764
Position 1132: 0.049305093713338764
Position 1673: 0.03528231698296191
Position 131: 0.028166170699748607
Position 1025: 0.021360072641899583
Position 992: 0.018842662966714184
Position 1793: 0.018447704289457665
Position 1160: 0.010588481427497883
Position 1953: 0.009769355799339444
Position 1151: 0.0053773259319303225
Position 1531: 0.005095402389450912
Position 535: 0.004399362222410184
Position 923: 0.004389927342859886
Position 1823: 0.0026894871025861943
Position 658: 0.0023730589675797337
Position 65: 0.002062396420480452
Position 1240: 0.0017249198580852312
Position 552: 0.0016735250343458737
Position 1633: 0.001492873798669188
Position 1930: 0.0014328513907620772
Position 1141: 0.0008603590083114061
Position 1956: 0.00071871057323794
Position 1766: 0.0007051955162332943
Position 718: 0.000650421565437863
Position 169: 0.0005787833079229504
Position 866: 0.00042769023263073395
Position 721: 0.0004252691584082328
Position 1023: 0.00023254174810097262
Position 850: 0.00017656081998539483
Position 926: 0.00016484307680060653
Position 2020: 0.00011849156857598493
Position 2231: 9.429069648306784e-05
Position 1400: 8.271406189521105e-05
Position 1462: 7.617584986634168e-05
Position 1341: 5.817446171137355e-05
Position 1319: 5.424686364943824e-05
Position 1917: 5.0131881787801554e-05
Position 2352: 4.647867545966903e-05
Position 960: 3.8348189555280895e-05
Position 58: 3.803821187500647e-05
Position 1533: 3.800834005764125e-05
Position 786: 3.022606873971213e-05
Position 1678: 2.846754122090652e-05
Position 1885: 1.5829924520701603e-05
Position 839: 1.4839593504949188e-05
Position 2429: 1.3797425906356922e-05
Position 583: 1.2451902617750538e-05
Position 1457: 1.2437998689424774e-05
Position 226: 1.1159800314931528e-05
Position 1485: 6.2481136159820215e-06
Position 1503: 4.607559767881173e-06
Position 2303: 4.523598117807378e-06
Position 1451: 4.371786369277294e-06
Position 1492: 4.235480852312441e-06
Position 1816: 4.05227099400301e-06
Position 2110: 3.724219268365708e-06
Position 2339: 3.6273487956929425e-06
Position 360: 2.388046042984192e-06
Position 2336: 2.2237702825924515e-06
Position 2033: 2.2149082688745853e-06
Position 1255: 1.7390507459913836e-06
Position 1113: 1.0321125931200958e-06
Position 1436: 9.225210499154588e-07
Position 1934: 5.971654275435898e-07
Position 1814: 5.702108869355571e-07
Position 2112: 3.6534124444460815e-07
Position 1554: 2.640919136717978e-07
Position 2311: 2.0659928184464548e-07
Position 1638: 2.0587905475284304e-07
Position 1603: 2.00037521389037e-07
Position 618: 1.7990121905183012e-07
Position 257: 1.486754570361872e-07
Position 1252: 1.400321430827546e-07
Position 1058: 1.2288498077292168e-07
Position 309: 1.029947003119486e-07
Position 175: 9.212791484099741e-08
Position 696: 6.804825401009671e-08
Position 2546: 6.673112741250151e-08
Position 2487: 5.624138018367695e-08
Position 1249: 5.316174680053e-08
Position 1704: 4.281370246982691e-08
Position 2474: 3.771129556785943e-08
Position 1518: 3.7577338045070486e-08
Position 1387: 3.5936230340056893e-08
Position 2477: 3.5900875028374216e-08
Position 2404: 2.4222571270074933e-08
Position 1692: 1.6268155133896186e-08
