Gene = RNF224
index = 1155
Annotated 5SS: [ 591 1071]
Annotated 3SS: [ 880 1350]
SMsplice 5SS: [134 470]
SMsplice 3SS: [ 249 1798]
Partition function (log Z): -4.717445232274159

Sorted 5' Splice Sites (High to Low Probability):
Position 134: 0.7269700077150225
Position 470: 0.6701329842152121
Position 1071: 0.37135670365511814
Position 637: 0.19023670578522278
Position 144: 0.1766224825861284
Position 180: 0.05422744905670455
Position 410: 0.047543303920576936
Position 2086: 0.0319186944134025
Position 1991: 0.030955213557958983
Position 1228: 0.015970401951129462
Position 1090: 0.005767919033644983
Position 620: 0.005652143040170476
Position 575: 0.00453056677949106
Position 1309: 0.0023036169716257804
Position 1498: 0.002010896578668796
Position 1494: 0.001761749726889491
Position 1272: 0.0016352600648245077
Position 607: 0.001599286339305772
Position 1810: 0.0012048685592403127
Position 643: 0.0011950274425941657
Position 1556: 0.0005938764431598918
Position 1496: 0.0005352115412648519
Position 1585: 0.0004484104108113795
Position 69: 0.0003752443518501851
Position 1209: 0.00034176820752851667
Position 970: 0.000335579169660977
Position 1544: 0.0002683377250389621
Position 828: 0.00022077853839117366
Position 791: 0.00021506692247168395
Position 1948: 0.00021015127644713342
Position 438: 0.00015867233271688229
Position 2022: 0.00014909527727733612
Position 254: 0.0001311795427800062
Position 1713: 0.00013089804842546764
Position 1884: 0.00011823870754226835
Position 371: 0.00011740066090447796
Position 812: 0.00011172267389838469
Position 1935: 9.82820238998728e-05
Position 1103: 9.483418891717844e-05
Position 1951: 8.116448235752057e-05
Position 517: 4.6458844056678935e-05
Position 299: 3.924268492967869e-05
Position 864: 3.775488426705988e-05
Position 364: 2.919733625916934e-05
Position 1624: 2.912511691464845e-05
Position 1551: 2.859220907227942e-05
Position 701: 2.7462762120364473e-05
Position 2106: 2.6353525093917217e-05
Position 1193: 1.6288269494580315e-05
Position 424: 1.1619862386763206e-05
Position 1179: 1.1338297213196205e-05
Position 2246: 9.86389489407112e-06
Position 1160: 7.345344163846101e-06
Position 430: 7.2870612214534725e-06
Position 1911: 6.22713295653835e-06
Position 1202: 5.446858673249114e-06
Position 2213: 5.30692079507196e-06
Position 1472: 4.716749688990355e-06
Position 2079: 3.4449677087668213e-06
Position 354: 3.2904732444165628e-06
Position 793: 3.180794900431844e-06
Position 1007: 3.119014106231913e-06
Position 184: 2.773982143237488e-06
Position 195: 2.5594634851136767e-06
Position 1130: 2.445738677337416e-06
Position 1933: 2.2847669336873994e-06
Position 100: 2.0760927671163053e-06
Position 685: 2.057009646643127e-06
Position 187: 1.8403482942228034e-06
Position 109: 1.2871705694580464e-06
Position 1041: 1.1946996103493268e-06
Position 1965: 1.0660178788073116e-06
Position 1953: 8.721218226693363e-07
Position 1181: 8.412819634611398e-07
Position 224: 8.287762298411428e-07
Position 1127: 5.40516969225032e-07
Position 710: 2.6519640087020066e-07
Position 2173: 2.631738510392158e-07
Position 731: 2.1293531056032419e-07
Position 2100: 2.0300459037420455e-07
Position 871: 1.9544618676183443e-07
Position 876: 1.805254363751101e-07
Position 729: 1.1610994601604393e-07
Position 756: 7.76115003440199e-08
Position 509: 6.920217614555532e-08
Position 2277: 6.423214720656989e-08
Position 9: 5.8916705759932363e-08
Position 959: 5.3151490453125134e-08
Position 868: 5.2817035343691424e-08
Position 1772: 2.404513369776521e-08
Position 249: 2.343988719266592e-08
Position 2036: 1.6380488048879868e-08
Position 256: 1.290384578384495e-08
Position 2288: 1.1912963741541133e-08
Position 1325: 8.19818877143224e-09
Position 453: 7.949030313195814e-09
Position 2275: 7.672680784082528e-09
Position 24: 6.337278003429242e-09
Position 886: 1.6250459110990843e-09
Position 717: 1.2204783835902206e-09
Position 208: 9.790203482868094e-10
Position 1035: 8.642567562483823e-10
Position 899: 4.4664676036273384e-10
Position 719: 2.7482524965560434e-10
Position 2266: 2.49186834103814e-10
Position 48: 9.597491710567604e-11
Position 737: 3.399328816637243e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 249: 0.8746504894339916
Position 1798: 0.49902551659774197
Position 1350: 0.23557105178903115
Position 930: 0.20132552544162247
Position 2263: 0.14195283632830702
Position 864: 0.0641970478613355
Position 1840: 0.0545309518740096
Position 880: 0.03984424057766366
Position 965: 0.028072393991351502
Position 1681: 0.018140312036826128
Position 914: 0.01659894896728485
Position 297: 0.014497211014835905
Position 1491: 0.011664954232379758
Position 1144: 0.0114292664435702
Position 886: 0.010440893405849597
Position 1176: 0.0089193922587594
Position 1227: 0.00879562560099103
Position 1048: 0.008178422028079228
Position 443: 0.007888033014855588
Position 1551: 0.007874101893647293
Position 1749: 0.007809173751178196
Position 458: 0.007497276795111739
Position 1250: 0.007300436564504235
Position 1889: 0.0056930041404829115
Position 2327: 0.005504350810223526
Position 996: 0.004812020120756817
Position 983: 0.003462491499648996
Position 893: 0.002825441362179977
Position 564: 0.002715548019335557
Position 1530: 0.001977715404293612
Position 555: 0.0018572932415068888
Position 1754: 0.0018167024705701207
Position 2055: 0.001540469064888137
Position 1685: 0.0014552729077317995
Position 1301: 0.0014165865998408305
Position 1629: 0.0013764354404024876
Position 2014: 0.0013233853224541199
Position 1734: 0.0013037456420401665
Position 1802: 0.0012538877769251921
Position 1943: 0.0010913444545047578
Position 2194: 0.001086403964162372
Position 1375: 0.000995417916767492
Position 1179: 0.0009448652612881257
Position 398: 0.0008987341343780271
Position 378: 0.0008839693171253511
Position 2240: 0.0008191633361648073
Position 499: 0.0007657713805827994
Position 1778: 0.0007618274958503655
Position 1701: 0.0007301855926269978
Position 316: 0.0007279387488695772
Position 727: 0.0006947248056110346
Position 1289: 0.000685142675968833
Position 1946: 0.0005584441414901954
Position 970: 0.0005495085887041552
Position 1977: 0.0005391488956530381
Position 348: 0.0005271205969128778
Position 775: 0.0005181315897280722
Position 539: 0.0004723664677822643
Position 2245: 0.00042898273335091375
Position 1059: 0.00042602933921887025
Position 2133: 0.000415055025083228
Position 747: 0.00039671141897275455
Position 2354: 0.0003671794049349578
Position 1147: 0.000344521037107208
Position 821: 0.00030799379698658
Position 2062: 0.00028442044924430594
Position 469: 0.0002632001689192027
Position 1928: 0.0002618109214788072
Position 1898: 0.00025727695781634557
Position 1406: 0.00025289604059938736
Position 1125: 0.00025102245467845314
Position 1360: 0.00021425654478405618
Position 1911: 0.0002026640467861692
Position 1070: 0.000190294021437909
Position 1186: 0.0001850146944872133
Position 1256: 0.00016471790360983728
Position 1321: 0.00014371538563519803
Position 2090: 0.0001420758723040249
Position 329: 0.000140036521893172
Position 1308: 0.00013795338624087531
Position 1962: 0.00010624642692754739
Position 524: 0.00010431357172243681
Position 754: 0.0001031301524244241
Position 1560: 0.00010297340161267669
Position 986: 9.113926664630262e-05
Position 990: 9.103613184562132e-05
Position 1914: 9.053323117683231e-05
Position 309: 7.808202052054215e-05
Position 780: 7.40229038756391e-05
Position 1705: 6.858623458426523e-05
Position 1411: 6.639632446039944e-05
Position 1809: 6.339270178442806e-05
