Gene = GeneID_692866dufa13
index = 84
Annotated 5SS: [ 117 1380]
Annotated 3SS: [1158 2078]
SMsplice 5SS: [ 117 1380]
SMsplice 3SS: [1158 2078]
top_k =  500
Partition function (log Z): -4.018314081797772

Sorted 5' Splice Sites (High to Low Probability):
Position 117: 0.9769848236344529
Position 1380: 0.8671776398783186
Position 2012: 0.12785914937206155
Position 1057: 0.018124635993880457
Position 1496: 0.017816438415256815
Position 293: 0.013797753026458515
Position 829: 0.009053364600533369
Position 1373: 0.00838192261504559
Position 1948: 0.007745701980663285
Position 1077: 0.006065168800911484
Position 946: 0.0050736205764676245
Position 1736: 0.004657815542184116
Position 646: 0.0028425205416909346
Position 976: 0.002677039491670728
Position 121: 0.0025380571549780814
Position 1891: 0.0015237948529597382
Position 32: 0.0010222572554897014
Position 2037: 0.0009389804094894306
Position 308: 0.000811659343948126
Position 1327: 0.0004487344130009245
Position 730: 0.0004053202325712999
Position 1638: 0.00027504594384214514
Position 827: 0.00021880077944004303
Position 1545: 0.00021435922315097216
Position 1993: 0.000210229772743212
Position 1838: 0.00020623392767086921
Position 181: 0.00019215179409004217
Position 1531: 0.00019180178741760347
Position 1052: 0.0001615208288495944
Position 663: 0.00011487866331968369
Position 2004: 0.0001106969054010115
Position 710: 6.213476358866938e-05
Position 1919: 5.640173504141129e-05
Position 164: 5.369532679843561e-05
Position 1586: 5.310505960937989e-05
Position 1651: 4.7230592179839047e-05
Position 1671: 3.919012243438102e-05
Position 1365: 3.7887949723431055e-05
Position 1842: 2.808898600466435e-05
Position 2031: 2.518296741007423e-05
Position 725: 2.294289438502396e-05
Position 2079: 2.268278616656921e-05
Position 1540: 1.6597650304471074e-05
Position 2053: 1.655856215727819e-05
Position 1450: 1.6343792811252204e-05
Position 2026: 1.1597390001312607e-05
Position 1415: 1.1211835935719832e-05
Position 1916: 1.017041383952743e-05
Position 1198: 9.419728032438411e-06
Position 789: 9.101335920943193e-06
Position 334: 7.780565841500728e-06
Position 810: 6.783733699068022e-06
Position 2245: 4.473404542246779e-06
Position 147: 5.535616599355957e-09
Position 327: 3.688833808238813e-09
Position 230: 1.739669684736684e-09
Position 192: 1.3176991542937643e-09
Position 455: 4.507612515066636e-10
Position 349: 3.6945277331395957e-10
Position 446: 3.247961363383565e-10
Position 187: 2.2926543653845273e-10
Position 493: 2.277113873464202e-10
Position 610: 1.2152052557211523e-10
Position 676: 4.3373965860933106e-11
Position 172: 9.21824754855412e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2078: 0.8937449120966109
Position 1158: 0.8408524728732002
Position 1883: 0.2078540266838994
Position 1296: 0.033838622756760965
Position 861: 0.016364901846121875
Position 1405: 0.011316629334159407
Position 2129: 0.009396131260556075
Position 893: 0.007442604988294319
Position 1495: 0.007289186951060884
Position 1241: 0.0070694243758998195
Position 899: 0.005330130827652488
Position 826: 0.0040467557554086245
Position 896: 0.003622762011623958
Position 1247: 0.00321762481533327
Position 683: 0.002930774211411699
Position 902: 0.0021097735854772167
Position 710: 0.0016336748752271786
Position 1229: 0.0014940012134781217
Position 645: 0.001437145622715126
Position 921: 0.00142737459344543
Position 1833: 0.0013806370125842601
Position 924: 0.0011921899853849954
Position 1916: 0.0011454498850179261
Position 1860: 0.0011350894301646007
Position 1302: 0.0010071973900270853
Position 426: 0.000839769051936081
Position 1258: 0.0007988353028223375
Position 202: 0.0007099669547259237
Position 1336: 0.0005989733528819949
Position 610: 0.0005915460460311948
Position 740: 0.0005480061185410785
Position 1322: 0.0005125640188257974
Position 1617: 0.0004975002724079972
Position 1676: 0.0004446703666437491
Position 552: 0.00042811442889227575
Position 1965: 0.0003931387244181724
Position 478: 0.00023030957896707374
Position 449: 0.00021740193399107823
Position 225: 0.00021484555803312193
Position 1035: 0.0002112173683911094
Position 403: 0.00019457748575035395
Position 406: 0.00017488987466948347
Position 1750: 0.00016000209389710436
Position 180: 0.00015968128063767193
Position 1330: 0.00015939872615739788
Position 592: 0.00015271369424921978
Position 629: 0.00014706071386886096
Position 1686: 0.00012175345326482781
Position 789: 0.00011022788200013981
Position 797: 9.997769778071415e-05
Position 1253: 8.094993864994e-05
