Gene = GeneID_692375
index = 54
Annotated 5SS: [ 43 378 622]
Annotated 3SS: [122 454 710]
SMsplice 5SS: [ 43 378 622]
SMsplice 3SS: [122 454 710]
top_k =  500
Partition function (log Z): 8.373875270696983

Sorted 5' Splice Sites (High to Low Probability):
Position 378: 0.9996055103918096
Position 43: 0.9832783721972684
Position 622: 0.9722307709844636
Position 584: 0.025398242609965482
Position 61: 0.002089065848631734
Position 588: 0.0006719183707714153
Position 593: 0.00047077265238667403
Position 210: 0.000351516761153848
Position 33: 0.0003492025034873353
Position 552: 0.00024508144202370764
Position 4: 0.00012497982386366237
Position 579: 6.005380526102891e-05
Position 10: 4.8178941623502876e-05
Position 854: 3.3349843705657946e-05
Position 626: 1.4619940128700197e-05
Position 820: 1.444581827675132e-05
Position 15: 1.4378907847397523e-05
Position 382: 1.2767559378157682e-05
Position 635: 1.2692316916647835e-05
Position 646: 1.046522960871831e-05
Position 890: 1.0093042427474636e-05
Position 53: 1.0071987042219153e-05
Position 72: 7.594866312467112e-06
Position 192: 6.19546737874e-06
Position 24: 4.936878308117966e-06
Position 214: 4.156815233299664e-06
Position 653: 4.058557186365634e-06
Position 545: 3.970952139466458e-06
Position 537: 3.5099052914597003e-06
Position 566: 2.8364040610268284e-06
Position 312: 2.126034827989375e-06
Position 540: 1.993453664735094e-06
Position 903: 1.8513716989160632e-06
Position 504: 1.3433499926708166e-06
Position 279: 1.1499590989088035e-06
Position 197: 7.308219942274586e-07
Position 778: 4.7277994658892776e-07
Position 163: 2.533566218993321e-07
Position 125: 2.2305559403068675e-07
Position 796: 1.4008526800048643e-07
Position 333: 7.044322575530909e-08
Position 760: 3.046856814222597e-08
Position 775: 2.8854133563352876e-08
Position 123: 2.105385424187886e-08
Position 315: 4.351540725187002e-09
Position 143: 3.0418928541611923e-09
Position 757: 2.1825120760555672e-09
Position 415: 8.129876967719708e-10
Position 445: 4.3795388847672636e-10
Position 129: 1.8644136855814156e-10
Position 721: 9.074876409956191e-11
Position 116: 8.49448408112407e-11
Position 724: 3.556703073709737e-11
Position 423: 9.466711013187285e-12
Position 438: 6.343965797745494e-12
Position 114: 4.1556792613005565e-12
Position 141: 3.9592011845185275e-12
Position 485: 8.639561526211488e-15
Position 449: 8.426187448378705e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 454: 0.9998983411327995
Position 122: 0.9800910544549764
Position 710: 0.974344545747378
Position 732: 0.02438426393789021
Position 136: 0.00487719407612948
Position 288: 0.0007811397640927131
Position 982: 0.0004444136932237579
Position 203: 0.00010792448096701409
Position 680: 9.785239347293685e-05
Position 192: 6.080639610062553e-05
Position 514: 9.145012765252657e-06
Position 878: 4.077794692379844e-06
Position 315: 3.2540403640094368e-06
Position 520: 1.0646157797430184e-07
Position 555: 9.597475445584065e-08
Position 571: 1.2233913668609337e-08
Position 526: 9.618816022220663e-09
Position 593: 6.1768705615192094e-09
Position 205: 4.811594524268376e-09
Position 415: 4.142275868501993e-09
Position 516: 1.8217898629380802e-09
Position 596: 1.5366082854301069e-09
Position 528: 1.216815623242531e-09
Position 626: 2.2349694965735913e-10
Position 72: 1.7601222264124657e-11
Position 382: 1.1024673564781675e-18
