Gene = GeneID_100187568GR-A9
index = 9
Annotated 5SS: [  248  5010 14219 15165 44945 50368 65823 67798 76800 79187 79793]
Annotated 3SS: [ 4749 14103 14963 44761 50245 65693 67725 76626 79073 79675 80227]
SMsplice 5SS: [  248  5010  8133 14219 15165 44945 50368 52675 54186 65823 67798 76800
 77181 79187]
SMsplice 3SS: [ 4749  8057 14103 14893 44761 50245 52525 54121 65693 67725 76626 77027
 79073 80227]
top_k =  500
Partition function (log Z): -37.32972478546808

Sorted 5' Splice Sites (High to Low Probability):
Position 5010: 0.9999622775497041
Position 15165: 0.9997437045325445
Position 248: 0.9228998698103308
Position 14219: 0.9178675672583637
Position 8133: 0.6481553471297995
Position 17426: 0.3044071956911622
Position 8138: 0.26459535171337095
Position 7297: 0.2551776118667359
Position 16060: 0.2540617862400821
Position 19476: 0.18851938610999142
Position 6973: 0.17920243820285692
Position 16758: 0.17155379502620183
Position 17887: 0.1697298479187587
Position 1358: 0.14176804402229826
Position 17904: 0.08777142112241045
Position 5745: 0.08575071194954526
Position 18081: 0.08020956713563564
Position 7891: 0.06413761273377835
Position 6173: 0.06299741073887449
Position 1295: 0.05304369945290481
Position 322: 0.04513702311692708
Position 5768: 0.04366800152055821
Position 7709: 0.04274659996021901
Position 19389: 0.03853279416291188
Position 7754: 0.03843349072055813
Position 19377: 0.03485884483690423
Position 6702: 0.03205304518221176
Position 7200: 0.03188447653141652
Position 16963: 0.030291365161112527
Position 14195: 0.029955515772200188
Position 626: 0.02761788834562094
Position 761: 0.02477644111328271
Position 1467: 0.024149901919883414
Position 7943: 0.020878600740622328
Position 10786: 0.020817676795963694
Position 17957: 0.01706681722373826
Position 683: 0.016814938258060713
Position 11631: 0.01680911794589574
Position 12804: 0.016699438536307093
Position 16320: 0.016321509378991367
Position 14396: 0.016087132965835645
Position 192: 0.015575118128429448
Position 14611: 0.015163175232368722
Position 12825: 0.014446592519434042
Position 4648: 0.01362170340304363
Position 3747: 0.012495798947956998
Position 3843: 0.01219378151180178
Position 7625: 0.012171996215570803
Position 17971: 0.01211559566546932
Position 1500: 0.011387863951204964
Position 14677: 0.011270152062843463
Position 6464: 0.011142400921020123
Position 18036: 0.011095298852648944
Position 1261: 0.01037728821102159
Position 18096: 0.009071400408859592
Position 16764: 0.007573661126543277
Position 22260: 0.0055132880597175225
Position 6898: 0.0055008659010349166
Position 775: 0.005275408187403642
Position 17396: 0.00464572766131435
Position 17981: 0.00436037315345038
Position 16316: 0.004290056577724682
Position 16310: 0.003901002159650125
Position 3171: 0.0035636967058039408
Position 3829: 0.003279309917879367
Position 6491: 0.002932707456752087
Position 4432: 0.0026100798705505765
Position 6577: 0.0025006761073114265
Position 3792: 0.0019412962688425944
Position 736: 0.00186844161146063
Position 18339: 0.0015512758113006724
Position 443: 0.0015273129779410583
Position 60: 0.001472914013379855
Position 749: 0.0013898569860950377
Position 5721: 0.0013578999820266936
Position 7454: 0.00131017276476296
Position 16840: 0.0012777777318351026
Position 15702: 0.001256126699899895
Position 2926: 0.0011122992434514003
Position 779: 0.0010822977902495068
Position 2427: 0.0010687543360427048
Position 3998: 0.0010228210289055678
Position 650: 0.0009955653426025844
Position 6894: 0.0009929274330895855
Position 1123: 0.0009482792311163875
Position 10935: 0.0009304879562630691
Position 2448: 0.0009135261969289015
Position 1431: 0.0007880228822336225
Position 3189: 0.0007847186103710983
Position 925: 0.0007595814607080433
Position 587: 0.0007504474930696425
Position 826: 0.0007472337238661001
Position 1546: 0.0007444864628691041
Position 943: 0.0007218628624697166
Position 16096: 0.0007181649866726946
Position 1850: 0.0007020255250692444
Position 950: 0.0006453726079049719
Position 3762: 0.0006276308846375998
Position 16246: 0.0005930682756000339
Position 579: 0.0005328380241863215
Position 1484: 0.0005199750546686306
Position 1911: 0.00044453338788882023
Position 2487: 0.0003868693331784161
Position 8141: 0.00038231577342693696
