Gene = LOC101743303
index = 570
Annotated 5SS: [   370  91610 101879 109013 109217 109577 110120 111196 111681 112943
 114381 115955 116582 117287 118451 118958 119730 120678]
Annotated 3SS: [ 91543 101693 102837 109081 109313 109989 111048 111557 112802 114269
 115835 116484 117222 118302 118906 119644 120599 121551]
SMsplice 5SS: [   370  91610 101879 102967 109217 109577 110120 111196 111681 112943
 114381 115955 116582 117443 118451 118958 119730]
SMsplice 3SS: [ 91543 101693 102837 109081 109313 109989 111048 111557 112802 114269
 115835 116484 117222 118302 118906 119644 120599]
top_k =  500
Partition function (log Z): -77.83644897208936

Sorted 5' Splice Sites (High to Low Probability):
Position 370: 0.9999972087579349
Position 11791: 0.000648695365105789
Position 1722: 0.0005827902939916324
Position 11671: 9.873145925399899e-06
Position 4537: 9.84513934922399e-06
Position 13717: 9.010792285784464e-06
Position 3750: 6.65346220541923e-06
Position 3576: 5.633704190585883e-06
Position 10582: 5.523370183278428e-06
Position 5638: 3.51914178914429e-06
Position 1261: 2.9121367697087806e-06
Position 10914: 2.7328915092467057e-06
Position 1235: 2.238259769727369e-06
Position 412: 1.5009357784451417e-06
Position 3364: 7.628187671840688e-07
Position 632: 4.6635709745152294e-07
Position 4029: 2.4586541236178323e-07
Position 470: 2.376543862375416e-07
Position 1546: 2.1566522830665848e-07
Position 3754: 2.078592425096897e-07
Position 642: 1.7861909514842761e-07
Position 5366: 1.1786962064112909e-07
Position 429: 9.866205065937823e-08
Position 4738: 8.869493640469045e-08
Position 112: 8.846151547867226e-08
Position 197: 8.483554709593218e-08
Position 3662: 7.598253967047742e-08
Position 2355: 7.123833962944567e-08
Position 3890: 2.3807940998924197e-08
Position 838: 6.8537197236679366e-09
Position 959: 5.59458272053751e-09
Position 809: 3.7324156997511296e-09
Position 1290: 3.6844729238086927e-09
Position 910: 2.1446964076054674e-09
Position 2875: 1.8412584232256428e-09
Position 190: 1.7742597259449587e-09
Position 2127: 1.3542863269377876e-09
Position 2322: 1.1788489608235762e-09
Position 406: 1.08436256816267e-09
Position 5027: 1.0475261145557153e-09
Position 364: 1.0249540059971249e-09
Position 1506: 2.9244585258887936e-10
Position 1026: 2.885922626489055e-10
Position 187: 2.8844221691740826e-10
Position 1303: 2.828090594583606e-10
Position 950: 2.399400519646154e-10
Position 1189: 1.7339697316145958e-10
Position 383: 1.6607700585465858e-10
Position 913: 1.0100341839297299e-10
Position 1511: 8.742136187674651e-11
Position 1159: 7.652848325328542e-11
Position 1030: 7.148027402270216e-11
Position 1204: 6.056781712593449e-11
Position 1157: 5.924743869899483e-11
Position 456: 5.741356593818321e-11
Position 274: 4.683301237860114e-11
Position 474: 3.9201221506187746e-11
Position 199: 2.3127864555069433e-11
Position 398: 1.5641459472226034e-11
Position 302: 6.291573748215675e-12
Position 12: 3.90265498141567e-12
Position 185: 2.2341859527008274e-12
Position 194: 9.880611468981456e-13
Position 602: 7.235981614080361e-14
Position 280: 5.389134131639452e-14
Position 433: 4.860560720905902e-14
Position 422: 3.9595656193424866e-14
Position 344: 2.615679527245338e-14
Position 239: 2.598965664069973e-14
Position 427: 8.94535927923545e-15
Position 324: 2.0260330169456116e-15
Position 241: 1.4346037978876786e-15
Position 381: 6.337637123309536e-16
Position 321: 4.477672174156136e-16
Position 545: 4.03760671197991e-16
Position 459: 1.1484902136320983e-16
Position 514: 9.809837940599197e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 29390: 0.9801857057978727
Position 19791: 0.008606665651570583
Position 23416: 0.0060666507136939675
Position 20425: 0.00363343191895841
Position 11533: 0.0008582880764822277
Position 1613: 0.0004795548510058224
Position 18511: 0.00027091737330448067
Position 13894: 0.00016184431705106416
Position 18703: 0.00014971961868862546
Position 12886: 0.00010995404188181956
Position 12944: 0.00010205537579752104
Position 17876: 9.512757270949059e-05
Position 13591: 7.64667836382413e-05
Position 17111: 4.803228153732638e-05
Position 1480: 4.5044089123776716e-05
Position 12406: 4.0094150970984086e-05
Position 15269: 3.523635011293378e-05
Position 1663: 3.333001311803323e-05
Position 10306: 2.914364232497086e-05
Position 14055: 2.697337490890551e-05
Position 16026: 2.6605849096298203e-05
Position 13875: 2.3436509582183332e-05
Position 15629: 2.1702728667891786e-05
Position 14322: 1.5036101153912056e-05
Position 12803: 1.3889407971023421e-05
Position 14199: 1.097336229888439e-05
Position 4363: 1.093512825984436e-05
Position 1417: 1.0008159970989273e-05
Position 13856: 9.091452487317782e-06
Position 7801: 7.972924549894349e-06
Position 1148: 7.636617381086881e-06
Position 1048: 6.8806261275230185e-06
Position 10855: 5.568365271153139e-06
Position 1420: 5.448040178453126e-06
Position 5459: 4.888351418732851e-06
Position 3538: 4.779837454551326e-06
Position 12355: 4.7795625838013485e-06
Position 9910: 3.6629733131804294e-06
Position 3245: 2.8900284883735444e-06
Position 3401: 2.822052911906875e-06
Position 3697: 2.380767630057016e-06
Position 7651: 2.273122931585124e-06
Position 8094: 2.1454762810368776e-06
Position 10281: 2.0550266066623022e-06
Position 1427: 1.9095935676335006e-06
Position 10504: 1.88469412209893e-06
Position 11156: 1.5941980348654462e-06
Position 10558: 1.4888975122447183e-06
Position 2086: 1.411892816947115e-06
Position 10231: 1.3240260777248751e-06
Position 4914: 1.1971748715193406e-06
Position 1279: 1.1576333765256471e-06
Position 7114: 1.1371274879718923e-06
Position 1058: 1.120334089475689e-06
Position 7138: 1.0968325655470375e-06
Position 5072: 8.730073511095371e-07
Position 1568: 8.495789579001043e-07
Position 6135: 7.817793914881065e-07
Position 10913: 7.304420416578601e-07
Position 1088: 7.216931584525776e-07
Position 3889: 6.928040450011703e-07
Position 9398: 5.937960743168202e-07
Position 8991: 5.002079739750978e-07
Position 9044: 4.863600657281031e-07
Position 702: 4.713548298489369e-07
Position 3148: 3.7216052129833935e-07
Position 6164: 3.39144660823223e-07
Position 736: 3.3202057697802464e-07
Position 4464: 3.051417177067684e-07
Position 4615: 2.83813228175292e-07
Position 4523: 2.755603543008274e-07
Position 1912: 2.744296736217103e-07
Position 7869: 2.743475904358628e-07
Position 3745: 2.3247060234830832e-07
Position 3916: 2.288055183087641e-07
Position 1989: 2.2005567373428797e-07
Position 5552: 2.1896328425524845e-07
Position 456: 2.153736785290041e-07
Position 7556: 2.0628061576755897e-07
Position 2603: 2.0066550579033014e-07
Position 3487: 1.7673517584504168e-07
Position 4323: 1.5010846520195542e-07
Position 3436: 1.4954917146203108e-07
Position 989: 1.4333816517762636e-07
Position 1100: 1.2839182017776393e-07
Position 5497: 1.2171904817494478e-07
Position 3661: 1.19433879844722e-07
Position 6494: 1.160223954658306e-07
Position 5406: 1.1511830677535122e-07
Position 4423: 1.1353533607864261e-07
Position 3669: 9.872926458015646e-08
Position 7417: 9.656519386689612e-08
Position 6103: 9.152791054917932e-08
Position 3967: 9.107399785262331e-08
Position 2437: 8.927577375152553e-08
Position 7057: 8.285032763768277e-08
Position 7163: 7.954145626267869e-08
Position 7305: 7.85246809781305e-08
Position 7512: 7.807690067901945e-08
Position 1211: 6.851747042645688e-08
Position 747: 6.507992653274988e-08
Position 606: 6.50750069324605e-08
Position 6572: 5.398264416679126e-08
Position 860: 5.152996400928492e-08
Position 6679: 4.647649093097574e-08
Position 4493: 4.344522896712638e-08
Position 1176: 3.907177612049028e-08
Position 1822: 3.5846572681289225e-08
Position 5365: 3.566357177583291e-08
Position 4686: 3.1959353388860536e-08
Position 474: 3.131412621740861e-08
Position 2664: 2.987342893950043e-08
Position 6167: 2.964223897137689e-08
Position 4057: 2.7761391838794756e-08
Position 4028: 2.5583512442868317e-08
Position 2110: 2.4381168423389583e-08
Position 895: 2.099309890366099e-08
Position 4760: 1.7771355551615852e-08
Position 4857: 1.7135851309670823e-08
Position 4971: 1.3669108315817916e-08
Position 4879: 1.3556741050439798e-08
Position 754: 1.0975972596694429e-08
Position 3298: 1.052540856463432e-08
Position 3998: 9.3048007434736e-09
