Gene = ENSDARG00000104213
index = 771
Annotated 5SS: [ 126 2573 4503]
Annotated 3SS: [2493 4270 4846]
SMsplice 5SS: [126]
SMsplice 3SS: [2493]
top_k =  1000
Partition function (log Z): -6.451741594764899

Sorted 5' Splice Sites (High to Low Probability):
Position 126: 0.9995909599778131
Position 2573: 0.3643373142027979
Position 4503: 0.2914652572979397
Position 2982: 0.26000324457466173
Position 4954: 0.07120946249941416
Position 2592: 0.020414517716153952
Position 5008: 0.010455180898987311
Position 4477: 0.0039505761935995426
Position 5395: 0.0038179573398899463
Position 1844: 0.003662152811012032
Position 1829: 0.00336284149087574
Position 2618: 0.0033137562966725764
Position 2613: 0.003296629741125055
Position 2315: 0.0018404802828260107
Position 4900: 0.0015191801202455797
Position 326: 0.0013777940136186669
Position 1626: 0.0013738517286821512
Position 4406: 0.001352736701512766
Position 3063: 0.0011359836306336214
Position 2577: 0.0009841762562209412
Position 3146: 0.0008885288122963167
Position 2603: 0.0008375411405223954
Position 2208: 0.0007558352507750902
Position 547: 0.000720182143575045
Position 4982: 0.0005841837670713089
Position 4348: 0.0005144710538143452
Position 4663: 0.00045065188692678483
Position 239: 0.0004469147681303829
Position 1916: 0.00040563426360796113
Position 4678: 0.0003343769647056478
Position 314: 0.00032451866695422523
Position 5041: 0.0003061275367541124
Position 1771: 0.0002903885875351173
Position 1576: 0.0002858044411488334
Position 4128: 0.0002768695414328723
Position 640: 0.00024843604279247707
Position 2743: 0.00022930861005814656
Position 1996: 0.00021668520323553747
Position 569: 0.00021013741588638162
Position 210: 0.0001893531157382083
Position 1593: 0.00018010746404510726
Position 2055: 0.0001539694172711946
Position 2781: 0.00013360548795826144
Position 1584: 0.00012545075405387957
Position 2033: 0.00011720296595338524
Position 5735: 0.00011287677293089478
Position 397: 9.34820456216254e-05
Position 3283: 8.075144822762801e-05
Position 1925: 7.724375847306092e-05
Position 4287: 7.078656746899059e-05
Position 603: 6.455349716328377e-05
Position 2761: 5.466431194574754e-05
Position 3378: 5.098737861376729e-05
Position 385: 3.844756112753415e-05
Position 3754: 3.8095633203819267e-05
Position 4059: 3.795774026038005e-05
Position 6011: 3.6241961188870705e-05
Position 2999: 3.453387218144864e-05
Position 2378: 3.266250399317508e-05
Position 3184: 2.7277399502325728e-05
Position 2075: 2.545255996979646e-05
Position 1674: 2.532476376061491e-05
Position 776: 2.5006927746492674e-05
Position 2014: 2.2778279835995065e-05
Position 364: 2.0381995447367775e-05
Position 1935: 1.9611399784742728e-05
Position 308: 1.8346340938241133e-05
Position 814: 1.5557051392030555e-05
Position 4467: 1.5202705885061447e-05
Position 1029: 1.5170035737398674e-05
Position 3221: 1.5129016702182032e-05
Position 370: 1.4130997717143487e-05
Position 1156: 1.3201848317457145e-05
Position 168: 1.227684225331485e-05
Position 4490: 1.2215014307758384e-05
Position 1860: 1.1828862903988737e-05
Position 2288: 1.16974417662643e-05
Position 1672: 1.0470944625270486e-05
Position 1053: 9.247838980246776e-06
Position 574: 8.839558852760356e-06
Position 4740: 8.551343416075025e-06
Position 2621: 7.843586129316319e-06
Position 717: 7.709253214729986e-06
Position 735: 7.142936606373843e-06
Position 119: 6.535182164032118e-06
Position 286: 5.783263847918035e-06
Position 4639: 5.7662699642809965e-06
Position 4472: 4.96757199247263e-06
Position 1141: 4.741068089716075e-06
Position 585: 4.534941469904873e-06
Position 235: 3.4685472094204608e-06
Position 1727: 2.7789397767377878e-06
Position 114: 2.7382424425612727e-06
Position 2736: 2.48411996341108e-06
Position 637: 2.3900058323668313e-06
Position 2674: 2.3681917725888385e-06
Position 2246: 1.8876403255656378e-06
Position 728: 1.6163084767785562e-06
Position 1778: 1.569243230411421e-06
Position 2236: 1.5494811430961775e-06
Position 1807: 1.419966191763044e-06
Position 430: 1.2206218169006414e-06
Position 2139: 1.052505058137806e-06
Position 316: 8.929956774006128e-07
Position 2093: 8.650990374172212e-07
Position 1458: 8.485201219567894e-07
Position 1423: 8.470531154481519e-07
Position 864: 8.102096055823232e-07
Position 228: 7.757304498165828e-07
Position 1556: 7.717923223330704e-07
Position 1177: 7.415818263454403e-07
Position 1101: 7.005790309225955e-07
Position 2078: 6.898747525146241e-07
Position 218: 6.454603801443744e-07
Position 186: 6.29853254367942e-07
Position 572: 6.243244190007815e-07
Position 1191: 5.89145812685187e-07
Position 89: 5.111288545350046e-07
Position 1416: 5.039433772310272e-07
Position 849: 4.5176706983966983e-07
Position 664: 4.2316218579018e-07
Position 3043: 2.0971965914275441e-07
Position 3190: 2.0886789930211833e-07
Position 3154: 2.1630624398577077e-08
Position 1344: 4.246183318139078e-09
Position 1433: 3.423959323820283e-09
Position 3475: 2.562095358520283e-09
Position 1274: 1.5709470894739988e-09
Position 1717: 8.10294324383051e-10
Position 86: 3.520194191956925e-10
Position 260: 3.1987165372545595e-10
Position 290: 2.727874204374194e-10
Position 1036: 7.784577971540788e-11
Position 1021: 6.596087858723498e-11
Position 653: 5.643690454502686e-11
Position 802: 5.340076396626546e-11
Position 752: 5.3093506107306854e-11
Position 13: 5.2944683103508e-11
Position 1002: 5.0670168643175233e-11
Position 418: 4.794324922131784e-11
Position 11: 4.188018891865111e-11
