Gene = AT2G43950
index = 532
Annotated 5SS: [ 559 1069 1387 1626 1855]
Annotated 3SS: [ 981 1206 1530 1733 2101]
SMsplice 5SS: [ 559 1069 1387 1626 1855]
SMsplice 3SS: [ 981 1206 1530 1733 2101]
top_k =  1000
Partition function (log Z): 13.878670119159043

Sorted 5' Splice Sites (High to Low Probability):
Position 1626: 0.9976122647418373
Position 559: 0.9751719732689428
Position 1387: 0.9629229145457106
Position 1855: 0.8842434489515671
Position 1069: 0.7762763897258534
Position 767: 0.29869063382545297
Position 1130: 0.21255563551722761
Position 1943: 0.03241197064833861
Position 1790: 0.03068663674661757
Position 725: 0.027136049843333652
Position 439: 0.023278661792038476
Position 692: 0.02229084426142699
Position 901: 0.014301772808895953
Position 743: 0.01375805187274823
Position 362: 0.012046465228011087
Position 35: 0.008588143009609575
Position 1901: 0.005442796443643973
Position 917: 0.005433684921436505
Position 1455: 0.005189560496864133
Position 1321: 0.004867679942245015
Position 1362: 0.003961341729585047
Position 840: 0.003957285759780366
Position 746: 0.0035281025069442288
Position 1114: 0.0033575829057255965
Position 1331: 0.0032085177522867044
Position 735: 0.0027236801057575156
Position 1064: 0.002698394661575366
Position 335: 0.002518076438858018
Position 1117: 0.002372773227099498
Position 308: 0.0018329305363999021
Position 1333: 0.0016661899506308672
Position 1337: 0.0014750800090287735
Position 783: 0.00139738235029624
Position 1828: 0.0012846313968294927
Position 1316: 0.0011790308242682977
Position 789: 0.0010575675584353751
Position 1100: 0.0010387531570825684
Position 310: 0.0009310549699096119
Position 553: 0.0009258610958589931
Position 1986: 0.0008945922172352321
Position 853: 0.0008751960412204057
Position 801: 0.0008398491370470231
Position 832: 0.0007409781533840527
Position 764: 0.0006229770041752474
Position 1091: 0.0005595467209730647
Position 273: 0.0004831643138741032
Position 1602: 0.0004253749710582132
Position 1620: 0.00041705659888725377
Position 1427: 0.0003898262471346507
Position 914: 0.0003858832279836266
Position 699: 0.00033020258429371756
Position 1670: 0.0002641054086074047
Position 1643: 0.00026303778817569716
Position 2210: 0.0002460409791517019
Position 249: 0.000242263566482507
Position 1297: 0.00024034983302683872
Position 1425: 0.00018558858489802122
Position 53: 0.00014733067667994823
