Gene = AT4G27390
index = 940
Annotated 5SS: [ 500  671  869 1012 1205]
Annotated 3SS: [ 592  833  955 1105 1298]
SMsplice 5SS: [ 500  671 1012 1205]
SMsplice 3SS: [ 592  833 1105 1298]
top_k =  1000
Partition function (log Z): 8.547392917516667

Sorted 5' Splice Sites (High to Low Probability):
Position 1012: 0.9977688309907005
Position 1205: 0.995774743706384
Position 671: 0.9429520491371235
Position 500: 0.6169638494350489
Position 459: 0.3395311589753674
Position 869: 0.19340784767871558
Position 776: 0.012957256041230145
Position 468: 0.01152926282900469
Position 1399: 0.007346884305627412
Position 488: 0.005316054140697363
Position 359: 0.0023001531338778295
Position 719: 0.002279379671579638
Position 1182: 0.001931184046445171
Position 1454: 0.0016621664233051926
Position 734: 0.0013370593052217355
Position 494: 0.0010175694200812671
Position 761: 0.0008426843546788652
Position 956: 0.0007866359247561719
Position 321: 0.0007863663735075748
Position 640: 0.0007036733178051381
Position 994: 0.0006223340654537116
Position 353: 0.000554559944630466
Position 525: 0.0005067007424538988
Position 1407: 0.0005060142483361817
Position 1427: 0.000490829852770478
Position 339: 0.0003887542242846383
Position 675: 0.00037147232064381946
Position 683: 0.0003652830764908821
Position 294: 0.0002450748034839342
Position 366: 0.00023408881801546382
Position 1457: 0.00013910463901408866
Position 186: 0.000115507039175947
Position 724: 8.360150625888895e-05
Position 241: 8.006429063312053e-05
Position 659: 7.5682920223996e-05
Position 381: 6.469968500694662e-05
Position 803: 5.6388171931934404e-05
Position 854: 5.141058239924464e-05
Position 287: 4.44674878699232e-05
Position 247: 4.124156024018476e-05
Position 975: 3.9144736226738695e-05
Position 373: 3.5189466630605193e-05
Position 1478: 3.478030168416667e-05
Position 14: 3.436101661360942e-05
Position 350: 3.434133372442471e-05
Position 1224: 3.398299203309921e-05
Position 754: 3.343357349521797e-05
Position 147: 3.125879412845883e-05
Position 621: 2.462048772414898e-05
Position 780: 2.430287830180168e-05
Position 1441: 2.398361564722915e-05
Position 844: 1.9916535075783354e-05
Position 769: 1.7587076081881707e-05
Position 1384: 1.6568953947099822e-05
Position 835: 1.5404388408950714e-05
Position 168: 1.3291012800208571e-05
Position 8: 1.2481089054849527e-05
Position 1340: 8.11475337163788e-06
Position 602: 7.868207777741259e-06
Position 794: 5.978843410464019e-06
Position 42: 5.179268527955275e-06
Position 1425: 3.899556277719934e-06
Position 818: 3.373969262842009e-06
Position 833: 3.3201824309360023e-06
Position 828: 3.242247587207755e-06
Position 1119: 3.1206021402636127e-06
Position 752: 2.742327751678021e-06
Position 1538: 2.4944914844389486e-06
Position 548: 2.4054993356943564e-06
Position 1496: 2.3346623711262522e-06
Position 1484: 2.2827242496198743e-06
Position 565: 1.9175001139401284e-06
Position 1246: 1.5583826740829343e-06
Position 1553: 1.4789881469219623e-06
Position 1135: 1.2738288783066455e-06
Position 541: 1.104494690286502e-06
Position 59: 8.293695801818576e-07
Position 45: 6.141383845313378e-07
Position 68: 6.129522385379733e-07
Position 1531: 5.299773080460529e-07
Position 1524: 3.5655808203760804e-07
Position 948: 3.42528170447441e-07
Position 95: 3.0677629798964207e-07
Position 1051: 2.1072618295354554e-07
Position 1123: 1.6356927731325584e-07
Position 910: 1.2800438238404664e-07
Position 1305: 1.1259529926478747e-07
Position 575: 9.869829568604437e-08
Position 1544: 7.507304780384882e-08
Position 901: 6.821580643520646e-08
Position 62: 5.0493605976555493e-08
Position 913: 4.729248419261001e-08
Position 608: 4.2895442675522166e-08
Position 1541: 3.9768623496438366e-08
Position 93: 3.554578698087023e-08
Position 599: 3.114754506536521e-08
Position 904: 1.718743304472869e-08
Position 559: 1.536420234620694e-08
Position 1319: 2.5594907404877187e-09
Position 1108: 6.093963528485907e-11
Position 1273: 2.890506895538836e-11
Position 1261: 6.294595556336455e-14
Position 1322: 5.496321247366728e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 1105: 0.9965247646380055
Position 1298: 0.9924070575829348
Position 592: 0.9671030121998857
Position 833: 0.5146443227003079
Position 955: 0.4235779405092582
Position 860: 0.13812079136597696
Position 901: 0.04123823314005326
Position 928: 0.010162310236561247
Position 774: 0.009503423157364537
Position 575: 0.008965966400900477
Position 790: 0.008912175523275874
Position 794: 0.0064686773205619216
Position 1303: 0.005486590068496386
