Gene = AT4G30390
index = 975
Annotated 5SS: [396 839]
Annotated 3SS: [708 920]
SMsplice 5SS: [396 839]
SMsplice 3SS: [708 920]
top_k =  1000
Partition function (log Z): 1.1727053240947434

Sorted 5' Splice Sites (High to Low Probability):
Position 839: 0.9989043704545917
Position 396: 0.9185700052709117
Position 615: 0.02633814526522445
Position 562: 0.0126832084404998
Position 518: 0.010599891948103285
Position 575: 0.010196469140812275
Position 1022: 0.009134932125554883
Position 421: 0.009125951619365214
Position 619: 0.004733355172108356
Position 454: 0.003909653490854854
Position 581: 0.003060576449507868
Position 622: 0.002780211900716995
Position 572: 0.0023890002346450205
Position 969: 0.0019218810072846083
Position 601: 0.0017351537842612119
Position 535: 0.0017346622636258407
Position 625: 0.0015333784457621166
Position 1056: 0.001042914541681781
Position 439: 0.0008191709038913256
Position 538: 0.0007180714365328543
Position 378: 0.0005748626088274124
Position 817: 0.0005276859170469311
Position 473: 0.0004552354330699369
Position 459: 0.00020138523265158685
Position 628: 0.00018958756756228765
Position 524: 0.00018306736533713994
Position 579: 0.0001724925505491283
Position 327: 0.0001229074160901535
Position 843: 0.00011464074631634202
Position 634: 6.019908008027811e-05
Position 1005: 4.338867104754368e-05
Position 992: 3.956141332812947e-05
Position 1039: 3.2589090044448076e-05
Position 500: 1.4664427556103105e-05
Position 235: 9.679177057353491e-06
Position 778: 8.238624179684162e-06
Position 69: 8.092432002810596e-06
Position 296: 6.209149742558468e-06
Position 452: 6.196683684044977e-06
Position 494: 5.952234686722653e-06
Position 656: 5.4947477890045085e-06
Position 787: 4.9842979756432654e-06
Position 1014: 4.097865567384752e-06
Position 853: 3.710426990884642e-06
Position 1070: 3.4662834280918753e-06
Position 1026: 2.6695296716145133e-06
Position 315: 2.6513244097729975e-06
Position 1012: 2.1940303061860128e-06
Position 934: 1.8431794298290407e-06
Position 43: 9.924228788875523e-07
Position 36: 9.035921924141895e-07
Position 116: 5.070816950989529e-07
Position 703: 3.541867939756459e-07
Position 851: 2.554299405583416e-07
Position 141: 1.965393564829527e-07
Position 742: 1.2073510500447743e-07
Position 924: 7.151300816696765e-08
Position 698: 4.777441945291773e-08
Position 670: 3.343693411464808e-08
Position 692: 1.8680411742418978e-13
Position 883: 1.851195525613718e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 920: 0.9983994540211844
Position 708: 0.8085279214377568
Position 472: 0.14415302350666848
Position 710: 0.028486004187149118
Position 1145: 0.009881706746999605
Position 500: 0.009774966873815124
Position 740: 0.005747950741069308
Position 742: 0.004989314710006966
Position 721: 0.0028385129498778093
Position 494: 0.00274836838359376
Position 507: 0.0018217387716495106
Position 1083: 0.0014354725535487283
Position 939: 0.0011983018018459322
Position 572: 0.0011495020353556413
Position 513: 0.0007456723296597547
Position 749: 0.00040409706133776946
Position 530: 0.0003010132534326631
Position 1055: 0.0003006865639887798
Position 522: 0.00029489262033521873
Position 775: 0.000293889052064646
Position 1165: 0.0002627268698343174
Position 538: 0.00017365553578340524
Position 934: 0.00015334926398678967
Position 1104: 0.00012953310702588805
Position 1097: 0.00012913328379655632
Position 459: 5.051919525499095e-05
Position 517: 4.998655831211661e-05
Position 1039: 4.2681992030408714e-05
Position 1059: 4.1842065426851305e-05
Position 738: 4.110607590485436e-05
Position 894: 2.6983181889604733e-05
Position 961: 2.3544560334916877e-05
Position 1021: 2.1206552121999012e-05
Position 515: 1.966314373854683e-05
Position 778: 1.7460610199219714e-05
Position 1085: 1.137560445178371e-05
Position 954: 1.1000979624712788e-05
Position 931: 9.42617880291023e-06
Position 452: 8.783330861457605e-06
Position 566: 8.001805840864801e-06
Position 902: 7.3411891116344735e-06
Position 153: 7.2030612320215075e-06
Position 968: 1.3009560644259955e-06
Position 137: 8.113322853289273e-07
Position 286: 6.129033754690709e-07
Position 1026: 2.4617109533744696e-07
Position 175: 9.410098602757915e-08
Position 172: 6.669329773325912e-08
Position 988: 4.05458795740021e-08
Position 851: 1.912113224124255e-08
Position 992: 9.195140076516909e-09
Position 227: 6.791388631465472e-09
Position 283: 5.422072004682551e-09
Position 212: 4.506991750333862e-09
Position 190: 1.655793638630884e-09
Position 218: 9.71862234014457e-10
Position 843: 6.251558054556199e-13
