Gene = AT2G38823
index = 451
Annotated 5SS: [258 506 691 912]
Annotated 3SS: [346 600 785 996]
SMsplice 5SS: [258 506 691 912]
SMsplice 3SS: [346 600 785 996]
top_k =  1000
Partition function (log Z): 6.9184184134956075

Sorted 5' Splice Sites (High to Low Probability):
Position 691: 0.9952917359062721
Position 506: 0.9917177773433352
Position 258: 0.988221671325492
Position 912: 0.9858244357257174
Position 1196: 0.06407209653549731
Position 18: 0.01196698900326601
Position 242: 0.006538373732536863
Position 275: 0.0018384489162903048
Position 437: 0.0015500725520884889
Position 859: 0.0007400891837269462
Position 210: 0.0005182791206634728
Position 262: 0.00047393720344207835
Position 855: 0.0003651970811163818
Position 705: 0.00022216279249271601
Position 235: 0.0001949747700956724
Position 894: 0.00018987955365766624
Position 880: 0.00017152490730617325
Position 1344: 6.724468269054824e-05
Position 1161: 5.566707668463662e-05
Position 738: 4.866272990352639e-05
Position 1361: 4.008485496791664e-05
Position 871: 2.442613502770299e-05
Position 1051: 2.2822884403684184e-05
Position 703: 2.2386753983737884e-05
Position 135: 1.945811725578479e-05
Position 1096: 4.625052109195364e-06
Position 1227: 4.273731393218398e-06
Position 1255: 3.297162293115432e-06
Position 1327: 2.043318715997151e-06
Position 147: 1.6559321098363864e-06
Position 1373: 1.62053622872555e-06
Position 313: 1.0897507448374365e-06
Position 1335: 5.01624761918753e-07
Position 355: 4.503707672913413e-07
Position 396: 4.207451982323672e-07
Position 386: 1.9917203067010376e-07
Position 1292: 1.3405237038462668e-07
Position 63: 5.15729811514005e-08
Position 1252: 3.660291514068674e-08
Position 352: 3.292277889597892e-08
Position 946: 1.5660999588278097e-08
Position 817: 7.664976842317457e-09
Position 339: 6.313577917123689e-09
Position 615: 5.296968784224383e-09
Position 595: 4.267285945137665e-09
Position 980: 3.974140209135319e-09
Position 609: 4.3174052192993333e-10
Position 346: 8.794328105894072e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 996: 0.9875870820097236
Position 346: 0.9395494103984923
Position 600: 0.8950424603323875
Position 785: 0.7096559449648068
Position 789: 0.17711722794758508
Position 609: 0.07980616905611376
Position 814: 0.0741956957633181
Position 352: 0.05785330604657519
Position 1284: 0.050436096920697455
Position 826: 0.02676529222676289
Position 602: 0.01089089086853773
Position 92: 0.01012570294881504
Position 1307: 0.008347703485334425
Position 627: 0.005144621642701372
Position 1005: 0.002145764080384425
Position 1422: 0.0019506860524423188
Position 624: 0.0018853964847071764
Position 817: 0.0018687117424804045
Position 1384: 0.0012528752190457133
Position 123: 0.001155878389854285
Position 1311: 0.001045222850800175
Position 1095: 0.0008820497506672565
Position 1008: 0.0006340668345813076
Position 852: 0.0005874559579847853
Position 393: 0.0005263388502622645
Position 871: 0.00046144496763794046
Position 1360: 0.00042916989113580916
Position 1016: 0.0003249407766448773
Position 1327: 0.000266958879683985
Position 1081: 0.0002480337421607348
Position 1056: 0.00023068688225620887
Position 831: 0.00021638686885993585
Position 173: 0.00017727909735714252
Position 1344: 0.00017285482406632265
Position 1068: 0.0001692000494349883
Position 1354: 0.00015244153594306885
Position 1101: 0.00014256151496856408
Position 1483: 9.482915989531043e-05
Position 104: 7.734533015982806e-05
Position 880: 7.314604768248941e-05
Position 1454: 4.51548237710131e-05
Position 674: 3.9225705376706e-05
Position 1478: 3.615466501889049e-05
Position 1317: 3.5222941054902565e-05
Position 1487: 3.505330342563588e-05
Position 375: 2.8687611262209077e-05
Position 946: 2.805353823870382e-05
Position 631: 2.7668165962819862e-05
Position 186: 1.8202249791103088e-05
Position 1448: 1.8000334938791495e-05
