Gene = AT2G33735
index = 365
Annotated 5SS: [158 321 491 798]
Annotated 3SS: [242 414 726 885]
SMsplice 5SS: [158 321 491 798]
SMsplice 3SS: [242 414 726 885]
Partition function (log Z): 4.796038597390582

Sorted 5' Splice Sites (High to Low Probability):
Position 158: 0.9999477029936665
Position 321: 0.9047033627487463
Position 491: 0.8385330805319097
Position 798: 0.7995319008157785
Position 808: 0.049586374559717754
Position 518: 0.047968302137045025
Position 310: 0.03011032569076637
Position 954: 0.023401860977594783
Position 558: 0.021912618723198087
Position 526: 0.016211000624689286
Position 462: 0.0095799561662029
Position 521: 0.00501228529023274
Position 530: 0.00443964215565741
Position 512: 0.003969518663161468
Position 643: 0.0037337671361880207
Position 552: 0.0021675204608020103
Position 374: 0.002108006381476605
Position 1086: 0.002073891381200691
Position 534: 0.001778631272306657
Position 778: 0.001614222240946322
Position 295: 0.0010985142728121657
Position 775: 0.0009832428047243321
Position 976: 0.0008625190014428201
Position 616: 0.0008133604871787669
Position 604: 0.0006748027046815888
Position 937: 0.0006703179924535875
Position 635: 0.0006659647020325428
Position 456: 0.0005818996519841282
Position 510: 0.0004347727965759778
Position 755: 0.0004161345772431783
Position 571: 0.0003652519102269268
Position 555: 0.0003165231777775758
Position 524: 0.00014604591301765654
Position 662: 4.260161461622554e-05
Position 983: 4.121885201269163e-05
Position 271: 3.386250350231238e-05
Position 255: 2.783532159714058e-05
Position 588: 2.5501622784997013e-05
Position 715: 2.2960615440815715e-05
Position 364: 1.677335294748114e-05
Position 900: 1.1860351719506838e-05
Position 1120: 6.303275968076909e-06
Position 378: 5.817151992344822e-06
Position 579: 5.558816546601374e-06
Position 1051: 5.239306607011364e-06
Position 372: 4.622990685523822e-06
Position 1123: 4.040190504535014e-06
Position 358: 3.280631226271972e-06
Position 1092: 3.2407530005811774e-06
Position 685: 1.6548643536035133e-06
Position 386: 1.097457556161578e-06
Position 728: 1.0123482386050567e-06
Position 100: 8.967464581462825e-07
Position 1056: 7.743930771453674e-07
Position 53: 6.111909754649226e-07
Position 1019: 5.122790966815845e-07
Position 870: 4.579895850992608e-07
Position 403: 4.1363373173928407e-07
Position 97: 3.8987771055632356e-07
Position 1024: 3.806768934122023e-07
Position 102: 3.2926398524555297e-07
Position 397: 2.4758439105601354e-07
Position 395: 1.6565194342522355e-07
Position 77: 1.1974054035786047e-07
Position 853: 9.044982694255281e-08
Position 408: 6.692179623802593e-08
Position 726: 5.8043619703584385e-08
Position 406: 2.6397473717725804e-08
Position 868: 1.608782061928481e-08
Position 196: 1.335734703448816e-08
Position 81: 1.2716184800458345e-08
Position 879: 8.20094745396129e-09
Position 191: 7.206781326090458e-09
Position 33: 5.809463775341749e-09
Position 213: 4.4696151045216416e-09
Position 219: 1.656134401131822e-09
Position 225: 5.410480438846314e-10
Position 207: 4.708149151982875e-10
Position 234: 3.7845074017045903e-10
Position 236: 2.604524387768462e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 242: 0.9992311854720894
Position 414: 0.9183319565585507
Position 885: 0.8719848819715368
Position 726: 0.47341151355246036
Position 612: 0.38741170953472914
Position 695: 0.06454495526644258
Position 1049: 0.010163495141092532
Position 673: 0.007871468146685837
Position 386: 0.00646858934996843
Position 403: 0.005899590272458394
Position 648: 0.005768986767823021
Position 1205: 0.005516678205182625
Position 1038: 0.003197295534303939
Position 627: 0.002694922861291633
Position 1017: 0.0023069707863477206
Position 752: 0.001680566580710629
Position 1029: 0.0015469417326530656
Position 1085: 0.0014560209479313273
Position 703: 0.0012632241681119036
Position 1179: 0.0012443018581546573
Position 1132: 0.0008207481851699068
Position 632: 0.000577633859387009
Position 748: 0.0005489598305098733
Position 1147: 0.0005413397437871478
Position 733: 0.00039501380834720134
Position 906: 0.0003079011009848088
Position 1075: 0.0002910012949793081
Position 655: 0.00020352605376135004
Position 543: 0.00015182639930590595
Position 461: 0.00013862363358430667
Position 364: 0.00011974624957218081
Position 755: 8.587958673868576e-05
Position 1005: 7.574578543417813e-05
Position 1046: 6.162631412069093e-05
Position 439: 4.96660105516332e-05
Position 988: 4.35699491527591e-05
Position 975: 4.310913615806905e-05
Position 1024: 3.657137654966359e-05
Position 635: 3.469774363438157e-05
Position 1014: 2.549596356951595e-05
Position 442: 2.118107035795222e-05
Position 1092: 2.04742952114828e-05
Position 255: 1.3218639082725731e-05
Position 643: 1.1997575009656587e-05
Position 444: 8.66064135741366e-06
Position 1065: 7.1512242446467246e-06
Position 942: 7.048792072104146e-06
Position 378: 6.103367176498024e-06
Position 769: 5.406047745618665e-06
Position 970: 5.090491405606268e-06
Position 909: 4.615782381336517e-06
Position 1063: 4.094049283557605e-06
Position 567: 2.951292288108451e-06
Position 555: 2.7815655674901397e-06
Position 515: 2.734226300398635e-06
Position 828: 2.065830909352295e-06
Position 301: 1.958619629450353e-06
Position 558: 1.33045589094893e-06
Position 372: 1.3162924334553335e-06
Position 801: 9.979727780213594e-07
Position 539: 7.49700676603545e-07
Position 845: 5.670456623245418e-07
Position 830: 4.865108390210532e-07
Position 562: 4.359544758168373e-07
Position 788: 4.1575894981150104e-07
Position 764: 3.249120410130765e-07
Position 826: 2.531704981644242e-07
Position 900: 2.497004727395269e-07
Position 469: 2.2598425191259338e-07
Position 552: 1.8980504633681355e-07
Position 490: 1.1831057343076277e-07
Position 853: 1.0209086926250332e-07
Position 290: 7.96688465150869e-08
Position 521: 6.223253445370433e-08
Position 808: 3.093073149304185e-08
Position 480: 3.286566780394923e-09
Position 120: 2.783314081480412e-09
Position 213: 1.2326757936621354e-09
Position 148: 3.7885217404643975e-10
Position 116: 3.0360671381160957e-10
Position 157: 6.186484442989318e-14
