Gene = AT4G39820
index = 1113
Annotated 5SS: [1364]
Annotated 3SS: [1611]
SMsplice 5SS: [1364]
SMsplice 3SS: [1611]
Partition function (log Z): -8.591721760571218

Sorted 5' Splice Sites (High to Low Probability):
Position 561: 0.5369609654905033
Position 1364: 0.4165446699960431
Position 1498: 0.2813763835040675
Position 1493: 0.18289314052995437
Position 1253: 0.13848505250131407
Position 1240: 0.040443714083961246
Position 1749: 0.03508959421231846
Position 1786: 0.030737018502301806
Position 1257: 0.029288650241110145
Position 1083: 0.028961394112718284
Position 1075: 0.028008305876521873
Position 1764: 0.02452458212619
Position 1025: 0.014415474577338303
Position 672: 0.00942096783998575
Position 656: 0.006009783352509347
Position 989: 0.0059588645222340645
Position 1576: 0.005643578048520469
Position 1237: 0.005252186208657441
Position 1183: 0.004044045454070264
Position 812: 0.003409009976498356
Position 1250: 0.0030014339537114726
Position 1631: 0.002365428737673769
Position 1021: 0.0019112254827373812
Position 900: 0.001826265251483422
Position 1299: 0.001132545051084032
Position 1905: 0.0011150009690622097
Position 1540: 0.0010104168763284062
Position 1319: 0.0008579501492177925
Position 1008: 0.0008563469275264835
Position 1042: 0.0008402386330427928
Position 1349: 0.0008386325892988386
Position 1273: 0.0005570868584045456
Position 1369: 0.0005340490679408639
Position 870: 0.0005269225870984017
Position 1321: 0.0004719182573113403
Position 1612: 0.0004571799272734604
Position 607: 0.00041875326047304397
Position 1677: 0.0003460036579446537
Position 801: 0.00031125881029176757
Position 1248: 0.00030084392985225766
Position 1411: 0.00029567390920185355
Position 880: 0.0002733091743531523
Position 1288: 0.00025173528342128124
Position 1734: 0.0002291197416731738
Position 124: 0.0002093531178375508
Position 1357: 0.0002045671403029199
Position 1066: 0.00019814945673067103
Position 1731: 0.0001944042204076241
Position 1048: 0.0001935433953465018
Position 1263: 0.00017858686029910209
Position 829: 0.00017803474383764297
Position 1193: 0.00016976916180170906
Position 1768: 0.00016923372678399396
Position 955: 0.00016072988552132592
Position 475: 0.0001517121850098408
Position 1152: 0.00014995392561793577
Position 920: 0.0001471030534137422
Position 1547: 0.00012900973684934223
Position 1744: 0.00011344800740496943
Position 1375: 0.00010383129065964145
Position 1469: 0.00010330866578534775
Position 570: 8.948101402902667e-05
Position 925: 8.479326853977432e-05
Position 1464: 8.333096694561471e-05
Position 966: 6.72331480676925e-05
