Gene = AT4G00026
index = 595
Annotated 5SS: [ 188  436  569  787 1098 1229 1463]
Annotated 3SS: [ 399  549  652  918 1179 1342 1566]
SMsplice 5SS: [ 436  569  787 1064 1229 1463]
SMsplice 3SS: [ 549  652  918 1179 1342 1566]
Partition function (log Z): 5.039413843949958

Sorted 5' Splice Sites (High to Low Probability):
Position 1463: 0.9961874634256758
Position 787: 0.8600496917170797
Position 436: 0.8573520570526518
Position 1229: 0.7840701374744593
Position 569: 0.651678871117994
Position 188: 0.5641837220701741
Position 1064: 0.5280399624695109
Position 1004: 0.25365152094529536
Position 1656: 0.24167359815332382
Position 1098: 0.038530445634959526
Position 587: 0.03677867502524698
Position 803: 0.023571552837441903
Position 1881: 0.023248751682765585
Position 1834: 0.019681874801623294
Position 1275: 0.01566585028583106
Position 816: 0.010624450689189331
Position 686: 0.00980525969302399
Position 692: 0.007185332308158363
Position 822: 0.006824027819089136
Position 1666: 0.003093840544444779
Position 576: 0.0030002983099287578
Position 1270: 0.0024329861898756944
Position 789: 0.0023614073665917997
Position 1224: 0.0022923279886868566
Position 829: 0.0019933456831827652
Position 1273: 0.001922325132679593
Position 303: 0.0018647056415728787
Position 1473: 0.001746354785168029
Position 409: 0.001738359686530882
Position 199: 0.0015045486699986907
Position 1892: 0.001343167771625452
Position 827: 0.0012803091577747241
Position 1068: 0.0010356252772400357
Position 1457: 0.0010010984603539051
Position 1180: 0.001000099064226221
Position 253: 0.0008743503892150204
Position 1707: 0.0008416408245293815
Position 585: 0.0008224762530318534
Position 1733: 0.000788059993630005
Position 1861: 0.0006342430804877457
Position 618: 0.0005576054142695872
Position 988: 0.00047893449649760305
Position 1608: 0.0004124109218463045
Position 1820: 0.0003330114742331911
Position 1620: 0.00030231746090992885
Position 1890: 0.0002970371683778801
Position 1913: 0.0002961728477802014
Position 1794: 0.0002807062365754818
Position 1187: 0.00025087281731607774
Position 640: 0.0002493506271953489
Position 279: 0.0002436430133495112
Position 1965: 0.0002312735256407961
Position 1818: 0.00020244910330402503
Position 1782: 0.00020108210742516785
Position 704: 0.0002005383985938376
Position 514: 0.00020041625740895076
Position 456: 0.00016729781171659835
Position 616: 0.00016236771054703444
Position 610: 0.0001576990326724065
Position 1427: 0.00015086481808439218
Position 1788: 0.00014233591603018101
Position 1040: 0.0001422353129006146
Position 625: 0.0001408426860331465
Position 1938: 0.00013308522337049782
Position 2220: 0.00011614595588061746
Position 2060: 0.00011467054020345797
Position 1448: 0.00010171822591556321
Position 1008: 8.352362304819079e-05
Position 1150: 8.170376807829278e-05
Position 1016: 8.008951578244032e-05
Position 931: 7.947330532933846e-05
Position 291: 7.771634745668095e-05
Position 1021: 7.552914843797223e-05
Position 1796: 7.436955802580867e-05
Position 1413: 6.497531058318903e-05
Position 168: 6.140311754307854e-05
Position 2054: 5.831678029052688e-05
Position 399: 5.5982560771083344e-05
Position 318: 5.509665660477556e-05
Position 379: 5.405806202078916e-05
Position 628: 3.668798441358581e-05
Position 1042: 3.228316999580402e-05
Position 608: 2.7771711244618708e-05
Position 1567: 2.650316738958986e-05
Position 1294: 2.573398673781214e-05
Position 660: 2.4565954979266143e-05
Position 1066: 2.3656545469991433e-05
Position 1606: 2.2489595657747472e-05
Position 1171: 2.120864610092866e-05
Position 644: 1.8398560124061684e-05
Position 325: 1.6641291473544945e-05
Position 142: 1.4172483599975196e-05
Position 54: 1.1743367952670461e-05
Position 855: 1.0722862273357447e-05
Position 30: 8.281289051071955e-06
Position 316: 6.932906623471802e-06
Position 518: 6.628004334302686e-06
Position 330: 5.98985019675391e-06
Position 388: 5.693860019167349e-06
Position 352: 5.351200272558386e-06
Position 18: 4.888860465699999e-06
Position 2014: 4.717891214713728e-06
Position 306: 3.8856044599250175e-06
Position 2327: 3.0835308756985155e-06
Position 2103: 2.7177341450059025e-06
Position 878: 2.4593456578280978e-06
Position 21: 2.3510312313772874e-06
Position 2045: 2.311978934073393e-06
Position 1535: 2.1385650373960403e-06
Position 377: 1.991730455391018e-06
Position 1343: 1.8136143701417164e-06
Position 350: 1.8126322931084138e-06
Position 24: 1.648396725127254e-06
Position 145: 1.3595680808939578e-06
Position 27: 1.1780493851726684e-06
Position 535: 1.1181528637543044e-06
Position 63: 9.702145977956307e-07
Position 940: 7.886481772974966e-07
Position 1349: 7.57402898481978e-07
Position 66: 5.178327379631313e-07
Position 910: 3.1161536835431665e-07
Position 1407: 2.8342598527399386e-07
Position 1583: 2.833891492789178e-07
Position 2319: 2.268751386488402e-07
Position 1519: 1.9876915088845173e-07
Position 1323: 1.7978624230449468e-07
Position 2047: 1.214141999465531e-07
Position 2290: 1.0947061668332591e-07
Position 1317: 8.97063928800791e-08
Position 1526: 5.3815485669426664e-08
Position 2288: 2.191162189555856e-08
Position 1329: 1.684177218760331e-08
Position 2457: 1.1700468064865336e-08
Position 2335: 8.16875913285624e-09
Position 2364: 6.524336280192382e-09
Position 1334: 5.752159603487052e-09
Position 2459: 4.940513006359588e-09
Position 2345: 3.140475296218533e-09
Position 2332: 8.659779588464091e-10
Position 2362: 6.189673088150911e-10
Position 2380: 1.7219274083805476e-10
Position 2387: 6.29631836251874e-11
Position 2368: 9.66027954384601e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1566: 0.9844347397969511
Position 918: 0.944784740470208
Position 1342: 0.931343585617556
Position 549: 0.7765832972685829
Position 652: 0.742989742451837
Position 1179: 0.5169494051529196
Position 1979: 0.21408336908745762
Position 350: 0.12715450202264794
Position 518: 0.12364997968525622
Position 284: 0.11736978514897373
Position 316: 0.10771998437750349
Position 1135: 0.10595506231519597
Position 1373: 0.04369809057113981
Position 1918: 0.03350522479471284
Position 269: 0.03137612298582587
Position 399: 0.028613251795630287
