Gene = AT4G38630
index = 1098
Annotated 5SS: [ 151  346  546  788 1080 1571 1752 1936 2103]
Annotated 3SS: [ 231  439  672  866 1290 1654 1834 2033 2187]
SMsplice 5SS: [ 151  346  546  788 1080 1571 1752 1936 2103]
SMsplice 3SS: [ 231  439  672  866 1290 1654 1834 2033 2187]
Partition function (log Z): 42.457498256411114

Sorted 5' Splice Sites (High to Low Probability):
Position 346: 0.9999449321243071
Position 2103: 0.9979980406965986
Position 1936: 0.9959595310456757
Position 788: 0.9954865764380225
Position 1571: 0.995011313341826
Position 1752: 0.9927223168613901
Position 546: 0.9749016055996702
Position 151: 0.9719707800163419
Position 1080: 0.7271163896500327
Position 1022: 0.17906038124769189
Position 1187: 0.052675508415420305
Position 15: 0.032052097714503305
Position 537: 0.02339320431308186
Position 1154: 0.01842981692556942
Position 1362: 0.011187162123008425
Position 142: 0.010781332016780264
Position 7: 0.008361376821002476
Position 1204: 0.007784265559996893
Position 1769: 0.006118279749291278
Position 1158: 0.005254725793379279
Position 2286: 0.004731154361648627
Position 1039: 0.004604770240541016
Position 1488: 0.0036695370779133074
Position 1033: 0.0034575842123683712
Position 1177: 0.0017598272635503541
Position 550: 0.0015579113172845566
Position 1920: 0.0012217745331827266
Position 2256: 0.0010875578138375298
Position 1109: 0.0010342958719724651
Position 1756: 0.0008090453918925808
Position 1121: 0.0007639496187909706
Position 1006: 0.0006990566233938654
Position 1069: 0.0006897627349116386
Position 1956: 0.0006802867468458693
Position 2465: 0.0005950034733135919
Position 2277: 0.000549587894822673
Position 774: 0.0005203518847549109
Position 1181: 0.00044593624096807586
Position 2096: 0.0004277027541995604
Position 1172: 0.00039208057578626334
Position 2380: 0.0003325885773150996
Position 1244: 0.0003102501477686065
Position 2238: 0.00025853484925440816
Position 2446: 0.000253666199922268
Position 2107: 0.00017042382259960682
Position 1535: 0.00014660753230202956
Position 1169: 0.00013413130330713321
Position 43: 0.00013407609874066016
Position 1575: 0.00011728584120941952
Position 494: 0.00010526759706960476
Position 1880: 0.0001010440491817567
Position 2113: 8.103082698458296e-05
Position 1764: 7.660508068455447e-05
Position 2105: 7.284105895771927e-05
Position 56: 6.611144115102685e-05
Position 1114: 6.244374231356657e-05
Position 1924: 4.478894759650418e-05
Position 2330: 4.0792353180721036e-05
Position 1578: 3.2433686532465635e-05
Position 1775: 2.5601211484051057e-05
Position 1133: 2.3844754520094682e-05
Position 294: 2.3722778400327912e-05
Position 1265: 2.2116173517796966e-05
Position 1380: 2.1796324562836198e-05
Position 814: 2.106589646277048e-05
Position 587: 1.9668176924708854e-05
Position 2371: 1.9104062736475024e-05
Position 928: 1.6602044975801357e-05
Position 1179: 1.5535846093178514e-05
Position 2119: 1.4629390258395297e-05
Position 358: 1.2765131589566782e-05
Position 169: 1.1397315208005713e-05
Position 316: 1.0130093878103707e-05
Position 1766: 1.0039120385314832e-05
Position 1714: 7.472273144281813e-06
Position 876: 7.048872673835613e-06
Position 1263: 6.476225083748842e-06
Position 823: 5.531324908031073e-06
Position 1960: 4.810403043436617e-06
Position 943: 4.720932710710693e-06
Position 1701: 4.179633540591274e-06
Position 803: 3.93652599836229e-06
Position 2081: 3.6401223774751807e-06
Position 2339: 3.3953647830309027e-06
Position 1706: 2.9959604568193467e-06
Position 488: 2.97281010513828e-06
Position 2064: 2.8063599234656533e-06
Position 2386: 2.4368995287179992e-06
Position 1697: 2.4288429562619275e-06
Position 2374: 2.362246250423108e-06
Position 926: 1.290968493990819e-06
Position 2505: 1.1048626016572842e-06
Position 1868: 1.0246929843896325e-06
Position 1693: 9.865013600762826e-07
Position 288: 9.216094329174979e-07
Position 2207: 7.669704339638843e-07
Position 1424: 7.653300763520852e-07
Position 1317: 5.379472078844559e-07
Position 458: 5.216615486090773e-07
Position 1665: 4.248525544933925e-07
Position 1308: 2.7514378911243414e-07
Position 1298: 2.6744694989321607e-07
Position 1331: 2.641059076363915e-07
Position 1382: 2.5759481859404086e-07
Position 901: 2.3180190701227812e-07
Position 1323: 1.631391391138023e-07
Position 828: 1.4176768826368806e-07
Position 2482: 8.269101424386026e-08
Position 2458: 8.254851807946092e-08
Position 1999: 8.230252451811021e-08
Position 2494: 7.41643388559235e-08
Position 2210: 6.593226132692669e-08
Position 2523: 5.9312408062183574e-08
Position 194: 5.129651252800546e-08
Position 2427: 3.844484866735341e-08
