Gene = AT4G14200
index = 752
Annotated 5SS: [ 178  749 1012 2806]
Annotated 3SS: [ 547  834 1227 2922]
SMsplice 5SS: [ 178  749 1012]
SMsplice 3SS: [ 547  834 1227]
Partition function (log Z): -2.83677056167752

Sorted 5' Splice Sites (High to Low Probability):
Position 749: 0.9950484785795397
Position 1012: 0.9120547399740138
Position 2806: 0.7546984764746496
Position 178: 0.7062375751890078
Position 2065: 0.5837966155752519
Position 1698: 0.2652721232634576
Position 1348: 0.2409267328402368
Position 1419: 0.16329316984186432
Position 2623: 0.1033380368801523
Position 1794: 0.09890229952787707
Position 2598: 0.052794015628284674
Position 1060: 0.03209247501527639
Position 2206: 0.02947115795949094
Position 554: 0.02480986263427564
Position 2398: 0.024605574729515134
Position 997: 0.0239809556687547
Position 1046: 0.01647618741975907
Position 1711: 0.01542843191186714
Position 2422: 0.014653669918626513
Position 1612: 0.014089215509285593
Position 1677: 0.01257651331020437
Position 2826: 0.011389686387014653
Position 432: 0.01060109392809149
Position 315: 0.010588846311421922
Position 290: 0.010447496510197026
Position 280: 0.00962976103188684
Position 275: 0.0072165856553748796
Position 270: 0.006952383975801906
Position 937: 0.004974905038783275
Position 210: 0.0049172963377364706
Position 391: 0.004822402753603576
Position 310: 0.004778370258172181
Position 1644: 0.00315811958329868
Position 1432: 0.003134303570664393
Position 2275: 0.0025983453227017253
Position 1591: 0.002562602569677482
Position 2655: 0.002370053485308342
Position 1648: 0.0022942155335875358
Position 2616: 0.0021995996096615972
Position 224: 0.002150596570439885
Position 2452: 0.0019560344551586262
Position 2235: 0.0018242906439244007
Position 2736: 0.0016808232295528
Position 1582: 0.0016387391057295143
Position 1429: 0.0015561333659757763
Position 1320: 0.001545220153346004
Position 1639: 0.001504845442186463
Position 397: 0.0013875077006890856
Position 1846: 0.001225886369924725
Position 1917: 0.0011952962418198317
Position 1392: 0.0011299007012571154
Position 2215: 0.001073307467372177
Position 1142: 0.0010613493256214277
Position 1379: 0.0010006040158464008
Position 254: 0.0009959288033009313
Position 201: 0.0009092741371820417
Position 2409: 0.0008965643613230215
Position 1084: 0.0008875735201486118
Position 2439: 0.0008620265685111319
Position 1560: 0.0008432199433527624
Position 1264: 0.0006354968057091886
Position 2238: 0.0005932083051101432
Position 1125: 0.0005536957090468433
Position 2188: 0.000535497714685807
Position 347: 0.0005294058553844154
Position 1305: 0.0005279043787822535
Position 372: 0.0005049882279287925
Position 334: 0.00049536608043615
Position 1035: 0.00044562706238275286
Position 294: 0.00042638443227313263
Position 3200: 0.00041300380747499236
Position 1986: 0.0004097265459884059
Position 305: 0.0003654993803596037
Position 351: 0.0003539297457694231
Position 1740: 0.00034478267787349716
Position 3234: 0.0003296167362001403
Position 3043: 0.0003225666327319075
Position 1079: 0.0002593327156260461
Position 1478: 0.00024052221116602042
Position 412: 0.00022738773604075486
Position 1502: 0.00021692741038544877
Position 565: 0.00021618264109058333
Position 336: 0.00021610005805212422
Position 2628: 0.00021283058670058333
Position 1806: 0.00021149043618076818
Position 3108: 0.00018664919430315567
Position 2335: 0.00018659102677634243
Position 2751: 0.00017679517374510827
Position 1300: 0.00017147235554031454
Position 1037: 0.0001648128801953523
Position 1656: 0.00016458843844723822
Position 477: 0.0001525370423713005
Position 2115: 0.0001471886601790447
Position 2743: 0.00014661011234675352
Position 569: 0.00014481441663605392
Position 903: 0.00014215108118658252
Position 1798: 0.0001395588835850695
Position 1314: 0.00013108512164419086
Position 1276: 0.00011832568154912042
Position 1089: 0.00011731291369093258
Position 1287: 0.00011624457401054607
Position 2583: 0.00011478872369733113
Position 1400: 0.00011340976615096069
Position 3021: 0.00011073719966531651
Position 1980: 0.00010813784516973929
Position 1662: 9.891940825018047e-05
Position 1903: 9.579819336698859e-05
Position 2002: 9.511932379511532e-05
Position 2587: 9.400301107818878e-05
Position 933: 8.941313865686957e-05
Position 1755: 8.56917350770284e-05
Position 1109: 8.438120531307653e-05
Position 2290: 8.225825183683051e-05
Position 3171: 8.06258144155577e-05
Position 2306: 8.059076240835747e-05
Position 1016: 7.154334963598336e-05
Position 2130: 6.510938407347446e-05
Position 2139: 6.139045024939696e-05
Position 581: 6.11809527181863e-05
Position 3376: 5.684371389508869e-05
Position 386: 5.356686302587336e-05
Position 3358: 5.1211523860078656e-05
Position 780: 4.9772014505644e-05
Position 2799: 4.5481747589182556e-05
Position 1284: 4.34068897868035e-05
Position 2094: 4.217710387365082e-05
Position 1575: 3.8973314868867525e-05
Position 1719: 3.4045015514912146e-05
Position 2580: 3.3176934295554214e-05
Position 292: 3.1154206173484854e-05
Position 1228: 3.0896902876185495e-05
Position 918: 3.0546103181512774e-05
Position 2313: 2.9334713446478918e-05
Position 2350: 2.7752900995136194e-05
Position 587: 2.73707114555811e-05
Position 2193: 2.5721588389611186e-05
Position 1129: 2.372046262483886e-05
Position 1705: 2.3298394317846448e-05
Position 1547: 2.316535874922385e-05
Position 2526: 2.28745591406161e-05
Position 483: 2.1496823603926645e-05
Position 920: 2.1447112792466075e-05
Position 360: 1.6961530554133042e-05
Position 17: 1.679291916853809e-05
Position 3255: 1.6226288370287058e-05
Position 2661: 1.6170144107554912e-05
Position 3302: 1.4401806743931832e-05
Position 578: 1.3790030065141728e-05
Position 941: 1.3054571730219964e-05
Position 3091: 1.106352719490922e-05
Position 85: 1.0541053355693075e-05
Position 2310: 9.73391368994867e-06
Position 762: 9.534961273835517e-06
Position 349: 9.156443247187396e-06
Position 3370: 8.97108786566285e-06
Position 620: 7.793360781881227e-06
Position 813: 7.253200663177326e-06
Position 3148: 6.728419463204158e-06
Position 2142: 6.08784090610616e-06
Position 3279: 5.712597381582677e-06
Position 3346: 5.613721815750832e-06
Position 830: 5.6026645943072526e-06
Position 2170: 5.211188628146614e-06
Position 2304: 5.1668535836578315e-06
Position 3328: 3.850979878008461e-06
Position 608: 2.655920887598424e-06
Position 2145: 2.2340446226559974e-06
Position 3311: 2.1686428185942702e-06
Position 257: 1.828746605662799e-06
Position 3264: 1.2206570055614361e-06
Position 870: 1.193553230061701e-06
Position 3365: 9.080318352297087e-07
Position 641: 7.988176828251896e-07
Position 867: 7.915365288731667e-07
Position 3362: 7.224634149104145e-07
Position 3207: 7.030812667563294e-07
Position 1166: 5.823151294722766e-07
Position 539: 5.072085972163665e-07
Position 529: 4.866062627819333e-07
Position 3309: 4.831441651321117e-07
Position 3388: 4.7368791385390657e-07
Position 2546: 3.9403273067042286e-07
Position 623: 3.496493601255514e-07
Position 805: 3.1950585310002106e-07
Position 2923: 3.017203012685444e-07
Position 835: 2.3573629418270426e-07
Position 3112: 1.7802569156749265e-07
Position 1172: 1.7271337857886868e-07
Position 3356: 1.2055824949215385e-07
Position 843: 8.188896170346007e-08
Position 1174: 8.007660416222191e-08
Position 846: 7.801203588416055e-08
Position 1241: 4.28234695593861e-08
Position 1179: 3.5517126158072515e-08
Position 2893: 2.252222155059528e-08
Position 2885: 1.672427509327306e-08
Position 1204: 1.0333553188082504e-08
Position 1181: 9.099030991564478e-09
Position 2904: 3.445133543659257e-09
Position 2937: 1.5683180983024443e-09
Position 2883: 1.127522894750433e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 834: 0.9464709278626388
Position 1227: 0.9150465628865113
Position 2922: 0.8133609491122411
Position 547: 0.6554628114991136
Position 2170: 0.29097976081917865
Position 2535: 0.1550436218598936
Position 2508: 0.1270326054027599
Position 1776: 0.126422251643962
Position 2705: 0.11547423640701768
Position 2899: 0.10664157962044252
Position 1204: 0.07133083557206481
Position 363: 0.06916461949676823
Position 1929: 0.060503480398876715
Position 1453: 0.05086483871002199
Position 2342: 0.048827199954658625
Position 1872: 0.04651275799001737
Position 1914: 0.042176669263396804
Position 1518: 0.03831152660087166
Position 2175: 0.035751878355355135
Position 1697: 0.033904033714340226
Position 2133: 0.02793699359701775
Position 2321: 0.02741075032552958
Position 1602: 0.027400573047518004
Position 655: 0.020491558961464033
Position 472: 0.019912221579248747
Position 2193: 0.019557632745805468
Position 843: 0.01937278661380843
Position 2241: 0.017358780532051928
Position 1896: 0.01569821922338661
Position 2142: 0.014834626544437533
Position 421: 0.014747301382702496
Position 1881: 0.01473525050685001
Position 867: 0.014513522557361172
Position 1874: 0.014465407288575923
Position 2358: 0.013322627148396025
Position 2103: 0.010987762722187917
Position 2568: 0.010948706936535681
Position 684: 0.010187317597887454
Position 553: 0.009304893391593658
Position 1539: 0.009173194253027298
Position 1572: 0.008671352269092238
Position 1991: 0.007956188178781616
Position 829: 0.007447718748242458
Position 2007: 0.00732984976349202
Position 1916: 0.0056611755398367925
Position 2335: 0.005185617255000024
