Gene = AT2G05635
index = 67
Annotated 5SS: [  38  414  571  741  982 1138]
Annotated 3SS: [ 231  488  664  907 1067 1452]
SMsplice 5SS: [414 571 741]
SMsplice 3SS: [488 664 907]
Partition function (log Z): -0.5814717400045288

Sorted 5' Splice Sites (High to Low Probability):
Position 414: 0.9660744324549043
Position 571: 0.9268555172247751
Position 741: 0.8708719844892082
Position 982: 0.31702714008427924
Position 1138: 0.24392899773573076
Position 997: 0.051857842533735266
Position 38: 0.045654678450420455
Position 168: 0.012953779265450471
Position 789: 0.012023085673398085
Position 834: 0.0085815768330315
Position 841: 0.008119034074003112
Position 735: 0.006695563569247857
Position 812: 0.005339156647207628
Position 384: 0.003506580220380545
Position 21: 0.002078976556875508
Position 1068: 0.0017388552453288916
Position 825: 0.001622615193084457
Position 697: 0.0012277851774335174
Position 56: 0.0008435322242806417
Position 745: 0.0007501242136307694
Position 157: 0.0006828661156927262
Position 601: 0.000495352933805888
Position 823: 0.00041818781061032695
Position 767: 0.0003068007906832943
Position 1295: 0.0002531110611509388
Position 715: 0.00024437786292879466
Position 1269: 0.00020280019412358398
Position 604: 0.00015690497923463896
Position 426: 0.0001384955100793245
Position 1311: 0.00012859451889463656
Position 1142: 0.0001238631648237446
Position 939: 0.00010723327763040344
Position 723: 9.987586598029831e-05
Position 769: 8.578561768310633e-05
Position 71: 6.987292166225868e-05
Position 134: 6.217883700550595e-05
Position 701: 5.57156339420855e-05
Position 690: 5.514508848745959e-05
Position 1379: 5.510606510700428e-05
Position 622: 5.3148161463159656e-05
Position 172: 5.0851651262804005e-05
Position 1344: 4.1069211531939896e-05
Position 473: 3.361757767787975e-05
Position 244: 2.5778568090078068e-05
Position 921: 2.3809215354742735e-05
Position 1371: 2.212587828288674e-05
Position 1020: 1.9205646367082545e-05
Position 908: 1.6528656291592965e-05
Position 54: 1.631563353612202e-05
Position 1265: 1.599997211893381e-05
Position 155: 7.103750999006949e-06
Position 1283: 5.547107763071316e-06
Position 882: 4.538219406405179e-06
Position 1026: 3.861406476219031e-06
Position 437: 3.5168376900737474e-06
Position 455: 3.131727424539194e-06
Position 643: 2.9493243902288933e-06
Position 1230: 2.203508185811229e-06
Position 904: 2.1525244010427367e-06
Position 281: 9.039849115124159e-07
Position 1079: 7.492963284344036e-07
Position 509: 3.14220784290293e-07
Position 923: 2.6153905570611855e-07
Position 1050: 1.5344353161383837e-07
Position 653: 4.692073707423851e-08
Position 647: 4.474907448111285e-08
Position 470: 4.3637717622709376e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 907: 0.9043686207509901
Position 664: 0.7826776286447289
Position 488: 0.7239893990732342
Position 1067: 0.4109409991244472
Position 518: 0.16380261550399183
Position 680: 0.11887775593860701
Position 1239: 0.09965690154081995
Position 1452: 0.08469350126512912
Position 1250: 0.04180825434096878
Position 231: 0.025550097441214274
Position 911: 0.018256748747269676
Position 514: 0.01584561300100377
Position 706: 0.01480662202059482
Position 1048: 0.011983079331716131
Position 298: 0.011841694506037954
Position 1256: 0.011774480620738915
Position 261: 0.00945826402962521
Position 323: 0.008678010222119559
Position 1201: 0.006511719347829914
Position 281: 0.004055250114365688
Position 470: 0.0027488029442789995
Position 914: 0.002552861786540324
Position 920: 0.0025029434590496833
Position 1026: 0.0023115024689339355
Position 1040: 0.0016172480792608736
Position 721: 0.0014977211577984282
Position 1487: 0.0013116596731856515
Position 1193: 0.001113744541510632
Position 172: 0.0010966824455681205
Position 344: 0.0009666083307756691
Position 538: 0.0007516047481355506
Position 1102: 0.0005035516720108247
Position 535: 0.0004582869627401856
Position 1134: 0.0004547604263938808
Position 144: 0.00029491012694105517
Position 1099: 0.0002868918592213271
Position 882: 0.00019781388891506566
Position 690: 0.00017143239417302626
Position 1077: 0.00016669497818143182
Position 1464: 0.00015710894002433177
Position 359: 0.00013302267045045397
Position 939: 0.0001072976614624569
Position 1359: 0.00010303264812457227
Position 1086: 9.343169387714798e-05
Position 241: 8.806467017738036e-05
Position 834: 8.530006469405907e-05
Position 865: 6.563984454807988e-05
Position 1365: 5.686858105402791e-05
Position 701: 5.4446797734000175e-05
Position 931: 4.858160660919998e-05
Position 1050: 4.29352356764818e-05
Position 1460: 3.846614122764385e-05
Position 1321: 2.8868244650820858e-05
Position 798: 2.615959954805789e-05
Position 1079: 2.077230470227704e-05
Position 1295: 1.825971755249712e-05
Position 1306: 1.4046295880417959e-05
Position 356: 1.3975002277620122e-05
Position 540: 9.679301731945915e-06
Position 1109: 8.436819925987052e-06
Position 1325: 8.390259629887508e-06
Position 823: 7.982635592423029e-06
Position 1470: 6.246239611962037e-06
Position 1430: 6.0171929874080325e-06
Position 858: 3.2825785508728827e-06
Position 383: 3.0777561969695502e-06
Position 723: 2.803065612199816e-06
Position 974: 2.644570007829918e-06
Position 1138: 2.217754334654456e-06
Position 1148: 2.162929751718304e-06
Position 575: 1.8004490571237199e-06
Position 867: 1.6134180477740545e-06
Position 997: 1.317233270689898e-06
Position 1369: 1.1616216342824537e-06
Position 1323: 6.826740644371212e-07
Position 1150: 3.6513949469598867e-07
Position 1142: 2.4033308404263514e-07
Position 587: 8.815215306330462e-08
Position 411: 2.9700192426111375e-08
Position 413: 2.469678307861421e-09
Position 426: 9.62856134559889e-10
