Gene = CG4619
index = 830
Annotated 5SS: [1706]
Annotated 3SS: [1765]
SMsplice 5SS: [1706]
SMsplice 3SS: [1765]
top_k =  500
Partition function (log Z): -10.492742146875921

Sorted 5' Splice Sites (High to Low Probability):
Position 1706: 0.5920226363369936
Position 3766: 0.4738249785561014
Position 2582: 0.45764718559679335
Position 2517: 0.16827365823724916
Position 344: 0.16652587059233365
Position 3476: 0.1381534444099871
Position 424: 0.10718518058685983
Position 2723: 0.06764147442704962
Position 623: 0.05562926001310401
Position 328: 0.05404111992443527
Position 950: 0.047086875185390224
Position 1926: 0.033714732230750284
Position 2292: 0.03327047003554665
Position 1916: 0.0316144987701675
Position 1201: 0.02081361442302306
Position 1523: 0.020284540088750663
Position 2166: 0.01927796931215984
Position 295: 0.0182954938819545
Position 1697: 0.01608454692003256
Position 1587: 0.015377428766844382
Position 776: 0.015064400135203519
Position 1700: 0.014216308792723661
Position 290: 0.012425749120492307
Position 34: 0.01093357430015127
Position 1877: 0.007922588636735825
Position 783: 0.007848810902709445
Position 1850: 0.007599395735137709
Position 2348: 0.007031754979048731
Position 2632: 0.0069512343331648956
Position 1703: 0.00678158843107335
Position 1334: 0.004597238112612381
Position 2827: 0.0041641178291663946
Position 2994: 0.0031887535979479554
Position 1951: 0.0030658798917100293
Position 743: 0.002822355669120155
Position 2034: 0.002700927837937592
Position 62: 0.002373185341465198
Position 1957: 0.0019777834547811883
Position 1879: 0.0018210269002023028
Position 2090: 0.0016608209515028972
Position 185: 0.0013606265167725772
Position 2521: 0.0011812995174973182
Position 2901: 0.0009550855424721286
Position 581: 0.0009505093793433181
Position 1942: 0.0009281173585594545
Position 1397: 0.0007959262689044075
Position 3: 0.0007531113184691424
Position 914: 0.0005130376306976943
Position 103: 0.0004983941237335092
Position 2214: 0.0004639095922923309
Position 1591: 0.0003325585846792225
Position 428: 0.00027647907874603074
Position 1862: 0.00023392324757095113
Position 757: 0.0002234061105641343
Position 939: 0.0001823710657389118
Position 1575: 0.0001492338370190311
Position 416: 5.900998425375548e-05
Position 494: 5.425671390588825e-05
Position 899: 4.6661676908909526e-05
Position 445: 4.5047302600928314e-05
Position 815: 2.811356963086016e-05
Position 272: 2.4393755126496626e-05
Position 625: 1.8665110046278823e-05
Position 54: 1.6338844142445965e-05
Position 1520: 1.340915455634418e-05
Position 1257: 1.2226082216161768e-05
Position 1134: 9.195098862295741e-06
Position 534: 8.859032614660002e-06
Position 1111: 6.43528133335642e-06
Position 90: 5.526936545718536e-06
Position 1562: 4.288272642745019e-06
Position 9: 8.86407839817822e-07
Position 916: 6.198297012109568e-07
Position 7: 2.0024865243432574e-07
Position 131: 1.9944474351402786e-07
Position 617: 1.5564259555420913e-07
Position 57: 3.875250800085561e-08
Position 274: 1.2532009409611212e-09
Position 147: 5.597657267413427e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1765: 0.8840484723859422
Position 2630: 0.3396533860651376
Position 3839: 0.2629939778335176
Position 3901: 0.23074489498823153
Position 3286: 0.1013557253717902
Position 3581: 0.09786593012499292
Position 2581: 0.09612491366556983
Position 3898: 0.08556811753970127
Position 1012: 0.06431967463591899
Position 1981: 0.056075634065307266
Position 2677: 0.05239025947230914
Position 2048: 0.05033510521875577
Position 2663: 0.0322726274659267
Position 1072: 0.03075314342721398
Position 679: 0.023156741549621038
Position 3697: 0.018642323198958036
Position 388: 0.01859281648360098
Position 2267: 0.01728477714905059
Position 1778: 0.01643758879830612
Position 1483: 0.01604754686262763
Position 2960: 0.01602368714814807
Position 2020: 0.015781706290687644
Position 2033: 0.014403686254020692
Position 3628: 0.01435577885350312
Position 566: 0.012449535241786021
Position 1454: 0.011875041947614278
Position 1616: 0.01081560281060728
Position 534: 0.010372479767384308
Position 2395: 0.010116793039829233
Position 469: 0.00822937316130906
Position 3730: 0.0065965999801291565
Position 2378: 0.006365246251482245
Position 2437: 0.005650115245484451
Position 3862: 0.004695464254517936
Position 2083: 0.0041007376759929605
Position 2408: 0.0035026969754099035
Position 2950: 0.003322206539824126
Position 1286: 0.0029602689217102817
Position 1742: 0.002804779465151533
Position 494: 0.002366973249286573
Position 2348: 0.002094167071464328
Position 2636: 0.0019440313971128879
Position 1463: 0.001630887573579166
Position 2147: 0.0008345322184853998
Position 2477: 0.0007863548861939654
Position 2800: 0.0006044995519404941
Position 156: 0.0005687230719482573
Position 2212: 0.00040297161660902324
Position 87: 0.0003451555643539573
Position 90: 0.00027476326166826293
Position 622: 0.00024303528848757926
Position 2375: 0.00018808290256498768
Position 396: 0.00017150866231478045
Position 2386: 0.00016349616604558948
Position 180: 0.00010861275222782751
Position 337: 6.713843477686315e-05
Position 563: 4.5412926411495434e-05
Position 1439: 4.344175862352925e-05
Position 880: 4.2061908052799195e-05
Position 895: 2.4162465414551638e-05
Position 787: 9.992736241735778e-06
Position 652: 8.895167338274748e-06
Position 362: 7.133859906284397e-06
Position 347: 1.0143380537422925e-06
Position 544: 8.508898433551935e-07
Position 502: 4.5811614583772413e-07
Position 478: 2.449922039667424e-07
Position 607: 2.1919038003822852e-07
Position 198: 2.0561686205578057e-07
Position 258: 1.2181189589150768e-07
Position 235: 1.1083348506391463e-07
Position 649: 1.1044562504956736e-07
Position 589: 8.356669032465116e-08
Position 585: 7.634013016294066e-08
Position 283: 1.9403660052746507e-09
Position 182: 1.4350006547180156e-09
Position 250: 1.241066457849174e-09
