Gene = Arpc2
index = 26
Annotated 5SS: [ 611 3356 3533 3778 4061 5180 5355]
Annotated 3SS: [3261 3432 3590 3839 5087 5244 5411]
SMsplice 5SS: [ 611 3356 3533 3778 4061 5180]
SMsplice 3SS: [3261 3432 3590 3839 5087 5244]
top_k =  500
Partition function (log Z): 17.986024164038334

Sorted 5' Splice Sites (High to Low Probability):
Position 5180: 0.9978850623862433
Position 3533: 0.9959313221769053
Position 3778: 0.9937047642626672
Position 3356: 0.9828416658940601
Position 611: 0.9762292189500754
Position 4061: 0.7819810717803091
Position 5355: 0.2879061091364874
Position 4080: 0.11868057865959095
Position 5586: 0.0916205861024006
Position 2635: 0.05240404518752777
Position 2867: 0.04844014878105634
Position 5574: 0.04614607589776035
Position 4030: 0.044005726525331766
Position 22: 0.033242057508688465
Position 5866: 0.032586073146335715
Position 2011: 0.030362238953141274
Position 4546: 0.028549409192354807
Position 4072: 0.025277880555333147
Position 2271: 0.019518422521359623
Position 4863: 0.015870684716103353
Position 5628: 0.013868826309712095
Position 1154: 0.009598425799172581
Position 1533: 0.009229002963833744
Position 2723: 0.008817228736014433
Position 1811: 0.006844221316770842
Position 369: 0.006774779558231542
Position 3782: 0.004939248422891198
Position 1734: 0.004921399282065007
Position 215: 0.00444248229519783
Position 62: 0.0037089695123652565
Position 274: 0.0035868913720470083
Position 3537: 0.0034711136514840473
Position 1554: 0.0031841995587405404
Position 3033: 0.0029923118118180604
Position 2995: 0.002642832246548318
Position 2710: 0.0024265929217166227
Position 4550: 0.002183671760645841
Position 1411: 0.0021797604374694806
Position 2806: 0.0021356351014249026
Position 3947: 0.0020439956784163295
Position 1769: 0.0017696596527934099
Position 4119: 0.0016395859638712491
Position 5632: 0.0015898818869343862
Position 3922: 0.0015429672190437201
Position 817: 0.001519011502560632
Position 3329: 0.0014618665750090636
Position 4444: 0.0011532218502719855
Position 944: 0.0010467081846452393
Position 4379: 0.0010213581715193883
Position 4693: 0.000990469241180139
Position 233: 0.0009883684751761316
Position 595: 0.0009786812230704444
Position 1740: 0.0009734691581731668
Position 5514: 0.000888546451546698
Position 1059: 0.0008379342631751294
Position 5302: 0.0008173990505318042
Position 4374: 0.0007314925329452023
Position 284: 0.0006219859564307196
Position 239: 0.0006202427640086436
Position 5643: 0.0005735595950251838
Position 5448: 0.0005586430628822637
Position 4368: 0.0004765048931007235
Position 2211: 0.00045462266130665073
Position 4999: 0.00044663128376691205
Position 5621: 0.00043340651827149186
Position 922: 0.0003879431751125815
Position 852: 0.00038524946717280527
Position 4113: 0.0003809507871108255
Position 3703: 0.00036140292871771827
Position 2257: 0.0003458790352799022
Position 4843: 0.0003314243676545883
Position 4105: 0.00032910310284314104
Position 963: 0.00032170083764884554
Position 1911: 0.00030927615549859164
Position 286: 0.0002951171580011807
Position 4993: 0.00029473678053839567
Position 1167: 0.0002831111918794966
Position 846: 0.00026173328529932176
Position 235: 0.00023827509121551778
Position 4429: 0.0002342324327029742
Position 5189: 0.00020743837958513524
Position 3350: 0.0001945496059791686
Position 5645: 0.00018548858480508485
Position 3362: 0.00017787588726017134
Position 259: 0.00015512780128817488
Position 261: 0.00012926852829465773
Position 3369: 0.00011553830845138789
Position 5557: 9.063873231152074e-05
Position 1417: 8.854865870082821e-05
Position 4065: 7.159907010207557e-05
Position 4089: 5.68199982313923e-05
Position 4566: 5.322806555252285e-05
Position 4688: 4.967094909087687e-05
Position 4682: 4.9064471227711545e-05
Position 4166: 4.8732454174184454e-05
Position 5186: 4.6914089292108204e-05
Position 5872: 3.908071348053776e-05
Position 3692: 3.5860934855544274e-05
Position 5870: 3.3127401112251584e-05
