Gene = Rint1
index = 1427
Annotated 5SS: [ 250 1133 1417 2264]
Annotated 3SS: [ 304 1190 1470 2339]
SMsplice 5SS: [ 250 1133 2264]
SMsplice 3SS: [ 304 1190 2339]
top_k =  500
Partition function (log Z): -0.650802999766159

Sorted 5' Splice Sites (High to Low Probability):
Position 1133: 0.9369526139825811
Position 2264: 0.9059383945074813
Position 250: 0.8995857854350278
Position 1417: 0.26030818973123276
Position 485: 0.12451433979537498
Position 52: 0.10395862230361387
Position 1110: 0.06056599446006662
Position 235: 0.02631849385822651
Position 938: 0.02122615776163861
Position 935: 0.018985592734182075
Position 1758: 0.015610904063278072
Position 1334: 0.012029562911968565
Position 368: 0.009510401244551544
Position 644: 0.009076628502690637
Position 208: 0.008058199683824277
Position 4: 0.007047104544093691
Position 593: 0.006748068341932418
Position 2037: 0.005909703671683355
Position 49: 0.004647754023142067
Position 641: 0.0034147303032330055
Position 1365: 0.0017837556459928136
Position 914: 0.0015735362310859385
Position 1719: 0.0012465339673772885
Position 1382: 0.001075184108671693
Position 1316: 0.0007494523705284781
Position 1565: 0.0005760109053249852
Position 847: 0.0004337348012529505
Position 755: 0.00040281127538256494
Position 524: 0.0003994424556918506
Position 1027: 0.00017179586153057448
Position 2289: 0.00012725277396976443
Position 17: 0.00010873002909942712
Position 2491: 9.977594278241962e-05
Position 1695: 9.904050052341377e-05
Position 1567: 8.083211954700268e-05
Position 501: 6.24364671368192e-05
Position 648: 6.131070816466576e-05
Position 1024: 5.607743527213173e-05
Position 511: 5.345880356879488e-05
Position 969: 4.866454900489107e-05
Position 1446: 4.7554870952490805e-05
Position 916: 3.994760231368177e-05
Position 2231: 3.947952169033842e-05
Position 1459: 2.8754082350313732e-05
Position 1073: 2.508706017909864e-05
Position 958: 2.3596128262258757e-05
Position 2268: 1.9356586355127384e-05
Position 808: 1.5703146305899215e-05
Position 2481: 1.4177337200508094e-05
Position 83: 1.2522601490027647e-05
Position 1427: 9.090151316765346e-06
Position 240: 8.688967243556395e-06
Position 1470: 8.675324458072527e-06
Position 63: 5.682225153577141e-06
Position 56: 4.975015236076637e-06
Position 452: 3.4071004356622467e-06
Position 1137: 1.286179970311298e-06
Position 853: 7.007237848220073e-07
Position 1577: 6.196254613176071e-07
Position 145: 3.1594239377075594e-07
Position 135: 2.7563587792257264e-07
Position 1145: 2.284409451535599e-07
Position 1217: 2.2679334813185677e-07
Position 442: 1.5574336600423042e-07
Position 1232: 1.2992505766311895e-07
Position 1147: 6.50122991066606e-08
Position 86: 5.482188528503318e-08
Position 464: 1.0268011891299537e-08
Position 1212: 7.293027434820225e-09
Position 1239: 1.5129138719837652e-09
Position 1345: 1.431924731494478e-09
Position 1764: 1.0033381279346463e-09
Position 1771: 5.140675106963697e-10
Position 329: 4.9308298979888746e-12
Position 331: 4.3222492261212694e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1190: 0.9938556491044618
Position 304: 0.9302952670343219
Position 2339: 0.9066967879251695
Position 1470: 0.2494214248089266
Position 989: 0.17899244780007703
Position 118: 0.10207293009202391
Position 2112: 0.014787284561944742
Position 1990: 0.01221652898870898
Position 1502: 0.011652241206683152
Position 92: 0.008492282551417152
Position 2017: 0.00802704150560781
Position 872: 0.007188248677997159
Position 667: 0.003760037222945899
Position 1090: 0.0028777254393773134
Position 1640: 0.002180011328883606
Position 274: 0.0020582796421792443
Position 1076: 0.0019676699858001347
Position 2358: 0.0018199670095163612
Position 367: 0.001560443034635445
Position 557: 0.0012351889848306768
Position 325: 0.0010160020175702987
Position 2169: 0.000705760771985353
Position 2231: 0.0006702726298125773
Position 529: 0.0005677184002845745
Position 1848: 0.0005045098931599425
Position 361: 0.00048341556444980624
Position 125: 0.00045685141197684433
Position 1565: 0.00040243857520873267
Position 673: 0.00038028450315451316
Position 538: 0.000377990710933762
Position 1520: 0.0002747312423360767
Position 878: 0.00021824032983778325
Position 1008: 0.0002177368294547828
Position 2036: 0.00021208458360775676
Position 1217: 0.0002056500438617468
Position 741: 0.00015881056551121436
Position 1577: 0.00013426906719007806
Position 1934: 0.00013215449185737113
Position 909: 0.0001221244684418426
Position 1060: 0.00012016868815265753
Position 577: 0.00011363506221999143
Position 1345: 0.0001044456426467248
Position 511: 9.877501397639913e-05
Position 145: 8.993798720772581e-05
Position 1156: 8.064777893073205e-05
Position 2546: 6.213966673890261e-05
Position 68: 6.175330773525441e-05
Position 619: 6.0045734191526685e-05
Position 730: 5.8107407899085085e-05
Position 1604: 5.4983773744765916e-05
Position 943: 5.314642040504915e-05
Position 639: 4.6622437694427355e-05
Position 2550: 4.604119155263168e-05
