Gene = Pex19
index = 1369
Annotated 5SS: [ 305 2089 2290 2660 2890]
Annotated 3SS: [1865 2171 2355 2725 2946]
SMsplice 5SS: [ 305 2089 2290 2660 2890]
SMsplice 3SS: [1865 2171 2355 2725 2995]
top_k =  500
Partition function (log Z): 1.0807899819543567

Sorted 5' Splice Sites (High to Low Probability):
Position 2890: 0.9866150837206027
Position 2290: 0.9766067067305892
Position 2660: 0.9717780055960723
Position 305: 0.8260893597506038
Position 2089: 0.7199711337046713
Position 425: 0.05593233474845201
Position 715: 0.05374677116328432
Position 1295: 0.023070642674361565
Position 731: 0.015561624262026192
Position 933: 0.014110241643061076
Position 1251: 0.009919282857834414
Position 261: 0.008984282745574593
Position 1469: 0.0071274231277036245
Position 1308: 0.006868488484385737
Position 2640: 0.0062761108056402426
Position 1405: 0.005983801834003967
Position 1930: 0.005077677131287504
Position 1375: 0.004803421105636814
Position 1972: 0.0035109859957954573
Position 1190: 0.0034416273972362713
Position 3187: 0.0031661068179338406
Position 2635: 0.0029231876657091517
Position 649: 0.002347572936231843
Position 1608: 0.0022192825960289965
Position 1344: 0.0019588433818074086
Position 1105: 0.0018519063354391653
Position 2093: 0.00122175450557368
Position 706: 0.001165724213984068
Position 1747: 0.0011602456721841144
Position 1893: 0.0007800461338908799
Position 2947: 0.0005700009957694286
Position 423: 0.00043054034898981625
Position 3218: 0.00031923257912117037
Position 175: 0.0003136654475437424
Position 621: 0.0002769853069106055
Position 220: 0.0002561706086535965
Position 222: 0.00024014973490055658
Position 3364: 0.00023915448371779387
Position 662: 0.00023086926729933837
Position 2842: 0.00020575600928316527
Position 2574: 0.00019750134438746838
Position 1143: 0.0001513880557559939
Position 615: 0.00015047723227892818
Position 2833: 0.00011755632567361458
Position 5: 0.0001148568989613535
Position 365: 0.00011241540923554592
Position 3215: 0.00010911040878188234
Position 76: 0.00010359740272731018
Position 466: 9.978318218009526e-05
Position 7: 9.630670387325842e-05
Position 2542: 8.92228170625559e-05
Position 185: 8.295260641552034e-05
Position 504: 8.257517211907519e-05
Position 3230: 7.122562732115562e-05
Position 198: 6.315674615887013e-05
Position 16: 6.281958164461971e-05
Position 232: 6.213980720890583e-05
Position 3237: 5.7812360985286315e-05
Position 1118: 5.2154058479844694e-05
Position 156: 4.140569068745837e-05
Position 429: 3.867752863050408e-05
Position 1130: 3.8578985356708414e-05
Position 642: 3.2429375147416086e-05
Position 408: 3.196252686712917e-05
Position 3319: 3.1444909610040304e-05
Position 369: 3.064844704310839e-05
Position 318: 2.8492820408602162e-05
Position 2294: 2.5520121453431567e-05
Position 2466: 2.4276646443618764e-05
Position 3355: 2.1911242951027732e-05
Position 3274: 2.0657976608758048e-05
Position 687: 1.8190235370195495e-05
Position 3190: 1.7768384176558868e-05
Position 2975: 1.7735045586182804e-05
Position 3149: 1.3793712211588916e-05
Position 2403: 9.407570981497812e-06
Position 573: 8.342499656959429e-06
Position 3168: 7.4901900101806466e-06
Position 474: 5.759756697353894e-06
Position 2369: 5.4498288254546845e-06
Position 3368: 4.827987279053472e-06
Position 69: 4.276177836398551e-06
Position 536: 4.19487711734975e-06
Position 145: 3.2465726841351055e-06
Position 721: 3.103160290592751e-06
Position 1036: 2.5335165713499195e-06
Position 3162: 2.2550753584688247e-06
Position 2355: 2.2467709105810527e-06
Position 64: 2.2255670582089783e-06
Position 553: 1.7673633320929282e-06
Position 945: 1.5127204157270859e-06
Position 431: 1.5103234757567296e-06
Position 400: 1.2453255945288156e-06
Position 901: 9.936691010644981e-07
Position 114: 8.266335420516101e-07
Position 940: 7.247953339380135e-07
Position 3309: 6.824346356496528e-07
Position 448: 6.669743306591287e-07
Position 1107: 6.295552624883703e-07
Position 487: 5.135098277337384e-07
Position 28: 3.259379732639281e-07
Position 1194: 2.423939289121372e-07
Position 735: 1.1682335172722018e-07
Position 700: 8.332412221116741e-08
Position 385: 4.17962642596373e-08
Position 3210: 2.9950536134856734e-09
Position 3175: 1.2642753000975898e-09
Position 2736: 1.2269208557545377e-09
Position 507: 2.2127708020268446e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2725: 0.9948512877302748
Position 2355: 0.9415802601435896
Position 2171: 0.9283033550045142
Position 2995: 0.8329999790498919
Position 783: 0.2835796360578984
Position 1865: 0.2721520006861203
Position 2946: 0.1458221356719953
Position 1592: 0.0621290973119607
Position 709: 0.0606347886957087
Position 1814: 0.033310309491792846
Position 813: 0.0261059194118591
Position 1190: 0.015253327293715481
Position 2362: 0.013202537892838206
Position 628: 0.010756828014017401
Position 1890: 0.01029263555981385
Position 1443: 0.010145316179886128
Position 2563: 0.007637738602743117
Position 676: 0.0063847033588873515
Position 1569: 0.005964271109029326
Position 580: 0.0055655780263292294
Position 2956: 0.0050689106022427065
Position 1246: 0.0044034976840253825
Position 1738: 0.004269220668729983
Position 3259: 0.003745904511134178
Position 849: 0.0033831904411169024
Position 1667: 0.0033825746474925988
Position 1920: 0.0025740666047227015
Position 1943: 0.002434914114548554
Position 1320: 0.0022605199012815957
Position 2049: 0.0022487060165396104
Position 815: 0.002036425882393788
Position 1547: 0.0019308311302970265
Position 1767: 0.0015690628416698013
Position 1700: 0.0013499503182522426
Position 2182: 0.0013401430819801725
Position 543: 0.001333970418184307
Position 3028: 0.0012991005601993711
Position 2553: 0.001176868925506044
Position 1607: 0.0010918912044649463
Position 2089: 0.0010596236408983997
Position 951: 0.001044620242715654
Position 1033: 0.00100443705895694
Position 394: 0.001002724959916202
Position 1357: 0.000992590439526381
Position 2016: 0.0008834398726766045
Position 3417: 0.000798457732172716
Position 2368: 0.000720427646573425
Position 3380: 0.0006138926662208584
Position 1976: 0.000611686499654271
Position 1906: 0.0005533594288653138
Position 747: 0.0005280552384906933
Position 914: 0.0005123755672605827
Position 1641: 0.0004991609473645549
Position 2959: 0.0004902911162403787
Position 2443: 0.00048730299706067155
Position 1361: 0.0004560690404077381
Position 611: 0.00039379070181137354
Position 2022: 0.0003865388537723122
Position 789: 0.0003628861368557577
Position 3343: 0.00033600267558710244
Position 69: 0.0002728392930894741
Position 2196: 0.00024863137073789413
Position 2779: 0.00023538933616752233
Position 2218: 0.00022919355294728116
Position 2455: 0.00017333965459348722
Position 2476: 0.00016890332824213877
Position 290: 0.00012787673613124523
Position 3377: 0.00012410124300404543
Position 3001: 0.00012085678291643273
Position 2402: 9.76111362157382e-05
Position 2953: 9.161085320952671e-05
Position 127: 6.0519499417757584e-05
Position 2572: 5.773402984043194e-05
Position 3242: 4.425823025810239e-05
Position 3004: 4.1549383752201665e-05
Position 1217: 3.472346119188467e-05
Position 587: 2.9904314802573522e-05
Position 3074: 2.975408962387619e-05
Position 2974: 2.8669885123876292e-05
Position 2997: 2.554596732988976e-05
Position 400: 2.446224877370159e-05
Position 429: 2.439218273717894e-05
Position 2767: 2.35195972615801e-05
Position 3265: 2.310499747258635e-05
Position 318: 2.2338975728190615e-05
Position 463: 1.5105826797461687e-05
Position 553: 1.0857471728892283e-05
Position 3152: 1.0397408207692716e-05
Position 3037: 1.035581432079286e-05
Position 3190: 7.708156947964507e-06
Position 687: 6.252663012062905e-06
Position 2811: 3.011755459627502e-06
Position 727: 2.2059073452774636e-06
Position 180: 1.032188779350551e-06
Position 237: 6.669210115919407e-07
Position 831: 5.531656938829658e-07
Position 323: 4.872213647225766e-07
Position 139: 4.223012902445154e-07
Position 314: 2.668346623519044e-07
Position 102: 1.2607719944318498e-07
Position 304: 1.2532535130542443e-07
Position 211: 1.211654560652166e-07
Position 198: 1.0101488231655944e-07
Position 225: 7.274985188923017e-08
Position 156: 6.674224242112663e-08
Position 215: 2.5272430898460074e-08
Position 160: 1.4104466373545464e-08
