Gene = Ir21a
index = 1235
Annotated 5SS: [ 409 1227 2162 2413]
Annotated 3SS: [ 944 1281 2219 2467]
SMsplice 5SS: [ 409  814 1227 2413]
SMsplice 3SS: [ 513  944 1281 2467]
top_k =  500
Partition function (log Z): -3.6894267155228295

Sorted 5' Splice Sites (High to Low Probability):
Position 2413: 0.7465297391750033
Position 1227: 0.7032621880238478
Position 409: 0.6075867320564287
Position 248: 0.3892423484627878
Position 814: 0.38823013490611646
Position 713: 0.24235288915159706
Position 2162: 0.2106380856990499
Position 1667: 0.20454891219360982
Position 2172: 0.19435902922396278
Position 604: 0.1577827134637487
Position 1345: 0.08586661365727088
Position 2628: 0.08372467729183895
Position 1422: 0.04609154369481104
Position 1676: 0.03782776384143607
Position 161: 0.0329174715076441
Position 1898: 0.02072424195221755
Position 2887: 0.01724614182251511
Position 233: 0.016024015048015202
Position 1179: 0.015014276611752763
Position 259: 0.01459312209440534
Position 825: 0.0133165481851807
Position 608: 0.011609820902819768
Position 1929: 0.009466320117524957
Position 1618: 0.008622641445679948
Position 864: 0.006682648019072492
Position 1912: 0.006494778874989467
Position 300: 0.005707066652060043
Position 626: 0.005498505535764992
Position 2390: 0.00402499634270176
Position 1907: 0.0031497805479003163
Position 888: 0.0026237775762903335
Position 818: 0.0018481531676664872
Position 1410: 0.0017395554362119178
Position 858: 0.0015826578908707926
Position 916: 0.0012664126806010677
Position 153: 0.0011743252438711361
Position 579: 0.0007985080547986535
Position 585: 0.0006483927476249404
Position 614: 0.0002976811029972925
Position 19: 0.0002927161102906038
Position 1124: 0.00024021489035653453
Position 1231: 0.00023878286572041006
Position 841: 0.00023515357027770485
Position 143: 0.00021199955984862266
Position 295: 0.00020067119747374027
Position 1107: 0.00019200201910798362
Position 668: 0.00013242582609324465
Position 476: 0.0001261891536817714
Position 304: 0.00011841752365951073
Position 1144: 0.00010721632484941376
Position 514: 9.666440498345455e-05
Position 616: 6.815849045192654e-05
Position 92: 5.8882416553615355e-05
Position 1191: 5.6552926689081526e-05
Position 252: 5.016795134666994e-05
Position 1382: 4.481343929481122e-05
Position 145: 4.3814667722109976e-05
Position 90: 2.5287149871639862e-05
Position 747: 2.459378605760477e-05
Position 1102: 2.0085702263314373e-05
Position 524: 1.8054986162521276e-05
Position 764: 1.5597426272428722e-05
Position 431: 1.3842940202391645e-05
Position 402: 1.0934585378756384e-05
Position 324: 9.972273205337042e-06
Position 194: 7.426530506956674e-06
Position 28: 3.7723364201588397e-06
Position 346: 3.08752352181889e-06
Position 177: 1.2684217816372035e-06
Position 77: 1.23628266237225e-06
Position 182: 3.3491173187598634e-07
Position 367: 2.2711249990998437e-07
Position 6: 6.681656208428119e-08
Position 199: 1.1920497029670387e-09
Position 531: 5.397825584198076e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 944: 0.8551663203348423
Position 2467: 0.7658205626023178
Position 513: 0.6944069664674118
Position 1281: 0.6393108403484946
Position 2219: 0.30123631714598864
Position 1744: 0.1610508064692346
Position 1492: 0.14144601530586354
Position 2065: 0.1299777396240864
Position 2274: 0.08171489972622985
Position 738: 0.07453950388129066
Position 475: 0.0652129766583277
Position 2708: 0.05453983336734003
Position 881: 0.05188793603107082
Position 2529: 0.04547935785909419
Position 214: 0.03245667112595497
Position 1410: 0.023908199110478548
Position 1450: 0.019230847760928288
Position 3161: 0.01877307901665903
Position 668: 0.017883723894537507
Position 2778: 0.017484566783235723
Position 322: 0.017291423878196203
Position 394: 0.01601974987599521
Position 282: 0.011340273945719443
Position 654: 0.010488923726269115
Position 2095: 0.010191931288967815
Position 362: 0.009000224524681405
Position 747: 0.004785384066286412
Position 1284: 0.004104459341571868
Position 2939: 0.0034822121089089827
Position 2248: 0.003149427903465924
Position 1767: 0.0023266354348573473
Position 3100: 0.002180482029100468
Position 1692: 0.0018871995487667863
Position 625: 0.0018713413956066352
Position 635: 0.0018114131193118792
Position 2730: 0.001573435916933072
Position 1244: 0.0014256204559557689
Position 324: 0.0013067728252853688
Position 1436: 0.0012047377548368334
Position 3311: 0.001136736318157365
Position 2672: 0.0010529484254105173
Position 3278: 0.0007475251486088161
Position 841: 0.0006970288735174372
Position 1023: 0.0005935438081628047
Position 1311: 0.0004563967676967984
Position 804: 0.00038873428348160566
Position 984: 0.00032109884744078966
Position 1191: 0.00030943260441589673
Position 1079: 0.00023733364950897243
Position 1086: 0.00020100584096188794
Position 591: 8.515196935584646e-05
Position 597: 8.037880231102973e-05
Position 408: 7.587931929611172e-05
Position 717: 6.817328961256716e-05
Position 1110: 6.15234998823225e-05
Position 1579: 5.769534259840057e-05
Position 1123: 5.663589515891485e-05
Position 1501: 4.811283148499848e-05
Position 570: 4.531205164007414e-05
Position 561: 2.705955598112533e-05
Position 224: 2.596870732400744e-05
Position 133: 1.4095410026605513e-05
Position 279: 1.0403793484613673e-05
Position 396: 4.43332359549884e-06
Position 68: 4.238994993389118e-06
Position 248: 2.057584441760777e-06
Position 61: 2.0197183143748088e-06
Position 90: 1.1713330558872268e-06
Position 98: 9.715723068921403e-07
Position 77: 7.240225394458595e-07
Position 85: 6.513023820051951e-07
Position 447: 6.395579456369602e-07
Position 431: 5.482316346146873e-07
Position 413: 3.6924499331797733e-07
Position 232: 3.486795442169535e-07
Position 252: 2.0927495360707276e-07
Position 424: 2.0290401684191727e-07
Position 821: 1.504509365620715e-07
Position 87: 6.363137133481138e-08
Position 177: 2.7554418604928005e-08
Position 488: 2.7106831270515253e-08
Position 608: 1.594317994063105e-09
