Gene = fry
index = 1708
Annotated 5SS: [  332  8993  9395 10853 11155 11402 13548 15027 15242 15483 15741 15938
 16161 18462 35676 35896 36076 36281 36518 36696 37097 42849 43423 44417
 45082 46139 46446 46871]
Annotated 3SS: [ 7394  9053  9464 10922 11218 13403 14858 15091 15312 15585 15826 16005
 18297 35555 35761 35976 36145 36345 36589 36760 41269 42915 43789 45033
 45178 46199 46503 46929]
SMsplice 5SS: [  332  8993  9395 10853 11155 11402 15027 15242 15483 15741 15938 16161
 18462 35676 35896 36076 36281 36518 36696 37097 41595 42849 43030 43423
 44417 46139 46446 46871 47116]
SMsplice 3SS: [ 7394  9053  9464 10922 11218 14858 15091 15312 15585 15826 16005 18297
 35555 35761 35976 36145 36345 36589 36760 41269 42759 42915 43094 43789
 45178 46199 46503 46929 47174]
top_k =  500
Partition function (log Z): 92.17243419949165

Sorted 5' Splice Sites (High to Low Probability):
Position 36696: 0.9999844304873339
Position 35676: 0.9997168830491204
Position 36076: 0.9992613927941612
Position 11155: 0.9990561586398815
Position 42849: 0.9969330690451447
Position 36518: 0.9962534649924195
Position 8993: 0.9949040931682104
Position 37097: 0.9930529703011217
Position 35896: 0.9922138061149738
Position 11402: 0.9913026638371122
Position 36281: 0.9904432937568057
Position 15242: 0.9879712543991269
Position 46446: 0.9847913109339951
Position 15938: 0.9833406956168435
Position 16161: 0.9822058373962662
Position 15027: 0.9787422845853216
Position 46871: 0.9774640664179806
Position 10853: 0.9729460127258842
Position 43423: 0.9726644968273932
Position 332: 0.969438097403874
Position 9395: 0.9671260921292649
Position 15483: 0.8957551109121091
Position 18462: 0.8713639357923103
Position 46139: 0.8579605507414916
Position 41595: 0.7997695507881794
Position 44417: 0.7775877614906576
Position 43030: 0.6100398235307956
Position 13548: 0.572123072962479
Position 45082: 0.5682397490004104
Position 47116: 0.5640025062863787
Position 15745: 0.44292546034240404
Position 38376: 0.41777182850390343
Position 18130: 0.3683315037147304
Position 9762: 0.2076945159827502
Position 9683: 0.19387936655497678
Position 15772: 0.11890602342437856
Position 7523: 0.09802131031499077
Position 18252: 0.09227311255067767
Position 47208: 0.08223518673456741
Position 41420: 0.08038552157389542
Position 38861: 0.07838321712777167
Position 17272: 0.07622550915589116
Position 39795: 0.07165210479464434
Position 17094: 0.06808609505531808
Position 9586: 0.06366861773977354
Position 9969: 0.06351525860546808
Position 13238: 0.06326013201837707
Position 24533: 0.04884518571307387
Position 955: 0.04823333311395011
Position 46717: 0.04700392874561613
Position 17276: 0.046585004289551965
Position 9725: 0.04614770850965066
Position 44352: 0.04129709335848205
Position 15431: 0.03856834846826575
Position 7979: 0.03719922108371076
Position 44465: 0.03567454141242675
Position 9823: 0.03139117026866281
Position 9334: 0.02990974872036078
Position 44700: 0.027111794393122727
Position 41141: 0.025404390436014782
Position 47204: 0.025081839808860036
Position 7132: 0.02372595841558674
Position 46130: 0.0218625063669143
Position 7773: 0.01998780038743838
Position 7305: 0.018320653441449963
Position 3051: 0.017495439161766702
Position 14664: 0.01674114663661571
Position 3150: 0.016238215289161213
Position 46119: 0.015305923569754753
Position 3086: 0.013219763438577543
Position 6998: 0.013145353177777352
Position 16479: 0.013082111682721224
Position 43212: 0.01278360809526315
Position 9582: 0.012338582090390083
Position 45830: 0.01081037347994304
Position 16858: 0.01070906495201342
Position 6993: 0.010661398664017177
Position 43711: 0.010296603800306222
Position 39105: 0.010156190190386752
Position 37374: 0.010089826340577483
Position 4303: 0.009668477287375903
Position 5697: 0.00951945580566786
Position 15725: 0.00936521637211967
Position 11735: 0.00908900323768279
Position 47123: 0.007883993688360296
Position 25: 0.00774747390553514
Position 9739: 0.007686711966896303
Position 9308: 0.00744525085199076
Position 45273: 0.0063568242535051046
Position 45294: 0.006015314886863621
Position 13202: 0.005930718934012684
Position 12417: 0.005816728565199506
Position 46432: 0.005671175822477041
Position 9827: 0.005623052656171758
Position 7146: 0.005609124976610788
Position 47174: 0.005334607908107881
Position 873: 0.005276899149232295
Position 47100: 0.005217862917419416
Position 40326: 0.005046026946524498
Position 11427: 0.005018419792081652
Position 16328: 0.004800420978802584
Position 40297: 0.004796892124854581
Position 41943: 0.004789555313343894
Position 15237: 0.004763197042870594
Position 37902: 0.004642318039952472
Position 38895: 0.004567157802584605
Position 43516: 0.004502497832197609
Position 37610: 0.004484072698783758
Position 44765: 0.004347538748865324
Position 9706: 0.004318404935835297
Position 38868: 0.004155848615945325
Position 37068: 0.00411064427027998
Position 15235: 0.004006243615014706
Position 46088: 0.003907345569077388
Position 43306: 0.0038682721087582857
Position 43675: 0.0037311275864196592
Position 13107: 0.0036677148625610385
Position 44348: 0.0029501752127757204
Position 8000: 0.002844700705231275
Position 38052: 0.0027166535902588213
Position 47145: 0.0026574600461915063
Position 16340: 0.0026057673211556656
Position 2644: 0.002588796896182865
Position 36522: 0.0025443989961175463
Position 17253: 0.002513491786335649
Position 2715: 0.0024960398268435956
Position 38309: 0.002424424808347228
Position 10044: 0.0023827210652993557
Position 37084: 0.0023552572527178245
Position 7174: 0.002162362484760326
Position 46019: 0.002113395341800959
Position 3751: 0.002067481926840077
Position 3041: 0.0020259305709647256
Position 12370: 0.002018090374946445
Position 1521: 0.0020179535535791463
Position 3606: 0.001957849555093071
Position 13009: 0.0019529169814875788
Position 46725: 0.001876780537051063
Position 1323: 0.0018514726125706139
Position 9399: 0.0016964594861956863
Position 7052: 0.0016536378450020851
Position 36301: 0.0015617958883174603
Position 6083: 0.0015375447154843784
Position 46850: 0.0014958377474380824
Position 11507: 0.0014871389295470405
Position 38347: 0.0014787912903605155
Position 2573: 0.0014319872643663292
Position 37345: 0.0013454920152734119
Position 43312: 0.0013334509024021098
Position 1720: 0.0012996448341711735
Position 10406: 0.0012885166552475708
Position 9982: 0.0012828112328059126
Position 17232: 0.001241002535614627
Position 43671: 0.0012250369841362576
