Gene = Srp68
index = 1520
Annotated 5SS: [ 175  629 1354]
Annotated 3SS: [ 278  690 1411]
SMsplice 5SS: [ 175  629 1354]
SMsplice 3SS: [ 278  690 1411]
top_k =  500
Partition function (log Z): 3.773797320856912

Sorted 5' Splice Sites (High to Low Probability):
Position 629: 0.9815682404929186
Position 175: 0.9731558176766597
Position 1354: 0.8837190267978013
Position 1087: 0.12612988733782438
Position 391: 0.04230955716268942
Position 2207: 0.016839636332320912
Position 1457: 0.015785723085202277
Position 209: 0.015178442824372251
Position 624: 0.011907532991770093
Position 340: 0.004312113761162704
Position 819: 0.002907046243975039
Position 1259: 0.0027366142044336836
Position 636: 0.0021637741429692534
Position 619: 0.002112399165122094
Position 2278: 0.0020621566014012885
Position 877: 0.0018240398492213783
Position 1580: 0.0013697615729039475
Position 1244: 0.0011555170887749245
Position 2113: 0.0011012134927849858
Position 1267: 0.0010771463810705223
Position 814: 0.000880994905323709
Position 1548: 0.0008274504236551729
Position 1072: 0.0006540010572408553
Position 1003: 0.0006500270050737457
Position 1331: 0.00047633723104728695
Position 1362: 0.00045374293587106823
Position 471: 0.0002826321890701997
Position 1461: 0.00028146311871906385
Position 168: 0.00026109067023506787
Position 1091: 0.00024230786691308844
Position 1876: 0.000185724677785207
Position 817: 0.00017771346200533365
Position 2097: 0.00013815184696255783
Position 179: 0.00010611133722365871
Position 1884: 8.743786177802677e-05
Position 1760: 6.208363173769977e-05
Position 1276: 5.901937732554676e-05
Position 2118: 5.556377222479002e-05
Position 1381: 5.2424291013795233e-05
Position 1722: 4.8591198273902846e-05
Position 514: 3.6181949721782105e-05
Position 1373: 3.548246332370963e-05
Position 1567: 3.240530920292816e-05
Position 1301: 2.8991263332947232e-05
Position 622: 2.55347773423663e-05
Position 1345: 2.4570911404061068e-05
Position 1248: 2.206945464556795e-05
Position 1732: 1.9759327072571858e-05
Position 1125: 1.876071022478888e-05
Position 1319: 1.6651054144253283e-05
Position 561: 1.3763641563691892e-05
Position 572: 1.1026242404836139e-05
Position 1175: 9.780461949309378e-06
Position 594: 9.733661070119015e-06
Position 646: 9.136666226260917e-06
Position 431: 7.84396062746508e-06
Position 369: 5.911648468588178e-06
Position 141: 1.6015821765838784e-06
Position 5: 4.6122073692485703e-07
Position 3: 4.3161081129712636e-07
Position 49: 4.2036667186024935e-07
Position 1523: 3.8553409130466775e-07
Position 52: 3.578572988281135e-07
Position 997: 2.3623450850888555e-07
Position 1475: 2.0305262459894467e-07
Position 1066: 1.84806939162046e-07
Position 81: 1.4197644713998718e-07
Position 723: 1.412207663503168e-07
Position 538: 1.237716986479884e-07
Position 60: 1.0040114982608668e-07
Position 1116: 6.544864310385841e-08
Position 1007: 6.132334046429255e-08
Position 926: 3.291133198678822e-08
Position 1095: 3.216934130602863e-08
Position 2139: 2.7506666061552695e-08
Position 979: 2.1335543815846335e-08
Position 935: 1.910469953359973e-08
Position 1210: 1.5255531572067008e-08
Position 62: 1.0923932909908632e-08
Position 114: 1.038320552934682e-08
Position 84: 9.539134806005264e-09
Position 1076: 5.182226644378263e-09
Position 278: 4.0983799500851145e-09
Position 658: 3.849586268192199e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 690: 0.9986529200551153
Position 278: 0.9369021030442248
Position 1411: 0.8874347537939774
Position 1444: 0.07904638350369972
Position 452: 0.0743770362783038
Position 1519: 0.017758805190958418
Position 2253: 0.013237731840050906
Position 1194: 0.012708326055172855
Position 304: 0.008640875075192485
Position 1230: 0.008197808972172479
Position 1206: 0.00787558454788351
Position 1417: 0.006735958846073505
Position 337: 0.006107915622179428
Position 526: 0.003949850984668207
Position 295: 0.0034446132210826006
Position 2339: 0.0030757115166540998
Position 876: 0.0030485910934484354
Position 1806: 0.0029225295120643697
Position 1316: 0.002808207265158857
Position 1149: 0.0026821760168455953
Position 1301: 0.0025684255325292265
Position 2324: 0.002504849551494482
Position 1486: 0.0021272534237919147
Position 1263: 0.001226736727406332
Position 923: 0.0010379181402665179
Position 2181: 0.0009987494190768194
Position 1329: 0.00071775309808734
Position 2313: 0.0005921943643431887
Position 1239: 0.0005548509071631348
Position 1651: 0.0005545945656238207
Position 717: 0.0002863749643399066
Position 1606: 0.0002400161136334623
Position 1007: 0.00023937468147712553
Position 400: 0.00021502178495782186
Position 339: 0.000208696666852515
Position 1540: 0.00019867256192044602
Position 1345: 0.00019756952852525346
Position 1146: 0.00018673267830368798
Position 1162: 0.00017441879284543915
Position 2188: 0.00012322994315843138
Position 1942: 0.00011254278677548209
Position 357: 0.00010913182593366838
Position 2282: 0.00010335359672845117
Position 502: 9.429001799264692e-05
Position 1158: 8.864752785257555e-05
Position 1537: 6.681164678035052e-05
Position 1106: 6.648224649494225e-05
Position 2050: 6.170637700051794e-05
Position 457: 5.961723509464385e-05
Position 535: 5.115467872185731e-05
Position 460: 4.8547995430831426e-05
Position 1065: 4.518722162993776e-05
Position 1086: 3.344737731649828e-05
Position 1137: 3.0848072284306e-05
Position 423: 3.035302621885077e-05
Position 610: 2.8014567296800542e-05
Position 1924: 1.7763964166545644e-05
Position 1353: 1.643299449629657e-05
Position 774: 1.586293866606225e-05
Position 532: 1.539936850466971e-05
Position 1664: 1.5041874716928554e-05
Position 409: 1.1667774066776313e-05
Position 935: 9.59657988178839e-06
Position 382: 7.917608874636627e-06
Position 721: 7.5567686443204304e-06
Position 975: 3.659251375257492e-06
Position 945: 3.4312521068496437e-06
Position 1113: 2.9786728497385645e-06
Position 1041: 2.589235836389979e-06
Position 2080: 2.1621332656886745e-06
Position 391: 1.8211272345989708e-06
Position 580: 1.4748852673532355e-06
Position 119: 8.600068130519917e-07
Position 378: 7.811743614791483e-07
Position 217: 5.955766819875324e-07
Position 559: 5.302557819893994e-07
Position 74: 4.4943037100592377e-07
Position 1011: 3.1517345879411026e-07
Position 588: 2.3553620834533603e-07
Position 538: 1.1879234658387181e-07
Position 1028: 1.1570386198213632e-07
Position 616: 8.219046032179302e-08
Position 147: 7.301427096476766e-08
Position 814: 6.450834687326974e-08
Position 125: 4.375305803321646e-08
Position 93: 3.1465380532498287e-08
Position 979: 1.8853874569000302e-08
Position 197: 1.8613762959653962e-08
Position 850: 1.666331033598105e-08
Position 90: 1.5073771245016313e-08
Position 804: 1.2027849910659482e-08
Position 837: 1.1108498983206934e-08
Position 768: 9.201116725869442e-09
Position 1017: 7.135313179393908e-09
Position 696: 6.566671648066811e-09
Position 730: 4.3856295605664115e-09
Position 859: 2.7165732093270215e-09
Position 1023: 7.553209871460383e-10
Position 208: 3.485805661938434e-11
Position 158: 2.981285598899508e-12
Position 131: 2.515047538931737e-12
Position 179: 7.625684146138827e-13
Position 173: 3.7008535823611537e-13
Position 149: 2.58167115590987e-13
Position 175: 1.7294745065102106e-15
