Gene = sty
index = 1901
Annotated 5SS: [511]
Annotated 3SS: [20013]
SMsplice 5SS: [511]
SMsplice 3SS: [20013]
top_k =  500
Partition function (log Z): -13.052788100394157

Sorted 5' Splice Sites (High to Low Probability):
Position 511: 0.9850790257626755
Position 1957: 0.12554362622261342
Position 176: 0.0481796893840485
Position 260: 0.04560187928606269
Position 10103: 0.0399593488401496
Position 15735: 0.022186374421524258
Position 182: 0.018560365856822716
Position 10140: 0.01111250796952957
Position 13234: 0.010768602150517004
Position 1603: 0.00941342998097488
Position 4970: 0.007962255682711224
Position 13793: 0.006799971635609701
Position 166: 0.0053241125689818605
Position 12062: 0.004839450830281491
Position 10454: 0.004550342590202393
Position 151: 0.0040175035181198495
Position 218: 0.0039955629110083575
Position 3066: 0.0036560106049666656
Position 157: 0.0028019494641871472
Position 15976: 0.0026552499379849047
Position 1767: 0.0023265364409101935
Position 2267: 0.002236489508046805
Position 664: 0.0022079535767889524
Position 15591: 0.0020711006292328062
Position 101: 0.0020550573724786698
Position 8132: 0.0019095828058915626
Position 14013: 0.0018002557860608856
Position 2580: 0.0016491711814825632
Position 11733: 0.0015933632962456324
Position 6590: 0.001469062561903226
Position 771: 0.0013536385814778042
Position 7236: 0.0013203079425997927
Position 1017: 0.0012815794748764558
Position 5959: 0.0012730699694904074
Position 10485: 0.0011626877357153642
Position 3711: 0.001053540418357435
Position 10129: 0.001042301418647329
Position 704: 0.00103704737815585
Position 5891: 0.0009482443311845638
Position 1789: 0.000912081474722162
Position 1761: 0.00042705790422975666
Position 1376: 0.00031831284190296554
Position 15: 0.00017040151439495134
Position 812: 0.00014109012212615627
Position 327: 0.00013516032649434046
Position 992: 0.00010948598735164307
Position 188: 0.00010384880083334724
Position 51: 8.854997513126752e-05
Position 1744: 7.198021512247537e-05
Position 1606: 6.962849948319868e-05
Position 32: 6.148242819573425e-05
Position 1026: 5.644846426580193e-05
Position 1664: 4.436825556913928e-05
Position 190: 3.83308233285308e-05
Position 4595: 3.329020962427512e-05
Position 98: 3.3229394676568144e-05
Position 4522: 2.6578298455237536e-05
Position 719: 2.2122588130007222e-05
Position 2895: 1.722329002970933e-05
Position 4279: 1.2863500344948938e-05
Position 1640: 1.1235866679348116e-05
Position 4207: 1.0151721698677077e-05
Position 515: 3.519238723592453e-06
Position 873: 3.470422642757457e-06
Position 831: 1.2612267560591565e-06
Position 322: 1.176686184253689e-06
Position 105: 1.0926259341372826e-06
Position 1208: 1.0631290874314925e-06
Position 332: 9.161533262568264e-07
Position 292: 5.868391079392562e-07
Position 1217: 2.3510347321867758e-07
Position 823: 1.4469867198648362e-07
Position 865: 9.948843271174464e-08
Position 396: 9.906471686603377e-08
Position 669: 9.836951257575876e-08
Position 589: 4.257552304572975e-09
Position 826: 1.7926255235085907e-09
Position 601: 1.671161687741908e-09
Position 6586: 7.389641681020491e-11
Position 449: 4.2975676111913396e-11
Position 582: 9.042229223285383e-14
Position 564: 8.095349533356733e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 20013: 0.9992431554373569
Position 314: 0.06480145504996586
Position 9983: 0.05673349149290977
Position 1828: 0.04341389334200372
Position 564: 0.0317297634044833
Position 258: 0.02876779727611363
Position 1875: 0.028317781345545245
Position 15482: 0.021751307596359397
Position 1667: 0.01726984805056918
Position 1692: 0.015832357118950743
Position 13133: 0.010769596478423219
Position 377: 0.009694314529624663
Position 13696: 0.00860267573452094
Position 4834: 0.008128341122350297
Position 327: 0.00539849829905039
Position 332: 0.005090060209154411
Position 218: 0.0029642893020381178
Position 15808: 0.0027786157287776
Position 15506: 0.0026898948477143544
Position 946: 0.0026097308864769615
Position 11815: 0.0025833380607889686
Position 11533: 0.002509341664628109
Position 2964: 0.0016462654775950675
Position 7948: 0.001606919978931758
Position 2096: 0.0014772659961803302
Position 11869: 0.0013421605244724327
Position 342: 0.0011648563921969198
Position 1298: 0.0011123986814983837
Position 9995: 0.001085696930300073
Position 3534: 0.0010696046352333425
Position 5641: 0.0010450693472952646
Position 6696: 0.0010184973809968317
Position 4663: 0.0009074993171914061
Position 1731: 0.0007942457869292171
Position 2694: 0.0007242246893451929
Position 1800: 0.0006933139829223094
Position 1099: 0.0006895386426183563
Position 1837: 0.0006656181673006905
Position 6879: 0.0005766473807840121
Position 1017: 0.0005158475293221835
Position 6050: 0.0004913714425861586
Position 2159: 0.0004401839774316336
Position 6388: 0.0004281735559266169
Position 1491: 0.0004154666431808299
Position 5644: 0.00033678824724070694
Position 1281: 0.0003300093044638113
Position 2752: 0.000327829372682526
Position 5695: 0.0003153932494535673
Position 18937: 0.0002605010404037792
Position 570: 0.0002503801213483295
Position 1734: 0.00023845409079926964
Position 1760: 0.00022027652278792042
Position 589: 0.0001892192876582674
Position 663: 0.0001608963737591623
Position 1697: 0.00015245155522094063
Position 1278: 0.00014532123108407284
Position 904: 0.0001346134808003174
Position 644: 0.00011791755038328802
Position 17319: 0.00011175587122333617
Position 264: 0.00011170143491002528
Position 831: 0.00010761336656543035
Position 1540: 8.764485826522975e-05
Position 388: 8.688230105547269e-05
Position 2143: 6.924542479852584e-05
Position 4041: 6.68197516257805e-05
Position 98: 5.7570130692154086e-05
Position 17101: 5.7410126883603024e-05
Position 1387: 3.0015981879069543e-05
Position 7547: 2.7829761036265383e-05
Position 838: 2.6937767077722413e-05
Position 883: 2.6782526669977157e-05
Position 1156: 2.1330104006026977e-05
Position 1106: 1.1659757177083914e-05
Position 1025: 1.0699198747233471e-05
Position 9719: 8.440227733556809e-06
Position 16175: 7.927241608228003e-06
Position 1237: 7.652094094056777e-06
Position 479: 2.3267257877141336e-06
Position 14376: 2.3252302799635784e-06
Position 458: 1.768084832065539e-06
Position 14938: 1.6618348565292621e-06
Position 2435: 1.6401783187442988e-06
Position 494: 1.5890864290991778e-06
Position 14455: 1.3802451782050577e-06
Position 166: 1.2310062721293845e-06
Position 2522: 1.1552138141119181e-06
Position 1810: 8.309741684802577e-07
Position 865: 7.529228916387311e-07
Position 2304: 7.388684960617387e-07
Position 719: 3.7644051721897435e-07
Position 2968: 3.743327577013908e-07
Position 112: 3.1008995003989517e-07
Position 2812: 2.7404293299160287e-07
Position 2915: 2.3710899856010758e-07
Position 11497: 2.2252244213486054e-07
Position 12667: 2.2045030403203533e-07
Position 2653: 1.9430448116441493e-07
Position 12367: 1.2987152832239572e-07
Position 1714: 1.2909499249812264e-07
Position 686: 1.1988734968031427e-07
Position 1503: 1.1355278893879806e-07
Position 1937: 9.636321863936798e-08
Position 11596: 9.411025758235849e-08
Position 10528: 3.899779925847102e-08
Position 11436: 2.8498254590709154e-08
Position 11494: 2.7923227241701134e-08
Position 11477: 2.674815190359892e-08
Position 10837: 2.4930009515730196e-08
Position 127: 2.0974885750525038e-08
Position 137: 1.7621414328691204e-08
Position 10166: 1.2082173966671751e-08
Position 10507: 9.47664618200515e-09
Position 176: 8.15029945605883e-09
Position 669: 7.922943444364144e-09
Position 10377: 6.550557561352625e-09
Position 9321: 6.406726095087684e-09
Position 8478: 5.7201341961227884e-09
Position 182: 4.32977705153336e-09
Position 8837: 4.225453809429587e-09
Position 8771: 3.4702127813845532e-09
Position 8642: 2.3035846581357463e-09
Position 9378: 2.3016790159541476e-09
Position 8661: 2.039272327118835e-09
Position 8251: 1.94952133196924e-09
Position 393: 1.9185528750263005e-09
Position 8421: 1.036272794136873e-09
Position 8149: 7.122165407253641e-10
Position 403: 6.424872274051278e-10
Position 449: 5.550639844997424e-10
Position 7260: 2.2472137830722662e-10
Position 6828: 9.80496275714365e-11
Position 6633: 6.50330669305528e-11
Position 6012: 6.094300577796651e-11
Position 463: 3.05377024650556e-11
Position 3754: 2.988476533247919e-11
Position 5469: 1.6517239811930033e-11
Position 3337: 1.159628560656801e-11
Position 3960: 1.108675395554771e-11
Position 4000: 1.0277393325952462e-11
Position 3767: 5.727369156301778e-12
Position 4679: 5.420454154495748e-12
Position 3375: 4.662920239918874e-12
Position 4324: 4.6211721435632406e-12
Position 3216: 3.760857052521112e-12
Position 3796: 3.1138912404374453e-12
Position 3540: 3.064385907362823e-12
Position 3603: 1.6566995823155086e-12
Position 2105: 1.45417763604737e-12
Position 2787: 7.780455618014664e-13
Position 2439: 2.015840297462524e-14
Position 653: 7.154443619186178e-18
