Gene = spz3
index = 1889
Annotated 5SS: [1346 3522 4340 5521]
Annotated 3SS: [3387 4214 5040 5590]
SMsplice 5SS: [1346 3522 4340 5521]
SMsplice 3SS: [3387 4214 5040 5590]
top_k =  500
Partition function (log Z): 4.746656970089049

Sorted 5' Splice Sites (High to Low Probability):
Position 5521: 0.986655985030727
Position 1346: 0.9749325822912154
Position 3522: 0.9495399048325297
Position 4340: 0.9351256091710098
Position 2884: 0.05206722052228791
Position 2803: 0.028397131912338697
Position 1377: 0.018883262125029488
Position 166: 0.018107713662015315
Position 2105: 0.011070799628579937
Position 3954: 0.010683651551416148
Position 3720: 0.0104482025828763
Position 2148: 0.00821533280362759
Position 3186: 0.007706501905559487
Position 4165: 0.007623510314709259
Position 170: 0.007539080356226411
Position 2900: 0.0070668566806568025
Position 4394: 0.007029533814482171
Position 5513: 0.006504516357987033
Position 614: 0.0061008238036676056
Position 3555: 0.005388447432871704
Position 5457: 0.005292539838955058
Position 3615: 0.005046248001001726
Position 721: 0.004907239357673384
Position 70: 0.004753796731849924
Position 5791: 0.004551279513032343
Position 1826: 0.004446748457111451
Position 4871: 0.00435522980360711
Position 656: 0.004277188115227692
Position 3540: 0.004226325524152103
Position 174: 0.003677003561620966
Position 2133: 0.003559329063893967
Position 5737: 0.003524988270742309
Position 172: 0.0034169550209688774
Position 5156: 0.003225746002299548
Position 4468: 0.002817522781058545
Position 893: 0.0027073352833791842
Position 4344: 0.0025852553685903426
Position 5810: 0.002517838525672459
Position 3526: 0.0024386282169096838
Position 2072: 0.002246985838406485
Position 2112: 0.0022247207560634583
Position 348: 0.002134343568696403
Position 5727: 0.0019224580901114961
Position 3177: 0.0017269106736238352
Position 225: 0.0015282940190982093
Position 201: 0.0013847317115827412
Position 4578: 0.001173830951927107
Position 1654: 0.0011055557825597174
Position 5814: 0.0010953598255961955
Position 4402: 0.0010784834559756293
Position 1750: 0.0009721576980165812
Position 4670: 0.0008795698494455644
Position 1628: 0.0008362482908027983
Position 576: 0.0007620494367795535
Position 199: 0.0007444622085758816
Position 5804: 0.0007081142715873034
Position 4655: 0.000665605060789073
Position 4761: 0.0006088106258186793
Position 1887: 0.0005479667289381927
Position 30: 0.0004246691387116475
Position 4849: 0.0004036283323352341
Position 5861: 0.0004004094274080864
Position 1415: 0.0003951603834465308
Position 361: 0.0003915585108494184
Position 5731: 0.00037196206235275435
Position 3885: 0.0003682467259855897
Position 1760: 0.00033632491509929163
Position 82: 0.00028863424427019155
Position 617: 0.00028550913332133355
Position 4626: 0.0002782653456382375
Position 2771: 0.00026564486874521085
Position 2160: 0.00022598847843661307
Position 437: 0.00020986236039043625
Position 1249: 0.00015378614366545114
Position 1735: 0.0001448588279822394
Position 1602: 0.00014169350248044392
Position 2256: 0.00013289735096426566
Position 5705: 0.00012930788096760074
Position 1830: 0.00012685216974083616
Position 1636: 0.00012023261120056818
Position 5525: 0.00011745727705328207
Position 2479: 0.00011284377147425684
Position 5831: 0.00011240114916194755
Position 460: 0.00010727739918898235
Position 1283: 0.000106084824432358
Position 4551: 0.00010598438764965163
Position 1350: 0.00010547070069725132
Position 1964: 0.0001037919894426854
Position 4330: 0.00010300634356145902
Position 818: 7.845051889546296e-05
Position 302: 7.198390061444392e-05
Position 2607: 7.165056636841608e-05
Position 23: 7.114246305568451e-05
Position 5474: 6.654607598785615e-05
Position 4878: 6.059301922396729e-05
Position 368: 5.26531837266316e-05
Position 104: 5.09485809391493e-05
Position 178: 5.072981678340951e-05
Position 842: 4.527189976127088e-05
Position 3646: 4.3662004717469155e-05
Position 5544: 3.989473817538152e-05
Position 5875: 3.314105109605028e-05
Position 5532: 3.2961922493904316e-05
Position 12: 2.656835034937035e-05
Position 5997: 2.2016357175133705e-05
Position 5930: 2.0035818197317224e-05
Position 5906: 1.7342225045620913e-05
Position 337: 1.3360209952341061e-05
Position 1648: 1.2701854189626643e-05
Position 5376: 1.1530176691678639e-05
Position 189: 9.664600763378974e-06
Position 1617: 8.593144385154019e-06
Position 255: 7.98451176469754e-06
Position 205: 7.829873885589754e-06
Position 980: 7.5771729154481196e-06
Position 191: 6.777989807646948e-06
Position 3: 6.2188917530134745e-06
Position 176: 5.97430146057542e-06
Position 5850: 5.04967257971219e-06
Position 5845: 4.129716303326277e-06
Position 1435: 3.7059301980564133e-06
Position 203: 2.8470210625337307e-06
Position 2001: 8.912474898190972e-07
Position 4827: 7.521589534637794e-07
Position 4628: 7.123585622051082e-07
Position 1665: 5.441630748276084e-07
Position 3459: 4.631853087569049e-07
Position 4307: 3.893249980369537e-07
Position 4422: 3.055223381162541e-07
Position 4472: 1.678857077902911e-07
Position 5136: 6.346206726227305e-08
Position 1766: 6.327476870443325e-08
Position 1323: 1.9376920778785104e-08
Position 1229: 1.916663846593921e-08
Position 314: 1.4152679817660268e-08
Position 492: 7.206388831152791e-09
Position 215: 6.583951623656672e-09
Position 1125: 6.0456716142733096e-09
Position 20: 3.345008542178726e-09
Position 5250: 3.04340280979877e-09
Position 352: 1.916108754874068e-09
