Gene = Pdk1
index = 1364
Annotated 5SS: [  439  6393  6886 13430 13768]
Annotated 3SS: [ 6007  6516 12319 13492 14064]
SMsplice 5SS: [  439  6393  6886 12242 13430 13768]
SMsplice 3SS: [ 6007  6516 12113 12319 13492 14064]
top_k =  500
Partition function (log Z): 4.778748319161275

Sorted 5' Splice Sites (High to Low Probability):
Position 13430: 0.9955135105252902
Position 6393: 0.9814348960741688
Position 6886: 0.8901620628580492
Position 439: 0.8405303263575841
Position 12242: 0.7908500837227221
Position 13768: 0.7619041711161644
Position 15066: 0.7586856917780248
Position 14477: 0.2811820984408111
Position 14004: 0.1945937334023962
Position 116: 0.19011486038292774
Position 14850: 0.1768899772013654
Position 11991: 0.16001771198362585
Position 7901: 0.10744238802112153
Position 8223: 0.10219100168138434
Position 3081: 0.09217094541997754
Position 16334: 0.06727131632605017
Position 14459: 0.05648631576914775
Position 13616: 0.050604842071683885
Position 14846: 0.044031125049443794
Position 8776: 0.04383245896686434
Position 4628: 0.04225328819694891
Position 12188: 0.03711021571321699
Position 14367: 0.03705758735393648
Position 459: 0.036010574493066376
Position 14596: 0.03347467886462867
Position 13596: 0.031982965723232816
Position 4632: 0.03153028941966746
Position 8245: 0.03131754440781228
Position 9242: 0.02968752907818201
Position 9730: 0.024617747172459993
Position 14761: 0.022550519528049096
Position 14620: 0.02133966907143071
Position 13279: 0.01919923065877215
Position 14198: 0.019129432461379443
Position 1537: 0.017558514725247946
Position 14799: 0.01747833838766311
Position 1633: 0.016248661710670607
Position 6423: 0.014481448020533048
Position 380: 0.01380597248663533
Position 12210: 0.01377876427175002
Position 3486: 0.013491321389993089
Position 8539: 0.013371923753880976
Position 12924: 0.01237570052363554
Position 7290: 0.011515031431368282
Position 16342: 0.010477496450590476
Position 15485: 0.010207076722943324
Position 14321: 0.009730011858922437
Position 1749: 0.009547235900879442
Position 16066: 0.009360082632828944
Position 252: 0.008950007310817442
Position 6788: 0.008172317980577815
Position 7872: 0.00723136967065355
Position 6083: 0.005800669243469401
Position 202: 0.00501715801603874
Position 13785: 0.004479407323730103
Position 13906: 0.00414665755859456
Position 14361: 0.0038928083954518815
Position 12388: 0.003692632934997807
Position 12992: 0.0035515661503308237
Position 585: 0.0030165450522503636
Position 13865: 0.0029070555006202427
Position 4480: 0.0028478017217339197
Position 13999: 0.001980397988814703
Position 14012: 0.0018336200232054061
Position 1403: 0.0018171066129863353
Position 8038: 0.0017294985145542324
Position 6379: 0.0017237744843460626
Position 429: 0.001553499057299862
Position 2484: 0.001310200783112574
Position 168: 0.0012810213510985986
Position 6907: 0.0012260575812352824
Position 464: 0.001074875252353896
Position 220: 0.0009684954855916551
Position 14828: 0.0007834059121482452
Position 190: 0.0007497026727685028
Position 14373: 0.0007355310661585394
Position 1316: 0.000731256778990778
Position 6911: 0.0007061798824334666
Position 14744: 0.0006937602010678182
Position 9931: 0.0006723909736389099
Position 2509: 0.0006652937149826343
Position 7302: 0.0006172955742129362
Position 1552: 0.0005753477687883791
Position 8002: 0.0005493716537506328
Position 13834: 0.0005327712990384307
Position 1295: 0.0005170259901623116
Position 13734: 0.0004993397213648612
Position 6878: 0.000486981599769131
Position 596: 0.0004572308716888254
Position 3089: 0.0004571262465279597
Position 415: 0.0003707124601722571
Position 6314: 0.0003506400760102213
Position 141: 0.0003275808940574086
Position 10202: 0.00029304458907459174
Position 4512: 0.0002920855209519843
Position 3085: 0.0002776279131610433
Position 7024: 0.00026710271955678446
Position 12421: 0.00023724804552354673
Position 14257: 0.0002360613674303878
Position 10014: 0.00022629534423433193
Position 4832: 0.00019639482918799134
Position 6923: 0.00016414242709035482
Position 3276: 0.00015766522246878724
Position 7600: 0.000149640999900368
Position 6964: 0.00014500021403715427
Position 13579: 0.0001387459095049207
Position 1767: 0.00011184361484890636
Position 6556: 0.00010579264196471596
Position 14115: 8.747471213380438e-05
Position 1319: 8.59229830030394e-05
Position 13620: 8.361760560537764e-05
Position 6332: 8.139551675719998e-05
Position 12474: 7.742411668075583e-05
Position 12881: 7.242000662005574e-05
Position 12514: 6.733468809876646e-05
Position 860: 6.221871453961058e-05
Position 9726: 5.925984986250105e-05
Position 9368: 5.857205262728462e-05
Position 6434: 5.47592550709024e-05
Position 12679: 5.443814564070483e-05
Position 6927: 5.3008698530272726e-05
Position 7699: 4.604406099786989e-05
Position 950: 4.361900725791542e-05
Position 7147: 3.9451292279290335e-05
Position 1021: 3.8190462506656175e-05
Position 25: 3.346723228600359e-05
Position 12518: 3.185554469500001e-05
Position 6409: 2.86298651013783e-05
Position 1759: 2.58439811288294e-05
Position 1025: 2.2790112341280518e-05
Position 660: 1.8414244212627693e-05
Position 551: 1.6825636871868857e-05
Position 135: 1.5968231777191603e-05
Position 6114: 1.489213476518755e-05
Position 78: 1.323623014870387e-05
Position 990: 1.2763374376799565e-05
Position 6337: 1.1159463946758648e-05
Position 1559: 9.278546982201804e-06
Position 611: 8.6517833520035e-06
Position 1753: 6.386379150415714e-06
Position 30: 6.262648920781293e-06
Position 296: 5.869856565078299e-06
Position 61: 4.924053407668511e-06
Position 277: 4.401489060888324e-06
Position 12590: 4.231378030208843e-06
Position 833: 4.1623190167969075e-06
Position 33: 3.925087792114829e-06
Position 514: 3.6515379558215638e-06
Position 466: 2.8376431016647304e-06
Position 741: 2.7046548644623287e-06
Position 448: 2.675040755177206e-06
Position 1188: 2.1655853768784667e-06
Position 1169: 1.9449523425667266e-06
Position 1059: 1.7069252505480706e-06
Position 13710: 1.3259541384961707e-06
Position 13869: 1.2199402378736759e-06
Position 133: 1.1720769306085253e-06
Position 13561: 9.13240511679855e-07
Position 13772: 8.928202533941044e-07
Position 412: 8.532084006991927e-07
Position 6981: 4.178169478795313e-07
Position 7145: 3.493786327642846e-07
Position 7057: 3.1889319910841246e-07
Position 635: 2.624875222217711e-07
Position 545: 2.1295094786910907e-07
Position 1647: 2.0178098799133573e-07
Position 13554: 1.2774810298233904e-07
Position 1525: 1.0742696742369547e-07
Position 319: 9.438034090092638e-08
Position 744: 7.748104453619194e-08
Position 605: 6.086462208999847e-08
Position 127: 4.95779042841898e-08
Position 6074: 4.909290826161119e-08
Position 446: 2.1951142413195888e-08
Position 821: 1.6387556908169153e-08
Position 390: 1.6169049343892322e-08
Position 322: 1.913907410986103e-09
Position 312: 1.4533468008998287e-09
Position 179: 2.0839610857522802e-10
Position 716: 5.3210698713369154e-11
Position 565: 1.6853284917109905e-12
Position 553: 1.5218981592760376e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 12319: 0.9964156971398784
Position 13492: 0.9961221995432056
Position 6007: 0.9876528297124182
Position 14064: 0.9660825346087909
Position 6516: 0.9410778118763975
Position 12113: 0.7353075994788849
Position 14925: 0.3198775787167771
Position 11869: 0.2684651231340603
Position 16051: 0.23458987468577427
Position 14940: 0.14171312547256965
Position 16270: 0.13623314582081364
Position 14691: 0.1308300616636346
Position 16434: 0.127887583757552
Position 7684: 0.12636300638600484
Position 15238: 0.12505187690265054
Position 14660: 0.1249840782005612
Position 167: 0.10565736997762122
Position 15215: 0.08934283185794438
Position 8629: 0.061927842757795906
Position 16122: 0.060296439857876395
Position 4374: 0.054776171642687305
Position 13686: 0.052290260393554645
Position 1458: 0.051334119224571005
Position 16408: 0.04770999402906629
Position 7671: 0.034608774826000534
Position 7663: 0.03172891690599734
Position 1858: 0.026187048528183984
Position 2915: 0.02285214079804466
Position 15451: 0.022084501248108127
Position 1135: 0.020063922350851533
Position 13353: 0.01775413760266625
Position 7731: 0.015018806842903173
Position 13858: 0.013944335751064026
Position 8156: 0.012573030906154555
