Gene = Rh50
index = 1421
Annotated 5SS: [ 495 2473 3252 3589 7280 8147 8322 8494]
Annotated 3SS: [2303 3085 3326 7088 7951 8227 8390 8732]
SMsplice 5SS: [ 495 2473 3252 3589 7280 8147 8322]
SMsplice 3SS: [2303 3085 3326 7088 7951 8227 8390]
top_k =  500
Partition function (log Z): 16.129551386047332

Sorted 5' Splice Sites (High to Low Probability):
Position 3252: 0.9923733891589245
Position 3589: 0.9807640234001106
Position 8322: 0.9806399607630839
Position 2473: 0.9623743939553893
Position 495: 0.9125272468633333
Position 7280: 0.7486146683929931
Position 8147: 0.6468050379960957
Position 3859: 0.37452410511809553
Position 8178: 0.32991294100810004
Position 4383: 0.09283059310334973
Position 2111: 0.06546598848346738
Position 8494: 0.0603542208995547
Position 583: 0.05983112608840178
Position 1622: 0.05843747463292496
Position 7594: 0.04898844385536464
Position 8501: 0.021268980591165956
Position 1344: 0.020182998723756566
Position 207: 0.018713989167075652
Position 4352: 0.018286794209936928
Position 1851: 0.017727082153930943
Position 8772: 0.013968350798994375
Position 2091: 0.009544258377431811
Position 8307: 0.009529281917728446
Position 1022: 0.009509297356710446
Position 8310: 0.009046908022718679
Position 2716: 0.008249430864219188
Position 8111: 0.007863167818538777
Position 2101: 0.006827623420137878
Position 8510: 0.006287148363744027
Position 1581: 0.005168897704464452
Position 3256: 0.004648804898171378
Position 4151: 0.004500885679735779
Position 1673: 0.0038455628094925458
Position 2995: 0.003698606374609113
Position 2728: 0.0029287652460379164
Position 1936: 0.0028043682893032595
Position 2748: 0.0027189307701226697
Position 2759: 0.0026802873525349873
Position 8542: 0.002501073515301097
Position 8151: 0.0023917895006173736
Position 83: 0.002241669709832795
Position 3491: 0.002215475978179959
Position 8525: 0.002030105593378533
Position 2199: 0.0015713692231336689
Position 6784: 0.001548663577003761
Position 1301: 0.001484667624944539
Position 3993: 0.001250555126375667
Position 8499: 0.0012357478718677728
Position 37: 0.0011322592954544815
Position 1049: 0.0010881726676765992
Position 662: 0.0009524570823377423
Position 43: 0.0009217621553889911
Position 9281: 0.0007716469155376611
Position 8344: 0.0007543035354342766
Position 3250: 0.000752036873035113
Position 6553: 0.0006817945222651488
Position 1587: 0.0006263455176714051
Position 3261: 0.0005221248057585786
Position 2142: 0.0004993408027946726
Position 410: 0.0004786742938635148
Position 3204: 0.00044415113910615975
Position 1613: 0.000344331369922905
Position 2934: 0.00030290894719149403
Position 75: 0.00028974498716317123
Position 8658: 0.0002837189494309591
Position 3863: 0.00027422041244301327
Position 2321: 0.00026786444117747225
Position 8504: 0.0001977590574913422
Position 984: 0.00016384068639002566
Position 499: 0.00015726615192138843
Position 85: 0.0001504003880643828
Position 1068: 0.00013474096793973376
Position 3227: 0.00012257030271140636
Position 8549: 0.00011826414703614262
Position 3245: 0.00011817893838419755
Position 225: 9.091182504507003e-05
Position 8609: 8.599160491817286e-05
Position 4145: 6.781819136955468e-05
Position 598: 6.421707789780356e-05
Position 8869: 5.979351314615949e-05
Position 230: 5.5994000172769994e-05
Position 8465: 5.508618727656792e-05
Position 1074: 5.267123359698e-05
Position 783: 5.1684839472562904e-05
Position 4132: 4.705434396790882e-05
Position 3259: 4.257906800814504e-05
Position 997: 4.067862898294314e-05
Position 846: 3.6531950308575666e-05
Position 3741: 3.496179501597606e-05
Position 3769: 3.489414536903743e-05
Position 1168: 2.87491062472888e-05
Position 6: 2.84439189950282e-05
Position 97: 2.71020291455795e-05
Position 4221: 2.6401216935792314e-05
Position 4094: 2.3659625307163784e-05
Position 3191: 2.2027776133491732e-05
Position 3910: 2.0446875017867995e-05
Position 3497: 1.9716384533174954e-05
Position 4212: 1.869672347917453e-05
Position 3897: 1.5693366587206826e-05
Position 3997: 1.5617650421037714e-05
Position 3905: 1.550972294051748e-05
Position 3243: 1.1697673489196278e-05
Position 1447: 1.0935882243058204e-05
Position 406: 7.818502393988297e-06
Position 3869: 6.110714175288939e-06
Position 479: 5.592342077182525e-06
Position 646: 5.307759538955266e-06
Position 760: 4.926760076630658e-06
Position 1435: 4.8767083771737794e-06
Position 3598: 4.105727447738271e-06
Position 1203: 3.831580188704968e-06
Position 1485: 3.804977630373614e-06
Position 3781: 3.2219453584922862e-06
Position 175: 2.6759903039837855e-06
Position 3754: 2.482180227706754e-06
Position 392: 2.240813610342067e-06
Position 169: 2.2256943735050603e-06
Position 3623: 2.184625586964067e-06
Position 3455: 2.1572691643943515e-06
Position 3195: 2.118396743269354e-06
Position 374: 1.9385926623759118e-06
Position 995: 1.4057371179483864e-06
Position 3495: 1.278799590492198e-06
Position 185: 1.2458278186467225e-06
Position 3593: 1.063568826801119e-06
Position 17: 9.96825233425838e-07
Position 842: 6.92084122100445e-07
Position 359: 4.869168062985895e-07
Position 608: 4.0960222836949853e-07
Position 286: 3.9466177754885734e-07
Position 691: 1.9981441534105188e-07
Position 275: 1.3924358010306799e-07
Position 3563: 1.0948955191378434e-07
Position 347: 1.0541483585045666e-07
Position 270: 1.0481860293504702e-07
Position 8269: 6.183368108425135e-08
Position 513: 5.232761117847859e-08
Position 8358: 4.823305163492827e-08
Position 362: 4.357869716055919e-08
Position 349: 3.7839265488924345e-08
Position 8633: 3.665383292148941e-08
Position 8898: 3.290506909669669e-08
Position 821: 2.8403539297650656e-08
Position 8606: 2.785467588134773e-08
Position 673: 2.4589495743623378e-08
Position 265: 1.1389941118986024e-08
Position 163: 3.329187215105649e-09
Position 8370: 1.8753499741402514e-09
Position 308: 4.364360007108039e-10
Position 414: 5.659312036187961e-11
Position 688: 4.1055289674358e-11
Position 3941: 4.105272318124786e-11
Position 3840: 3.0435319963326973e-11
Position 3569: 5.773824298057398e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3326: 0.9999617406296164
Position 8227: 0.9979547404082647
Position 8390: 0.9973676802436217
Position 7951: 0.959138723623768
Position 3085: 0.9386256068772576
Position 7088: 0.6259315128363939
Position 2303: 0.4771295712705272
