Gene = GC
index = 1175
Annotated 5SS: [ 303 4227 4632]
Annotated 3SS: [3622 4284 4703]
SMsplice 5SS: [ 303 4632]
SMsplice 3SS: [3622 4703]
top_k =  500
Partition function (log Z): -3.907287368015028

Sorted 5' Splice Sites (High to Low Probability):
Position 4632: 0.9964735143251887
Position 303: 0.5731246306094951
Position 4186: 0.1893504386615882
Position 702: 0.16611634717056328
Position 225: 0.16477498100839613
Position 57: 0.11565762017441844
Position 4227: 0.10849245307905064
Position 3742: 0.07069367252541699
Position 366: 0.02885204015538183
Position 1766: 0.0182347605616539
Position 4128: 0.01696680268801306
Position 4218: 0.011712357765387637
Position 1447: 0.010368447083948894
Position 204: 0.010245391619842819
Position 3425: 0.009611699290229363
Position 253: 0.009502114527947355
Position 930: 0.009393646880505492
Position 1459: 0.008979140370662244
Position 2042: 0.006146610211068537
Position 378: 0.005938252584153673
Position 337: 0.005545051063186653
Position 1598: 0.0044164110440727804
Position 5113: 0.004189854904286616
Position 127: 0.003293444768091514
Position 2402: 0.0031960911329909783
Position 3958: 0.002996620527841416
Position 170: 0.0028558845578240378
Position 490: 0.002800528203135552
Position 257: 0.002285058276473133
Position 3717: 0.002103743231881842
Position 1589: 0.0020146390226944135
Position 4948: 0.0013039991731604254
Position 342: 0.0012979206789273435
Position 219: 0.001296725244243948
Position 5083: 0.0012432865058258117
Position 2944: 0.001085080737665366
Position 1209: 0.001061361771717407
Position 566: 0.0010560596517480742
Position 5104: 0.0009838451860678928
Position 307: 0.0009134281847980856
Position 319: 0.0006839016320127204
Position 4625: 0.0006711426279555137
Position 614: 0.0006521564173147467
Position 575: 0.00046609967114937494
Position 1829: 0.00042772549672127284
Position 172: 0.00036413845280882
Position 965: 0.0003109996808529079
Position 4621: 0.0003091037204106165
Position 1629: 0.0002968884430625411
Position 369: 0.0002526588171054734
Position 774: 0.00023950961129346954
Position 836: 0.00023117728448779684
Position 5771: 0.00022521678895726915
Position 952: 0.00020911423460195398
Position 5009: 0.00020561649299451825
Position 5653: 0.00016725224506323148
Position 328: 0.00016072084109585995
Position 4472: 0.00011704419440003622
Position 5828: 0.00010396091672858963
Position 5065: 9.145720243137683e-05
Position 1271: 6.331959737449912e-05
Position 750: 6.18176450619091e-05
Position 1078: 6.15117502317199e-05
Position 5819: 4.7807001329748836e-05
Position 5737: 3.745091356461886e-05
Position 5921: 3.616464613219837e-05
Position 934: 3.552618891493585e-05
Position 608: 3.23236456947351e-05
Position 4973: 2.9337386536711954e-05
Position 5853: 2.832729009596143e-05
Position 957: 2.355614360178731e-05
Position 606: 1.8889407983880764e-05
Position 498: 1.5377735370663013e-05
Position 5523: 1.475944378188629e-05
Position 1213: 1.2780517090663156e-05
Position 4386: 1.050637803159422e-05
Position 916: 1.0437102564698993e-05
Position 262: 1.0424615605834757e-05
Position 4378: 9.178311400669068e-06
Position 551: 8.454241824985152e-06
Position 107: 6.5978457237781155e-06
Position 1181: 6.262934805465775e-06
Position 397: 3.0115613050015092e-06
Position 63: 4.111650118250728e-07
Position 93: 1.3887197077797975e-07
Position 771: 9.368402260964893e-08
Position 49: 8.081534747683654e-08
Position 817: 5.5469286582205824e-08
Position 4: 3.863374989837037e-08
Position 533: 3.31154494313383e-08
Position 86: 1.9627174656252726e-08
Position 3941: 1.6138711379385184e-08
Position 15: 8.905434122794807e-09
Position 310: 6.071505062985333e-09
Position 3963: 1.6585857938651272e-09
Position 5033: 1.638841155406525e-09
Position 17: 1.5899044575370437e-09
Position 41: 4.1370273149314594e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4703: 0.996247459469107
Position 3622: 0.8038104017502736
Position 4284: 0.2760764491613406
Position 4360: 0.24705905145474358
Position 4385: 0.0644066031943152
Position 442: 0.05637160761026103
Position 397: 0.025927281422348836
Position 674: 0.022768759686188828
Position 466: 0.015345444148213535
Position 1346: 0.0126136444993716
Position 1003: 0.010781987113204097
Position 361: 0.00583512757342092
Position 5209: 0.005443233429673658
Position 3931: 0.004311631962030805
Position 3009: 0.0037550368936476466
Position 1378: 0.00292114908865131
Position 2812: 0.0027198568860936252
Position 4749: 0.002170759088097278
Position 522: 0.002091501397028302
Position 410: 0.0019423278218458242
Position 551: 0.0017630642524973012
Position 4296: 0.001520417841792011
Position 3046: 0.0015102967492158282
Position 1663: 0.0013346010568422565
Position 3348: 0.001324381207739765
Position 2526: 0.0010345775959147902
Position 3077: 0.0009241931724325199
Position 3796: 0.0008778179871912967
Position 5008: 0.0008693226449179443
Position 5767: 0.0007500681768472075
Position 3910: 0.0006611149888991214
Position 4996: 0.0005369357596191947
Position 369: 0.0005088850896605416
Position 5825: 0.0004840701643441202
Position 1207: 0.0004776796766857238
Position 378: 0.0004766364463485177
Position 1264: 0.0004645524962197433
Position 159: 0.0004407939940516417
Position 1402: 0.0003862980181362402
Position 490: 0.00038229151985415055
Position 3562: 0.00037984361239534953
Position 3860: 0.00037257290205829237
Position 3848: 0.0002961889783594647
Position 3830: 0.0002789546409666807
Position 1642: 0.00023869659303837052
Position 5455: 0.00023314924409237943
Position 5890: 0.0002255933005626395
Position 3596: 0.0001780262308598499
Position 3868: 0.00016318808071273032
Position 6062: 0.00015981988430722059
Position 1316: 0.00015348829209196728
Position 1297: 0.00013828020832261378
Position 1282: 0.00012578373549990393
Position 2803: 0.00012228796455142303
Position 1954: 0.00011373643309135742
Position 262: 0.00011311259839756915
Position 211: 0.00010213410182672336
Position 5912: 9.955943574402681e-05
Position 5507: 9.688047548710038e-05
Position 120: 7.931975940494435e-05
Position 198: 7.20612903388613e-05
Position 1828: 6.0869686956536844e-05
Position 5617: 4.351767997994648e-05
Position 5143: 4.036561156080976e-05
Position 5674: 3.6326254496716355e-05
Position 4733: 3.0245207700147943e-05
Position 4848: 1.439090889096883e-05
Position 4921: 1.4162485580368894e-05
Position 4792: 9.736609249402342e-06
Position 5251: 7.613846769286745e-06
Position 1405: 3.951813478157234e-06
Position 337: 2.0899116877923055e-06
Position 303: 1.604459404107944e-06
Position 771: 1.5432729971084777e-06
Position 734: 1.4415084535317876e-06
Position 342: 1.2254360682484688e-06
Position 676: 1.0532776091996435e-06
Position 213: 1.0267871763702831e-06
Position 798: 9.180767074562999e-07
Position 310: 7.763839322119441e-07
Position 706: 7.507857298644169e-07
Position 1672: 4.0111086338938277e-07
Position 1029: 2.712899670392353e-07
Position 1231: 1.0220026814039187e-07
Position 474: 4.839485031574561e-08
Position 216: 3.893118461422702e-08
Position 56: 3.544483460389849e-08
Position 127: 2.315849063524614e-08
Position 229: 2.0965398867566347e-08
Position 307: 1.9780194772769206e-08
Position 219: 5.588672894471922e-09
Position 93: 2.668020819220182e-09
Position 124: 2.453718479566637e-10
