Gene = PGRP-LA
index = 1354
Annotated 5SS: [ 104  596 2602 2890 3329]
Annotated 3SS: [ 277 2379 2653 3121 3393]
SMsplice 5SS: [ 104  596 2602 2890 3329]
SMsplice 3SS: [ 277 2379 2653 3121 3393]
top_k =  500
Partition function (log Z): 5.152316896152943

Sorted 5' Splice Sites (High to Low Probability):
Position 3329: 0.993449649232022
Position 596: 0.9875105382710068
Position 104: 0.945128398168629
Position 2602: 0.9081923385970186
Position 2890: 0.8486776411860457
Position 1441: 0.04325639577354978
Position 381: 0.03135008198456916
Position 1426: 0.025737381843065465
Position 2052: 0.024313301435001634
Position 2557: 0.02009428833515499
Position 109: 0.011075432143376213
Position 2861: 0.007929251009252895
Position 1319: 0.007633816102331763
Position 3519: 0.004138725913853084
Position 2723: 0.003255603722251745
Position 813: 0.0022564975287795767
Position 1621: 0.0020494627821146054
Position 3563: 0.0016897638842698146
Position 3175: 0.0016227709488690636
Position 3649: 0.0016188805718106017
Position 208: 0.0011101182607304962
Position 478: 0.001090580379860479
Position 2010: 0.0009421353781013481
Position 3682: 0.0009271742673676981
Position 151: 0.0009147123677976565
Position 1050: 0.0007460636608047908
Position 1733: 0.0007384775225677976
Position 3580: 0.0006689093191115391
Position 1932: 0.000575311989902511
Position 508: 0.0003448610497205881
Position 826: 0.0003275235713458234
Position 3852: 0.00032389745073886953
Position 1833: 0.0002962252795035
Position 3844: 0.0002794214277184099
Position 2706: 0.0002789913916421694
Position 630: 0.0002758935375013155
Position 3657: 0.00026450441235333555
Position 3002: 0.0002109498911162351
Position 3561: 0.0002056889225407012
Position 3848: 0.00018427820030667767
Position 3671: 0.0001795233660773199
Position 3854: 0.0001649300050078241
Position 3856: 0.000134059265852289
Position 396: 0.0001205503054918137
Position 3862: 0.00011533539360196037
Position 1207: 0.00010964582510904977
Position 3858: 0.00010853381038435444
Position 3314: 9.997165567491307e-05
Position 3842: 9.222569622837018e-05
Position 2779: 9.120371564896546e-05
Position 2959: 8.838242780600134e-05
Position 2025: 8.445013519857755e-05
Position 1744: 8.140394605075588e-05
Position 2941: 8.130760145759252e-05
Position 2489: 8.057938382583916e-05
Position 2811: 7.94392995671883e-05
Position 2404: 7.882877785381106e-05
Position 2904: 7.766448698253365e-05
Position 1445: 7.292158886928542e-05
Position 3005: 5.052328489058905e-05
Position 1387: 4.39545643596437e-05
Position 3252: 3.3358272212259144e-05
Position 18: 3.2147442602176876e-05
Position 67: 2.753829508044287e-05
Position 3135: 2.5489904261725058e-05
Position 243: 2.5310424775363047e-05
Position 505: 1.9176734011365876e-05
Position 1067: 1.768261269790488e-05
Position 169: 1.747906690364034e-05
Position 627: 1.184888428336112e-05
Position 368: 1.1481468814264056e-05
Position 1098: 1.0849054282159933e-05
Position 1763: 7.561879273786414e-06
Position 32: 6.114024279999023e-06
Position 925: 5.778857459798916e-06
Position 3223: 5.747063203897709e-06
Position 3626: 5.054010284986186e-06
Position 300: 3.4121814302183735e-06
Position 1449: 2.9682916053397957e-06
Position 1660: 2.5663294981286304e-06
Position 432: 1.7708878857280837e-06
Position 356: 1.5682918437450341e-06
Position 471: 1.4281935010479414e-06
Position 353: 1.121912178416261e-06
Position 541: 9.035941257334162e-07
Position 515: 5.199812625741473e-07
Position 977: 4.0050416266755914e-07
Position 339: 5.5031335567486845e-08
Position 684: 3.9867254350105826e-08
Position 3299: 3.303116328402279e-08
Position 3122: 2.2891892189549228e-08
Position 3234: 1.6479814442708284e-08
Position 3254: 1.1993530522835686e-08
Position 1159: 7.800032590800229e-09
Position 600: 7.570002288757421e-09
Position 270: 4.739068271117187e-09
Position 787: 3.540405772457571e-09
Position 909: 2.4897624892516853e-09
Position 3362: 6.315932106852022e-10
Position 757: 1.9358064470938488e-11
Position 780: 3.495606082978828e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3393: 0.9966629328550057
Position 277: 0.934147751473761
Position 3121: 0.789420566749976
Position 2653: 0.764436154632833
Position 2379: 0.5887494540790671
Position 2665: 0.15310643427975093
Position 2975: 0.07688837206173652
Position 2246: 0.07017417051248849
Position 1695: 0.06682942890691458
Position 2446: 0.06061918608070811
Position 2389: 0.04186507972159909
Position 1172: 0.03633764112860932
Position 441: 0.033952295148278584
Position 2109: 0.027728874038559392
Position 895: 0.02533060231527238
Position 1225: 0.025006629052084426
Position 2633: 0.02325800483716955
Position 3008: 0.012862204996583797
Position 2301: 0.012727258763892094
Position 1979: 0.012134323198366331
Position 1816: 0.010148941983551837
Position 1711: 0.009321802117662028
Position 2425: 0.008978285560335095
Position 1121: 0.008872474393922256
Position 3000: 0.007299023011775544
Position 2088: 0.006258083041570753
Position 460: 0.0061430309529421695
Position 1474: 0.004586956671686999
Position 1265: 0.0044894972546063415
Position 1886: 0.004454366569269016
Position 2784: 0.004262870220223411
Position 2690: 0.004234766678406333
Position 351: 0.004001405948336792
Position 2208: 0.003609632683514903
Position 3005: 0.0031091713523321574
Position 317: 0.0030671788122287004
Position 3244: 0.002737273726102514
Position 3820: 0.0027274971698300738
Position 3399: 0.0027232445206302395
Position 2098: 0.002218791895008778
Position 3731: 0.0020881309235627546
Position 3700: 0.0018466984256590257
Position 977: 0.001837689902241797
Position 380: 0.001793910346790349
Position 1929: 0.0017316814804130224
Position 1894: 0.0016724330948979166
Position 534: 0.001622239064085606
Position 3910: 0.0015146665092188923
Position 772: 0.0014085164272164858
Position 1348: 0.0010069696420276994
Position 2742: 0.0009891332947752779
Position 1035: 0.0008900801569170313
Position 3934: 0.0008707540734010343
Position 3601: 0.0008556665688046604
Position 200: 0.0008239070899995524
Position 3751: 0.0007754004228819134
Position 948: 0.0006748426368143686
Position 2954: 0.0006505834746972784
Position 812: 0.0004809052686852369
Position 1184: 0.0004534846686897024
Position 3229: 0.0004455420498405614
Position 1732: 0.00042507867551719905
Position 2941: 0.0003411834881873164
Position 3187: 0.0003170031867097146
Position 2153: 0.00026306550490375855
Position 933: 0.00025911352090045303
Position 3130: 0.00023351295244872984
Position 1054: 0.00022861469605713498
Position 3721: 0.00021720105610143926
Position 2030: 0.00021540894976406093
Position 1303: 0.00020870254856804823
Position 2222: 0.0001966166297650675
Position 902: 0.00018045622891944358
Position 1594: 0.00013881992618343256
Position 1067: 0.00013279114735378767
Position 3682: 0.00011546692739998425
Position 3433: 9.500543494117935e-05
Position 1179: 8.857004849461811e-05
Position 3278: 5.968329907541521e-05
Position 3649: 5.684019252054629e-05
Position 306: 5.669452973681707e-05
Position 570: 4.732038844686354e-05
Position 780: 2.873777810619196e-05
Position 468: 2.841704098902912e-05
Position 3772: 2.723517911168874e-05
Position 1186: 2.4885571579784693e-05
Position 1390: 2.0696254203077113e-05
Position 2838: 1.910980639080053e-05
Position 648: 1.5561760915623827e-05
Position 3890: 9.172092956397023e-06
Position 362: 7.698809121031167e-06
Position 476: 6.881987823929363e-06
Position 3571: 6.041286378815666e-06
Position 785: 4.471447429027649e-06
Position 3766: 4.0624282547638345e-06
Position 1071: 3.1517356206507376e-06
Position 937: 1.1632115626796105e-06
Position 1084: 7.959970019382473e-07
Position 711: 2.6670644146264674e-07
Position 151: 2.0829945827512758e-07
Position 595: 1.527702349997759e-07
Position 208: 4.2262132063218755e-08
Position 627: 2.999271205124515e-08
Position 138: 1.9149980081188227e-08
Position 78: 6.551115692656858e-09
Position 3410: 1.5078621104331745e-09
Position 364: 1.1315547406041259e-09
Position 203: 8.944831774727375e-10
Position 103: 3.641840146082772e-10
Position 368: 8.435879411741187e-11
Position 141: 8.364169479031654e-11
Position 108: 5.322715347301607e-11
Position 63: 1.1236926464548161e-11
