Gene = RabX6
index = 1404
Annotated 5SS: [283]
Annotated 3SS: [431]
SMsplice 5SS: [283]
SMsplice 3SS: [431]
top_k =  500
Partition function (log Z): -7.416250876797581

Sorted 5' Splice Sites (High to Low Probability):
Position 283: 0.9510112589400561
Position 1186: 0.09446191080611248
Position 48: 0.034403556740365666
Position 262: 0.010968303786309376
Position 1321: 0.009311146130438949
Position 260: 0.007322336766273906
Position 648: 0.0070571078760336735
Position 1172: 0.0033602225810206677
Position 707: 0.002916536259395357
Position 309: 0.0022722219306022984
Position 1140: 0.001998194006939839
Position 516: 0.0018229991596102081
Position 1248: 0.0016070492678061927
Position 368: 0.0015862687514148893
Position 1230: 0.001450105266166087
Position 133: 0.0012774627326718087
Position 343: 0.001256465624062026
Position 911: 0.0011393256537763658
Position 1083: 0.0009753824856356541
Position 1200: 0.0006998059004601542
Position 736: 0.0005476601145386128
Position 157: 0.000405174896866383
Position 23: 0.0003986756701934715
Position 494: 0.0002987352538910605
Position 896: 0.00029711290991220384
Position 40: 0.00018432992708483832
Position 663: 0.00014483370279377137
Position 831: 0.00010605987277012419
Position 174: 9.556447510873543e-05
Position 228: 7.112946335138187e-05
Position 1022: 4.4968811177822606e-05
Position 700: 4.433092228420992e-05
Position 576: 3.548885692799384e-05
Position 141: 3.460541157307675e-05
Position 683: 3.1903776764120184e-05
Position 738: 2.553054834788624e-05
Position 754: 1.5510381367318888e-05
Position 38: 1.2083803964604816e-05
Position 26: 2.7916624277288978e-06
Position 542: 1.9786423256024197e-06
Position 12: 1.4293304584190411e-06
Position 485: 1.1569670506435403e-06
Position 749: 1.0390671522861764e-06
Position 396: 4.537708709060253e-07
Position 474: 3.3946157215733063e-07
Position 972: 4.171501306049626e-08
Position 409: 8.342013513758656e-09
Position 29: 6.723105295815822e-09
Position 1165: 4.802982057252834e-09
Position 15: 4.055399931823828e-09
Position 463: 3.8064710035006895e-09
Position 721: 1.1597574561227238e-09
Position 610: 6.814184754043073e-10
Position 451: 2.7931227500346707e-10
Position 393: 1.2260335024238822e-10
Position 554: 6.921998084162724e-11
Position 418: 9.626348796892928e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 431: 0.9711542682950172
Position 1247: 0.07480622271380624
Position 1378: 0.015935793776912902
Position 132: 0.011985443535688475
Position 766: 0.011080293584643474
Position 1288: 0.010476961831796203
Position 1346: 0.008108587209507495
Position 100: 0.00775193021399406
Position 355: 0.007729158284326891
Position 992: 0.004241763196760229
Position 343: 0.002865997489254626
Position 1229: 0.0023481264314193923
Position 1017: 0.0019493055159624305
Position 588: 0.001800545404856786
Position 806: 0.0015003489654378502
Position 1206: 0.0009029113832493257
Position 1144: 0.0008580582460287618
Position 1106: 0.0008009159644882242
Position 335: 0.0006660134885002599
Position 1254: 0.0005220030750707475
Position 560: 0.0004908640888708315
Position 91: 0.00037426038282016593
Position 1365: 0.0003168790276881159
Position 1271: 0.0002699365459699037
Position 494: 0.00014969772511903297
Position 620: 0.00010278162258772781
Position 368: 9.2028593914112e-05
Position 1226: 7.861725414391323e-05
Position 1351: 7.301332273690509e-05
Position 700: 6.878544837869725e-05
Position 727: 4.4711798504118817e-05
Position 1148: 3.905416411764167e-05
Position 376: 3.7729575823636024e-05
Position 713: 2.769565912640629e-05
Position 637: 2.4668079235236883e-05
Position 1302: 1.622341956345882e-05
Position 218: 6.722940275908693e-06
Position 939: 1.2740030835407016e-06
Position 260: 4.235131849726238e-07
Position 276: 2.1465840500653198e-07
Position 251: 1.6451850574188257e-07
Position 165: 1.4048014232622858e-07
Position 273: 3.839243808823593e-08
Position 167: 2.432807619613786e-08
Position 362: 7.973547682518198e-09
Position 305: 7.77022884255e-09
Position 157: 4.903976957508974e-09
Position 282: 1.1778061366173386e-09
Position 590: 1.491937660251686e-10
