Gene = MED11
index = 1258
Annotated 5SS: [120]
Annotated 3SS: [174]
SMsplice 5SS: [120]
SMsplice 3SS: [174]
top_k =  500
Partition function (log Z): -6.816610205621439

Sorted 5' Splice Sites (High to Low Probability):
Position 120: 0.9834717455906679
Position 652: 0.03889576680549092
Position 114: 0.010755627925251811
Position 399: 0.007426352745685088
Position 316: 0.0014449991379466502
Position 354: 0.00025231291845873076
Position 392: 0.00021184562298376392
Position 253: 0.00021145364722338864
Position 331: 0.0001178355624925182
Position 306: 8.357337277389389e-05
Position 620: 2.833435416567717e-05
Position 658: 2.640532343759711e-05
Position 37: 2.3423732501601153e-05
Position 103: 2.0175258247677328e-05
Position 278: 1.766166743856372e-05
Position 149: 1.7211400412486478e-05
Position 675: 1.108755161987807e-05
Position 242: 4.532665745433654e-06
Position 152: 3.6674208169973702e-06
Position 403: 2.871429160381827e-06
Position 308: 1.8662065817082613e-06
Position 160: 1.7532756174313667e-06
Position 264: 1.0506501122002395e-06
Position 17: 9.56729946002408e-07
Position 8: 9.05667187508519e-07
Position 22: 7.114451609757113e-07
Position 206: 3.600185802707138e-07
Position 460: 1.0740399725085035e-07
Position 191: 2.85336836132637e-08
Position 162: 1.0616111435900823e-08
Position 233: 2.083186739193484e-09
Position 257: 1.9907912877661548e-11
Position 445: 4.6696871081916605e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 174: 0.9803538005213451
Position 744: 0.03646323867696796
Position 180: 0.009165995003490489
Position 441: 0.006936944049507439
Position 452: 0.002896701852987347
Position 728: 0.002728884162881184
Position 188: 0.0017573119271917376
Position 383: 0.0008500593116620338
Position 215: 0.0003091815431654257
Position 305: 0.0002808452721582478
Position 467: 0.00027235653536477906
Position 485: 0.0002107779701675695
Position 449: 0.00016802978567890183
Position 287: 0.00013082353505092549
Position 491: 9.015579473321373e-05
Position 673: 8.392184378493512e-05
Position 391: 6.162570821560337e-05
Position 494: 4.508470334867046e-05
Position 458: 2.9837027852171147e-05
Position 539: 2.874454792878731e-05
Position 422: 2.2290018513094386e-05
Position 650: 2.103229929720416e-05
Position 262: 1.80994437965744e-05
Position 464: 1.7716274209261706e-05
Position 354: 1.0858619343401116e-05
Position 515: 9.613335712424044e-06
Position 233: 9.398432646163486e-06
Position 242: 7.97206909153705e-06
Position 512: 6.91116602575985e-06
Position 689: 6.328320476594003e-06
Position 530: 5.702344079402167e-06
Position 191: 5.547146637772072e-06
Position 206: 5.06436984074474e-06
Position 518: 3.4154272834925165e-06
Position 413: 3.288944484688217e-06
Position 497: 2.1591079780213394e-06
Position 509: 2.137374081802902e-06
Position 397: 2.0193380895825057e-06
Position 239: 1.9719792226655665e-06
Position 275: 1.6060843264063779e-06
Position 551: 1.4798895759716088e-06
Position 200: 1.3433758324436804e-06
Position 320: 7.13307494076916e-07
Position 114: 6.707168841777175e-07
Position 284: 6.551899423066218e-07
Position 227: 6.011764746278525e-07
Position 251: 4.5248240670804355e-07
Position 77: 4.22980278706011e-07
Position 554: 3.350418613789955e-07
Position 149: 2.596843645664686e-07
Position 253: 2.4257417451615576e-07
Position 91: 4.3552475160528926e-09
Position 119: 3.760563957769178e-09
Position 94: 3.676855135634513e-10
Position 82: 1.5858503774835e-11
