Gene = RpL36A
index = 1443
Annotated 5SS: [ 87 470]
Annotated 3SS: [295 783]
SMsplice 5SS: [ 87 218 470]
SMsplice 3SS: [155 295 783]
top_k =  500
Partition function (log Z): -1.7382304561680446

Sorted 5' Splice Sites (High to Low Probability):
Position 470: 0.9774955713637445
Position 218: 0.7792017278877086
Position 87: 0.7331571894707138
Position 441: 0.006373619136964986
Position 228: 0.0038018453119111435
Position 222: 0.002505134056687649
Position 246: 0.001081198635424974
Position 965: 0.0005872290191533859
Position 968: 0.00035647228537487817
Position 884: 0.00031964652933180423
Position 48: 0.00026504171589264875
Position 93: 0.0002642297319065688
Position 611: 0.0001856716780115738
Position 359: 0.00016063471572818296
Position 190: 0.00011173645774808495
Position 268: 7.877980428042474e-05
Position 296: 6.734661666186868e-05
Position 652: 6.698430910858155e-05
Position 432: 6.608544110378455e-05
Position 140: 5.255997913144801e-05
Position 283: 4.215663975888847e-05
Position 106: 2.183690727801265e-05
Position 569: 1.9481569596218504e-05
Position 123: 1.7724830426928718e-05
Position 474: 1.691723253491595e-05
Position 860: 8.330138031787353e-06
Position 408: 7.89661751396278e-06
Position 975: 7.478139032796639e-06
Position 671: 5.708491032107558e-06
Position 915: 5.398046994855176e-06
Position 248: 3.898237772448937e-06
Position 486: 3.37711978615813e-06
Position 367: 3.23333848026302e-06
Position 187: 3.0045174068489066e-06
Position 745: 2.6573525825617975e-06
Position 640: 2.5200546062158504e-06
Position 376: 2.296949646821214e-06
Position 674: 1.7514747907212241e-06
Position 660: 1.5167283867030878e-06
Position 341: 1.392236319654865e-06
Position 411: 8.339667588797378e-07
Position 812: 7.626527797598332e-07
Position 302: 6.679836001335042e-07
Position 285: 6.957674210235789e-08
Position 334: 8.767476034403527e-10
Position 624: 4.693508089904883e-10
Position 591: 3.799899850233037e-10
Position 287: 2.0683550660348753e-11
Position 676: 5.4458614640736985e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 783: 0.9814588377412299
Position 295: 0.9048667478307024
Position 155: 0.3210375900663221
Position 140: 0.2893479963458807
Position 1025: 0.0030025245945789346
Position 846: 0.001966182113873304
Position 184: 0.0008911471805202315
Position 789: 0.0007827648291296158
Position 543: 0.0007630415229704783
Position 572: 0.0004946781989500648
Position 331: 0.0004582243882180028
Position 334: 0.0003562453296273918
Position 630: 0.00024768009570635366
Position 843: 0.000210431064007331
Position 858: 9.79485702981441e-05
Position 665: 8.139168232335444e-05
Position 766: 7.175259510419334e-05
Position 340: 5.577567938562716e-05
Position 714: 3.711244366999136e-05
Position 801: 3.014100435958474e-05
Position 187: 1.8998672202852856e-05
Position 798: 1.8282028496848736e-05
Position 349: 1.3643967531918708e-05
Position 367: 1.2593593945912445e-05
Position 260: 1.0803358898815553e-05
Position 965: 9.321676718689555e-06
Position 867: 8.265516926177129e-06
Position 358: 7.26080530398957e-06
Position 462: 5.281631958101391e-06
Position 376: 4.75721705258909e-06
Position 420: 2.753673841164923e-06
Position 828: 2.483030159841376e-06
Position 373: 1.3266951001462855e-06
Position 1032: 1.2204367006891487e-06
Position 157: 1.1242351830942161e-06
Position 385: 9.308060796575046e-07
Position 921: 7.375080194412101e-07
Position 430: 6.675870511185638e-07
Position 382: 2.387020680955534e-07
Position 427: 1.6729987711472503e-07
Position 405: 1.6375794258706096e-07
Position 218: 9.669634379284938e-08
Position 400: 8.217492255280143e-08
Position 466: 7.396593858198042e-08
Position 391: 6.696583451185735e-08
Position 445: 3.658328884550243e-08
Position 91: 1.673837076150594e-08
Position 440: 8.074514788694885e-09
Position 451: 1.814833150246481e-11
