Gene = stai
index = 1895
Annotated 5SS: [20834 21567 21814 22034 22477]
Annotated 3SS: [21396 21627 21886 22320 22600]
SMsplice 5SS: [  173  1422 21567 21814 22034 22477]
SMsplice 3SS: [ 1316 21396 21627 21886 22320 22600]
top_k =  500
Partition function (log Z): 6.808631427983052

Sorted 5' Splice Sites (High to Low Probability):
Position 21814: 0.9996594105925452
Position 21567: 0.9969798166813649
Position 22034: 0.9690430924078279
Position 173: 0.8017551364534006
Position 22477: 0.7114318805490343
Position 1422: 0.70799506397418
Position 9848: 0.16758339331270172
Position 10311: 0.0753718373754385
Position 22540: 0.05177806245896615
Position 22247: 0.050925322099462204
Position 401: 0.030129669752549045
Position 516: 0.021758085053754015
Position 98: 0.01696953658456945
Position 22087: 0.016808619477104325
Position 340: 0.01663124453321094
Position 22233: 0.015886322317382753
Position 22521: 0.011085968322566652
Position 22465: 0.010450173138279981
Position 567: 0.01020335699444091
Position 22737: 0.009717722162545227
Position 35: 0.005568503794792241
Position 707: 0.005124107930026274
Position 22527: 0.00501958031218257
Position 65: 0.004863724757333363
Position 9986: 0.004088868958301914
Position 23341: 0.004027062765582459
Position 372: 0.003264362399596041
Position 569: 0.002811311921868451
Position 747: 0.0027983743957893724
Position 344: 0.002601037545206993
Position 571: 0.0024072900237111067
Position 22413: 0.0023356176939766226
Position 500: 0.0022026108458629047
Position 415: 0.002180243936561792
Position 318: 0.002114861389163238
Position 21571: 0.0020880709271982154
Position 23626: 0.0018744386364806138
Position 336: 0.001768365183573779
Position 22481: 0.0016843086055279724
Position 22543: 0.001640285195524957
Position 756: 0.001597286219726678
Position 23860: 0.0013768954819856883
Position 3437: 0.0011669187386312374
Position 24123: 0.0011023654371213627
Position 7891: 0.0010811291104655676
Position 1261: 0.0009421262102448255
Position 22264: 0.0008538616802001733
Position 22483: 0.0007884949409510039
Position 76: 0.0007406024302710869
Position 22974: 0.0007162648002540611
Position 23294: 0.0005889816391567996
Position 205: 0.0005738567609725802
Position 109: 0.0005719452613397102
Position 22656: 0.0005246825330183246
Position 22091: 0.00044942053326065755
Position 326: 0.0004255904658940622
Position 1180: 0.0004035396210476606
Position 22222: 0.00033818720747752815
Position 1124: 0.000296647909520813
Position 825: 0.00028976850702207714
Position 575: 0.00027760744261156125
Position 300: 0.0002432384633773262
Position 102: 0.00018578480315174908
Position 91: 0.00017724684582685863
Position 369: 0.0001769242015497102
Position 379: 0.00016989660704573576
Position 22012: 0.0001532788885155462
Position 782: 0.000124029852986585
Position 405: 0.00011690276916904741
Position 22057: 0.00011586541779597936
Position 531: 0.00010685754972267656
Position 1103: 0.0001014059951996057
Position 54: 9.641793297984934e-05
Position 22237: 8.288936058928945e-05
Position 23608: 8.074665893792815e-05
Position 22841: 7.740747996867659e-05
Position 100: 7.60188118495593e-05
Position 133: 7.591300848166294e-05
Position 21843: 5.7771483945210945e-05
Position 22245: 5.7658811631266646e-05
Position 449: 5.126143196333742e-05
Position 22038: 4.70007925869103e-05
Position 23048: 4.1846564205336584e-05
Position 23115: 4.027235644251678e-05
Position 22688: 3.876888687108897e-05
Position 23630: 3.599194083078128e-05
Position 22289: 3.254003346615031e-05
Position 22073: 3.065550803358227e-05
Position 22274: 2.006765828310333e-05
Position 21967: 1.3439658703092704e-05
Position 22486: 1.0970048593424557e-05
Position 22370: 8.662300551414303e-06
Position 578: 7.456432056036466e-06
Position 22125: 5.4001062115689655e-06
Position 93: 4.443256957911232e-06
Position 21791: 3.212065277971902e-06
Position 21915: 1.1230389602812683e-06
Position 21982: 8.828478803594022e-07
Position 23240: 7.446018349165064e-07
Position 1647: 7.383617518026125e-07
Position 23514: 5.189345110283567e-07
Position 23395: 1.3946954987287036e-07
Position 22715: 1.087623013942057e-07
Position 22995: 8.322339779927866e-08
Position 22619: 5.877552407553358e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 21396: 1.0000000000000007
Position 22600: 0.9653337044913357
Position 21886: 0.9355597463086013
Position 21627: 0.8985430815493832
Position 22320: 0.7871915058808074
Position 1316: 0.5002576319223513
Position 9395: 0.1704967957837022
Position 21634: 0.08426398499893246
Position 1023: 0.06081323267775775
Position 1253: 0.0599293768248881
Position 10115: 0.049417713154739376
Position 22353: 0.0412778604965848
Position 21898: 0.035181355763734073
Position 22115: 0.028582647054687434
Position 22084: 0.02671338304774963
Position 21863: 0.023613390626735002
Position 21637: 0.012576267542122144
Position 10173: 0.010666684430588437
Position 688: 0.008360403882524698
Position 23960: 0.006725996444575563
Position 650: 0.006270384175895182
Position 10060: 0.0041566080226291095
Position 162: 0.003779338183418995
Position 22796: 0.003423896495724541
Position 172: 0.003041845539969168
Position 22125: 0.003022209640535301
Position 9490: 0.002814276342593384
Position 21729: 0.002722850066954353
Position 23679: 0.0027050256749607295
Position 24173: 0.002665080964602932
Position 10134: 0.002002863607908931
Position 1342: 0.0019381895096993562
Position 948: 0.001754442947995977
Position 9478: 0.0016965412809505408
Position 9006: 0.001693233011707467
Position 22841: 0.0016890903349106277
Position 23464: 0.0014938937888146033
Position 10132: 0.001490644928793251
Position 741: 0.0014401404786219879
Position 21931: 0.0013891406953139547
Position 8569: 0.0011774636368522054
Position 9935: 0.0011142043238893161
Position 578: 0.000996761769960889
Position 215: 0.0009846537600731794
Position 21666: 0.0009435472542282581
Position 2879: 0.0008447962510159477
Position 7632: 0.0008042748869221195
Position 21910: 0.0007617970844580172
Position 257: 0.0006380133383888019
Position 22530: 0.0005984577338803262
Position 7886: 0.0005939253456314587
Position 22233: 0.0004073967398932277
Position 22377: 0.0002820962021376824
Position 401: 0.00026905654116008424
Position 23108: 0.0002182050878233959
Position 22800: 0.00021476998416415703
Position 23024: 0.00021139941083276757
Position 22866: 0.00020400208616023666
Position 1232: 0.00019739133520414235
