Gene = SCAR
index = 1461
Annotated 5SS: [ 299 1935 2210 2942 4341 4657]
Annotated 3SS: [1125 2107 2860 3672 4406 4714]
SMsplice 5SS: [ 197 1935 2942 4341 4657]
SMsplice 3SS: [1125 2860 3672 4406 4714]
top_k =  500
Partition function (log Z): 3.3385975442676603

Sorted 5' Splice Sites (High to Low Probability):
Position 4657: 0.9978915670405155
Position 4341: 0.987261037832523
Position 197: 0.8313070109422829
Position 1935: 0.7579579258482956
Position 2942: 0.7237235410937586
Position 2581: 0.4517805423863041
Position 2192: 0.18843596659242107
Position 2012: 0.1582550713353608
Position 2206: 0.1159624657469442
Position 2210: 0.09169237109547747
Position 2664: 0.06404476700410747
Position 4994: 0.06001368761410029
Position 2975: 0.03702869003408031
Position 1041: 0.02860936492786397
Position 2459: 0.027996491344611577
Position 3195: 0.025636864619954174
Position 3161: 0.023989203669656546
Position 1033: 0.022817617052646982
Position 442: 0.021491691335815147
Position 3200: 0.018927479978588208
Position 2415: 0.01381926759705987
Position 1463: 0.011301134009541492
Position 27: 0.010443300328480194
Position 739: 0.008864952302877507
Position 651: 0.008393510038412124
Position 4947: 0.008348742605493141
Position 220: 0.008166480283044847
Position 3529: 0.007299439239310335
Position 1454: 0.007108564487999376
Position 821: 0.006989169327689439
Position 1967: 0.0061547924456891836
Position 1030: 0.005878129462504922
Position 603: 0.005416377286876113
Position 393: 0.005015910108230355
Position 203: 0.004524947444463839
Position 733: 0.004163360560419449
Position 299: 0.004031776642955586
Position 826: 0.0035378737852974984
Position 1353: 0.0034086179010039655
Position 3135: 0.0032588265544438336
Position 2678: 0.0027914910823013638
Position 1511: 0.002598778414333557
Position 688: 0.0023233055644085376
Position 831: 0.0022652483111805064
Position 2063: 0.0022489621453899763
Position 185: 0.0021688062038376006
Position 2016: 0.0019958273307873237
Position 154: 0.0018999143241436609
Position 446: 0.0017448459107791516
Position 215: 0.001695878037518316
Position 5116: 0.0016616180173800463
Position 655: 0.0016104823403667592
Position 523: 0.0015673247110135767
Position 4661: 0.0015072232410964892
Position 4276: 0.0014719848738089267
Position 504: 0.0014115835353412575
Position 692: 0.0013542326541694048
Position 618: 0.0012146202533424464
Position 2355: 0.0011998060859210653
Position 3562: 0.0011492291404810397
Position 4063: 0.001030037308149782
Position 297: 0.0009973605964085602
Position 1052: 0.0009882411516608104
Position 4908: 0.0009284920976845531
Position 2866: 0.0007562869420484172
Position 2585: 0.0007275802966633187
Position 670: 0.0006883740970149291
Position 1976: 0.0006206439773741105
Position 2711: 0.0006200543571598654
Position 5100: 0.0006122452455640729
Position 225: 0.0006017705985390396
Position 494: 0.0005551582036801533
Position 471: 0.0005490008616306281
Position 5542: 0.0004955571890464917
Position 4991: 0.00046823130150169324
Position 314: 0.0004571470389292774
Position 2484: 0.00043098715746260293
Position 13: 0.00041084625702461625
Position 2336: 0.00037992484953013045
Position 2648: 0.0003747621351356727
Position 939: 0.00035397401633414097
Position 1348: 0.0003536051084857486
Position 234: 0.00035315772252555967
Position 2188: 0.0003433386728362791
Position 1983: 0.0003147456309957011
Position 773: 0.00031316885464366867
Position 805: 0.00031033077166658745
Position 5237: 0.00030470604187670747
Position 515: 0.00024752111315867357
Position 436: 0.00023941657577351329
Position 810: 0.00020923991589527852
Position 1151: 0.0001981983173326905
Position 5087: 0.00017419494556845095
Position 3633: 0.0001537971009568105
Position 2228: 0.0001454566128883865
Position 187: 0.00013877014420338082
Position 438: 0.00013260955102502528
Position 696: 0.00012540433439225146
Position 1939: 0.00012269504599147875
Position 4677: 0.00012244564931685676
Position 778: 0.00011998320867859149
Position 164: 0.00011796713405431553
Position 665: 0.00010847007227753966
Position 866: 0.00010266728676591783
Position 397: 9.04920874085296e-05
Position 4018: 7.258671485157127e-05
Position 5558: 7.099823449688533e-05
Position 467: 6.788851854794072e-05
Position 536: 6.3261782207938e-05
Position 1965: 5.880125459793999e-05
Position 428: 5.8041254113306707e-05
Position 683: 5.553137293862349e-05
Position 1910: 4.6841181450472216e-05
Position 1433: 4.229268877118371e-05
Position 4740: 4.213715759137617e-05
Position 325: 4.102273862184749e-05
Position 750: 3.947742688873945e-05
Position 1370: 3.931762663772786e-05
Position 158: 3.728889213184483e-05
Position 350: 3.6330973682326375e-05
Position 919: 3.3795396099630476e-05
Position 41: 2.9128438061495284e-05
Position 368: 2.6494663114829236e-05
Position 336: 2.5250037128748366e-05
Position 161: 2.4543008076709937e-05
Position 1346: 2.4442688429019846e-05
Position 316: 2.3318603868085418e-05
Position 4978: 2.0299928576357465e-05
Position 456: 1.967461772699638e-05
Position 5274: 1.906365156490278e-05
Position 5073: 1.7628281143135924e-05
Position 141: 1.7149942737540594e-05
Position 98: 1.3395955547452144e-05
Position 1576: 8.807051227916771e-06
Position 2906: 3.651298836093793e-06
Position 4727: 2.785044193189778e-06
Position 440: 9.000428406831079e-07
Position 4573: 5.033825438106957e-07
Position 539: 2.8705979654355844e-07
Position 450: 2.822380304256553e-07
Position 4732: 2.0264712969207507e-07
Position 29: 1.997137571070532e-07
Position 201: 1.671585532105323e-07
Position 2270: 9.133599895699523e-08
Position 4827: 8.260259263474328e-08
Position 4715: 4.7146450052324284e-08
Position 672: 3.9914500831903135e-08
Position 318: 3.877702391101058e-08
Position 232: 3.7219357993963546e-08
Position 69: 2.684578536803245e-09
Position 252: 2.3329837121896498e-09
Position 344: 7.191521624486509e-10
Position 411: 6.861657755198372e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4406: 0.9950933517905044
Position 4714: 0.9860641515439458
Position 1125: 0.8495133271905781
Position 2860: 0.8303144425793325
Position 2107: 0.5573871728167031
Position 3672: 0.517673052574972
Position 2251: 0.24896007083536767
Position 3322: 0.17412989865477416
Position 3066: 0.07010926316992518
Position 3028: 0.06774814460609097
Position 3051: 0.06063648277293819
Position 2001: 0.0603269394055906
Position 5168: 0.03870566640585724
Position 1214: 0.031505548869258305
Position 2545: 0.030632610552325138
Position 1525: 0.02882993591527235
Position 2484: 0.026280605724629768
Position 1249: 0.022643006387948382
Position 5143: 0.02159684855040308
Position 4270: 0.017081432968249908
Position 2941: 0.01577163999440828
Position 2501: 0.013881285359564538
Position 2112: 0.012306168776840461
Position 4306: 0.01183316281301228
Position 514: 0.010688855068972153
Position 2267: 0.01061744202383171
Position 2368: 0.010031473622620994
Position 2648: 0.009436544793351487
Position 2127: 0.006679409347700416
Position 5087: 0.0063342396355847335
Position 350: 0.006269963392663045
Position 4732: 0.006041084116323871
Position 3730: 0.005843035473599328
Position 1405: 0.0058052809680595825
Position 5383: 0.005248464077164835
Position 69: 0.004848001384244467
Position 2507: 0.004721819245669909
Position 336: 0.004687951550102969
Position 5173: 0.003816575363344131
Position 2728: 0.0037653238394323107
Position 2304: 0.003382231879139691
Position 1684: 0.0031732461468534767
Position 277: 0.002545269563187033
Position 2116: 0.002533203582040142
Position 1723: 0.0024059036131796004
Position 1246: 0.0021747999764862515
Position 4802: 0.0013891076344023274
Position 3737: 0.0012734756102692564
Position 1576: 0.0011703320545159493
Position 866: 0.0011335896148237593
Position 5427: 0.0009963312693677207
Position 1315: 0.0009026995499715482
Position 4418: 0.0007936463450557223
Position 2898: 0.0007072342292795877
Position 5606: 0.0005999319590064905
Position 1837: 0.0005653069059705589
Position 5116: 0.0005632597251025844
Position 2336: 0.0005097505884049519
Position 5236: 0.0004721226045996817
Position 1834: 0.0004401906242363198
Position 96: 0.0004015317378640672
Position 280: 0.0003890267786995841
