Gene = Pex2
index = 1370
Annotated 5SS: [140 284 771]
Annotated 3SS: [205 338 824]
SMsplice 5SS: [140 284 771]
SMsplice 3SS: [205 338 824]
top_k =  500
Partition function (log Z): 5.687152668935383

Sorted 5' Splice Sites (High to Low Probability):
Position 284: 0.98037482043455
Position 140: 0.9697993752894453
Position 771: 0.8804944991736364
Position 587: 0.26206007688744554
Position 154: 0.02693770850058569
Position 777: 0.021571541863978028
Position 781: 0.0055414467098841595
Position 131: 0.0030290365879067265
Position 755: 0.0016290834755750788
Position 734: 0.0014010488488170403
Position 288: 0.0012019829752569276
Position 569: 0.0010622601281991366
Position 591: 0.0008951012295598413
Position 419: 0.0005544507679508362
Position 561: 0.00041433987593468395
Position 908: 0.00020530734589734964
Position 525: 8.863259811479683e-05
Position 601: 8.135763746258516e-05
Position 635: 8.068000282505807e-05
Position 1012: 7.956801525261423e-05
Position 1119: 6.005996669214472e-05
Position 862: 4.915250895283686e-05
Position 1015: 3.828850324549287e-05
Position 398: 3.5084459025899076e-05
Position 69: 3.260727235191387e-05
Position 489: 2.393527366217149e-05
Position 1117: 2.115984621862299e-05
Position 122: 1.8618522539474527e-05
Position 477: 1.6932509896149324e-05
Position 775: 1.498661661230974e-05
Position 447: 1.3900578175457471e-05
Position 324: 1.1194049751692944e-05
Position 408: 1.1165310597120535e-05
Position 41: 1.0237133965703772e-05
Position 814: 9.60651106226802e-06
Position 666: 9.540546391135048e-06
Position 129: 7.174423163286883e-06
Position 403: 4.945909856290166e-06
Position 785: 3.1324093673540365e-06
Position 976: 2.950402681879336e-06
Position 1103: 2.874592113149054e-06
Position 925: 2.3447617389517973e-06
Position 510: 1.3868256399284353e-06
Position 347: 5.528761092879851e-07
Position 697: 1.4376491620916007e-09
Position 812: 7.883213550795768e-10
Position 342: 7.430448989657178e-10
Position 193: 1.0136542476512131e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 205: 0.9921361618163487
Position 338: 0.956206807310137
Position 824: 0.8890067056685946
Position 644: 0.1713959025603174
Position 648: 0.08885532397629697
Position 866: 0.020856237300710276
Position 440: 0.009744305117142834
Position 209: 0.00760397028319614
Position 812: 0.0074726521857239655
Position 484: 0.006744490346139245
Position 697: 0.0028191294689995923
Position 947: 0.001427704046110933
Position 368: 0.0011264355081039954
Position 1066: 0.000921133522932152
Position 470: 0.00044947170856908026
Position 912: 0.00030710831283024625
Position 874: 0.0002822787031871925
Position 1171: 0.0002276183705740023
Position 416: 0.0001094683382038573
Position 229: 8.437359422837523e-05
Position 564: 6.243874004549242e-05
Position 715: 2.1365985457089818e-05
Position 530: 2.086608337344798e-05
Position 601: 7.363192354688964e-06
Position 574: 6.389843517179042e-06
Position 1178: 3.13243202773413e-06
Position 556: 1.2909531436229978e-06
Position 1185: 1.2398731241764496e-06
Position 139: 1.1795243707348733e-06
Position 1131: 9.236225247890967e-07
Position 109: 2.609562522285663e-07
Position 734: 1.416994856073657e-07
Position 88: 1.1333958720544848e-07
Position 265: 8.741089695256648e-08
Position 83: 6.940772800170541e-08
Position 275: 4.9416279011578926e-09
Position 539: 3.6297324894854107e-09
Position 284: 2.7068496573093557e-09
Position 532: 6.46757325953361e-10
Position 288: 2.178417630078398e-15
Position 144: 4.3760796256897597e-16
Position 158: 9.793448815553302e-18
