Gene = Sema5c
index = 1484
Annotated 5SS: [  484  1036  1890  9967 10244 10766 11032 11913 12932 13152 13421]
Annotated 3SS: [  871  1789  9758 10069 10633 10828 11105 12020 12995 13217 13476]
SMsplice 5SS: [  810  1036  1890  9967 10244 10766 11032 11913 12932 13152 13421]
SMsplice 3SS: [  871  1789  9758 10069 10633 10828 11105 12020 12995 13217 13476]
top_k =  500
Partition function (log Z): 63.54469276742681

Sorted 5' Splice Sites (High to Low Probability):
Position 13421: 0.99994698372357
Position 13152: 0.9998724364292944
Position 11032: 0.9995247014878513
Position 10766: 0.9994260258753753
Position 12932: 0.9986913735480663
Position 9967: 0.9947210282534105
Position 1036: 0.9913724899633428
Position 10244: 0.9897443948849269
Position 11913: 0.9737207194351182
Position 1890: 0.9429960623319089
Position 810: 0.6101943270328629
Position 484: 0.39573990993557123
Position 13670: 0.09688524442116851
Position 11551: 0.04777895791407298
Position 12495: 0.04244585065578418
Position 10559: 0.03534828461072357
Position 270: 0.03440748415213959
Position 3073: 0.03189568164209484
Position 13923: 0.025978984014086305
Position 4163: 0.01884799096488344
Position 89: 0.01665982023716884
Position 14025: 0.014917833521909715
Position 3945: 0.014153690711991383
Position 2222: 0.012062514934063611
Position 11891: 0.01103352900842273
Position 13611: 0.010227193295233432
Position 13879: 0.010204790986940456
Position 10466: 0.009129692262132099
Position 108: 0.009049867591283003
Position 12314: 0.007563344238922729
Position 5652: 0.007549555269584109
Position 1873: 0.006738003327986802
Position 2235: 0.006578848240988666
Position 4219: 0.0062118965393136065
Position 9048: 0.005870131256834822
Position 11952: 0.005665268640914318
Position 13689: 0.005625573137465766
Position 12269: 0.004545798435885404
Position 1049: 0.004536382120365906
Position 4167: 0.004493513999378398
Position 8338: 0.004250547117244673
Position 9905: 0.00422386378187477
Position 11926: 0.004199680421509894
Position 801: 0.003963450744821486
Position 13931: 0.0039422409364587305
Position 11516: 0.0038634026630442646
Position 313: 0.0036845505709400274
Position 10248: 0.0035276183386232112
Position 13866: 0.00323579766879819
Position 10278: 0.0031466771324253776
Position 540: 0.0029337552607086306
Position 13532: 0.0027777906114020107
Position 14086: 0.0025626991200454656
Position 2065: 0.0025035800948234057
Position 3540: 0.0022532222705201163
Position 6238: 0.0021143754951378946
Position 14072: 0.002098557177424297
Position 11234: 0.002025674537218249
Position 1910: 0.0019330689904545637
Position 11457: 0.0018992563497859144
Position 12409: 0.0018137355685764838
Position 560: 0.0017846268891755712
Position 3870: 0.0017660793599765636
Position 2424: 0.0015663182250969555
Position 10287: 0.0015342883405478037
Position 4481: 0.0014421599809864105
Position 12706: 0.0014353364853949265
Position 13724: 0.0014188323654303993
Position 13767: 0.0014182470853753369
Position 3864: 0.0014087590877247369
Position 4215: 0.0013805278136340127
Position 11917: 0.001304228105655842
Position 611: 0.0011672880430659443
Position 2504: 0.0011334435950059306
Position 1260: 0.0011265667479095408
Position 13597: 0.0010409608504156262
Position 3122: 0.0010183833318363055
Position 779: 0.0010167983335049868
Position 2617: 0.0009673859034812585
Position 625: 0.0008846013852575197
Position 7992: 0.0008837594494147646
Position 11255: 0.0008749277061802486
Position 56: 0.00077003396258431
Position 12445: 0.0007539551501926942
Position 4178: 0.0007130603710645721
Position 10578: 0.0006765145759328768
Position 5765: 0.0006086469001054293
Position 13853: 0.0006064464188224839
Position 10581: 0.000601051881936863
Position 1219: 0.0005683543767030861
Position 1347: 0.0005660030246823579
Position 43: 0.0005440622018719619
Position 3097: 0.0005204654066919014
Position 13804: 0.0005185145157915656
Position 10485: 0.0004921352072784225
Position 773: 0.00048161405426180046
Position 11758: 0.00046330363711685095
Position 2226: 0.00046325989356534324
Position 6682: 0.00041600349778040204
Position 7882: 0.0004137517280875844
Position 790: 0.00039848708822506906
Position 13748: 0.00038407847036160903
Position 11783: 0.0003511149761091692
Position 2543: 0.0003506755732648563
Position 60: 0.0003499706567376518
Position 13869: 0.0003477062664382407
Position 11935: 0.0003469704272746813
Position 12467: 0.000325687351659087
Position 298: 0.00031136906413594664
Position 304: 0.00030127341355703764
Position 2448: 0.0002760683358624236
Position 428: 0.0002754901554248712
Position 1537: 0.00027363615085590606
Position 5637: 0.0002677294145871984
Position 5647: 0.0002624456576339136
Position 10413: 0.0002549616271829254
Position 250: 0.00024118426672535103
Position 1917: 0.00023733456173219216
Position 1131: 0.00022549973274488803
Position 144: 0.00020947833096218767
Position 875: 0.00020186358180384196
Position 11555: 0.0001910488068892309
Position 11036: 0.00018036784465617672
Position 11452: 0.00017648152784606065
Position 12909: 0.00015158229404344976
Position 3431: 0.00015157906031122319
Position 69: 0.00015140094740613685
Position 1264: 0.0001511102768613911
Position 1964: 0.0001508514215672441
Position 10984: 0.00013947685109554585
Position 2181: 0.00013661169760073962
Position 401: 0.00013547648592594625
Position 1373: 0.00013355835770641268
Position 469: 0.00010997405737224942
Position 307: 0.00010964955192001931
Position 488: 0.00010922873902904607
Position 12919: 0.00010373578813610021
Position 2330: 0.00010349039249040296
Position 558: 0.0001030084349371036
Position 173: 0.0001017236597873974
Position 13963: 0.00010124531175641061
Position 506: 0.00010021820414261192
Position 14229: 9.993493966478704e-05
Position 1205: 9.838151448096016e-05
Position 10497: 9.367949629371497e-05
Position 14062: 9.195522919918102e-05
Position 276: 8.941533195922283e-05
Position 288: 8.87119680499739e-05
Position 11258: 8.50757107580291e-05
Position 991: 8.501727361052598e-05
Position 10229: 7.864795622668135e-05
Position 12936: 7.857576452358447e-05
Position 2407: 7.851893475482675e-05
Position 11426: 7.716406490180955e-05
Position 2661: 7.449995397482179e-05
Position 10881: 7.305447623993438e-05
Position 2022: 7.252953562224738e-05
Position 10770: 7.083398770882867e-05
Position 150: 7.074275756378493e-05
Position 13935: 7.013029360599625e-05
Position 10428: 7.001423329961053e-05
Position 2631: 6.851272589964019e-05
Position 11488: 6.818134446452109e-05
Position 13144: 6.633768453576784e-05
Position 11401: 6.567373102641153e-05
Position 10755: 6.031895138621164e-05
Position 565: 6.003831054153229e-05
Position 9918: 5.884546649706347e-05
Position 11026: 5.572971703471809e-05
Position 11215: 5.332095730991451e-05
Position 448: 5.306315562883974e-05
Position 415: 5.292966366922457e-05
Position 13886: 5.288741639625337e-05
Position 617: 5.279760508691524e-05
Position 13989: 5.246806844746758e-05
Position 11244: 5.203069741334632e-05
Position 148: 4.724847769032373e-05
Position 11522: 4.7239044403428884e-05
Position 1437: 4.641793079357724e-05
Position 11370: 4.608444990478585e-05
Position 14011: 4.487606647799396e-05
Position 12598: 4.382247947317624e-05
Position 9953: 4.36232373764522e-05
Position 13156: 4.176779341189678e-05
Position 13827: 4.005987276041896e-05
Position 11448: 3.805660952429082e-05
Position 1632: 3.622470847275495e-05
Position 1427: 3.4101378574973566e-05
Position 118: 3.045842077835518e-05
Position 14014: 3.038996573247576e-05
Position 160: 2.9966698723147328e-05
Position 3903: 2.8450500660128888e-05
Position 3897: 2.828792426281188e-05
Position 11334: 2.8171016355303395e-05
Position 899: 2.7261145285582442e-05
Position 12189: 2.7160036630662764e-05
Position 12911: 2.614255674268383e-05
Position 13914: 2.563848374602213e-05
Position 1591: 2.4747774320336642e-05
Position 1345: 2.4265553378986666e-05
Position 2597: 2.3574964807513895e-05
Position 3725: 2.2539402048815456e-05
Position 3440: 2.2053516870301185e-05
Position 1200: 2.175706821179811e-05
Position 11473: 2.1700006142324092e-05
Position 11716: 2.1533625158128635e-05
Position 13425: 2.1141067224893464e-05
Position 13830: 2.0038729712482483e-05
Position 1163: 1.9515115934888695e-05
Position 139: 1.9428039623557542e-05
Position 3738: 1.8585342907959734e-05
Position 167: 1.8287761112867057e-05
Position 13952: 1.7670358630943734e-05
Position 9883: 1.6790027419887487e-05
Position 10006: 1.665834872401508e-05
Position 10381: 1.6236616394032473e-05
Position 1385: 1.506743694110295e-05
Position 1494: 1.2575434718632752e-05
Position 10234: 1.2521965573999247e-05
Position 9983: 1.2455501020158441e-05
Position 973: 1.2273110354992062e-05
Position 1146: 1.2264643545230457e-05
Position 141: 1.2249032305707948e-05
Position 10853: 1.1438794582220578e-05
Position 1408: 1.132601895184852e-05
Position 11915: 1.0994982059444674e-05
Position 517: 1.0097967700206518e-05
Position 13984: 9.404461998359653e-06
Position 783: 8.940139809634767e-06
Position 9971: 8.162612353678566e-06
Position 1467: 7.763300215934759e-06
Position 2815: 7.715959265673153e-06
Position 158: 6.740805494869556e-06
Position 4246: 6.529072420728623e-06
Position 11680: 6.484736955443062e-06
Position 10175: 6.063057363652989e-06
Position 9926: 5.908173860432312e-06
Position 12649: 5.43650899718195e-06
Position 676: 5.1653422352195335e-06
Position 10439: 4.741259123513657e-06
Position 1279: 4.33521700773236e-06
Position 13327: 4.199652228866502e-06
Position 13107: 4.097644096344618e-06
