Gene = Ca-beta
index = 1051
Annotated 5SS: [36855 37518 37800 37981 40092 40323 40561 41283 43665]
Annotated 3SS: [37400 37577 37865 39594 40154 40445 41018 43207 43814]
SMsplice 5SS: [  236 26219 26389 26579 28384 37518 37800 37981 40092 40323 41283]
SMsplice 3SS: [26093 26278 26449 28252 37400 37577 37865 38127 40154 40445 46175]
top_k =  500
Partition function (log Z): 15.500442249423633

Sorted 5' Splice Sites (High to Low Probability):
Position 28384: 1.000000000000007
Position 37518: 0.998257139148574
Position 37800: 0.9924406693312573
Position 236: 0.9787757488503831
Position 40092: 0.9499150568344178
Position 40323: 0.9371432464656784
Position 37981: 0.757335869417641
Position 38825: 0.7078509935235849
Position 41283: 0.6645794439569419
Position 40561: 0.38879359816061354
Position 26579: 0.2948326475379114
Position 3951: 0.280556682903047
Position 38221: 0.12716709354365444
Position 37960: 0.0979465922783605
Position 13841: 0.08116966118677965
Position 26571: 0.08109149919781442
Position 39077: 0.06973628403153932
Position 40343: 0.06103306510354156
Position 33177: 0.05387274334060694
Position 38577: 0.04904269249743049
Position 41990: 0.045565928261209886
Position 42477: 0.04544598521602426
Position 45326: 0.03886447967318347
Position 38331: 0.037380740906363466
Position 37942: 0.03646819269690878
Position 38022: 0.027891861521160417
Position 224: 0.02018971153742221
Position 42812: 0.008019197283062047
Position 39281: 0.006797417527347452
Position 39741: 0.0061879101820546
Position 41555: 0.004869179453439914
Position 41649: 0.004292864698422498
Position 37703: 0.0034767349580682437
Position 38311: 0.0033065047512962774
Position 38397: 0.0024819960029422517
Position 40087: 0.002326773686403815
Position 38591: 0.0022285250452082064
Position 42683: 0.0020066087216685314
Position 37522: 0.0016802913593223887
Position 37752: 0.001598128879604434
Position 42040: 0.0015811944066362645
Position 38048: 0.0015021514358422208
Position 40327: 0.001250079491739128
Position 38339: 0.0011921652810268357
Position 39436: 0.0010873073950063404
Position 38637: 0.0008938225377785987
Position 240: 0.0007580477960164884
Position 38955: 0.0006427022280633394
Position 42390: 0.0006398088779489519
Position 41441: 0.0004730191173039174
Position 40380: 0.0004066868358629654
Position 42169: 0.0003410163711897151
Position 41816: 0.0003195209104966598
Position 40637: 0.00025198776382721026
Position 38173: 0.00023895337548176444
Position 38675: 0.00017612107916343596
Position 39945: 0.00016454325880284083
Position 37747: 0.00015878300038025135
Position 41508: 0.00015844781705224794
Position 40313: 0.00013314422308551767
Position 38032: 0.00012560598170951664
Position 37924: 0.0001140743971947017
Position 39768: 0.00010643621285717471
Position 37734: 9.932598531215491e-05
Position 37718: 8.945264098805275e-05
Position 41982: 8.487736021341421e-05
Position 2197: 8.193825204056054e-05
Position 294: 5.680918967789635e-05
Position 38096: 5.275687434494786e-05
Position 38214: 3.622950069255861e-05
Position 38113: 3.219634133836857e-05
Position 40600: 3.057415588975738e-05
Position 40263: 2.9994595949913483e-05
Position 250: 2.7593408951203347e-05
Position 40817: 2.5840538052746237e-05
Position 152: 2.582925187797225e-05
Position 40837: 2.4943146731220342e-05
Position 38667: 2.3612954478166192e-05
Position 2412: 2.1864307322726745e-05
Position 41617: 2.0445399361151057e-05
Position 2442: 1.887960219783221e-05
Position 1429: 1.7683827867014907e-05
Position 40218: 1.711713620562701e-05
Position 40790: 1.5149574828087726e-05
Position 735: 1.4080048241964333e-05
Position 1370: 1.1813928010607072e-05
Position 37836: 6.3080405490445014e-06
Position 41415: 4.544746124771626e-06
Position 38038: 3.027761565347181e-06
Position 37667: 3.0262887152361807e-06
Position 38349: 2.9772999555292734e-06
Position 37889: 2.2257704078127216e-06
Position 37647: 1.3635151359447423e-06
Position 40256: 8.06323970291398e-07
Position 37662: 6.532192183954706e-07
Position 38101: 6.328939609714448e-07
Position 38130: 6.08025988713783e-07
Position 37907: 4.2663818910475967e-07
Position 37838: 2.196155255674221e-07
Position 41301: 5.3227413122824926e-08
Position 40412: 4.6561057254854854e-08
Position 38455: 4.358101557929916e-08
Position 41266: 3.459545144335492e-08
Position 41230: 3.044142423834743e-08
Position 37611: 1.7853296861974922e-08
Position 38233: 1.3211912038183758e-08
Position 40448: 3.559392802988037e-09
Position 40416: 1.8579496484016795e-10
Position 41326: 1.531671434610908e-10
Position 41316: 1.4455099585377046e-10
Position 40583: 4.464854226387418e-12
Position 40713: 3.152823886692665e-12
Position 40540: 2.9056539523150024e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 28252: 1.0000000000000067
Position 40445: 0.9997151470748633
Position 37577: 0.9983302615316215
Position 37865: 0.9965025030157496
Position 37400: 0.9961973164283614
Position 40154: 0.9953023868976305
Position 38127: 0.5001693411150533
Position 26449: 0.37592414673572616
Position 46175: 0.32894559136076346
Position 39594: 0.28929979581422177
Position 38894: 0.19066273250686752
Position 45174: 0.16845427177989358
Position 38560: 0.164257568449668
Position 38637: 0.16212467767674463
Position 3749: 0.12277307088910712
Position 38455: 0.12008987529992873
Position 39201: 0.10832671849541928
Position 45109: 0.08553140273204943
Position 43207: 0.08416243403725047
Position 3833: 0.08344417648125307
Position 46943: 0.08177451976781416
Position 38885: 0.08116086107008606
Position 43008: 0.0743809155380336
Position 13756: 0.07151581764547595
Position 42253: 0.07118746608838775
Position 39809: 0.05503945945963758
Position 32560: 0.05387274334060694
Position 41709: 0.04632990733108692
Position 39110: 0.03762299298757737
Position 39540: 0.0350976663852648
Position 45846: 0.03178349832168437
Position 40711: 0.031553395119179296
Position 39365: 0.029824485406472364
Position 38172: 0.02848172179888697
Position 3385: 0.027995417006494727
Position 45424: 0.026560138013001097
Position 38691: 0.024624535919992054
Position 39497: 0.02185753020336487
Position 41756: 0.021559734380886625
Position 42548: 0.01997905262158759
Position 39207: 0.016542155830754364
Position 41374: 0.016397954227253934
Position 2528: 0.01564502421609034
Position 41490: 0.015402978581342227
Position 42466: 0.012850375859608397
Position 2665: 0.011744192538994037
Position 44944: 0.010751555496312912
Position 40829: 0.00973820994332728
Position 13073: 0.009653843541303723
Position 43929: 0.009248889447074398
Position 39606: 0.008538779989089113
Position 40637: 0.008449619266442165
Position 42653: 0.0067819458933101205
Position 41718: 0.006325251516140718
Position 41358: 0.005383737862830499
Position 3414: 0.004835225417356374
Position 40163: 0.004611752431975309
Position 41607: 0.004137138392054028
Position 40658: 0.0041314914383557754
Position 39020: 0.003959895910323049
Position 36522: 0.00375509145869434
Position 42747: 0.0028342763632309602
Position 43229: 0.0026071350935071096
Position 38798: 0.002553675342528675
Position 38129: 0.002338440283671126
Position 42967: 0.0021218640546474005
Position 40774: 0.0018993351079601207
Position 41169: 0.001862492330846703
Position 41872: 0.0017947741539380204
Position 3680: 0.0016589102449546067
Position 38653: 0.00158170191473999
Position 41501: 0.0014188077163100506
Position 42094: 0.001362853173169396
Position 2862: 0.0013498675045189247
Position 41018: 0.0013095908559623388
Position 38257: 0.00120149496080389
Position 41626: 0.0011900354466324115
Position 3869: 0.0010809030022195791
Position 40786: 0.0010471226883891425
Position 3239: 0.0010434950721116964
Position 1893: 0.0010064241366778191
Position 37579: 0.0009754943146963259
Position 38297: 0.0009445726607426092
Position 40801: 0.0009178507632662901
Position 42437: 0.0009004904215487535
Position 3206: 0.0008962852657163078
Position 38606: 0.0008942982359853335
Position 1968: 0.0008462380781699998
Position 2900: 0.0006970626368979676
Position 3006: 0.0006725426883635424
Position 38270: 0.0006487801962217083
Position 38527: 0.0006066390779970088
Position 2803: 0.0006024117963197767
Position 38277: 0.0005920196424461907
Position 2272: 0.0005723215517749765
Position 3252: 0.0005697872516767854
Position 38591: 0.0005531794021429765
Position 3644: 0.0005399308820077704
Position 42044: 0.0004915304545180005
Position 2964: 0.00046250381576549504
Position 41396: 0.0004449927269216551
Position 38484: 0.0004366583997027557
Position 37614: 0.000431871896727275
Position 42119: 0.00041797529745646496
Position 37876: 0.0004071668962487577
Position 1946: 0.00039003796541217846
Position 2955: 0.00037533793264439303
Position 38524: 0.00036913646712337275
Position 43260: 0.00036901590752416616
Position 41562: 0.00036002951227830473
Position 3508: 0.0003407964716595341
Position 2548: 0.00029798302435477225
Position 41816: 0.000294543057993276
Position 3553: 0.000278358120668907
Position 38944: 0.0002697519916518625
Position 2765: 0.00026456979172472157
Position 38391: 0.000241784334760799
Position 40401: 0.00021626496964109187
Position 37652: 0.00018865239921841785
Position 41942: 0.0001770356210292742
Position 3913: 0.00017380912011176155
Position 37885: 0.00015863728231362253
Position 41897: 0.00015640429507587597
Position 41388: 0.00011938362496509146
Position 41420: 0.00011324852713232458
Position 37901: 0.00011203126332668844
Position 41047: 0.00010479507194723452
Position 37768: 7.099234068254237e-05
Position 40655: 6.399951458328829e-05
Position 38397: 6.162859963359928e-05
Position 41032: 5.7354923379517156e-05
Position 41441: 5.253119676797402e-05
Position 38788: 5.15334755172e-05
Position 38181: 4.5427396882127935e-05
Position 41568: 4.2902816920426606e-05
Position 41021: 4.15909893454761e-05
Position 37799: 3.932167738599387e-05
Position 41507: 3.7147312404251145e-05
Position 38846: 3.399475607600835e-05
Position 40272: 3.386552940326813e-05
Position 39025: 3.2595879666721134e-05
Position 40457: 2.6600088020153994e-05
Position 38490: 1.7452629455197253e-05
Position 40482: 1.6500024338506065e-05
Position 40511: 9.484890638128404e-06
Position 37836: 8.139089245561973e-06
Position 41178: 6.889941104314442e-06
Position 37813: 4.541104697993665e-06
Position 38143: 4.364639458965389e-06
Position 41415: 1.7373953017277854e-06
Position 40837: 9.7191900850296e-07
Position 40834: 6.042717239124893e-07
Position 40713: 3.4431114555457615e-07
Position 39271: 2.601736532596746e-07
Position 39621: 2.410720709850985e-07
Position 39081: 2.352704710125748e-07
Position 40514: 2.2481475422040875e-07
Position 40530: 1.6389365043996786e-07
Position 40479: 1.2673825401007927e-08
