Gene = Mbs
index = 1271
Annotated 5SS: [  216  1602 10285 10904 11215 12041 12359 13476 14151 14355 14871 16985
 18306 18612 18972 19213 25166 25324 25851]
Annotated 3SS: [ 1045 10171 10348 11128 11926 12267 13088 14063 14225 14653 16153 18160
 18368 18873 19149 25022 25232 25763 28799]
SMsplice 5SS: [  192  1602 10285 10904 11215 12041 12359 14151 14598 14871 16985 18306
 18612 18972 19213 25166 25324 25851]
SMsplice 3SS: [  445 10171 10348 11125 11926 12267 14063 14225 14653 16153 18160 18368
 18873 19149 25022 25232 25763 29455]
top_k =  500
Partition function (log Z): 60.957278572626926

Sorted 5' Splice Sites (High to Low Probability):
Position 18306: 0.9998775686017665
Position 25166: 0.9995106178170275
Position 10285: 0.9994365449871345
Position 14151: 0.9988035609424454
Position 19213: 0.9974112228854186
Position 10904: 0.9927137895562702
Position 18972: 0.9889236629546518
Position 25324: 0.9835251699741754
Position 12359: 0.9832704931304829
Position 1602: 0.9756277124320956
Position 14871: 0.9704872455547761
Position 18612: 0.9621862570390117
Position 12041: 0.9491487387383358
Position 11215: 0.9107504574582667
Position 192: 0.8661426111760001
Position 16985: 0.693007768640463
Position 13476: 0.549582905311715
Position 25851: 0.5490421950791532
Position 14598: 0.38278316549429436
Position 27768: 0.31002890713549797
Position 14355: 0.28015163416119543
Position 25879: 0.23847925822177815
Position 19623: 0.15199883108954426
Position 11779: 0.14656279352393092
Position 16460: 0.1429297000996785
Position 28863: 0.13392683411371867
Position 27170: 0.0942474665215385
Position 15581: 0.09413022921272976
Position 2189: 0.0679160351836559
Position 1119: 0.05130385162168212
Position 6697: 0.03871314975235755
Position 6422: 0.03322932919045381
Position 28879: 0.032302827483603816
Position 12218: 0.03188986927664316
Position 24690: 0.027830093037981767
Position 14375: 0.027242829350033502
Position 12064: 0.026092465295755107
Position 5603: 0.024398423631908403
Position 27316: 0.02025761089021737
Position 11219: 0.01841126879252724
Position 7306: 0.01829541568558214
Position 27990: 0.017408826973684125
Position 11190: 0.0166465600697313
Position 318: 0.016333020311031145
Position 12747: 0.014976188637239889
Position 15831: 0.014937480410671333
Position 12790: 0.013973049010458755
Position 18024: 0.013532912468259991
Position 11481: 0.013445858473657087
Position 2280: 0.012715169990981946
Position 15234: 0.01242232261772387
Position 12485: 0.01218198620824236
Position 29092: 0.012074587308382288
Position 19597: 0.009844498946719097
Position 1121: 0.008408635496809978
Position 18819: 0.007610735040039324
Position 16021: 0.00702789077978367
Position 2087: 0.00691745289545415
Position 16316: 0.006590607188845703
Position 216: 0.006260253690707296
Position 19509: 0.006193306790585687
Position 20008: 0.005730927821140993
Position 18705: 0.005594020858949339
Position 928: 0.005494151846289035
Position 15933: 0.005248511444940628
Position 2262: 0.0052183654513684435
Position 13528: 0.005083300060109815
Position 12075: 0.004841473980985886
Position 16886: 0.004736779152117895
Position 19586: 0.004595445810763864
Position 24302: 0.004530079546875389
Position 18711: 0.004463292732850076
Position 18976: 0.004383035649855864
Position 27459: 0.004364372551874296
Position 15774: 0.00432742751064549
Position 15872: 0.004249750477875083
Position 18740: 0.0041279897255803825
Position 16268: 0.004095117444746915
Position 19661: 0.003984230530916686
Position 18725: 0.0038820453577396107
Position 18622: 0.0038686906986391966
Position 18698: 0.0037710208702421847
Position 18656: 0.003768676410062047
Position 16053: 0.003531203792442417
Position 27531: 0.003521791535170256
Position 17143: 0.0034359323908610614
Position 17890: 0.003261063903009392
Position 8195: 0.0032385336235109343
Position 11871: 0.0030230816241334575
Position 15230: 0.003006168156019952
Position 19888: 0.0029773850228942116
Position 6633: 0.00273259398350201
Position 17090: 0.002624878968981168
Position 25328: 0.002607337798482055
Position 16728: 0.0026031986934630484
Position 13467: 0.0025420681203426076
Position 13089: 0.0024824591761621237
Position 8964: 0.002378435962398605
Position 11834: 0.002244148896429593
Position 18981: 0.00206455685584181
Position 2554: 0.002063440521965298
Position 27536: 0.00198087768915115
Position 11874: 0.0019752658819691244
Position 5575: 0.0018785700829465665
Position 13551: 0.0016913165228808653
Position 21818: 0.0016727301928193819
Position 12795: 0.001618150631331967
Position 16457: 0.0016059498993674683
Position 17928: 0.001558636672849906
