Gene = Bsg25D
index = 55
Annotated 5SS: [ 615 1613 2037 2261 4530 5388 5563]
Annotated 3SS: [1367 1816 2179 2767 4957 5450 5619]
SMsplice 5SS: [ 591 1613 2037 2261 4530 5388 5563]
SMsplice 3SS: [1367 1816 2179 2767 4993 5450 5619]
top_k =  500
Partition function (log Z): 10.74146630597028

Sorted 5' Splice Sites (High to Low Probability):
Position 1613: 0.9980758828958582
Position 5563: 0.9950626712674419
Position 5388: 0.9671575967573434
Position 2037: 0.9578158358207725
Position 2261: 0.9124171620682001
Position 4530: 0.6463893004848458
Position 1302: 0.5752337273154932
Position 591: 0.5048476076905025
Position 615: 0.3558731493270859
Position 3187: 0.2533031458453919
Position 1156: 0.119660867294367
Position 4599: 0.057504219944272066
Position 1025: 0.03873816629685461
Position 833: 0.036892931642824506
Position 1257: 0.029249584250564505
Position 2893: 0.027622342342747762
Position 4551: 0.022562957680000377
Position 2674: 0.02073518377142675
Position 365: 0.02060467777889006
Position 6292: 0.013705187776089629
Position 801: 0.012035377055376096
Position 2690: 0.011349851942453644
Position 6283: 0.005390151358619884
Position 2326: 0.004618254127545416
Position 3154: 0.0043649989064755024
Position 3313: 0.00422619813548628
Position 661: 0.002992296346213428
Position 2703: 0.0027599058999938
Position 698: 0.002483038943517183
Position 4534: 0.0024490422603221824
Position 4105: 0.001976897228236075
Position 6015: 0.0019124133748933008
Position 349: 0.0017634404333532752
Position 5889: 0.0016902743211451474
Position 6286: 0.0016727186023020799
Position 150: 0.0014581897056994983
Position 6275: 0.0014338823316764812
Position 606: 0.001418572548108222
Position 2418: 0.0012528337293858669
Position 4564: 0.0011365385563246884
Position 4678: 0.0010167871330594833
Position 256: 0.0009629105773139135
Position 583: 0.0009470037713567586
Position 2410: 0.0007697645768404521
Position 2701: 0.0006992481150560142
Position 1666: 0.0006776070137469865
Position 2265: 0.0006082449163723628
Position 144: 0.000565476831203257
Position 187: 0.000523238013921504
Position 1636: 0.0004882690981830398
Position 831: 0.0004658031246837959
Position 1445: 0.0004301318635987887
Position 1163: 0.0003825329094049735
Position 6125: 0.00036096922330843917
Position 2377: 0.00035921765291881043
Position 3551: 0.0003175339161043617
Position 141: 0.00026060035731314185
Position 5802: 0.00024435294526640647
Position 1683: 0.00024373688276364415
Position 598: 0.0002350953035706788
Position 6514: 0.0002333072573429037
Position 776: 0.0002239086993881817
Position 6538: 0.0002135648435890013
Position 5841: 0.00019468653864358987
Position 6051: 0.0001930849861665745
Position 379: 0.00019201361188713866
Position 837: 0.00014062185562898835
Position 1237: 0.0001368573451168096
Position 2469: 0.0001291963879877572
Position 727: 0.00012663322817386247
Position 5730: 0.00011776676311564368
Position 1261: 0.00011771223294233332
Position 46: 0.00011405334574197703
Position 6338: 0.000111442692596851
Position 2243: 0.00011005039390106505
Position 2105: 0.0001020924014902441
Position 124: 7.437071481004939e-05
Position 1176: 6.0765630003175976e-05
Position 5848: 5.9362536113389026e-05
Position 2129: 5.100568935126443e-05
Position 1867: 5.0038408613378835e-05
Position 1206: 4.791212501774979e-05
Position 1607: 4.395499124750091e-05
Position 5602: 4.3166375371829065e-05
Position 1661: 4.1192801210327516e-05
Position 1631: 3.9267102800132714e-05
Position 23: 3.848493144464273e-05
Position 1978: 3.841102623077018e-05
Position 292: 3.768184902298334e-05
Position 1722: 3.572546042957723e-05
Position 105: 3.524178517379004e-05
Position 1622: 3.233213535732897e-05
Position 937: 3.0044792627927186e-05
Position 2345: 2.8875183454784076e-05
Position 2283: 2.6958608200730527e-05
Position 2041: 2.5896607742832053e-05
Position 103: 2.384173435574851e-05
Position 2102: 2.1243114180005755e-05
Position 5640: 1.9119655426940658e-05
Position 2099: 1.5518314838167408e-05
Position 1211: 1.4258294188504125e-05
Position 2024: 8.859904641976285e-06
Position 260: 8.610528246878964e-06
Position 111: 6.696685565932199e-06
Position 2318: 6.654919849018832e-06
Position 2247: 5.379140410542428e-06
Position 2364: 4.73302040508989e-06
Position 1643: 3.4826618642335074e-06
Position 1899: 2.590597439110838e-06
Position 5780: 2.1352913533543164e-06
Position 1704: 2.1267386118179915e-06
Position 5896: 1.8250290542067519e-06
Position 547: 1.7778698838322495e-06
Position 533: 1.7294663064375623e-06
Position 116: 1.6865341392535834e-06
Position 923: 1.6258753515236453e-06
Position 1617: 1.3394033658216792e-06
Position 1619: 1.1115257706761175e-06
Position 1902: 1.068039595591202e-06
Position 172: 9.610631084382714e-07
Position 5772: 7.469548088147731e-07
Position 237: 5.202097027489347e-07
Position 1379: 3.793470459482169e-07
Position 1860: 3.6267592942762243e-07
Position 718: 3.4976360184966676e-07
Position 445: 1.9668304217362842e-07
Position 403: 1.545589765141807e-07
Position 535: 1.1658920316131833e-08
Position 424: 1.023065642575495e-08
Position 426: 3.2577167265725656e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1816: 0.9814207569577579
Position 5619: 0.9808756271856394
Position 1367: 0.9623722243496046
Position 5450: 0.9573141044586343
Position 2767: 0.8774007422912413
Position 2179: 0.8280949410558134
Position 4993: 0.49607595397546006
Position 4957: 0.3908902455459236
Position 883: 0.27345739779087214
Position 880: 0.20296020091606676
Position 1155: 0.06701245432008196
Position 3621: 0.06376110968485915
Position 2109: 0.049721264600121336
Position 1206: 0.036471945136880485
Position 1013: 0.033171447702906795
Position 4721: 0.03164611471450462
Position 2518: 0.030929258442363616
Position 411: 0.022720461527556135
Position 5041: 0.02222127747849852
Position 753: 0.021557526642962614
Position 697: 0.015954700271469408
Position 6358: 0.015742985286984524
Position 2469: 0.015492730787436657
Position 685: 0.0151216324529378
Position 1837: 0.012887710274538085
Position 5011: 0.012639442236087614
Position 4013: 0.009925188684766129
Position 5477: 0.008563436825535094
Position 5018: 0.008057997250673828
Position 3373: 0.008050697856683523
Position 2715: 0.008039271827734859
Position 661: 0.0076565976624900405
Position 5215: 0.007404130097436309
Position 920: 0.007080797740449955
Position 4464: 0.0069536943141819685
Position 923: 0.0067460375911156095
Position 4327: 0.006686742809962385
Position 647: 0.006528246083823261
Position 1043: 0.005921037871307721
Position 3387: 0.005898347968021983
Position 6355: 0.005750667136074626
Position 2410: 0.005313809191047441
Position 3282: 0.005028632075205684
Position 1211: 0.00445235633234303
Position 5516: 0.004451241094026715
Position 4910: 0.0039986740087529435
Position 5474: 0.003934160995370669
Position 5699: 0.0038269255387144638
Position 3428: 0.0037881685485378507
Position 1854: 0.0035567621322279293
Position 1087: 0.003257868171447711
Position 1333: 0.0032004736832415867
Position 6018: 0.0030370811218375267
Position 2348: 0.0028072650986812413
Position 2578: 0.0027304110243837917
Position 2148: 0.0026446431716687876
Position 3470: 0.002549394876284787
Position 784: 0.002494019249933718
Position 762: 0.0024464740295743934
Position 2136: 0.002440220621904736
Position 5633: 0.002385517664429825
Position 4622: 0.0023795286936286355
Position 3279: 0.0022167753188440187
Position 3029: 0.0021167951814886933
Position 6364: 0.0020962735613939817
Position 1159: 0.002008576742937337
Position 3747: 0.0019027136517656374
Position 2565: 0.001872929452987214
Position 6206: 0.0017738948696387358
Position 5662: 0.0014360392386896165
Position 3721: 0.0012534847786451887
Position 1494: 0.0012503670516094772
Position 6332: 0.0011834065539354293
Position 3405: 0.0011277235428482533
Position 951: 0.001065468875652992
Position 3642: 0.001022705678456521
Position 5714: 0.0010223501785034503
Position 5980: 0.0009218346229248233
Position 1023: 0.0009043411788593324
Position 890: 0.0009037955826708871
Position 6592: 0.0007953196499940233
Position 2318: 0.0007886864342233827
Position 2994: 0.0007777167742845756
Position 3929: 0.0007130751481045057
Position 6588: 0.0006657752921608365
Position 311: 0.0006366365772449676
Position 4657: 0.0006358706291392814
Position 1791: 0.0005997326765112837
Position 3396: 0.0005770040276455687
Position 795: 0.0005077534119010431
Position 277: 0.0004261401452668484
Position 3634: 0.0004012588401096014
Position 2580: 0.00038532383340561565
Position 1305: 0.00033476575969746054
Position 3236: 0.0002715508662639465
Position 1725: 0.00027151304280483
Position 3017: 0.00026247858721125967
Position 6465: 0.00022471134854333224
Position 6393: 0.0002102929727886285
Position 2473: 0.00019460049800438777
Position 5705: 0.00018413246195744635
Position 5777: 0.00017332681350434138
Position 5678: 0.0001685014816965257
Position 3086: 0.00016609518818610413
Position 5903: 0.00015025087616582933
Position 668: 0.00014672945710846996
Position 2784: 0.00012300545624376673
Position 1881: 0.00011400792293687007
Position 5822: 0.0001135185610012913
Position 331: 0.0001048130841304425
Position 165: 8.22176016482756e-05
Position 1916: 7.595646948214922e-05
Position 214: 7.316272182945111e-05
Position 1268: 7.301092308578062e-05
Position 2803: 5.827812795850037e-05
Position 6679: 5.6067098775113065e-05
Position 1683: 5.208557824905062e-05
Position 2446: 5.186488758412822e-05
Position 1722: 3.0587852401960896e-05
Position 2217: 2.1242872418329108e-05
Position 3033: 1.740582552858458e-05
Position 1417: 1.6687036799642538e-05
Position 1690: 1.6218975494138384e-05
Position 1444: 1.4892048695906339e-05
Position 2810: 1.4031482126850782e-05
Position 900: 1.1814219025045953e-05
Position 1999: 1.1174186261999285e-05
Position 1839: 9.786087299283192e-06
Position 424: 9.535462703340104e-06
Position 445: 8.363220437883953e-06
Position 1314: 6.934213323614992e-06
Position 457: 5.811254232614312e-06
Position 1751: 4.042585677391358e-06
Position 388: 3.790343413706326e-06
Position 124: 3.755390797696175e-06
Position 136: 3.198092953697333e-06
Position 1055: 2.927439462730492e-06
Position 1740: 2.587968051605566e-06
Position 287: 2.413285737920581e-06
Position 103: 1.8903408816174848e-06
Position 1066: 1.5209251455681437e-06
Position 507: 1.1453023059564438e-06
Position 292: 1.1053405365523795e-06
Position 1970: 7.944918671367546e-07
Position 1935: 6.311115928133675e-07
Position 364: 5.960092215211061e-07
Position 547: 4.403937735071743e-07
Position 391: 3.1099836965228274e-07
Position 385: 2.417694012767667e-07
Position 65: 2.021864477827088e-07
Position 801: 1.6118274576112774e-07
Position 553: 1.5335875963837696e-07
Position 487: 1.190496945220961e-07
Position 475: 8.660487320811669e-08
Position 418: 8.145819883442344e-08
Position 2260: 6.295539611681882e-08
Position 1987: 5.608816779123509e-08
Position 2225: 4.706954043210888e-08
Position 519: 4.270729140390699e-08
Position 2277: 6.465365808919708e-09
Position 526: 2.812175234299614e-09
Position 150: 2.453099455190379e-09
Position 144: 2.1685180659481374e-09
Position 141: 1.0794488202030939e-09
Position 556: 7.963253527108156e-10
Position 442: 5.701814973659508e-11
Position 308: 2.0491493322944807e-14
