Gene = brun
index = 1634
Annotated 5SS: [ 593 1421 2323 2626 3237 3778 4034 4285 4553]
Annotated 3SS: [ 655 1474 2381 2679 3292 3839 4092 4344 4617]
SMsplice 5SS: [ 593 1421 2323 2626 3237 3778 4034 4285 4553]
SMsplice 3SS: [ 655 1474 2381 2679 3292 3839 4092 4344 4617]
top_k =  500
Partition function (log Z): 25.96893003940405

Sorted 5' Splice Sites (High to Low Probability):
Position 3237: 0.9997318348889996
Position 2323: 0.9982756576288015
Position 1421: 0.9867631468150173
Position 3778: 0.9804164533740775
Position 2626: 0.9699718029039837
Position 593: 0.9596338826207698
Position 4553: 0.9323318204837147
Position 4285: 0.8538858434981846
Position 4034: 0.7604757832838458
Position 4012: 0.21069671049447072
Position 3417: 0.04520552298280856
Position 2837: 0.038608584933938365
Position 4280: 0.01774632079497589
Position 4289: 0.017595430180782513
Position 1297: 0.016155001538260896
Position 4930: 0.015762762437950092
Position 595: 0.015657336400509845
Position 2970: 0.014636119773024522
Position 562: 0.013663702182927078
Position 2973: 0.011370984592058805
Position 3776: 0.009792955420555274
Position 1954: 0.007684361171494648
Position 586: 0.007270117896342398
Position 2143: 0.005488878606122598
Position 2911: 0.005420732288058232
Position 4924: 0.005316335261300781
Position 4868: 0.005177828585152393
Position 1114: 0.00513731638429233
Position 4398: 0.005025582465883044
Position 4138: 0.0043605684382500755
Position 238: 0.0041917484639578
Position 2490: 0.0035897371586955207
Position 1812: 0.0035758020608354715
Position 1591: 0.0028032869473357696
Position 4251: 0.002392001114723114
Position 1293: 0.0017000684276810203
Position 517: 0.0016994217652228864
Position 832: 0.0012470358380050222
Position 4906: 0.001228820282216507
Position 3650: 0.0011217334833071321
Position 2754: 0.000974158104747481
Position 1633: 0.0008514847339954702
Position 2950: 0.0008436122336712587
Position 2944: 0.0007295316551172016
Position 2913: 0.0007077673125199566
Position 2532: 0.0006816681806096538
Position 198: 0.0005936123447686328
Position 4389: 0.0005291463042719181
Position 1301: 0.0004483342896071286
Position 3599: 0.0004156437660410176
Position 2439: 0.00041504042544618906
Position 2814: 0.00039007794763885244
Position 390: 0.00036802037512068087
Position 2918: 0.00033582163636367956
Position 1083: 0.00033089834175566174
Position 4318: 0.000328481274161038
Position 4293: 0.00031483509935668175
Position 597: 0.000301604374619247
Position 5027: 0.0002910405008462495
Position 4170: 0.00028909613291858204
Position 195: 0.0002884160919815088
Position 852: 0.0002772693699475292
Position 2476: 0.0002655208839267018
Position 5031: 0.0002631828517528233
Position 2926: 0.00025591985892439424
Position 1969: 0.00025247882596269005
Position 291: 0.00025114927181600676
Position 3988: 0.00024222715422289614
Position 2548: 0.00023774349629277722
Position 2115: 0.00023636503330111533
Position 552: 0.00023186665165737596
Position 2947: 0.0002295828598532769
Position 571: 0.00021175073446716279
Position 2787: 0.00020633069886091652
Position 4287: 0.0001973543400519723
Position 3782: 0.00018722504664289775
Position 3052: 0.00018028726467726129
Position 5103: 0.00016059215317815924
Position 5063: 0.0001309150082473988
Position 2784: 0.00011659062404743057
Position 3991: 0.00011404669315837769
Position 4885: 9.297738746358425e-05
Position 913: 8.933264976435924e-05
Position 599: 8.703358639036147e-05
Position 2084: 7.947313705170618e-05
Position 4934: 7.833786902808774e-05
Position 935: 7.558489008314436e-05
Position 3006: 6.956284086831536e-05
Position 2638: 6.828670006983701e-05
Position 3740: 6.075533539728829e-05
Position 3761: 5.5617814093668765e-05
Position 3482: 5.540339426993163e-05
Position 812: 5.4580548301329127e-05
Position 2097: 5.147389888615668e-05
Position 428: 4.792946522412542e-05
Position 569: 4.373403043119634e-05
Position 4916: 4.349846998057503e-05
Position 1902: 3.988611838537545e-05
Position 4841: 3.957312275251244e-05
Position 2795: 3.4953417773629116e-05
Position 1564: 2.9772772682217355e-05
Position 502: 2.8379288638361937e-05
Position 1315: 2.6216891118269345e-05
Position 2421: 2.6173416234104433e-05
Position 843: 2.5175898512368355e-05
Position 1195: 2.4382401393478034e-05
Position 3705: 2.2864435384963857e-05
Position 2979: 2.1845115534119643e-05
Position 3859: 2.1436149406223344e-05
Position 3661: 1.7903012768939285e-05
Position 3486: 1.6460738976048107e-05
Position 4181: 1.526095360496676e-05
Position 5325: 1.4463642842658598e-05
Position 3591: 1.3955841991671021e-05
Position 398: 1.3508759474592511e-05
Position 2327: 1.17571714342908e-05
Position 3501: 1.173777613988086e-05
Position 1425: 1.1713141358287466e-05
Position 3619: 1.120901378195339e-05
Position 3972: 1.093002067984247e-05
Position 388: 9.068573530022089e-06
Position 1262: 9.049958907582491e-06
Position 137: 8.957849968467744e-06
Position 145: 8.76472416026345e-06
Position 2172: 7.986518222721335e-06
Position 3805: 6.5780611966557424e-06
Position 1153: 6.279949282396277e-06
Position 2656: 6.184685782204227e-06
Position 1246: 5.920813999886942e-06
Position 1014: 5.45577253657108e-06
Position 3164: 4.856287676413247e-06
Position 3362: 4.663936437941643e-06
Position 694: 4.608523333481861e-06
Position 822: 4.381741350349731e-06
Position 4266: 4.207443489065259e-06
Position 2367: 3.4939029824620846e-06
Position 521: 3.4913848442433536e-06
Position 434: 3.3293412192194037e-06
Position 4233: 3.2041827318974656e-06
Position 4409: 2.5448356749645518e-06
Position 538: 2.535579070690951e-06
Position 3446: 2.313630219369002e-06
Position 4330: 2.213152158617647e-06
Position 450: 2.0628329677518525e-06
Position 3261: 1.6126599252382804e-06
Position 3710: 1.5621178545546992e-06
Position 1266: 1.4912258170688193e-06
Position 89: 1.3906490415512433e-06
Position 153: 1.108945085464026e-06
Position 1170: 1.0946517874295035e-06
Position 304: 9.594402196204787e-07
Position 1016: 9.405366731790785e-07
Position 2311: 8.828688934550192e-07
Position 3823: 8.251744447731431e-07
Position 1338: 7.923386312130806e-07
Position 4074: 7.91805027762788e-07
Position 1506: 7.917298831595395e-07
Position 1511: 7.410922955382421e-07
Position 2271: 6.931449057160761e-07
Position 3712: 6.049176142190662e-07
Position 2396: 6.023472825464897e-07
Position 406: 5.470802802338299e-07
Position 4464: 5.367825166371944e-07
Position 3549: 4.938158124292805e-07
Position 807: 4.5519711572681284e-07
Position 124: 4.302379884875769e-07
Position 3421: 3.7849273195288475e-07
Position 12: 3.771430273653396e-07
Position 709: 2.6769325273386487e-07
Position 3795: 2.486164837453469e-07
Position 3964: 2.336948802830319e-07
Position 106: 1.86906649643066e-07
Position 2687: 1.7495525686693501e-07
Position 2789: 1.0865673324593653e-07
Position 2829: 1.0474137196341631e-07
Position 1362: 1.0428400471296462e-07
Position 3335: 9.965733925967996e-08
Position 3532: 6.147931668676597e-08
Position 2712: 5.903396360569667e-08
Position 4670: 2.1186432165945918e-08
Position 3183: 1.6229576819742983e-08
Position 1894: 1.4580422428818506e-08
Position 1621: 1.320499329784595e-08
Position 1544: 1.2544442993073507e-08
Position 3089: 1.0654626570622772e-08
Position 858: 9.870633346486386e-09
Position 4770: 9.476224669082674e-09
Position 4747: 9.357690058345681e-09
