Gene = CG3542
index = 630
Annotated 5SS: [ 569  861 1966 2397 2544]
Annotated 3SS: [ 627  916 2030 2462 2605]
SMsplice 5SS: [ 569  861 1966 2397 2544]
SMsplice 3SS: [ 627  916 2030 2462 2605]
top_k =  500
Partition function (log Z): 10.723476360472231

Sorted 5' Splice Sites (High to Low Probability):
Position 569: 0.9930894434348178
Position 1966: 0.979345937510983
Position 2397: 0.9722370438182765
Position 861: 0.9122031740948925
Position 2544: 0.8818321559988769
Position 845: 0.0819763029387071
Position 2542: 0.0656016394181849
Position 2431: 0.012393074711360749
Position 2401: 0.008001575227636327
Position 87: 0.006866163436470918
Position 573: 0.005285039689467293
Position 829: 0.004500338659595833
Position 1571: 0.003213705493137637
Position 2555: 0.0031007249457718207
Position 1035: 0.003047748461897506
Position 3098: 0.002389004901229505
Position 2972: 0.002178537822067385
Position 2163: 0.001695482909173109
Position 2548: 0.0015460158082819273
Position 118: 0.0014607521179858139
Position 1680: 0.0013300292028328813
Position 533: 0.0011016294051196238
Position 1977: 0.0006034148604564824
Position 1447: 0.0005880274664790605
Position 2318: 0.0002943694715358254
Position 1933: 0.00027840029253780045
Position 1037: 0.0002705687258708164
Position 2067: 0.000178472487725825
Position 306: 0.00017611963422519122
Position 1249: 0.00013494049498311776
Position 1434: 0.00012205836081965892
Position 1039: 6.658814594012406e-05
Position 1316: 6.390948683390824e-05
Position 2075: 6.209156383659891e-05
Position 2232: 5.457863795520698e-05
Position 1465: 5.278415590533103e-05
Position 1908: 5.1964532626674576e-05
Position 2206: 5.147392895349712e-05
Position 1770: 4.582039177840089e-05
Position 708: 3.9835606083287806e-05
Position 1381: 3.475746580751457e-05
Position 1009: 3.471025054292552e-05
Position 1279: 3.335189403231698e-05
Position 392: 3.1074030574197885e-05
Position 1191: 3.038108537155931e-05
Position 1746: 2.7748933314068478e-05
Position 2779: 2.6364931769989558e-05
Position 2313: 2.5058952664882575e-05
Position 2358: 2.2177864965525e-05
Position 129: 2.0066837825166328e-05
Position 686: 1.962836037850647e-05
Position 1684: 1.5445907516353175e-05
Position 2366: 9.368879302274243e-06
Position 3048: 7.5477473698098075e-06
Position 581: 7.5380854192108075e-06
Position 2991: 7.29758739374781e-06
Position 1356: 6.932014791346813e-06
Position 1891: 6.556151080623353e-06
Position 1401: 5.496577089145722e-06
Position 2124: 5.411086895856042e-06
Position 2130: 5.213167535908989e-06
Position 933: 4.8085139124892296e-06
Position 1483: 4.649095125931954e-06
Position 1241: 4.104305534914468e-06
Position 2823: 3.548980930498387e-06
Position 537: 3.4777793317710724e-06
Position 180: 3.0720845982821658e-06
Position 2887: 2.7945801850484294e-06
Position 157: 2.691215431575977e-06
Position 2930: 2.282512017830805e-06
Position 232: 2.1671965239909476e-06
Position 482: 1.5216485901302597e-06
Position 2605: 1.4821206294929013e-06
Position 3003: 1.1244754589274466e-06
Position 3119: 1.0097492970232064e-06
Position 2435: 8.774137829047722e-07
Position 248: 7.776264348064298e-07
Position 29: 7.27224858525625e-07
Position 1149: 6.829415313223931e-07
Position 1895: 6.784725027811544e-07
Position 2252: 6.185250852688073e-07
Position 168: 5.63344285547579e-07
Position 3109: 5.097094508008578e-07
Position 2322: 4.898880901520325e-07
Position 796: 4.6944086175175254e-07
Position 2909: 4.631355714344514e-07
Position 2564: 4.5507985028975066e-07
Position 603: 4.4549283072707286e-07
Position 2783: 3.8829550060185554e-07
Position 240: 3.093896079862489e-07
Position 326: 3.076586973288516e-07
Position 584: 3.0369326575352414e-07
Position 480: 2.8397206860223e-07
Position 2208: 2.504117720206676e-07
Position 650: 1.9252520458494188e-07
Position 458: 5.308338870870683e-08
Position 445: 1.4019548359119405e-08
Position 495: 1.0336629077597877e-08
Position 731: 8.84003547873099e-09
Position 949: 2.9426874657077776e-09
Position 2791: 2.7496448266940414e-09
Position 443: 2.6526580963931083e-09
Position 2904: 1.5838523193870245e-09
Position 1238: 1.0718961208417552e-09
Position 1893: 5.74186611132252e-10
Position 2788: 5.518834732083944e-10
Position 1692: 5.067661019400266e-10
Position 2624: 3.061225283204487e-10
Position 978: 7.896142198800718e-11
Position 896: 2.3638544625719073e-11
Position 946: 1.1859576360223832e-11
Position 593: 7.35255999063169e-14
Position 618: 1.171925391173986e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 916: 0.9974325256924743
Position 627: 0.9945075078128125
Position 2030: 0.9783532777857898
Position 2605: 0.9551099556545987
Position 2462: 0.9441716217521855
Position 2485: 0.04316927693928679
Position 149: 0.006622156915960085
Position 629: 0.0028455539693187097
Position 3165: 0.0024684660030851752
Position 1863: 0.002147561575370091
Position 2199: 0.0018008195411505828
Position 2630: 0.0016492275466520336
Position 178: 0.001591815931202842
Position 3053: 0.0012884242771406343
Position 2216: 0.0012524660537911812
Position 1858: 0.0011367221641973575
Position 1708: 0.001077449069324457
Position 2665: 0.0010531021067010991
Position 1740: 0.0008882880982683444
Position 3015: 0.000794891282185998
Position 1119: 0.0006828597549119106
Position 1330: 0.000567176930599002
Position 2237: 0.0005462576637197213
Position 921: 0.00048813824833738933
Position 783: 0.0004824200555397575
Position 677: 0.00045938390256753205
Position 638: 0.00045462915300378603
Position 1770: 0.00040932788361369666
Position 1509: 0.00034741089426745597
Position 672: 0.00029110683163833384
Position 2036: 0.00028009052749925785
Position 890: 0.0002787572729083828
Position 374: 0.0002243895221030341
Position 2288: 0.00017115138436102288
Position 1249: 0.00016449442543630687
Position 1554: 0.00016161392722000755
Position 1792: 0.00015909933765829794
Position 2769: 0.0001467807026243665
Position 957: 0.00014545538941368973
Position 2695: 0.0001440040855172074
Position 1246: 0.00013157267231602752
Position 2300: 0.00010379551327577908
Position 3109: 9.8940267595296e-05
Position 1468: 9.113523661314223e-05
Position 2257: 7.988667860589636e-05
Position 1092: 7.968784204088885e-05
Position 780: 7.949203557575242e-05
Position 757: 7.16662102585376e-05
Position 2654: 5.8740004970801524e-05
Position 1380: 5.6211978395833265e-05
Position 1098: 5.4446203750966586e-05
Position 1836: 5.406477626049572e-05
Position 1900: 5.077215101801763e-05
Position 2048: 5.043507757317053e-05
Position 1125: 4.977391598232055e-05
Position 1072: 4.60416742196205e-05
Position 924: 4.2569763026126364e-05
Position 2513: 4.202978573075707e-05
Position 708: 4.0651623385144185e-05
Position 1530: 4.0415392915630884e-05
Position 2861: 3.9252786605956094e-05
Position 248: 3.624735441688009e-05
Position 2334: 3.503241714845955e-05
Position 1506: 3.119097962387131e-05
Position 2088: 3.0479020026368422e-05
Position 1224: 2.9259774182612073e-05
Position 1056: 2.8263009944396882e-05
Position 443: 2.4519511139459023e-05
Position 455: 2.3250028971252666e-05
