Gene = prc
index = 1849
Annotated 5SS: [  79 1026 1327 1497 1724 5083 5678 5868]
Annotated 3SS: [ 889 1267 1392 1558 1779 5136 5741 6237]
SMsplice 5SS: [ 824 1026 1327 1497 1724 5083 5678 5868]
SMsplice 3SS: [ 889 1267 1392 1558 1779 5136 5741 6237]
top_k =  500
Partition function (log Z): 6.052382268062146

Sorted 5' Splice Sites (High to Low Probability):
Position 1724: 0.9908826563956702
Position 5678: 0.9867938513915199
Position 1497: 0.9287448946146513
Position 1327: 0.8985826454441864
Position 1026: 0.8854042880190292
Position 5868: 0.8624437128408207
Position 5083: 0.6636980998940123
Position 824: 0.49763281496624706
Position 79: 0.43526854169600554
Position 758: 0.10351311317313179
Position 1981: 0.08040508432431855
Position 322: 0.06323290923796845
Position 6172: 0.04988978900349667
Position 2134: 0.04779329824823297
Position 1930: 0.04621991876662164
Position 1493: 0.034530145998191854
Position 3905: 0.03345057082499968
Position 326: 0.032177448806482926
Position 1157: 0.0210240599521569
Position 6353: 0.015501696440717349
Position 5935: 0.013694556187536441
Position 514: 0.013532986991809505
Position 5843: 0.012454920771071463
Position 797: 0.011843165196560717
Position 781: 0.011164224283237637
Position 2287: 0.010562820403188478
Position 6357: 0.010188041248999536
Position 1501: 0.010023706002202136
Position 3661: 0.009922436042769782
Position 5872: 0.009029468480473498
Position 5884: 0.008080923542236244
Position 609: 0.008052280160831331
Position 4078: 0.007790925325293158
Position 2440: 0.007727052988917479
Position 1507: 0.007373588374203816
Position 150: 0.007294011542323643
Position 1721: 0.007262634939209669
Position 6350: 0.0071712861103787676
Position 239: 0.006704933270922065
Position 211: 0.00648821083155506
Position 298: 0.0057874548671469645
Position 2644: 0.005606064001321648
Position 2236: 0.0045514382095963824
Position 538: 0.00444589334358779
Position 6184: 0.004306954525459728
Position 6092: 0.004243324632592247
Position 1431: 0.003782510766162192
Position 358: 0.0031449874944787185
Position 2593: 0.0027901719414415473
Position 185: 0.0027423328483449656
Position 338: 0.002699462260597675
Position 638: 0.002362071872047706
Position 5797: 0.0023309935673064244
Position 1867: 0.0023157125898718564
Position 4087: 0.0022147757418924177
Position 6826: 0.0021592323758286938
Position 397: 0.0021272107733158953
Position 2950: 0.002026586799918662
Position 2034: 0.0019703781586361754
Position 305: 0.001712583496592237
Position 94: 0.0016208242036612967
Position 1331: 0.0016012474401640277
Position 1688: 0.0015713304249029
Position 1041: 0.0015399511310323103
Position 456: 0.001399868228110291
Position 601: 0.0013154336098571348
Position 1338: 0.001081141163562807
Position 1075: 0.0010733580311216534
Position 519: 0.0010702003249239255
Position 512: 0.0009369795766808269
Position 571: 0.0008899779151689297
Position 1129: 0.0008493848441608847
Position 1334: 0.0007746826788833383
Position 527: 0.000708915079428844
Position 1077: 0.0007055416971890445
Position 1097: 0.0006692052311266422
Position 216: 0.0006662293167677865
Position 1107: 0.0006505321390623471
Position 6019: 0.0005496285332201356
Position 1495: 0.0005229507529216173
Position 465: 0.0004741229188361411
Position 1102: 0.0004717312422914848
Position 6066: 0.00042617314608186027
Position 5361: 0.0003504663182712194
Position 5948: 0.00033359982915180544
Position 855: 0.0002947233121421856
Position 6612: 0.000284946591751423
Position 5945: 0.00020162127614898264
Position 83: 0.0001365403590345319
Position 5409: 0.00013165535114556174
Position 324: 0.00013146670312325204
Position 1030: 0.0001143357059892414
Position 2797: 8.942748654527499e-05
Position 6579: 8.357768546843409e-05
Position 762: 7.138217857604679e-05
Position 3103: 6.883913658783919e-05
Position 5847: 6.872044854786878e-05
Position 6078: 6.86730797328205e-05
Position 857: 6.558931814026569e-05
Position 256: 5.909617450619361e-05
Position 2172: 4.660858657481695e-05
Position 7059: 4.4964679033268374e-05
Position 1064: 4.470034457440036e-05
Position 2071: 4.401886936630786e-05
Position 5650: 4.155350516786855e-05
Position 1120: 3.4599620669841625e-05
Position 96: 2.7804382707459053e-05
Position 1728: 2.624284386933235e-05
Position 1731: 2.31987909716306e-05
Position 2031: 1.171526116071737e-05
Position 340: 1.0820127653256727e-05
Position 3427: 1.003554686741777e-05
Position 3670: 8.791127954316241e-06
Position 3376: 8.17488947475539e-06
Position 5256: 6.693376473902708e-06
Position 2697: 6.377126565091022e-06
Position 1577: 6.0521522388508565e-06
Position 889: 5.218657845512835e-06
Position 2187: 3.574962110692598e-06
Position 5906: 2.4377884391400817e-06
Position 1881: 4.882204305199212e-07
Position 1670: 2.9430717928212807e-07
Position 1846: 2.485467471655686e-07
Position 2224: 9.640972210318592e-08
Position 1899: 8.699814052836317e-08
Position 15: 2.07170039816435e-08
Position 2377: 1.4946880864572213e-08
Position 1619: 9.755842797729608e-11
Position 18: 2.6609138886547597e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5741: 0.9968380501737304
Position 1558: 0.9865453614076106
Position 6237: 0.9609186998719683
Position 5136: 0.954364799282398
Position 1392: 0.9349137609479874
Position 1779: 0.8822537889319523
Position 889: 0.8182604382414795
Position 1267: 0.8027724949142628
Position 620: 0.301769348052925
Position 3974: 0.0353899931456785
Position 1156: 0.031609123830623934
Position 4077: 0.029924306331599176
Position 1300: 0.027657591580775204
Position 751: 0.023435822380457615
Position 678: 0.018141929442479155
Position 7141: 0.015066824594714767
Position 4143: 0.01371638355829412
Position 256: 0.012788670877187207
Position 485: 0.01117950767969364
Position 684: 0.010569086423576074
Position 214: 0.008264104795702434
Position 937: 0.006974549777370342
Position 6556: 0.006035544378282933
Position 6632: 0.005078405801046493
Position 1200: 0.00481537086111653
Position 1095: 0.004635565274724838
Position 649: 0.003801889543839369
Position 282: 0.003454039132349647
Position 1132: 0.00306444003492393
Position 1219: 0.0030075212997861117
Position 1224: 0.0025238926289692233
Position 5927: 0.002413507233106963
Position 6433: 0.0023098551457884104
Position 6267: 0.0022978941729317765
Position 1129: 0.002292537574174555
Position 7062: 0.0022895460780998278
Position 5990: 0.0022013859747108534
Position 568: 0.0019361878027508118
Position 6003: 0.001278931318730065
Position 6488: 0.0011948075898606486
Position 512: 0.001017515314791838
Position 402: 0.0008348473034734639
Position 6475: 0.0007825717607209944
Position 1359: 0.0007750499218769668
Position 6868: 0.0007654501702248421
Position 776: 0.0007645633275639203
Position 6297: 0.000746547179127173
Position 1651: 0.0007240348792623572
Position 7089: 0.0007068079734719374
Position 6448: 0.0006421336121488808
Position 2249: 0.0005566260064770516
Position 6513: 0.0004229242385950208
Position 1994: 0.0003709810094854329
Position 1175: 0.0003530300106618199
Position 1235: 0.00031002669150710074
Position 703: 0.0002845084749605511
Position 1161: 0.0002679354176439564
Position 1581: 0.00020301657146071998
Position 143: 0.00018394586728482824
Position 7059: 0.00017872626071005726
Position 1284: 0.00017747806551661385
Position 6706: 0.0001729511824079845
Position 1435: 0.00014233528689773064
Position 1100: 0.0001422106472196493
Position 1753: 0.00013688806468300013
Position 351: 0.00011676780954744498
Position 6904: 0.00011588212316404205
Position 1398: 0.0001113329120718391
Position 298: 0.00010171516522355524
Position 6427: 0.00010170349390619109
Position 6057: 9.41326259253383e-05
Position 5810: 8.560535391912336e-05
Position 6694: 7.588366553266461e-05
Position 6691: 7.418465146799276e-05
Position 6756: 7.385191120169065e-05
Position 519: 7.136034649705634e-05
Position 595: 6.428824235627344e-05
Position 2235: 5.941505545374863e-05
Position 6549: 5.7220327467387385e-05
Position 1603: 4.531523596414272e-05
Position 6091: 4.233733749266227e-05
Position 2045: 4.1923953091797486e-05
Position 1097: 3.846446416030158e-05
Position 5843: 3.670269876192838e-05
Position 1587: 3.62352354341737e-05
Position 1943: 3.3603820497798485e-05
Position 721: 3.355476482447879e-05
Position 5714: 3.329994828641256e-05
Position 1172: 3.215955122725368e-05
Position 1655: 3.190736425122966e-05
Position 756: 2.8005899049668196e-05
Position 3389: 2.7848704570600314e-05
Position 150: 2.19916266395401e-05
Position 816: 1.7395320112534735e-05
Position 781: 1.4684612297913657e-05
Position 2300: 1.1508286165361985e-05
Position 797: 1.1160763751338274e-05
Position 129: 8.974887978556671e-06
Position 584: 6.1212598035876665e-06
Position 313: 4.026730116694302e-06
Position 1709: 6.926730267708864e-07
Position 216: 1.4204639398807142e-07
Position 1841: 1.0615200693123466e-07
Position 1797: 1.0055520471214234e-07
Position 155: 7.095825545313783e-08
Position 1819: 9.883334810872248e-09
Position 1806: 2.5558692260091905e-09
Position 322: 1.124132919001178e-09
Position 162: 5.420173511257824e-10
Position 61: 4.6048288906965383e-10
Position 70: 4.1762838453353935e-11
Position 90: 1.6468294199854406e-11
Position 107: 6.442146218396249e-12
Position 79: 2.260075790444834e-12
Position 111: 6.241493567470513e-13
Position 118: 2.0726627215268457e-15
