Gene = Ance-3
index = 21
Annotated 5SS: [  526  1181  1840  2137  2926  3356  3521 40133]
Annotated 3SS: [  673  1680  1895  2200  3251  3421 39991 40539]
SMsplice 5SS: [  526   879  1181  1840  2137  2926  3356  3521 40133]
SMsplice 3SS: [  673  1006  1680  1895  2200  3251  3421 39991 40539]
top_k =  500
Partition function (log Z): 18.515155853659472

Sorted 5' Splice Sites (High to Low Probability):
Position 3521: 0.9999999999999888
Position 1840: 0.994197326839585
Position 526: 0.994086379380148
Position 2137: 0.9933188485751051
Position 3356: 0.992134492346306
Position 2926: 0.9283679136360086
Position 1181: 0.8773088318175392
Position 879: 0.5679496627037647
Position 2317: 0.30034071919310606
Position 2672: 0.12121945505009209
Position 2557: 0.12074455230544268
Position 2400: 0.1171148322026597
Position 1464: 0.08386312570228109
Position 3159: 0.06907059731264033
Position 935: 0.045999777930583234
Position 810: 0.03595807784313591
Position 901: 0.025562874813372116
Position 926: 0.024988603047119706
Position 741: 0.021144850186463886
Position 2246: 0.018477950388728952
Position 766: 0.01596988580778608
Position 2618: 0.013801382741580525
Position 1154: 0.010775892395162528
Position 1185: 0.010277278699418397
Position 3363: 0.0072227532907642444
Position 76: 0.006259228546225514
Position 756: 0.006058925769552368
Position 731: 0.00531840626532528
Position 2693: 0.004820524584026741
Position 1279: 0.0043281486107356396
Position 40: 0.0036256085931502973
Position 2130: 0.003354515538212098
Position 2662: 0.0033300833801006026
Position 530: 0.003087134532025099
Position 61: 0.00287385082770242
Position 2938: 0.0020462762752691817
Position 2141: 0.0017972026959370976
Position 70: 0.001778011295334654
Position 1873: 0.0015900318635739695
Position 2800: 0.0013274457985930342
Position 485: 0.0012836380657274674
Position 1575: 0.0011623891863672014
Position 2482: 0.0011565938545879024
Position 1283: 0.0011256428551974062
Position 33: 0.0010295796325647743
Position 1801: 0.0010104842082510235
Position 1828: 0.0009159922494392595
Position 1487: 0.0009144775667835143
Position 2969: 0.0008461802173059539
Position 1275: 0.0007633915343492416
Position 65: 0.0006626670835432015
Position 1638: 0.0006615370201840521
Position 491: 0.0006419659080168901
Position 1438: 0.0006209237977561665
Position 3368: 0.000615344361156113
Position 2956: 0.0006042894703095102
Position 1374: 0.0005289672272955966
Position 1563: 0.0004806532167659182
Position 854: 0.00044403463500294725
Position 1476: 0.00042755447708714395
Position 219: 0.00042371781204874476
Position 2820: 0.0003988546953891709
Position 1265: 0.0003964732364731635
Position 1222: 0.00039505733511429426
Position 2321: 0.0003333903521733332
Position 59: 0.00030842955417401834
Position 1595: 0.00029488368539425363
Position 1287: 0.00025946807673974445
Position 2824: 0.0002554676281958428
Position 181: 0.00024346540477515475
Position 2226: 0.00023907770138671902
Position 1454: 0.0001997964738751309
Position 2616: 0.0001900365633143002
Position 290: 0.00017622009733444502
Position 161: 0.00017062745353384914
Position 2345: 0.00015866024276732653
Position 1553: 0.00014819192681970978
Position 159: 0.0001430279339419183
Position 96: 0.0001404976531039006
Position 1351: 0.00013637710922906722
Position 798: 0.0001337129171251506
Position 3101: 0.00011874702134650899
Position 308: 0.00010176566490431063
Position 153: 0.00010162661388963725
Position 1082: 9.467608286825283e-05
Position 2121: 8.890397572397992e-05
Position 618: 8.807373797331955e-05
Position 1269: 8.02532199934983e-05
Position 1124: 7.27890341195836e-05
Position 211: 7.190999838728112e-05
Position 292: 7.03886585513944e-05
Position 2529: 6.230836765653986e-05
Position 2272: 5.9872280151721664e-05
Position 1231: 5.488853498491132e-05
Position 1319: 4.235989258287395e-05
Position 338: 3.570760450501465e-05
Position 1928: 2.9831557591403232e-05
Position 1851: 2.643694664344703e-05
Position 253: 2.539730731951555e-05
Position 3360: 2.4629158340373085e-05
Position 16: 2.364699856392024e-05
Position 255: 2.264430729197234e-05
Position 1087: 2.0613264821728566e-05
Position 2109: 1.7153635247745475e-05
Position 1192: 1.7053386532469746e-05
Position 2089: 1.6469607468225005e-05
Position 2422: 1.4027180889294384e-05
Position 382: 1.2119926979027272e-05
Position 2148: 1.1038323643885995e-05
Position 1844: 8.18894482269143e-06
Position 607: 5.214019009826381e-06
Position 1794: 4.015869016448711e-06
Position 7: 2.6930930365504107e-06
Position 558: 2.2355307136062244e-06
Position 2099: 2.1583640381876294e-06
Position 3293: 2.125412501402487e-06
Position 2517: 1.553989682176549e-06
Position 990: 1.2325132807734198e-06
Position 234: 8.435993965902158e-07
Position 628: 2.844897150855342e-07
Position 2049: 2.7766430618145385e-07
Position 347: 2.6905218650001433e-07
Position 532: 2.3725699971935887e-07
Position 626: 1.5886785161268435e-07
Position 2220: 1.4378609254089375e-07
Position 409: 8.32266861861205e-08
Position 3337: 1.962317284686368e-08
Position 1111: 1.2939024013045184e-08
Position 1970: 2.4155812265515907e-09
Position 1895: 8.026479275361721e-11
Position 2467: 6.834119710440197e-11
Position 15276: 4.075872683531181e-14
Position 8296: 5.741121253938384e-16
Position 12403: 2.3764682360426116e-16
Position 9244: 1.189160919243913e-16
Position 7099: 5.787753397638402e-17
Position 9017: 4.8970370851051826e-17
Position 9857: 3.9857338524824283e-17
Position 6165: 3.368855900514568e-17
Position 8446: 1.843993598297158e-17
Position 8541: 1.412506445737716e-17
Position 6616: 1.0639417976759296e-17
Position 5263: 6.756101427257851e-18
Position 5373: 5.69197456302776e-18
Position 6594: 2.4635671646720924e-18
Position 6499: 1.4416967225980822e-18
Position 6937: 8.996172535188655e-19
Position 5015: 9.455603627294722e-20
Position 4463: 7.87420592151104e-20
Position 3794: 2.1714485883444237e-20
Position 4137: 1.493419372527312e-20
Position 4165: 3.808078174325852e-21
Position 4585: 3.485832661605589e-21
Position 4184: 2.8930908451491703e-21
Position 4081: 5.640650121958679e-22
Position 4106: 3.297927419535887e-23
Position 4011: 4.948708622172204e-24
Position 3525: 4.1217827213321914e-24
Position 3536: 3.2856711922844035e-24
Position 4049: 1.2833742377604721e-24
Position 4032: 5.581508915345405e-25
Position 3436: 2.6142012965697514e-26
Position 3583: 1.2230859648868374e-26
Position 3627: 5.4711689060091546e-27
Position 3928: 4.192007482426335e-30

Sorted 3' Splice Sites (High to Low Probability):
