Gene = ninaC
index = 1818
Annotated 5SS: [ 164  987 1946 2942 3303 3634 3988 4204 4357 4474 5244 5725 6054]
Annotated 3SS: [ 682 1081 2003 3009 3361 3700 4053 4258 4419 5055 5308 5776 6104]
SMsplice 5SS: [ 164  987 1946 2942 3303 3634 3988 4204 4357 4596 5244 5725 6054]
SMsplice 3SS: [ 228 1081 2003 3144 3361 3700 4053 4258 4419 5055 5308 5776 6104]
top_k =  500
Partition function (log Z): 53.059142973018396

Sorted 5' Splice Sites (High to Low Probability):
Position 5244: 0.9999135384255743
Position 1946: 0.9997168262411822
Position 987: 0.9971754820222414
Position 4204: 0.9960990624152176
Position 3634: 0.9949482141763207
Position 4357: 0.9917731741680269
Position 5725: 0.9914254962578237
Position 6054: 0.9842373168104441
Position 164: 0.9076250215072789
Position 2942: 0.8819049835108851
Position 3988: 0.8792465360216988
Position 4596: 0.7687882723091422
Position 3303: 0.752825829541157
Position 1206: 0.3329988246560021
Position 4960: 0.1294868271866223
Position 3992: 0.11011585143163623
Position 2570: 0.11002788341150925
Position 2268: 0.10770125055654896
Position 59: 0.04162397788842845
Position 4474: 0.015197538768161654
Position 2250: 0.011818536854901836
Position 2946: 0.010064102026672577
Position 6060: 0.009891335562469438
Position 297: 0.008958245488107267
Position 466: 0.00849311076557128
Position 4694: 0.008360119914971315
Position 335: 0.007201601605112522
Position 1249: 0.006447834286536012
Position 456: 0.004903430213380182
Position 3638: 0.0048157349031559184
Position 6310: 0.004577041247837532
Position 5745: 0.003813305856151664
Position 3072: 0.003539767279677564
Position 6049: 0.002997203841664054
Position 786: 0.002750785797332831
Position 974: 0.002563939761498129
Position 352: 0.002359620622983253
Position 2246: 0.002038179151063449
Position 4166: 0.0019255177461727033
Position 79: 0.0017154659548950844
Position 5479: 0.0016831751030487948
Position 337: 0.0015280698349933648
Position 4332: 0.001458260001270882
Position 4488: 0.0014181754572053834
Position 2631: 0.0014135535371581065
Position 1403: 0.0012944601697170294
Position 4505: 0.00122620442213226
Position 6266: 0.001123429857124886
Position 4389: 0.0009842237848818336
Position 6501: 0.0009630624496063481
Position 4347: 0.000770615162507094
Position 2693: 0.0007340853508318718
Position 101: 0.0006777377238066877
Position 4865: 0.0006644588873627893
Position 2579: 0.0006313678562933884
Position 5486: 0.0006309099752124037
Position 6491: 0.0005484556315547913
Position 185: 0.0005463077041623878
Position 202: 0.0004690867729812831
Position 4716: 0.0004640240384704852
Position 245: 0.00046219706230483015
Position 6259: 0.00046107885358111824
Position 3132: 0.0004160234717992162
Position 2640: 0.0003812006062501779
Position 1301: 0.00037639423762267463
Position 4927: 0.0003722674420370423
Position 5393: 0.0003194174735564088
Position 2534: 0.00031445004747611145
Position 6015: 0.00030571539301743627
Position 83: 0.0002929019496675269
Position 2188: 0.0002837005687139307
Position 2335: 0.00024578152840375487
Position 1465: 0.0002376564790998601
Position 400: 0.00023662302757735112
Position 4825: 0.00023128868555556117
Position 2462: 0.0002264211881155485
Position 183: 0.00020326313550009066
Position 1185: 0.00016899242020261651
Position 314: 0.00016128340143035084
Position 2200: 0.00015964396934766686
Position 140: 0.00015798098433483153
Position 4793: 0.00015451080134224666
Position 6372: 0.000138742081704018
Position 3627: 0.00013863804949741909
Position 502: 0.0001220001143120442
Position 1709: 0.0001167350812568169
Position 1137: 0.00011122076512696729
Position 1765: 0.00010394037025437376
Position 2762: 0.00010229743337762739
Position 2354: 9.697389112414077e-05
Position 1004: 8.998674867883628e-05
Position 4747: 7.807083778611297e-05
Position 5756: 7.62678191304215e-05
Position 2886: 7.229383475785081e-05
Position 197: 6.694345556107144e-05
Position 4920: 6.689451298363806e-05
Position 2562: 6.153737423586229e-05
Position 553: 5.624187435415766e-05
Position 2939: 5.392592258011362e-05
Position 1622: 5.3306395965045096e-05
Position 1876: 5.204312738802349e-05
Position 2963: 4.489680513227671e-05
Position 6522: 4.4466261066062415e-05
Position 1613: 3.979150227212913e-05
Position 6058: 3.948533527526918e-05
Position 1214: 3.840177690024164e-05
Position 5859: 3.578013351365351e-05
Position 74: 3.414742574956317e-05
Position 1444: 3.121630916223392e-05
Position 555: 3.0623959111012014e-05
Position 3833: 2.988472633586497e-05
Position 4784: 2.9682085847600606e-05
Position 1112: 2.923551398797046e-05
Position 1823: 2.867939016508642e-05
Position 3976: 2.7517372824916204e-05
Position 4781: 2.4846711229255e-05
