Gene = Schip1
index = 1473
Annotated 5SS: [  37 1125 1642 1795 1921 2313 2645]
Annotated 3SS: [ 523 1184 1705 1853 1980 2375 2705]
SMsplice 5SS: [  37 1125 1642 1795 1921 2313 2645]
SMsplice 3SS: [ 523 1184 1705 1853 1980 2375 2705]
top_k =  500
Partition function (log Z): 22.818479502089648

Sorted 5' Splice Sites (High to Low Probability):
Position 1921: 0.9993329507643114
Position 1795: 0.9931012613492035
Position 1642: 0.9922042550055055
Position 1125: 0.9897291760778651
Position 2313: 0.9189114961522498
Position 37: 0.915451641271884
Position 2645: 0.7930303334117554
Position 402: 0.23644251612240183
Position 1376: 0.15166090939521507
Position 712: 0.14754136714897653
Position 2262: 0.040852659180471027
Position 2307: 0.03553276608962189
Position 330: 0.0345791967970227
Position 252: 0.018669067963217375
Position 283: 0.012175879689084367
Position 475: 0.007670464860164859
Position 150: 0.007311619594789955
Position 1799: 0.004940367438022898
Position 1402: 0.004885209972200533
Position 1289: 0.004611014197187154
Position 456: 0.003642403294380459
Position 1635: 0.0036175370878391835
Position 2649: 0.003563862577188561
Position 1361: 0.0028050090077424384
Position 1132: 0.0024777701365220903
Position 772: 0.0023954295377063037
Position 846: 0.0022489390512880707
Position 461: 0.0018707130964468854
Position 2194: 0.001696688146771355
Position 1342: 0.0014458732716666083
Position 385: 0.0011444036413260782
Position 2062: 0.001014451745972574
Position 1545: 0.0007044368346568128
Position 305: 0.0005633870604683446
Position 271: 0.000546780115999848
Position 2067: 0.0005263373021161409
Position 445: 0.0004541241485106071
Position 2092: 0.00039019702726707754
Position 1774: 0.00032504188884351684
Position 1328: 0.0003149304867039611
Position 388: 0.0003046405992756663
Position 1421: 0.00030257391686623906
Position 376: 0.000286958963726858
Position 1129: 0.00025994919228279097
Position 1607: 0.0002420386124669255
Position 2496: 0.00021638962359675547
Position 371: 0.00021585227187439717
Position 608: 0.00020090849099779174
Position 41: 0.00019977081672026742
Position 481: 0.0001698242778263533
Position 478: 0.00010496094601321234
Position 266: 9.773458288474418e-05
Position 256: 9.156442983766446e-05
Position 390: 8.457706719080396e-05
Position 268: 8.166969959390141e-05
Position 2517: 7.67353015713253e-05
Position 1258: 7.64333505020744e-05
Position 1305: 7.611671765970152e-05
Position 869: 5.040299254918403e-05
Position 178: 4.92560948341012e-05
Position 91: 4.693854162939896e-05
Position 224: 4.220850921237608e-05
