Gene = syd
index = 1904
Annotated 5SS: [ 743 2350 3123 3344 3820 4083 4366 4889 5433 5690 5970 7652 7937 8204]
Annotated 3SS: [2328 2885 3187 3413 3977 4329 4870 5374 5510 5746 6034 7715 8002 9282]
SMsplice 5SS: [  743  3123  3344  3820  4083  5433  5690  5970  7652  7937  8204 16890]
SMsplice 3SS: [ 2885  3187  3413  3977  5374  5510  5746  6034  7715  8002 16712 18055]
top_k =  500
Partition function (log Z): 25.483985858481745

Sorted 5' Splice Sites (High to Low Probability):
Position 7937: 0.9987257130560242
Position 3123: 0.9983188698339713
Position 3344: 0.996092557601447
Position 5433: 0.9945116915198848
Position 5970: 0.9862918894808655
Position 3820: 0.9862649055732695
Position 5690: 0.9798610631289274
Position 4083: 0.9617409410443176
Position 743: 0.9439908875639276
Position 8204: 0.8933054248394748
Position 7652: 0.7862833225928856
Position 9372: 0.5858650306584995
Position 16890: 0.5133645443874906
Position 4889: 0.3989803586317785
Position 2350: 0.218235283677373
Position 4366: 0.17572229472653986
Position 7605: 0.1633267794065547
Position 8361: 0.13637001714312086
Position 8950: 0.11703346900921942
Position 15286: 0.10050993529650537
Position 14521: 0.08339771693435942
Position 16024: 0.07332181482061598
Position 7029: 0.05406597080604217
Position 1275: 0.04471694073872932
Position 17342: 0.03927545059835027
Position 9152: 0.03903435871480028
Position 4976: 0.03533709149730911
Position 2719: 0.0325487332326666
Position 17240: 0.029847815022927077
Position 708: 0.022278118608780487
Position 10515: 0.02013045660659489
Position 8633: 0.01996144784436417
Position 2431: 0.014006593586958525
Position 2693: 0.013595043079648038
Position 5677: 0.013167597196649514
Position 6468: 0.012839753966705779
Position 1305: 0.011995734252278503
Position 9170: 0.011692320825838709
Position 5116: 0.011539017903865799
Position 2782: 0.0113591229763879
Position 4422: 0.011346772064241112
Position 12: 0.011292294203896604
Position 4486: 0.01084595443875013
Position 9447: 0.009946074359649067
Position 9129: 0.008679695861445392
Position 8712: 0.008279969810978942
Position 2136: 0.008219586324113822
Position 2707: 0.007765797905200344
Position 1530: 0.007260532408238188
Position 3540: 0.00688463708503432
Position 4631: 0.006456958574715876
Position 3824: 0.005919682980730763
Position 56: 0.00548912344292794
Position 4457: 0.005242120138268414
Position 2054: 0.0046352270200556754
Position 2741: 0.004627226113477636
Position 2370: 0.004470138460866567
Position 579: 0.004334799300842084
Position 2699: 0.004192993802191938
Position 2377: 0.00403306109599791
Position 954: 0.003816736370517368
Position 2075: 0.003594856633911584
Position 2711: 0.0031678174681376587
Position 791: 0.0031443526846567046
Position 10379: 0.0030397809360767944
Position 5872: 0.00302209152833378
Position 2776: 0.0028519485254713105
Position 8263: 0.002832167189038622
Position 8747: 0.0027500185693939945
Position 8969: 0.00247067879605933
Position 5254: 0.002447492860882916
Position 8788: 0.002433712143279238
Position 5241: 0.0023913564212917453
Position 8908: 0.002337909831240177
Position 519: 0.0022953973065497507
Position 40: 0.0022763097630917606
Position 6352: 0.002063725509415059
Position 2526: 0.001957816585630148
Position 1309: 0.001873456053145555
Position 1484: 0.0018259183758260963
Position 314: 0.0018246990390068216
Position 3380: 0.0015184865889592849
Position 4370: 0.0015166146096869896
Position 5908: 0.001492301226231058
Position 5957: 0.001374110015060377
Position 6889: 0.0013618133416117468
Position 123: 0.0013449229372110758
Position 5949: 0.001085895949926204
Position 2697: 0.000988266742573044
Position 400: 0.0009743271923088015
Position 2548: 0.0009111663830395143
Position 4352: 0.0008405684469729454
Position 5639: 0.0008198911275877473
Position 1478: 0.0007871268595914101
Position 543: 0.0007696348105454109
Position 2338: 0.0007179195104193797
Position 6726: 0.0007176853917423459
Position 3135: 0.000660976425758294
Position 404: 0.0006533848765792565
Position 2665: 0.0006410426621711465
Position 5903: 0.0005871738074771715
Position 4059: 0.0005690496072021744
Position 168: 0.0005343116607801072
Position 2177: 0.0005180533710221109
Position 7233: 0.0005118638081207885
Position 4154: 0.00048182064477112846
Position 6717: 0.00047843584439979817
Position 3618: 0.00045583500717957944
Position 1021: 0.00045490450693789824
Position 5976: 0.00040701729550686846
Position 728: 0.0003722564132969652
Position 82: 0.000343930701101102
Position 10165: 0.00033810774427521923
Position 235: 0.0003191926634459673
Position 5898: 0.0003151815723027053
Position 6412: 0.00030464449730561094
Position 1256: 0.000287867597567129
Position 2955: 0.0002876853607266698
Position 1243: 0.00028764137768084774
Position 291: 0.00027786606091349125
Position 4132: 0.0002744375495732946
Position 1995: 0.00025209940839134395
Position 871: 0.0002422054534538358
Position 4900: 0.00022770242676316846
Position 58: 0.00022239864280922022
Position 4101: 0.00020205726325259416
Position 3716: 0.00019966478857425982
Position 4584: 0.00019961629716731008
Position 6420: 0.00017455971085075838
Position 393: 0.00017033291428986475
Position 8169: 0.0001695834883215915
Position 5974: 0.0001639089786502533
Position 8919: 0.0001604653502970978
Position 408: 0.00015780721774784597
Position 3110: 0.0001569898152241856
Position 7918: 0.00015474083984337163
Position 3371: 0.0001530504246769051
Position 1151: 0.00015300209536784249
Position 8353: 0.00013748522970856832
Position 475: 0.00012971782757480865
Position 8267: 0.00012579757778557977
Position 9703: 0.00012284400502338705
Position 9400: 0.00011534077061423698
Position 389: 0.00011300915698719155
Position 410: 0.00011112662771973885
Position 5928: 0.00010592985314261631
Position 7946: 0.00010246935867906136
Position 733: 0.00010077153017847668
Position 3437: 0.00010031143537498224
Position 818: 9.33423718223441e-05
Position 4173: 8.830042706856895e-05
Position 245: 8.574199355381579e-05
Position 506: 8.430113916043982e-05
Position 1384: 8.01337961886096e-05
Position 7941: 7.743410616646386e-05
Position 5622: 7.53765843535399e-05
Position 1848: 7.3125851059923e-05
Position 3879: 5.877607382076428e-05
Position 8577: 5.642731248952599e-05
Position 4135: 5.565640978670034e-05
Position 4209: 5.290815820465628e-05
Position 8126: 4.8269584551747015e-05
Position 7929: 4.526647966702731e-05
Position 3072: 4.449767646111156e-05
Position 5694: 4.1734542787590696e-05
Position 3673: 4.0611614569562566e-05
Position 7785: 3.997557727559238e-05
Position 4197: 3.611867234528372e-05
Position 8310: 3.530973238753502e-05
Position 3835: 3.4711840887423284e-05
Position 3648: 3.3764336254529446e-05
Position 3052: 2.9362742184944566e-05
Position 3039: 2.800038693125541e-05
Position 8456: 2.6116956649999833e-05
Position 3585: 2.6090822647606004e-05
Position 685: 2.5971497408740298e-05
Position 8222: 2.4151339541428532e-05
Position 749: 2.4120981189394012e-05
Position 7883: 2.3124707842588892e-05
Position 3807: 2.278558866040396e-05
Position 8643: 2.2581193043821183e-05
Position 8321: 2.1688904078268456e-05
Position 1118: 1.8025985255847683e-05
Position 382: 1.772579708447031e-05
Position 848: 1.5707902248436743e-05
Position 319: 1.570756719379104e-05
Position 958: 1.5603463600591513e-05
Position 19: 1.5004676524722011e-05
Position 5876: 1.3499603821398663e-05
Position 3829: 1.2080820588023827e-05
Position 1950: 1.1363148617781462e-05
Position 480: 9.277486115826964e-06
Position 1494: 8.823699746150463e-06
Position 5706: 8.587179483967306e-06
Position 1589: 8.551211401485954e-06
Position 155: 7.721428847561725e-06
Position 6677: 7.225779274337697e-06
Position 414: 6.084673644222633e-06
Position 3659: 5.909128086416602e-06
Position 514: 5.845911434906106e-06
Position 8344: 5.710916078798999e-06
Position 6636: 4.74980844123149e-06
Position 1131: 4.702239354790254e-06
Position 221: 3.9626458904906136e-06
Position 3386: 3.82088623115884e-06
Position 4178: 3.7493799633083025e-06
Position 6673: 3.724881868695899e-06
Position 3911: 3.5598264981860537e-06
Position 3913: 3.4427150002176585e-06
Position 8208: 3.4073261762566582e-06
Position 3263: 3.1393535750959695e-06
Position 4229: 2.896685596209142e-06
Position 825: 2.8562184767014343e-06
Position 8164: 2.638257536727079e-06
Position 3724: 2.1101755793080538e-06
Position 1054: 2.0225207082035453e-06
Position 916: 1.84507162850945e-06
Position 5838: 1.7406421202800539e-06
Position 6426: 1.6774358234827296e-06
Position 538: 1.6407534278795446e-06
Position 6433: 1.563205845894003e-06
Position 3416: 1.3069452760143016e-06
Position 3294: 1.2244392515866318e-06
Position 8426: 1.2012856494983486e-06
Position 412: 1.1914877684534979e-06
Position 6503: 1.0662466169653096e-06
Position 5849: 8.828310835230013e-07
Position 7274: 6.90981848483059e-07
Position 4090: 6.308422444500415e-07
Position 148: 5.993225901908551e-07
Position 5818: 5.931425246274707e-07
Position 3798: 5.241552249908194e-07
Position 3778: 5.126948317734022e-07
Position 6358: 1.0351276090874668e-07
Position 6154: 7.234072641414146e-08
Position 6148: 4.016062369953074e-08
Position 6262: 2.8272032795831976e-08
Position 701: 1.41778513694153e-08
Position 5723: 1.1318179500271476e-08
Position 6214: 9.663351460595865e-09
Position 3309: 1.9997973996822887e-09
Position 5572: 1.893165795190054e-09
Position 3251: 1.4363613934650786e-09
Position 8095: 1.3852332766994734e-09
Position 397: 1.3488623017794369e-09
Position 5715: 1.1642147474755791e-09
Position 395: 1.160047317401718e-09
Position 3795: 3.298735635606649e-10
Position 3790: 2.8738909350394877e-10
Position 3646: 2.5892715709689236e-10
Position 466: 1.8739704984396898e-10
Position 461: 1.767375091388939e-10
Position 420: 1.444373495378117e-10
Position 3395: 1.2622080849871475e-10
Position 3462: 9.947261597887344e-11
Position 84: 4.193696666394055e-11
Position 463: 1.837580588428338e-12
Position 387: 1.5378520133972992e-12
Position 402: 1.4212397041318463e-12
Position 3312: 9.880472109283651e-13
Position 113: 1.4256546892711336e-14
Position 344: 1.366745279377542e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 3187: 0.9989108520941696
Position 8002: 0.995902172005226
Position 6034: 0.9957863423050435
Position 5746: 0.9918105763357816
Position 5510: 0.9804444544108317
Position 3977: 0.9531435245840109
Position 2885: 0.9288303839522233
Position 3413: 0.9028426776125763
Position 16712: 0.8793482820979573
Position 7715: 0.7944638229554242
Position 5374: 0.7508453740931738
Position 4329: 0.5068457650067812
Position 18055: 0.4252424932226778
Position 9282: 0.3245176970550953
Position 2328: 0.31369198360846173
Position 9218: 0.21710556354159946
Position 8540: 0.14933587178491983
Position 7679: 0.1417853508443229
Position 4197: 0.09541913144716141
Position 5169: 0.08842527838492788
Position 14570: 0.08569570829653798
Position 17481: 0.08192089659866335
Position 18703: 0.07466595324613502
Position 18892: 0.07257860796217702
Position 8299: 0.06970332774138623
Position 4937: 0.06296775908110654
Position 9047: 0.05242605548942591
Position 2466: 0.05161454107621526
Position 1001: 0.04868075161297113
Position 14198: 0.04037518951578279
Position 3444: 0.037028017737953306
Position 15708: 0.036426367160592575
Position 15696: 0.03555586772922982
Position 4870: 0.03155799340288059
Position 3574: 0.030657791482526148
Position 4000: 0.027358490826507882
Position 7144: 0.025689772505322634
Position 17394: 0.02425430537736307
Position 9196: 0.020762155896817906
Position 13346: 0.019734984103711273
Position 5356: 0.019545814408398837
Position 10207: 0.016831352848384138
Position 14210: 0.016631143493867618
Position 1187: 0.01658512219137127
Position 3416: 0.015892333266103998
Position 14817: 0.015007059470272425
Position 4685: 0.014833775596543294
Position 113: 0.014609827909541132
Position 4983: 0.013518048698624982
Position 5532: 0.012571016054025561
Position 7767: 0.012454956294954592
Position 7113: 0.011354401171952088
Position 16995: 0.009747534695832649
Position 8556: 0.007903657118561681
Position 4333: 0.007378444300597724
Position 14194: 0.007322652605814252
Position 3689: 0.006955352622831548
Position 4947: 0.006805359070671965
Position 4543: 0.006654834930088338
Position 1563: 0.0065725302429929435
Position 4365: 0.006553510654078078
Position 15518: 0.006021975277010604
Position 7147: 0.005549837544061631
Position 7415: 0.005451101546437243
Position 7797: 0.005286446339562757
Position 1917: 0.005085423469007017
Position 5111: 0.004704565338223958
Position 1162: 0.004555031327554512
Position 5099: 0.004032595016622653
Position 1804: 0.004023254775286393
Position 4154: 0.003677528230326301
Position 9238: 0.0035626023188263314
Position 6569: 0.003428327096219121
Position 3646: 0.0033520619006305683
Position 8559: 0.003217229029051087
Position 1677: 0.003069137446878831
Position 14591: 0.0028386929699914685
Position 17606: 0.0028039186923103816
Position 2781: 0.0026341412015264275
Position 1589: 0.002480653033715665
Position 5551: 0.0023223184863518714
Position 7288: 0.0022029074200393007
Position 6807: 0.0021323588483372347
Position 4574: 0.002050491610257274
Position 8712: 0.0017731670673636543
Position 4006: 0.0017278903707215508
Position 1021: 0.0017110953737170438
Position 4045: 0.0016899565491388007
Position 4003: 0.0016868687640823525
Position 17081: 0.0016579394432749395
Position 7079: 0.0016244480811243944
Position 6408: 0.001593351443456629
Position 16020: 0.0015430049315391938
Position 7236: 0.0015031526718312842
Position 5784: 0.001501936379210984
Position 577: 0.0014636791424062383
Position 8412: 0.0014418630625736499
Position 1356: 0.0013872515798361111
Position 1493: 0.0013813200488721035
Position 5477: 0.0013653135007358924
Position 608: 0.0013538088777325396
Position 3749: 0.0013411814954917807
Position 8695: 0.0013134084632401683
Position 1517: 0.0012686012956033808
Position 5119: 0.0012032463667295092
Position 3655: 0.0011648392069181866
Position 6573: 0.0011477149142394363
Position 5126: 0.0011244596649303232
Position 1978: 0.0010409367429249855
Position 2227: 0.0010332167626774698
Position 7089: 0.0010250681708960368
Position 7150: 0.001017209921754571
Position 4369: 0.000976918900509778
Position 3522: 0.0008832110136791128
Position 957: 0.0008734900284152508
Position 1215: 0.0008332426839907629
Position 6935: 0.0008194251276311069
Position 5013: 0.0008067072329954991
Position 4406: 0.0007913518573827791
Position 1621: 0.0007603045836096179
Position 8438: 0.0007520130423741694
Position 6586: 0.0007178943184791892
Position 3023: 0.0006446279432613245
Position 4548: 0.0005881636543618351
Position 7764: 0.0005513997784020276
Position 4206: 0.0005124745556987854
Position 9235: 0.00050474798138533
Position 4403: 0.0004857054969174028
Position 3455: 0.0004739621806340997
Position 1483: 0.0004360124211621115
Position 3434: 0.00042557293698394197
Position 582: 0.0004226891288500415
Position 1478: 0.00041544571750296255
Position 4562: 0.00041000411964773237
Position 6622: 0.0003864730524476367
Position 7826: 0.000376711135764982
Position 3720: 0.0003762239916627338
Position 2791: 0.00037204739292044723
Position 8019: 0.00036601644838947484
Position 837: 0.00034686489464129866
Position 4980: 0.0003403786116036678
Position 6483: 0.00033301243921719646
Position 798: 0.00031582788511012833
Position 3485: 0.000287390563144914
Position 1080: 0.0002748107148906238
Position 677: 0.00026375653429093525
Position 3752: 0.000247996854833659
Position 7199: 0.00023482133329457932
Position 2754: 0.00022958764558087452
Position 4944: 0.00022484081640069008
Position 382: 0.00021317154012468327
Position 3776: 0.00019991204778206504
Position 848: 0.0001933892747401124
Position 535: 0.00018758890844211063
Position 6950: 0.00018220930520832518
Position 2854: 0.00016300586414013833
Position 859: 0.00016290239210048317
Position 3217: 0.00016261400151774052
Position 1445: 0.0001588688868339708
Position 2915: 0.0001545073643043116
Position 818: 0.00014327671815245546
Position 3695: 0.00013773791913533194
Position 3197: 0.00013544978294655215
Position 4691: 0.0001295909114549217
Position 5607: 0.00012958025423656237
Position 763: 0.00012419614019729705
Position 834: 0.0001143688795936523
Position 538: 0.00010560815127730653
Position 5760: 9.654575576031233e-05
Position 127: 8.721617103315716e-05
Position 6467: 8.064185673072594e-05
Position 855: 7.41346126217838e-05
Position 4381: 7.304464287723569e-05
Position 3709: 6.957392502095265e-05
Position 4953: 6.430110740888484e-05
Position 5461: 6.425874005141576e-05
Position 3476: 6.160809570218227e-05
Position 954: 5.741905337196889e-05
Position 8833: 5.4164261492208365e-05
Position 12551: 4.873453878670851e-05
Position 12527: 4.440894271215188e-05
Position 3611: 3.939578533478875e-05
Position 2517: 3.80205399535291e-05
Position 221: 3.73208103052817e-05
Position 488: 3.642816903655015e-05
Position 7262: 3.3240243293034556e-05
Position 3220: 3.2930760936374287e-05
Position 791: 3.162269057118055e-05
Position 13959: 3.056576826843834e-05
Position 3635: 2.7848434221921974e-05
Position 2337: 2.7411931508479464e-05
Position 12075: 2.1267112321238595e-05
Position 9428: 1.8718450971756703e-05
Position 8763: 1.7144284455080212e-05
Position 4031: 1.5620309751514127e-05
Position 3755: 1.4113086865115482e-05
Position 3659: 1.352865802854484e-05
Position 5589: 1.30576786335745e-05
Position 5911: 1.2619745797896456e-05
Position 8344: 1.2582416041820377e-05
Position 10875: 1.181350516022913e-05
Position 5924: 1.1580966437095601e-05
Position 9132: 1.1516907544690871e-05
Position 9116: 1.148337128821994e-05
Position 13211: 1.1147527089297063e-05
Position 3446: 1.1079409403813543e-05
Position 9832: 1.0393416529134065e-05
Position 8794: 8.518793758866988e-06
Position 9081: 8.278908560752447e-06
Position 8885: 8.152707737349838e-06
Position 12869: 8.051972281709996e-06
Position 8332: 7.663410804051427e-06
Position 685: 7.587198174794187e-06
Position 12752: 7.059701618154787e-06
Position 8587: 6.759659102408376e-06
Position 610: 6.630112513441985e-06
Position 8253: 6.329744998760395e-06
Position 8906: 6.301179373225439e-06
Position 8109: 6.2730189871508314e-06
Position 1715: 5.422808142292041e-06
Position 7964: 5.077361109650339e-06
Position 4171: 4.653929704644074e-06
Position 4033: 4.477891892053115e-06
Position 301: 4.3863243288648045e-06
Position 5758: 4.2191896547822546e-06
Position 5884: 3.6501794779732457e-06
Position 5838: 2.6370325728936815e-06
Position 4389: 2.6203862595564534e-06
Position 5957: 2.6131515758574455e-06
Position 9640: 2.3230390321882617e-06
Position 8248: 2.2669554703454434e-06
Position 8321: 2.1536593398974782e-06
Position 11103: 2.0933879651114767e-06
Position 4178: 1.804456670315825e-06
Position 9425: 1.692809835802476e-06
Position 8112: 1.3872334715207756e-06
Position 8148: 1.2165607061962803e-06
Position 3202: 9.094529656443002e-07
Position 11109: 9.046674979066926e-07
Position 9799: 7.969770217958985e-07
Position 4160: 7.933791824167244e-07
Position 10784: 6.379263275270611e-07
Position 9486: 6.26916685785226e-07
Position 3226: 5.24862302974774e-07
Position 5994: 4.894546908869421e-07
Position 9778: 3.967210363144821e-07
Position 304: 3.9562891066395664e-07
Position 3790: 3.621202528201661e-07
Position 9582: 3.584189512835958e-07
Position 387: 3.335672161478645e-07
Position 10076: 2.614776832130026e-07
Position 1246: 2.1236722057466332e-07
Position 579: 1.6640806376274801e-07
Position 195: 1.5046946990141059e-07
Position 1054: 1.432283000278894e-07
Position 6326: 1.40796958225476e-07
Position 6208: 1.3736117671194515e-07
Position 337: 1.1025120797706028e-07
Position 6181: 7.439760209420281e-08
Position 825: 7.148890359883176e-08
Position 251: 5.951093483063884e-08
Position 1229: 3.7506804485035494e-08
Position 6139: 3.325673465746308e-08
Position 145: 2.5295817534334477e-08
Position 1063: 2.379421871592444e-08
Position 291: 1.947490631690403e-08
Position 256: 1.890907349255529e-08
