Gene = Rchy1
index = 1416
Annotated 5SS: [ 141 2408 5115 5347 5954]
Annotated 3SS: [1529 4952 5187 5674 6021]
SMsplice 5SS: [ 755 2408 5115 5347 5954]
SMsplice 3SS: [ 816 4952 5187 5674 6021]
top_k =  500
Partition function (log Z): 11.59361213097746

Sorted 5' Splice Sites (High to Low Probability):
Position 5954: 0.9990365370607734
Position 5115: 0.9131772067200218
Position 2408: 0.8190753400996904
Position 5347: 0.7862232339575204
Position 119: 0.2955024646734213
Position 755: 0.28175335183496136
Position 767: 0.2215477307744173
Position 5399: 0.19879687939800722
Position 1122: 0.1935694054818164
Position 521: 0.143199197586077
Position 905: 0.08804593156413837
Position 5110: 0.08525146762993129
Position 1088: 0.051693234274628005
Position 343: 0.04887683046558505
Position 141: 0.03334506394339618
Position 505: 0.029595538309397488
Position 1057: 0.023657220564919066
Position 1588: 0.019561415821376122
Position 533: 0.014430073446869328
Position 121: 0.010633221409523124
Position 529: 0.009719632301390913
Position 525: 0.007785560557539401
Position 517: 0.007651048986396862
Position 34: 0.004721554042758169
Position 5299: 0.004527955039042446
Position 1091: 0.0030059127268960775
Position 3490: 0.0028166551973949523
Position 5355: 0.002630841724788624
Position 287: 0.002566333842496129
Position 6418: 0.0018356291013443043
Position 798: 0.0015968984331159555
Position 6138: 0.0013037418641983604
Position 537: 0.0011061148856124365
Position 5100: 0.0009293812410339951
Position 1209: 0.0008224554975122376
Position 157: 0.0008077173266532199
Position 5908: 0.0007228191445231628
Position 1389: 0.0006482848247779284
Position 160: 0.0006191341983974649
Position 629: 0.000615250900851404
Position 6245: 0.000522933916482676
Position 5403: 0.0005082408779956302
Position 771: 0.0004691640816405921
Position 5351: 0.00046168787774785564
Position 576: 0.00037237103096463464
Position 625: 0.00034366405085727486
Position 234: 0.00032719173670408354
Position 1470: 0.00030734169588250113
Position 5273: 0.00025424351391993056
Position 65: 0.0002483297828035639
Position 369: 0.00021401781948786428
Position 6306: 0.00019284224853239118
Position 5073: 0.00019118042314861082
Position 954: 0.0001673708264389247
Position 507: 0.00015811315716348878
Position 416: 0.00015177241386345517
Position 564: 0.00014088538487057843
Position 5571: 0.0001317075361426337
Position 1111: 0.00012127312707357153
Position 125: 0.00011113411007242071
Position 375: 9.413116428877725e-05
Position 5547: 8.318871761941984e-05
Position 123: 8.282116562250474e-05
Position 6057: 7.652269251262007e-05
Position 5564: 7.169241837804672e-05
Position 5252: 6.708816107599174e-05
Position 743: 6.036743326573476e-05
Position 5860: 5.624381905461015e-05
Position 155: 4.651677186812817e-05
Position 357: 4.085673668783323e-05
Position 5782: 3.756264135071269e-05
Position 6431: 2.9101803487978593e-05
Position 6369: 2.4356265028113152e-05
Position 5864: 2.408240866462601e-05
Position 5310: 2.1106299325260264e-05
Position 593: 1.7458722941249712e-05
Position 424: 1.715660019089757e-05
Position 515: 1.4169021181058061e-05
Position 509: 1.2028996265544463e-05
Position 110: 1.1339068929903163e-05
Position 6094: 1.0783088330663396e-05
Position 193: 9.912705002239882e-06
Position 6553: 9.499903649485516e-06
Position 62: 8.320154281877169e-06
Position 5552: 7.816426993090035e-06
Position 128: 7.570225060780763e-06
Position 461: 5.8207016380695815e-06
Position 42: 5.538831882242104e-06
Position 6422: 5.386272330133135e-06
Position 5897: 4.181595240717219e-06
Position 6523: 1.818467589570972e-06
Position 6507: 1.6525816242717969e-06
Position 19: 1.1782042175993793e-06
Position 205: 1.050616602002575e-06
Position 6115: 9.70599638409922e-07
Position 499: 8.434230038497975e-07
Position 5924: 7.851762627697576e-07
Position 907: 6.437258814829165e-07
Position 658: 5.83483890723362e-07
Position 6581: 8.715074778653378e-08
Position 199: 8.90995999459138e-09
Position 6108: 1.2203292101290365e-09
Position 5301: 1.139303447507338e-09
Position 5674: 8.654642374677317e-10
Position 5671: 4.3868099664229277e-11
Position 5708: 1.030440847167782e-11
Position 6403: 5.399478264417086e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5187: 0.999597637296442
Position 6021: 0.9986857388597427
Position 4952: 0.9715932008707078
Position 5674: 0.9196757861385545
Position 816: 0.4790147327706786
Position 638: 0.25065431438172825
Position 2071: 0.23159188231384442
Position 5511: 0.06225262278092214
Position 1878: 0.05242670148218282
Position 1186: 0.0462373584112498
Position 1806: 0.03851886369538192
Position 1157: 0.03415837433303491
Position 857: 0.030576117800429303
Position 2219: 0.029040847605149345
Position 1121: 0.020314823863355803
Position 4799: 0.01761944525059427
Position 2014: 0.017187884677987243
Position 794: 0.014493713504118814
Position 1529: 0.013808786841806035
Position 193: 0.011147900894505515
Position 205: 0.010994063380090355
Position 1278: 0.008219074146818686
Position 5547: 0.007834783679546804
Position 1014: 0.006267999563569195
Position 1241: 0.005758032488193304
Position 442: 0.005468840696834975
Position 1821: 0.0035586391767998366
Position 1961: 0.002871266731665827
Position 5601: 0.002328329875541144
Position 4529: 0.002274332623877491
Position 412: 0.002187924282236741
Position 2559: 0.002038325886903911
Position 6482: 0.0019425577879975712
Position 4509: 0.0015820027071793516
Position 3133: 0.00157853124567778
Position 3966: 0.0012915496602390521
Position 681: 0.0012802851846102795
Position 336: 0.0012542050078605679
Position 6057: 0.0011320509404549512
Position 453: 0.0010778045079002326
Position 5833: 0.001055719312486491
Position 6290: 0.0007538307329162591
Position 1812: 0.0005958012904922276
Position 4345: 0.0005672777877103395
Position 2589: 0.0005445054606672216
Position 6194: 0.0005307264766001054
Position 4481: 0.0005238411116303562
