Gene = Hip14
index = 1212
Annotated 5SS: [ 953 1825 2173]
Annotated 3SS: [1149 1892 2226]
SMsplice 5SS: [ 953 1825 2173]
SMsplice 3SS: [1149 1892 2226]
top_k =  500
Partition function (log Z): 3.370749457837132

Sorted 5' Splice Sites (High to Low Probability):
Position 1825: 0.9986004139447525
Position 953: 0.9933412237779013
Position 2173: 0.9781072685208673
Position 2346: 0.14785106413184496
Position 1090: 0.14485900321889136
Position 2912: 0.06814770598584703
Position 2612: 0.02833477446808525
Position 2935: 0.019842652211489016
Position 3047: 0.013398485206865957
Position 2927: 0.011348899869606575
Position 1325: 0.00813250463336121
Position 68: 0.008071727047341146
Position 1384: 0.006084476606218691
Position 2280: 0.004660062336436952
Position 2160: 0.004062664498154908
Position 2287: 0.0033946516792389293
Position 2018: 0.0021798536644836116
Position 2618: 0.0021351938017419875
Position 1078: 0.001989188925397355
Position 3227: 0.0014265237773152103
Position 2393: 0.0013324891442967025
Position 1542: 0.001125554279949571
Position 1962: 0.0007203747501322971
Position 987: 0.0007169940366231861
Position 2145: 0.0005791383096368057
Position 1102: 0.0005596598043296242
Position 822: 0.0005355008865206256
Position 2138: 0.0005296966089564783
Position 2946: 0.0003955159138654245
Position 219: 0.00037899247898078877
Position 657: 0.0003675299071177388
Position 1831: 0.00036066334847409935
Position 3539: 0.00034447349400164724
Position 178: 0.0003190648312951752
Position 673: 0.00030502168006168193
Position 29: 0.0002994197127356297
Position 444: 0.00022996755117296166
Position 2271: 0.00022692558896513973
Position 1290: 0.00022044079727651295
Position 2123: 0.0002017330720784172
Position 962: 0.0001943008817523245
Position 1995: 0.00015921174897469035
Position 937: 0.0001566935546060168
Position 569: 0.0001483046682861482
Position 1829: 0.0001469089495215569
Position 1531: 0.00014455155984119172
Position 1752: 0.00013349205338583652
Position 1470: 0.00012279414382732471
Position 2040: 9.467199164545293e-05
Position 1059: 7.969144282431825e-05
Position 581: 7.80975209532523e-05
Position 792: 6.535876138436709e-05
Position 550: 5.693759270960871e-05
Position 337: 5.686839178412382e-05
Position 1483: 5.5974584957992245e-05
Position 1004: 5.0873359198830516e-05
Position 306: 4.977783620060102e-05
Position 195: 4.226223929896034e-05
Position 165: 4.137106444143368e-05
Position 167: 3.740880960206039e-05
Position 599: 3.56192809827714e-05
Position 11: 3.14790050154829e-05
Position 1018: 2.8610936052610595e-05
Position 1207: 2.4386652785229287e-05
Position 1689: 2.4175493397749437e-05
Position 1309: 2.3297523883021342e-05
Position 469: 2.085565205569158e-05
Position 1790: 1.820661524020873e-05
Position 1083: 1.7542512229458918e-05
Position 555: 1.704497800523793e-05
Position 2701: 1.3701102597517694e-05
Position 522: 1.2376727403038136e-05
Position 335: 1.1009595446201971e-05
Position 1117: 1.0040710395748668e-05
Position 707: 8.667437317276662e-06
Position 698: 8.599489581484328e-06
Position 2313: 8.519207531328117e-06
Position 1554: 8.44240634161982e-06
Position 2108: 7.95054925239333e-06
Position 1302: 7.443405569749588e-06
Position 1756: 6.532884713245861e-06
Position 225: 4.656289891569701e-06
Position 2010: 4.418663050039163e-06
Position 391: 4.2830333362615e-06
Position 2071: 3.137102240950365e-06
Position 2893: 2.7396168285251702e-06
Position 2874: 2.7147741916025313e-06
Position 1999: 2.372531642142443e-06
Position 770: 2.000616870112505e-06
Position 2437: 1.9807348805921233e-06
Position 1997: 1.7975710462965532e-06
Position 1282: 1.7934544946286498e-06
Position 1150: 1.6610196971718135e-06
Position 2177: 1.4577242836195918e-06
Position 1668: 1.4475863642289492e-06
Position 623: 1.4367282570176042e-06
Position 212: 1.1056410456033149e-06
Position 134: 7.959506545090219e-07
Position 50: 7.241613848134721e-07
Position 147: 5.246919709029909e-07
Position 2958: 5.22136535403756e-07
Position 399: 5.103757191347754e-07
Position 1770: 5.073737156813031e-07
Position 536: 5.044131490987309e-07
Position 2008: 4.4358261392124956e-07
Position 227: 3.9094251931242234e-07
Position 506: 3.701799740084043e-07
Position 1723: 3.6625307325859187e-07
Position 1473: 2.990038593043002e-07
Position 1563: 2.4602510527436876e-07
Position 1476: 1.4629214971593327e-07
Position 346: 1.4375863651179286e-07
Position 1522: 1.0708240562391322e-07
Position 2321: 3.803807480873903e-08
Position 2096: 6.593536930204479e-09
Position 2490: 4.201486183848015e-09
Position 850: 1.7663311497906997e-09
Position 773: 1.2823190606120666e-09
Position 312: 6.476259229590305e-10
Position 1758: 6.056494907443772e-10
Position 1710: 5.871619865014519e-10
Position 869: 2.8362576394980864e-10
Position 1396: 1.2841145303616051e-10
Position 1575: 1.2678516248875605e-10
Position 1524: 1.1273546107539705e-10
Position 1773: 2.083106791770813e-11
Position 1918: 7.045169359725196e-12
Position 431: 7.943483675171138e-13
Position 101: 1.1066120142146084e-13
Position 106: 3.8558425226728224e-14
Position 103: 2.9569824429237017e-15

