Gene = Coq3
index = 1085
Annotated 5SS: [ 77 308 901]
Annotated 3SS: [130 367 963]
SMsplice 5SS: [ 77 308 901]
SMsplice 3SS: [130 367 963]
top_k =  500
Partition function (log Z): 9.120304071532212

Sorted 5' Splice Sites (High to Low Probability):
Position 308: 0.9995588828036961
Position 901: 0.9987138492326232
Position 77: 0.9708326964023585
Position 726: 0.047985286786528074
Position 69: 0.014739536005364028
Position 65: 0.004960244000268146
Position 519: 0.0015864102401931394
Position 1065: 0.0008602877391247407
Position 666: 0.00027424449618140416
Position 815: 0.00021483929539899978
Position 423: 0.00019642290625424867
Position 465: 0.00017914177987799634
Position 787: 0.00015950702835830147
Position 545: 0.00013350388568932363
Position 1085: 8.09654340333686e-05
Position 418: 7.731658254977608e-05
Position 603: 5.702048043499906e-05
Position 905: 5.6927680043391166e-05
Position 29: 4.953469007444582e-05
Position 705: 4.4844668610409754e-05
Position 624: 4.457176231564371e-05
Position 674: 3.8042785546458434e-05
Position 693: 3.5514821928369474e-05
Position 511: 3.309809782188596e-05
Position 6: 3.156915451249914e-05
Position 280: 2.9516447609915594e-05
Position 1046: 2.7132932922145694e-05
Position 606: 2.504704928045029e-05
Position 608: 2.295431059174095e-05
Position 791: 2.0927447031102614e-05
Position 1099: 1.8512144079927237e-05
Position 724: 1.2666238282396915e-05
Position 681: 9.399687529955137e-06
Position 984: 8.627483081579366e-06
Position 81: 7.95907322615119e-06
Position 257: 7.673343136846402e-06
Position 583: 5.932652712609192e-06
Position 254: 5.615561568733689e-06
Position 448: 3.7383653816371197e-06
Position 102: 2.5809897130016727e-06
Position 707: 2.5469470684519973e-06
Position 438: 2.3403649142730856e-06
Position 440: 2.22509587655459e-06
Position 337: 2.19143715449571e-06
Position 408: 2.158490667061208e-06
Position 796: 1.4305053892886486e-06
Position 672: 1.0925445800274335e-06
Position 590: 8.873728408515579e-07
Position 225: 8.702209102817193e-07
Position 369: 7.988267812324989e-07
Position 831: 7.223515915654627e-07
Position 803: 4.38560824970335e-07
Position 443: 2.4757998611751634e-07
Position 879: 1.7640934132025704e-07
Position 19: 1.6500465085321916e-07
Position 33: 1.5582838677731285e-07
Position 117: 7.647026066810273e-08
Position 819: 5.4040062056604915e-08
Position 13: 4.622265916567665e-08
Position 978: 3.94609999633856e-08
Position 801: 3.494565192900876e-08
Position 980: 1.8886542372729217e-08
Position 970: 1.0294795005921207e-08
Position 393: 6.558636646915829e-10
Position 328: 5.778591991068274e-10
Position 197: 5.513220553796806e-10
Position 154: 5.163674999710403e-10
Position 349: 3.058600917853948e-10
Position 200: 2.5936643289922894e-10
Position 400: 1.5281961375247309e-12
Position 472: 8.563670001439776e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 963: 0.9988439698272038
Position 367: 0.9948953243406219
Position 130: 0.9883850358178254
Position 787: 0.05032216154730127
Position 382: 0.003115736313390838
Position 1119: 0.0008085574478656204
Position 438: 0.0007887935329666786
Position 178: 0.0006415628468529863
Position 838: 0.0005460988770684504
Position 184: 0.0005342661636706888
Position 117: 0.000527398854604528
Position 181: 0.0003999746157683877
Position 583: 0.00026250404126119313
Position 811: 0.00019837830959971756
Position 884: 0.0001508611393079132
Position 672: 0.0001340103258483251
Position 974: 0.00013291942648204044
Position 1147: 9.331199501465872e-05
Position 187: 6.431292532129573e-05
Position 1124: 5.919713159329232e-05
Position 518: 5.8827356287509374e-05
Position 221: 2.980932874809516e-05
Position 1144: 2.604097804574008e-05
Position 384: 2.6013068984305213e-05
Position 413: 2.2877226496741486e-05
Position 719: 1.929660209259252e-05
Position 417: 1.2306915526245385e-05
Position 733: 9.073186509636875e-06
Position 1061: 9.017427782987888e-06
Position 531: 8.37276963621781e-06
Position 994: 6.144432344375537e-06
Position 552: 5.497045284445412e-06
Position 464: 4.468023487882935e-06
Position 632: 3.5693990544845797e-06
Position 740: 2.908921487749254e-06
Position 724: 2.8164239407018395e-06
Position 1043: 2.710950996413742e-06
Position 336: 2.657085481008401e-06
Position 545: 2.182304353134823e-06
Position 1131: 2.088711420637869e-06
Position 69: 1.8714177367703379e-06
Position 681: 1.2192311276169683e-06
Position 598: 1.1824392882453184e-06
Position 1167: 1.157393477990244e-06
Position 699: 1.1165977890819798e-06
Position 815: 9.698723578778317e-07
Position 344: 5.460999269053183e-07
Position 928: 5.460377489740288e-07
Position 139: 3.9307417079601557e-07
Position 1012: 3.758327683423398e-07
Position 225: 2.6315742195141917e-07
Position 105: 1.6518638487423525e-07
Position 641: 1.322639831383543e-07
Position 192: 9.206403090008204e-08
Position 92: 8.967232050319175e-08
Position 73: 5.762233204173055e-08
Position 915: 1.58748415319697e-08
Position 933: 9.036743670837593e-09
Position 197: 7.362018402162684e-09
Position 102: 5.862074776232622e-09
Position 254: 1.8661832787653055e-09
Position 81: 9.644102902473258e-10
Position 302: 4.254163072135303e-10
Position 239: 2.2180889953094219e-10
Position 307: 2.2541746753715496e-12
Position 320: 6.391652687334386e-13
Position 349: 1.0456238238926734e-13
Position 312: 6.409259961426065e-15
