Gene = Atox1
index = 38
Annotated 5SS: [201 368]
Annotated 3SS: [291 978]
SMsplice 5SS: [201 368]
SMsplice 3SS: [291 978]
top_k =  500
Partition function (log Z): -2.102402918630924

Sorted 5' Splice Sites (High to Low Probability):
Position 201: 0.9509538345727548
Position 368: 0.8978526151105585
Position 1161: 0.14665245239998395
Position 395: 0.03188325612426681
Position 399: 0.025479617541456973
Position 1337: 0.02304063914600666
Position 666: 0.01921054084276332
Position 1139: 0.013173342883176379
Position 438: 0.012507927155802175
Position 645: 0.010364520354556707
Position 205: 0.006729307913398158
Position 649: 0.005775723680691537
Position 388: 0.0046196786358388975
Position 889: 0.003792879321868461
Position 636: 0.00356434544752144
Position 1168: 0.0034691022710686857
Position 640: 0.003145186454668307
Position 1101: 0.002927051453112577
Position 675: 0.0026798835686668845
Position 1365: 0.0021951061632511457
Position 224: 0.0020969936182704653
Position 414: 0.0020435110095520497
Position 522: 0.0018615090646482472
Position 442: 0.0016577552152670055
Position 1020: 0.00102346127897504
Position 518: 0.0009818613125920082
Position 876: 0.000884311206370168
Position 1229: 0.0008298900045426508
Position 454: 0.0007950734938888086
Position 1240: 0.000787546398959622
Position 672: 0.0006572056526297599
Position 432: 0.0006206954481984651
Position 886: 0.0005406195226499307
Position 655: 0.0005261142839165017
Position 372: 0.0004486302526451734
Position 918: 0.0004237006352393462
Position 1130: 0.0004141511098157546
Position 756: 0.0003599035264733371
Position 219: 0.0002709433524189743
Position 1348: 0.00021671862877927105
Position 468: 0.00018440109144038776
Position 1341: 0.0001280590982456043
Position 789: 0.0001116812854852688
Position 634: 9.965829029734972e-05
Position 405: 6.9180568824828e-05
Position 1316: 6.441271343254297e-05
Position 1118: 4.806986480481959e-05
Position 1095: 4.704464965035415e-05
Position 169: 4.1042366077755374e-05
Position 1235: 3.4109110342547235e-05
Position 749: 3.1737491989943094e-05
Position 12: 1.4068264999850005e-05
Position 426: 6.675235666043081e-06
Position 794: 6.292884688429266e-06
Position 141: 4.876073840585965e-06
Position 381: 3.6398545838562476e-06
Position 101: 3.0385345374000723e-06
Position 456: 2.4267722789254854e-06
Position 574: 2.2161751436337647e-06
Position 403: 1.7938315240075292e-06
Position 72: 1.4362941061156726e-06
Position 552: 9.976160121890635e-07
Position 802: 6.698853681488478e-07
Position 458: 3.2772073298752875e-07
Position 80: 3.108590566806614e-07
Position 125: 1.5552472172938225e-07
Position 87: 1.417042235243386e-07
Position 307: 1.1310375409225037e-07
Position 349: 4.692845703935663e-08
Position 117: 4.08651308922261e-08
Position 340: 3.551650390107817e-08
Position 292: 3.280245387361536e-08
Position 335: 1.1329824757326869e-08
Position 329: 1.0674535014262404e-08
Position 536: 1.3130777863532913e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 291: 0.9567563821816388
Position 978: 0.9393626079655168
Position 1439: 0.11029260328194372
Position 552: 0.06569593371613998
Position 1396: 0.05070515695226176
Position 1316: 0.02175558398288528
Position 1291: 0.016969381786684494
Position 719: 0.0042918276066081056
Position 1344: 0.00399210698749975
Position 1216: 0.0029108129951340893
Position 886: 0.002641120681821582
Position 789: 0.0020523844448945673
Position 569: 0.0017621241865306977
Position 809: 0.001495897976463662
Position 983: 0.0013411506998558518
Position 816: 0.0013220479105829565
Position 1240: 0.0011514260820563774
Position 526: 0.0007399656398496348
Position 1476: 0.0006651938194878227
Position 794: 0.00043754852854942315
Position 634: 0.00035240108475473694
Position 1501: 0.00030987017685378835
Position 1456: 0.00025088972415525894
Position 1351: 0.0002154132425536649
Position 1402: 0.0001973525154896995
Position 306: 0.00015392407394585047
Position 921: 0.00013842838291271728
Position 853: 9.394121826943643e-05
Position 1463: 8.212198498411502e-05
Position 1525: 7.540284577544224e-05
Position 1166: 3.82765241033817e-05
Position 903: 3.0277717770800737e-05
Position 918: 2.8441580658441835e-05
Position 666: 2.0673684553224094e-05
Position 672: 1.890931060859888e-05
Position 574: 1.3457250250581637e-05
Position 1064: 2.610781717800576e-06
Position 68: 2.068014193951667e-06
Position 104: 3.8044841855930425e-07
Position 141: 7.587164973907381e-08
Position 80: 7.302262964736572e-08
Position 152: 3.9512947753575915e-08
Position 645: 3.6042568738539616e-08
Position 335: 1.4650786241212274e-08
Position 822: 1.2789953800693858e-08
Position 122: 3.1630861487716716e-09
Position 312: 2.608255997099028e-09
Position 166: 1.7783231227336458e-09
Position 149: 1.0536142773684838e-09
Position 169: 8.748431684117957e-10
Position 114: 4.595705262249808e-10
Position 375: 3.639578637938783e-10
Position 381: 3.3587284506231917e-10
Position 72: 2.8009677198783157e-10
Position 242: 1.7728098892191625e-10
Position 224: 1.1105078115692974e-10
Position 175: 3.979513644968984e-11
Position 178: 1.5457653713205748e-11
Position 181: 9.504042125839688e-12
Position 395: 8.01045335640519e-12
Position 399: 2.99926709914988e-12
Position 403: 2.9761478759737487e-12
Position 388: 2.8197613045659534e-12
Position 101: 2.3208374632283085e-12
Position 184: 1.0449240429569285e-12
Position 99: 7.273985627167099e-13
Position 345: 6.35138816106502e-13
Position 187: 8.553943294382462e-14
Position 190: 4.0651976750371365e-14
Position 193: 5.4806642542795265e-15
Position 109: 1.1982984957552734e-15
Position 219: 1.834692432107015e-16
Position 201: 2.6259187409700894e-17
