Gene = RpL13
index = 1434
Annotated 5SS: [565 935]
Annotated 3SS: [ 625 1003]
SMsplice 5SS: [565 935]
SMsplice 3SS: [ 625 1003]
top_k =  500
Partition function (log Z): 7.043177805904879

Sorted 5' Splice Sites (High to Low Probability):
Position 565: 0.9996813443003322
Position 935: 0.9988436560976801
Position 46: 0.146513750919337
Position 236: 0.0633174643783301
Position 220: 0.040792096526933816
Position 162: 0.017371452902254142
Position 1105: 0.012747673234986524
Position 143: 0.01227737538202231
Position 50: 0.0018914611208228414
Position 326: 0.0018302909205006382
Position 254: 0.001644207382367046
Position 1216: 0.0011395913489656467
Position 283: 0.0011354790710476669
Position 59: 0.0010705700681989854
Position 3: 0.0009466682725514206
Position 176: 0.0008658917670575843
Position 274: 0.0006398140942613499
Position 128: 0.0005226500695299591
Position 332: 0.00039985542498716315
Position 714: 0.00037752229894509896
Position 415: 0.00030016902624482324
Position 7: 0.0002555106690054605
Position 569: 0.00023882997825419054
Position 297: 0.00020638737303830146
Position 1176: 0.00012849398899424428
Position 29: 8.665860082678193e-05
Position 119: 6.82242578473963e-05
Position 285: 5.2668433946556936e-05
Position 887: 2.7622544450911293e-05
Position 366: 2.1668459748133765e-05
Position 939: 1.7383602000037574e-05
Position 130: 1.6025892466519367e-05
Position 947: 1.4781545366684792e-05
Position 748: 1.2983702495754065e-05
Position 65: 1.232061757528439e-05
Position 32: 1.1964794538123878e-05
Position 882: 8.604342203452257e-06
Position 382: 8.165808081389533e-06
Position 627: 7.842138534064583e-06
Position 542: 5.163499691022665e-06
Position 121: 4.20162846182689e-06
Position 1195: 4.142614446278452e-06
Position 1163: 3.140980684230933e-06
Position 539: 2.95392055570924e-06
Position 952: 2.62507633023111e-06
Position 907: 2.5242453016931794e-06
Position 48: 2.3162316455535986e-06
Position 1252: 2.1498847598984007e-06
Position 393: 1.5953713729662104e-06
Position 369: 1.4023230816976092e-06
Position 493: 1.2965203244494383e-06
Position 808: 1.2662492093549158e-06
Position 476: 1.145547624538815e-06
Position 736: 5.719608117259226e-07
Position 1133: 5.540044632075143e-07
Position 490: 3.5746746075407805e-07
Position 1198: 3.2354818177048883e-07
Position 877: 3.1638477606789424e-07
Position 793: 3.00630042405631e-07
Position 1238: 2.2873322924437123e-07
Position 703: 2.227944578744798e-07
Position 869: 1.9418965525026945e-07
Position 1128: 1.7185175223841285e-07
Position 1236: 1.6183965659520933e-07
Position 872: 1.4898899016654272e-07
Position 1186: 1.3520535938300954e-07
Position 454: 8.180743383410279e-08
Position 963: 5.248816442831427e-08
Position 530: 4.777521110235275e-08
Position 1209: 4.4001416959459735e-08
Position 436: 3.285169223622763e-08
Position 1025: 1.5756082948205675e-08
Position 1265: 1.0999249844272467e-08
Position 671: 7.50900434326629e-09
Position 839: 2.925718314972853e-11
Position 757: 5.0913044124458876e-12
Position 970: 2.8032519185557716e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 625: 0.999470625378554
Position 1003: 0.9987806627752515
Position 303: 0.2366657559831289
Position 354: 0.04382384542840127
Position 1163: 0.007230858749706591
Position 1295: 0.006561481596835017
Position 111: 0.005277820397977294
Position 402: 0.001834899090317062
Position 165: 0.0016441362138244053
Position 422: 0.0008224303124937152
Position 90: 0.0004919466403680069
Position 678: 0.000490298076675158
Position 775: 0.0003178001008924614
Position 366: 0.0003013156029423835
Position 469: 0.0003012001059523307
Position 321: 0.0002653025096185179
Position 1255: 0.0002019959417979448
Position 215: 0.00019647442497961034
Position 375: 0.00015415285286745717
Position 414: 0.0001431625273290478
Position 473: 0.00013389988512203815
Position 444: 6.340110329239883e-05
Position 1314: 6.179143644192319e-05
Position 778: 4.128357144523781e-05
Position 1042: 3.342804650630932e-05
Position 1150: 3.184382745379696e-05
Position 330: 2.5681927409344744e-05
Position 1252: 2.4108184290346655e-05
Position 1220: 1.932521239220249e-05
Position 231: 1.8244007218346377e-05
Position 525: 1.8096626554162534e-05
Position 441: 1.7396485998297976e-05
Position 387: 1.082805244491531e-05
Position 1051: 8.81449154279534e-06
Position 862: 8.33201564997828e-06
Position 826: 7.911255170229838e-06
Position 119: 6.712029310548842e-06
Position 128: 5.1932396514571975e-06
Position 712: 4.891066079805883e-06
Position 772: 4.72980564306088e-06
Position 655: 4.200185746459728e-06
Position 814: 3.3614447205572614e-06
Position 805: 2.8379170682958216e-06
Position 173: 1.8736799740012472e-06
Position 832: 1.644216649993659e-06
Position 263: 1.274247097546484e-06
Position 135: 1.2316476902510226e-06
Position 733: 1.0135237885824034e-06
Position 450: 9.545069727801684e-07
Position 681: 8.400010181050779e-07
Position 176: 6.956882575224274e-07
Position 724: 6.365916794657251e-07
Position 1054: 4.963050271927019e-07
Position 254: 4.585529981239255e-07
Position 143: 2.8101860084397745e-07
Position 966: 2.6592186295188283e-07
Position 736: 2.5678984651190133e-07
Position 45: 1.6044479843986234e-07
Position 895: 1.3926454242337587e-07
Position 265: 1.1598857190305793e-07
Position 886: 6.421273934428169e-08
Position 555: 5.556566107360086e-08
Position 744: 3.6087455716895236e-08
Position 1063: 2.697113563618163e-08
Position 703: 1.7010078445071576e-08
Position 748: 8.507099796948597e-09
Position 904: 1.5104552616537518e-09
Position 907: 1.416940346088663e-09
Position 934: 3.2202230159536306e-11
Position 1069: 2.7719813858314564e-11
Position 1081: 1.1975314542804322e-11
Position 63: 2.077610321566123e-12
Position 1093: 1.391474346744958e-12
Position 1096: 1.0856814367504523e-12
