Gene = mRpS26
index = 1779
Annotated 5SS: [292]
Annotated 3SS: [387]
SMsplice 5SS: [292]
SMsplice 3SS: [387]
top_k =  500
Partition function (log Z): -6.073225577255302

Sorted 5' Splice Sites (High to Low Probability):
Position 292: 0.9513438506220632
Position 849: 0.07349847335326469
Position 323: 0.020219170444037888
Position 337: 0.01732956614601637
Position 842: 0.01266669411337479
Position 777: 0.006355791164233281
Position 46: 0.002745402665335247
Position 286: 0.002674844765145092
Position 316: 0.0011417698613051504
Position 662: 0.00032639969479085777
Position 163: 0.000256053924200639
Position 404: 0.0002167214478478133
Position 344: 0.00016455384439044212
Position 296: 0.00016067393479212122
Position 576: 0.00014757625392193443
Position 587: 0.00011146966337315782
Position 30: 9.383506162779008e-05
Position 140: 7.656568593416823e-05
Position 681: 5.6920273947413376e-05
Position 244: 4.712816957654302e-05
Position 552: 2.198032860104689e-05
Position 873: 1.8098005362561075e-05
Position 408: 1.8017637682404423e-05
Position 867: 1.6457975945852065e-05
Position 62: 9.960040061638974e-06
Position 150: 7.668565594559067e-06
Position 356: 4.941873704838588e-06
Position 865: 4.748494620950203e-06
Position 224: 4.360170340863323e-06
Position 19: 3.187775298559822e-06
Position 733: 2.2508362991826455e-06
Position 167: 1.9791406218003497e-06
Position 431: 1.8161651417635241e-06
Position 200: 1.5083758213361216e-06
Position 217: 1.0970218919491448e-06
Position 496: 1.0907303071457976e-06
Position 428: 7.783295593038317e-07
Position 3: 5.378747332750156e-07
Position 412: 2.6148187143212476e-07
Position 467: 9.459976396654109e-08
Position 746: 4.7489931749923384e-08
Position 115: 2.0781052416706153e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 387: 0.9743132857745443
Position 903: 0.08768426668425183
Position 353: 0.015945231112377594
Position 917: 0.008327184757374786
Position 455: 0.0009825635535576874
Position 484: 0.0007381929770266312
Position 420: 0.00035461762424741287
Position 404: 0.0002519727919505212
Position 458: 0.00023500660145062794
Position 115: 0.00014648210364274873
Position 412: 0.0001397499255512877
Position 394: 9.341065954062219e-05
Position 487: 7.87978435436134e-05
Position 136: 5.883569782269084e-05
Position 601: 5.8789056774023256e-05
Position 180: 5.449520480926549e-05
Position 542: 4.573188186316375e-05
Position 719: 3.766226264493008e-05
Position 103: 3.463945034259878e-05
Position 481: 3.195559723839778e-05
Position 702: 2.796374848308699e-05
Position 424: 2.233196075439345e-05
Position 622: 1.9364883101402788e-05
Position 838: 1.866002518804833e-05
Position 428: 1.737974326372434e-05
Position 586: 7.84732163438264e-06
Position 865: 6.076513712343386e-06
Position 873: 6.0610041974418166e-06
Position 238: 2.8317906899752235e-06
Position 731: 2.1670070108797318e-06
Position 92: 1.934902126747121e-06
Position 574: 1.8510505495885706e-06
Position 150: 1.7769149960075406e-06
Position 244: 1.5880439424714922e-06
Position 241: 8.021241892539314e-07
Position 798: 5.921509240267246e-07
Position 502: 5.265020894986987e-07
Position 490: 4.3128189647960533e-07
Position 163: 3.4058966048211717e-07
Position 547: 2.022440135853903e-07
Position 580: 1.7795701923942673e-07
Position 808: 1.6107691842384044e-07
Position 442: 1.2682188556775803e-07
Position 208: 7.480043999759473e-08
Position 842: 6.245995140269663e-08
Position 286: 6.041129098254973e-08
Position 214: 5.901566994905806e-08
Position 250: 3.262304925324014e-08
Position 329: 3.92797002528458e-09
Position 304: 2.490377411262595e-09
Position 210: 1.5282903159527243e-09
Position 310: 1.7646478573560582e-10
Position 292: 1.1564808158272361e-10
Position 256: 8.989297726085963e-12
Position 253: 5.76371713572609e-12
Position 265: 3.997829295170264e-13
Position 46: 1.607592863623567e-13
Position 273: 1.1938905082106586e-13
