Gene = Ccdc56
index = 1056
Annotated 5SS: [457]
Annotated 3SS: [519]
SMsplice 5SS: [457]
SMsplice 3SS: [519]
top_k =  500
Partition function (log Z): -3.4069768002718646

Sorted 5' Splice Sites (High to Low Probability):
Position 457: 0.9477030501126029
Position 1183: 0.17708858255710372
Position 715: 0.16512695758836043
Position 380: 0.033074544940512936
Position 398: 0.031158189144577752
Position 1120: 0.01269401210397995
Position 1189: 0.012409611853179103
Position 357: 0.009101415610964515
Position 1164: 0.006447706914376818
Position 1028: 0.0039831261872841075
Position 1498: 0.0028472022822267364
Position 394: 0.002277403568709404
Position 1504: 0.0017861526213423936
Position 137: 0.0006155004278549484
Position 1342: 0.0005977139602687492
Position 592: 0.0005576644931885987
Position 1195: 0.0003893617078639791
Position 734: 0.00034798641060079316
Position 966: 0.00029130488987902706
Position 1004: 0.0002876882987352295
Position 374: 0.0002191438651270844
Position 1001: 0.00019147504768482541
Position 670: 0.00015056145099206524
Position 1198: 0.0001435968345896778
Position 1465: 9.569968757779229e-05
Position 271: 8.533554341911236e-05
Position 1108: 7.954545524927405e-05
Position 852: 7.951097185934521e-05
Position 675: 7.88640060927003e-05
Position 1078: 7.79226233834222e-05
Position 10: 6.425132744346166e-05
Position 945: 6.005598902044863e-05
Position 461: 5.431010220797839e-05
Position 1544: 4.439442330330029e-05
Position 1054: 3.3020335625335337e-05
Position 359: 3.1787860424306245e-05
Position 1422: 2.7345007153267782e-05
Position 1143: 2.39277966030534e-05
Position 384: 2.0686945384566273e-05
Position 34: 1.741374519577163e-05
Position 424: 1.6918545747660154e-05
Position 113: 1.5948882780172327e-05
Position 1372: 1.5500068033992283e-05
Position 816: 7.876758467002275e-06
Position 774: 5.328468812518441e-06
Position 1450: 4.7687856939168e-06
Position 312: 4.233809157253058e-06
Position 441: 3.140430767146426e-06
Position 719: 3.139352644431754e-06
Position 404: 3.043161296235236e-06
Position 326: 2.972320931271661e-06
Position 755: 2.0458494237814376e-06
Position 444: 1.7045610424908472e-06
Position 98: 1.5422006572751309e-06
Position 706: 1.3186053914656362e-06
Position 781: 1.2794410211306356e-06
Position 107: 1.1798422248169664e-06
Position 179: 1.1569156899777015e-06
Position 273: 7.223970537109416e-07
Position 216: 6.09444143369136e-07
Position 1249: 5.546682183167749e-07
Position 836: 1.9672604989368048e-07
Position 173: 1.818080979317068e-07
Position 88: 3.6065907526670694e-08
Position 279: 2.3181353465579856e-08
Position 1261: 3.5187398243378867e-09
Position 1122: 2.2389391800569173e-09
Position 1070: 2.0012677489675923e-09
Position 478: 1.32119492757563e-10
Position 539: 6.16808549899091e-11
Position 541: 3.967579618236777e-12
Position 758: 1.932871610886079e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 519: 0.9987657074049645
Position 1249: 0.19793476005755137
Position 1047: 0.0790722179227241
Position 1081: 0.02247521503826731
Position 768: 0.020584102796535282
Position 1182: 0.017544773368368804
Position 1277: 0.016344415463716712
Position 424: 0.010901691685502025
Position 455: 0.009772007008382997
Position 1562: 0.005230748077829803
Position 897: 0.004961765090579623
Position 441: 0.003731510308507496
Position 789: 0.0034345812206657647
Position 1119: 0.0028526590248940157
Position 998: 0.0026174088792297657
Position 1218: 0.0025737782472581897
Position 918: 0.0024113903895715424
Position 852: 0.002319825125137482
Position 1413: 0.0016929031531250649
Position 1327: 0.0015325453338614827
Position 1330: 0.0014164747079167827
Position 1290: 0.0006554171291666286
Position 320: 0.0004623784421714609
Position 1261: 0.00031721060460454455
Position 1053: 0.00019468750614724703
Position 1587: 0.0001335632201916541
Position 533: 9.994343900899408e-05
Position 1287: 7.486897201791276e-05
Position 1362: 6.161468111295577e-05
Position 816: 5.731819890142218e-05
Position 1410: 4.567660817657753e-05
Position 1051: 3.436974222310877e-05
Position 551: 3.3919469620117464e-05
Position 1227: 2.1650660814812935e-05
Position 825: 1.6751219892001183e-05
Position 179: 1.5008340014923551e-05
Position 224: 1.1869217730175441e-05
Position 93: 1.1825759437796831e-05
Position 1092: 6.204427902502934e-06
Position 323: 6.051972526905084e-06
Position 188: 5.914230771643639e-06
Position 96: 4.589974320379611e-06
Position 122: 4.3237181925544116e-06
Position 706: 2.1670234960012077e-06
Position 203: 2.063160313835375e-06
Position 72: 1.8734323906629868e-06
Position 394: 1.6055826174243176e-06
Position 368: 1.0751093323501645e-06
Position 158: 1.0503406419014648e-06
Position 162: 7.720330687734504e-07
Position 84: 7.275089351044862e-07
Position 230: 5.636411628190302e-07
Position 200: 5.292855424499391e-07
Position 326: 5.103877905140316e-07
Position 384: 2.489031706517546e-07
Position 402: 2.00244717297197e-07
Position 137: 1.0582939312134058e-07
Position 173: 6.763547365789215e-08
Position 119: 5.4666277083908255e-08
Position 473: 3.0536113089980207e-08
Position 605: 2.3942751076441198e-08
Position 353: 2.2113705705491952e-08
Position 612: 2.147452721922672e-08
Position 148: 1.6898678897651194e-08
Position 588: 1.539980879349146e-08
Position 478: 1.4306900352921546e-08
Position 197: 1.2883590064368958e-08
Position 356: 1.2264643300446679e-08
Position 666: 7.967933128898326e-09
Position 617: 6.518529827976421e-09
Position 466: 4.991395447419192e-09
Position 67: 3.918761299809126e-09
Position 597: 3.4804282168984487e-09
Position 344: 2.620978090081123e-09
Position 167: 1.788698809035703e-09
Position 624: 5.612673371859587e-10
Position 670: 3.476243130869144e-10
Position 629: 1.5706957639195746e-10
Position 461: 1.1271092203349822e-10
Position 633: 2.9488419124258676e-11
