Gene = Vps52
index = 1597
Annotated 5SS: [ 227  886 1164 1375 1550 1737]
Annotated 3SS: [ 283  947 1218 1430 1615 1890]
SMsplice 5SS: [ 227  886 1164 1375 1550 1737]
SMsplice 3SS: [ 283  947 1218 1430 1615 1890]
top_k =  500
Partition function (log Z): 16.935580928101363

Sorted 5' Splice Sites (High to Low Probability):
Position 886: 0.9987084701446154
Position 1550: 0.9971007631210461
Position 227: 0.9898133364026477
Position 1375: 0.9884019893541481
Position 1164: 0.9047753102574513
Position 1737: 0.7573043619965303
Position 1755: 0.2210115268885305
Position 1638: 0.007627751253951338
Position 1036: 0.006608947415617076
Position 649: 0.0027258323961222722
Position 205: 0.0026562153917007426
Position 1759: 0.0026279775952840548
Position 1806: 0.0023629415521615525
Position 1765: 0.002312379421791527
Position 1741: 0.0013730047803561024
Position 2541: 0.000996955533995254
Position 2344: 0.0007702743038381965
Position 1173: 0.0005996822430867336
Position 2543: 0.0005148756437855092
Position 583: 0.00044024111766227724
Position 1960: 0.0004113780031991609
Position 2545: 0.0003995622010017307
Position 464: 0.0003980107082995603
Position 1309: 0.00037729214866540897
Position 890: 0.00026804390809562965
Position 550: 0.0002291304366107368
Position 839: 0.00020230232899274273
Position 468: 0.00019860415660940867
Position 1057: 0.0001282408738036625
Position 1709: 0.00012376939281856465
Position 436: 0.0001206478913567539
Position 133: 0.00011903985088541707
Position 1696: 9.126987462920823e-05
Position 1993: 8.908855334460501e-05
Position 1379: 8.504299368049547e-05
Position 1554: 7.374977146670421e-05
Position 195: 7.352375181136712e-05
Position 1386: 6.102298610698253e-05
Position 2502: 5.990967549907458e-05
Position 513: 5.7165702296666655e-05
Position 1137: 4.002509210124209e-05
Position 1335: 3.38536022939853e-05
Position 1788: 2.767794535690848e-05
Position 1459: 2.2652815826219835e-05
Position 904: 1.775407886971479e-05
Position 216: 1.4394884174307415e-05
Position 726: 1.2110989785782898e-05
Position 630: 1.0140110763103243e-05
Position 607: 9.795659176055081e-06
Position 1581: 9.680078362762282e-06
Position 658: 8.290204795641576e-06
Position 1568: 7.941767076299666e-06
Position 32: 7.135767273441575e-06
Position 2208: 6.879920159987514e-06
Position 472: 5.873638047082132e-06
Position 1662: 5.745239032978543e-06
Position 1242: 5.520257530082544e-06
Position 1927: 5.437012143731e-06
Position 576: 5.005946447108113e-06
Position 1911: 4.654835426236387e-06
Position 636: 4.461609923459323e-06
Position 1517: 4.291825293975079e-06
Position 492: 3.4935842595930968e-06
Position 511: 3.1594551804594138e-06
Position 2488: 3.1391893598227832e-06
Position 2279: 2.2165144986683003e-06
Position 2156: 2.1835453166059665e-06
Position 388: 1.6286780996005885e-06
Position 820: 1.527360101453337e-06
Position 795: 1.5259136750489043e-06
Position 1299: 1.2971492485481019e-06
Position 1531: 8.08292945815856e-07
Position 2547: 7.882736179339497e-07
