Gene = Oseg5
index = 1348
Annotated 5SS: [ 370  893 1185 1636 2224]
Annotated 3SS: [ 435  956 1255 1695 2384]
SMsplice 5SS: [ 370  893 1185 1431 1636 2224]
SMsplice 3SS: [ 435  956 1255 1492 1695 2384]
top_k =  500
Partition function (log Z): 15.405083177418124

Sorted 5' Splice Sites (High to Low Probability):
Position 370: 0.9990659895351129
Position 1636: 0.9944300601131608
Position 1431: 0.9687864471889781
Position 1185: 0.9349485459760016
Position 2224: 0.923362375192412
Position 893: 0.7556927279135857
Position 43: 0.39866976966650297
Position 879: 0.16788047736385192
Position 23: 0.13401777432130493
Position 2653: 0.05470287021052869
Position 843: 0.04975194983167035
Position 2025: 0.030517627058768974
Position 1143: 0.024292405755984958
Position 2239: 0.010635412356900905
Position 570: 0.010519213781472447
Position 1192: 0.008261162758841574
Position 830: 0.006155260705298601
Position 1984: 0.0038694119595159985
Position 2155: 0.0038381606999724456
Position 726: 0.003518693409032478
Position 138: 0.0033341900522986
Position 2310: 0.0027601631394972184
Position 1195: 0.0026091506377991167
Position 2123: 0.0022079975319653435
Position 1625: 0.0019907530097773717
Position 67: 0.0017425568447479761
Position 594: 0.0014943556992531761
Position 1906: 0.001484641499517918
Position 1616: 0.0007899588830282028
Position 222: 0.0006090670252745851
Position 2017: 0.0005749387521267164
Position 773: 0.000530843938678217
Position 2273: 0.0004967078984425802
Position 1865: 0.00046772928480653015
Position 770: 0.0004468644602209239
Position 2328: 0.0004196015067894175
Position 365: 0.00040175829061578946
Position 3: 0.0003790825175705135
Position 787: 0.0003272841468773063
Position 583: 0.00030157375215323967
Position 467: 0.0002836099455534047
Position 21: 0.0002748457426319688
Position 1971: 0.00026084737405526666
Position 1988: 0.0002557620287679623
Position 186: 0.00020322790229056192
Position 1824: 0.00018944379064334097
Position 611: 0.00015828924292368875
Position 1893: 0.00015138621253088294
Position 561: 0.00014908669162967388
Position 1428: 0.00014547133191045552
Position 1110: 0.00013111866421397484
Position 558: 0.00012641518481221713
Position 2021: 0.00011895551185322299
Position 15: 0.00010801819129727488
Position 728: 0.00010345662661951957
Position 1040: 0.00010063162119974749
Position 2129: 9.496765528692353e-05
Position 2268: 9.164609025396937e-05
Position 1169: 8.905744827727508e-05
Position 2098: 6.458174603762333e-05
Position 1570: 6.40514225540286e-05
Position 1768: 6.13459940895771e-05
Position 1435: 5.709743655907613e-05
Position 287: 5.0643579619940887e-05
Position 1318: 3.8887035380969586e-05
Position 2258: 3.475462668330765e-05
Position 1550: 3.2279309727390633e-05
Position 555: 2.7906414597755514e-05
Position 2345: 2.655235972390309e-05
Position 2498: 1.838791244693671e-05
Position 1499: 1.731977116379683e-05
Position 1359: 1.250146112091735e-05
Position 1943: 1.1184665328631906e-05
Position 1081: 1.0849995947676773e-05
Position 482: 9.155677652881767e-06
Position 457: 7.802679704149761e-06
Position 678: 7.150419664183901e-06
Position 1529: 5.763550191270239e-06
Position 742: 4.552472234313789e-06
Position 238: 4.3543407149610885e-06
Position 488: 2.7737288496133414e-06
Position 374: 2.3974125947579275e-06
Position 327: 2.3789670553109975e-06
Position 1019: 2.3313851879875807e-06
Position 627: 2.279340202523124e-06
Position 1959: 2.0606866471852562e-06
Position 635: 1.5183908354984874e-06
Position 757: 1.3076628543201945e-06
Position 1370: 1.0583688234789637e-06
Position 1397: 9.040498926304207e-07
Position 512: 8.586362305679482e-07
Position 687: 7.917345307743726e-07
Position 2478: 6.43161076484585e-07
Position 1258: 5.032953789079601e-07
Position 1532: 3.993060903187849e-07
Position 75: 3.6770806443206867e-07
Position 471: 2.9991160996824945e-07
Position 978: 2.073789743982206e-07
Position 2140: 1.2110437268380678e-07
Position 118: 2.1043389157205378e-08
Position 1732: 5.290482316400124e-09
Position 332: 3.3631783257898953e-09
Position 318: 2.0239019276158998e-09
Position 1730: 6.104803165593166e-10
Position 1503: 3.497631063435952e-11
Position 1255: 4.0842732536016383e-13
Position 406: 1.3584966499645502e-13
Position 1496: 4.160088202946256e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 1695: 0.9930220927458355
Position 956: 0.986385668236585
Position 1492: 0.968172690778655
Position 1255: 0.9663389905010109
Position 435: 0.9544008371120819
Position 2384: 0.9486057061394684
Position 112: 0.4498735173982855
Position 80: 0.08452232719999371
Position 448: 0.03910724963003386
Position 2732: 0.03695809661804371
Position 2414: 0.01073808761616964
Position 2337: 0.010024946830755246
Position 2703: 0.009951440760807062
Position 1017: 0.006701675248336474
Position 2301: 0.006450915784639085
Position 2781: 0.0059380617722952335
Position 991: 0.003877662087245573
Position 1322: 0.003132315989213557
Position 2057: 0.002614308320857941
Position 2148: 0.002456182189616795
Position 625: 0.0020703933310530563
Position 2421: 0.001647101400907179
Position 662: 0.0014786386294727621
Position 259: 0.0014713850634649893
Position 2046: 0.0013980057924534897
Position 665: 0.001347502158255714
Position 2838: 0.0010259688686883118
Position 238: 0.0009151367905422736
Position 191: 0.0009022508227384225
Position 202: 0.0007514182157582162
Position 1222: 0.0007369098403260631
Position 1926: 0.0006659079916714833
Position 1865: 0.0005767261328322527
Position 482: 0.0004917672884749108
Position 2106: 0.0003682323501199921
Position 2700: 0.0003574878626315614
Position 2010: 0.0003426375422392994
Position 778: 0.00033903734547823775
Position 2769: 0.0003290174815887187
Position 286: 0.0003251136190009795
Position 290: 0.0002960272022294369
Position 457: 0.0002302686187201099
Position 273: 0.00021262999436208232
Position 1783: 0.00020737676696142338
Position 594: 0.0002023673585971284
Position 1284: 0.00015248096032708657
Position 2785: 0.00014663245849845082
Position 1789: 0.0001395331950991519
Position 2025: 0.0001231656035315795
Position 1906: 0.0001065975457773497
Position 2171: 9.340928206472652e-05
Position 1393: 8.3189856887514e-05
Position 2071: 8.303591193700975e-05
Position 1503: 7.776149995198417e-05
Position 2264: 7.477796763524132e-05
Position 2561: 7.072681229139485e-05
Position 2856: 6.715262916171159e-05
Position 1390: 6.571813747677622e-05
Position 1967: 6.485352473461117e-05
Position 2883: 6.163778643071358e-05
Position 1602: 4.976633077037146e-05
Position 487: 4.2829614218511426e-05
Position 2746: 3.916162813436573e-05
Position 1570: 3.800951570566442e-05
Position 2847: 3.5564007621130195e-05
Position 830: 3.437480090304519e-05
Position 747: 3.1068684094718855e-05
Position 2512: 2.9043347244657595e-05
Position 653: 2.2115389481639764e-05
Position 1370: 2.0948108803825623e-05
Position 2794: 2.054542748749816e-05
Position 627: 1.8861847701161973e-05
Position 1471: 1.769569689822139e-05
Position 1933: 1.53112865339768e-05
Position 2129: 1.3075732991133792e-05
Position 841: 1.2406997423947815e-05
Position 327: 1.2110520969689645e-05
Position 2919: 1.0472289260770908e-05
Position 1936: 9.918516907416891e-06
Position 59: 9.306468956070129e-06
Position 2913: 7.519859566377605e-06
Position 736: 7.378245251376847e-06
Position 1337: 7.256782131799679e-06
Position 1845: 7.0067651818460675e-06
Position 300: 6.360638626317672e-06
Position 345: 5.687042633610291e-06
Position 1550: 3.5362801982143543e-06
Position 1081: 3.1359203456001715e-06
Position 1046: 2.4491744287669216e-06
Position 1450: 1.3982828799492222e-06
Position 2517: 7.137587968942191e-07
Position 342: 5.998091350766875e-07
Position 306: 5.679785044668308e-07
Position 1415: 5.607498978760324e-07
Position 2526: 3.819630346222213e-07
Position 1422: 3.7108243372701875e-07
Position 297: 3.6052925836984203e-07
Position 1192: 2.841163496155221e-07
Position 549: 2.684397477879298e-07
Position 471: 2.4404264737159873e-07
Position 496: 2.2579261492281004e-07
Position 2553: 2.192156571217782e-07
Position 50: 1.5577264292374075e-07
Position 1177: 9.40007164168549e-08
Position 47: 2.2550974531299083e-08
Position 393: 4.307744184471271e-09
Position 403: 3.885499444122826e-09
Position 292: 1.4150068629075987e-09
Position 353: 1.8014092766690678e-10
