Gene = Rad1
index = 1406
Annotated 5SS: [177 777]
Annotated 3SS: [236 849]
SMsplice 5SS: [177 777]
SMsplice 3SS: [236 849]
top_k =  500
Partition function (log Z): -0.6570944803672224

Sorted 5' Splice Sites (High to Low Probability):
Position 777: 0.9845986435667912
Position 177: 0.9363307781481388
Position 413: 0.1283882131228509
Position 429: 0.026029903172769153
Position 980: 0.020768666397043552
Position 368: 0.012575403705840224
Position 361: 0.01106454746846775
Position 1108: 0.003767920728972724
Position 758: 0.0017238881513090651
Position 1498: 0.001542986546402802
Position 147: 0.0013232178097660882
Position 938: 0.0010501978451913697
Position 1333: 0.0006228568223972526
Position 365: 0.0006140845310459891
Position 1306: 0.0004326297871882549
Position 982: 0.00036940013818851004
Position 956: 0.000348943505807146
Position 427: 0.00030345228533519856
Position 1324: 0.0002592925192455996
Position 1225: 0.0002510126388679556
Position 1201: 0.0002480341587008996
Position 1050: 0.0002402260019411753
Position 359: 0.00021560994918199352
Position 391: 0.00019917312674128207
Position 18: 0.00016822634622824703
Position 1192: 0.00015641421634471096
Position 1263: 0.00014842801004988872
Position 972: 0.00013586646827142175
Position 999: 0.00012504920236570575
Position 208: 0.00010066272101333846
Position 1326: 9.863044011226981e-05
Position 994: 8.616992301737569e-05
Position 1453: 7.33672947418684e-05
Position 205: 6.733283764223448e-05
Position 119: 6.388350981779078e-05
Position 1119: 5.7553359777001176e-05
Position 1245: 4.847316544124924e-05
Position 958: 4.497671464784684e-05
Position 723: 4.3387058056762634e-05
Position 951: 4.286915887427923e-05
Position 157: 3.508274120875362e-05
Position 1013: 2.9028237206470985e-05
Position 417: 2.5261648841432925e-05
Position 1007: 2.0226227665287524e-05
Position 1257: 1.0346385508248688e-05
Position 76: 9.004483050964622e-06
Position 128: 5.119721152895897e-06
Position 1005: 4.40226408868106e-06
Position 82: 3.90480935304317e-06
Position 290: 3.630563791299775e-06
Position 1086: 3.5125688983783303e-06
Position 538: 2.969577575046278e-06
Position 806: 2.3019607234640975e-06
Position 23: 1.4650204471414671e-06
Position 449: 1.4316210511214518e-06
Position 536: 1.324446706240603e-06
Position 107: 2.857176303678028e-07
Position 1339: 2.2987966863665994e-08
Position 681: 2.1949586783985997e-08
Position 878: 2.0952569439989965e-08
Position 906: 1.8514648402489514e-08
Position 250: 1.407067710231437e-08
Position 64: 4.8328217720815985e-09
Position 824: 3.602556797545555e-09
Position 892: 2.798137118829331e-09
Position 714: 2.2467374782566784e-09
Position 656: 1.9598415175018284e-09
Position 859: 1.2814442132967453e-09
Position 433: 7.450429733769927e-10
Position 492: 5.851189855970376e-10
Position 442: 3.1972828958644224e-10
Position 457: 1.518914010137748e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 849: 0.9981220211308643
Position 236: 0.9189802342020865
Position 481: 0.12013966218575241
Position 1037: 0.021303778072994228
Position 442: 0.015710715297799962
Position 238: 0.011278230988306381
Position 492: 0.010177103585850644
Position 457: 0.009545210188989591
Position 512: 0.008416899514211599
Position 1383: 0.004697440960995228
Position 284: 0.0033042320780454874
Position 589: 0.002110551095083552
Position 1583: 0.0015454940618126732
Position 346: 0.0015319296969904402
Position 1296: 0.0014383481252585799
Position 417: 0.0011594352251598683
Position 1167: 0.0010540295368984796
Position 670: 0.0010456628248687646
Position 1077: 0.0006646142914768472
Position 1055: 0.0005307895695421622
Position 250: 0.00034603986980112807
Position 616: 0.00029653143859368134
Position 640: 0.00021736837064039818
Position 553: 0.0001851439688749439
Position 427: 0.00016507901469175408
Position 514: 0.00014963340153693826
Position 371: 0.0001271429799797813
Position 625: 9.657948172452917e-05
Position 631: 6.989559318958902e-05
Position 1506: 6.824769907989834e-05
Position 1224: 5.6241974941298075e-05
Position 208: 4.329601394284599e-05
Position 86: 3.416422715953459e-05
Position 1176: 3.228800853835935e-05
Position 1599: 3.0520348525409067e-05
Position 874: 2.716273048694268e-05
Position 1013: 2.450464560757683e-05
Position 749: 2.369025082025305e-05
Position 643: 2.062038789983111e-05
Position 1587: 1.8394206735511536e-05
Position 433: 1.7813013671567422e-05
Position 963: 1.681028405065504e-05
Position 900: 1.5059185150629148e-05
Position 1306: 8.799486638436096e-06
Position 1320: 8.774832140573343e-06
Position 128: 7.30021919205899e-06
Position 1005: 5.373238900067936e-06
Position 1245: 4.861007166375384e-06
Position 382: 2.7609629154100666e-06
Position 865: 2.7527268001085885e-06
Position 897: 2.1917069889927472e-06
Position 152: 1.6597620355122671e-06
Position 629: 1.5163307498663955e-06
Position 199: 1.4613815702320794e-06
Position 467: 1.0787455827437893e-06
Position 195: 9.906530561054108e-07
Position 723: 4.7652838814997435e-07
Position 155: 4.155075662502733e-07
Position 176: 2.961709200632083e-07
Position 165: 2.176220703601238e-07
Position 758: 2.0164081910236735e-07
Position 82: 3.859238999254903e-08
Position 147: 6.517282791990781e-09
Position 972: 3.9159258912595155e-09
Position 157: 1.193959591696081e-10
Position 183: 8.445067860940259e-12
Position 391: 5.984431935305206e-12
