Gene = Rcd2
index = 1412
Annotated 5SS: [ 284 1520]
Annotated 3SS: [ 1342 10661]
SMsplice 5SS: [ 1144  1520 10603]
SMsplice 3SS: [ 1342 10475 10661]
top_k =  500
Partition function (log Z): -8.174672214764072

Sorted 5' Splice Sites (High to Low Probability):
Position 1520: 0.9987151847036886
Position 10603: 0.9278381141161441
Position 1144: 0.182235408087422
Position 284: 0.17681795112563137
Position 1033: 0.16319158972197317
Position 11129: 0.15597375270234815
Position 1191: 0.11878782981715941
Position 1042: 0.11865852248864753
Position 1171: 0.10139115537990794
Position 273: 0.03580564268289135
Position 278: 0.029069241713146718
Position 11108: 0.023148288525189947
Position 882: 0.01795307761537212
Position 873: 0.016441801644950294
Position 11154: 0.009678868177622356
Position 11022: 0.009208680041975538
Position 977: 0.007643503974992786
Position 11755: 0.0057200049230173135
Position 11164: 0.0043487183923450025
Position 886: 0.00412543875625324
Position 708: 0.003975516872380333
Position 24: 0.003577556100492946
Position 993: 0.0029660164521273717
Position 10782: 0.0026743374956197667
Position 1135: 0.0026710134779252617
Position 1114: 0.00222242654965835
Position 10998: 0.0021112068660542353
Position 877: 0.001636064979232402
Position 5000: 0.001443944047879081
Position 888: 0.0013273009359177261
Position 319: 0.0013241567630044688
Position 11127: 0.0012418536483616049
Position 11771: 0.0011934875023547906
Position 9100: 0.001136089628413317
Position 1268: 0.0011226921752832237
Position 5013: 0.0009841437576271984
Position 11361: 0.0009500327812652624
Position 328: 0.0008500466831346167
Position 230: 0.0007957749024274659
Position 9243: 0.0007727583861908149
Position 745: 0.0007416695478102923
Position 1096: 0.0007374545455080969
Position 8563: 0.0007157125944569027
Position 1138: 0.0006834482049861032
Position 765: 0.000626441882167822
Position 1295: 0.0005924444580791316
Position 31: 0.0005708392106599118
Position 94: 0.0005637496709560551
Position 1461: 0.00048199028936609506
Position 11133: 0.0004754712358163066
Position 1524: 0.0004519432083004884
Position 240: 0.00044574467713424996
Position 11014: 0.0004422322338166814
Position 861: 0.0004008883445902817
Position 4967: 0.0003854356441001593
Position 257: 0.0003834529438147358
