Gene = CarT
index = 1054
Annotated 5SS: [ 123  406  800 1207 1854 2315]
Annotated 3SS: [ 180  616  947 1261 1915 2389]
SMsplice 5SS: [ 545  851 1207 1854 2315]
SMsplice 3SS: [ 616  947 1261 1915 2389]
top_k =  500
Partition function (log Z): 1.6195217197045557

Sorted 5' Splice Sites (High to Low Probability):
Position 2315: 0.981309798679742
Position 1854: 0.906899145828127
Position 545: 0.7234350136006665
Position 1207: 0.6726473530849132
Position 851: 0.6053365727578253
Position 406: 0.40337447062896536
Position 133: 0.2105657634251792
Position 1161: 0.15581750244112258
Position 117: 0.1429324539335243
Position 791: 0.05430491238709463
Position 2686: 0.04556390969553747
Position 123: 0.02892565226449067
Position 1211: 0.026668191357625513
Position 800: 0.01759436675527004
Position 884: 0.012886147897905705
Position 2927: 0.008341823771688957
Position 2960: 0.007319516445266584
Position 2524: 0.004213633073076067
Position 2058: 0.004045984754694545
Position 2335: 0.0036147209021574725
Position 2326: 0.0033133743575275453
Position 1513: 0.0032521214097588082
Position 2077: 0.0032312800291650077
Position 2669: 0.0031861462097741234
Position 760: 0.003113415070277813
Position 479: 0.0030724742642869833
Position 1858: 0.0030579646107392966
Position 510: 0.0027424799162548835
Position 2911: 0.002685494200077347
Position 2554: 0.002546629547853922
Position 501: 0.00250916969064153
Position 842: 0.0024371110716593825
Position 1609: 0.002125410170290766
Position 465: 0.0017549926167675103
Position 1375: 0.0017464462739409153
Position 2332: 0.0016754061318421233
Position 290: 0.001556350134243455
Position 2645: 0.0011876975952016036
Position 781: 0.001144351541201069
Position 498: 0.001130820303265227
Position 857: 0.001116745459942539
Position 1797: 0.0010464921267004284
Position 2296: 0.0010439215450903
Position 742: 0.0010294458650019673
Position 410: 0.0010000917193390597
Position 773: 0.0009475222784761005
Position 2592: 0.0006026444118485218
Position 1986: 0.0005978984912790061
Position 2493: 0.0005143323152122791
Position 247: 0.00040024688237692493
Position 2104: 0.00032608525358303374
Position 2065: 0.0003214643803482115
Position 2463: 0.00023227486859402348
Position 450: 0.00022293943307540186
Position 1740: 0.00018699247295547424
Position 2319: 0.0001662466866065368
Position 2760: 0.00014418739811016066
Position 143: 0.00012703755950430664
Position 2607: 9.218096460743545e-05
Position 726: 8.75759230539836e-05
Position 1273: 8.516216643380066e-05
Position 776: 8.077630313646862e-05
Position 1017: 6.658418710766217e-05
Position 1979: 6.419244002105758e-05
Position 1182: 6.261829825750016e-05
Position 284: 5.929764884739339e-05
Position 32: 5.0254404609304926e-05
Position 1051: 4.8531483218464096e-05
Position 959: 4.773556387125592e-05
Position 2950: 4.076093301118254e-05
Position 1150: 3.78928038321193e-05
Position 2348: 3.691348745651228e-05
Position 279: 3.661882991955895e-05
Position 1155: 3.4396347565699746e-05
Position 1081: 3.191895997973928e-05
Position 486: 9.581658846090832e-06
Position 469: 2.523861315563565e-06
Position 303: 1.4835446384884638e-06
Position 294: 1.2763623943058472e-06
Position 2282: 1.1584595290553278e-06
Position 336: 9.366532199760397e-07
Position 2264: 9.247515038773599e-07
Position 14: 8.931042393733881e-07
Position 428: 8.474999696924488e-07
Position 306: 3.428344667183703e-07
Position 2086: 3.201810730209744e-07
Position 1938: 1.4134477499602633e-07
Position 1428: 1.169195659739081e-07
Position 168: 1.0075893621039016e-07
Position 1054: 8.565126176757744e-08
Position 1860: 1.2857563915663107e-08
Position 1077: 1.173415080959077e-08
Position 387: 6.793969334109792e-09
Position 1023: 5.209098686249486e-10
Position 338: 1.3854744410960153e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2389: 0.9929409347468713
Position 1261: 0.8650540907865064
Position 947: 0.8545589247376549
Position 1915: 0.845929429536541
Position 616: 0.778066387110693
Position 180: 0.3734419849681261
Position 478: 0.15992084203608567
Position 3057: 0.034282065040036946
Position 2057: 0.027030911349102016
Position 639: 0.02162661274754489
Position 2760: 0.021539299618525597
Position 2904: 0.014752962749380701
Position 2141: 0.013463086615123316
Position 2086: 0.011985565436003015
Position 2243: 0.01008178971776835
Position 1709: 0.0077753115932738676
Position 1900: 0.006260425146753349
Position 3022: 0.004331932909480946
Position 183: 0.004212635024496528
Position 673: 0.004066901245577551
Position 303: 0.0030387716705375513
Position 1986: 0.002539813386875726
Position 2831: 0.0022288792233086233
Position 3060: 0.002127961324950203
Position 1653: 0.002033553626026593
Position 900: 0.0015778675998759666
Position 1673: 0.0015207386771000182
Position 957: 0.0012063303391202098
Position 1017: 0.0010700484384390386
Position 854: 0.0009109912261154865
Position 160: 0.0008643032789325902
Position 375: 0.0005290149036445055
Position 2725: 0.000375863320130998
Position 878: 0.0003335085283878178
Position 1723: 0.00030138912699547164
Position 454: 0.0002594748413820112
Position 1995: 0.00021273144732372282
Position 968: 0.00020124472182019064
Position 1105: 0.0001995737298828402
Position 419: 0.0001788084052499544
Position 484: 0.0001777522126061333
Position 751: 0.00011146415989239032
Position 2811: 0.00011118384827615384
Position 692: 0.0001078549878417382
Position 2978: 9.975671465063398e-05
Position 399: 7.997618098829531e-05
Position 812: 7.995683901296336e-05
Position 3080: 6.881842244648567e-05
Position 908: 6.405101072086137e-05
Position 726: 5.700207452113476e-05
Position 372: 5.117119807043611e-05
Position 240: 3.871297472669624e-05
Position 694: 3.367986963717606e-05
Position 715: 3.0802799156860066e-05
Position 2585: 2.8943350299760553e-05
Position 2737: 2.429062806364419e-05
Position 2843: 2.155746491789318e-05
Position 237: 1.2322882476756478e-05
Position 450: 1.2302006678219943e-05
Position 351: 1.03943392367058e-05
Position 742: 7.415293430659297e-06
