Gene = holn1
index = 1730
Annotated 5SS: [195 447]
Annotated 3SS: [253 511]
SMsplice 5SS: [195 447]
SMsplice 3SS: [253 511]
top_k =  500
Partition function (log Z): 2.192279438289994

Sorted 5' Splice Sites (High to Low Probability):
Position 195: 0.9985879527131465
Position 447: 0.9843407539708983
Position 681: 0.13715512022481396
Position 22: 0.023641274515085544
Position 422: 0.006195766981412196
Position 441: 0.004911386510932447
Position 832: 0.002473116178334741
Position 1114: 0.002056782191799313
Position 324: 0.001410001511498595
Position 1106: 0.0005419320136852427
Position 629: 0.0004751382420455956
Position 907: 0.0003796769302278565
Position 995: 0.00016358342978199346
Position 887: 0.00016203344158606406
Position 587: 0.00013060901837881313
Position 1171: 7.99858356283491e-05
Position 634: 7.676826591057284e-05
Position 1100: 2.0757475891656304e-05
Position 656: 1.2732399012126524e-05
Position 740: 9.07179238216837e-06
Position 1191: 8.2320783980595e-06
Position 127: 7.185864871975321e-06
Position 209: 7.12167646977946e-06
Position 1165: 6.57041591336679e-06
Position 318: 3.306829507050548e-06
Position 1205: 2.0727831106192664e-06
Position 1181: 1.6832211578594992e-06
Position 471: 3.3180926586711354e-07
Position 297: 2.8840834550714907e-07
Position 379: 2.5134720706577985e-07
Position 67: 1.246440916232516e-07
Position 306: 1.1675534638570404e-07
Position 38: 5.567161134132446e-08
Position 675: 1.1963545335517631e-08
Position 695: 1.0275202408406505e-08
Position 225: 9.934820982962745e-09
Position 72: 7.559859105836677e-09
Position 79: 7.405373870425718e-09
Position 607: 5.272380077223887e-09
Position 1006: 4.813267350501992e-09
Position 246: 1.5191770665388816e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 253: 0.997941404230155
Position 511: 0.9801962786397971
Position 914: 0.06379920389456456
Position 757: 0.02281218394503437
Position 67: 0.022070864924298984
Position 751: 0.015381600011204958
Position 523: 0.013300737564653256
Position 1174: 0.008684776969170034
Position 826: 0.006470550332581769
Position 769: 0.00603382028595207
Position 992: 0.005523097851260323
Position 730: 0.004179709420686674
Position 802: 0.004030777060060477
Position 932: 0.0017691157571926579
Position 712: 0.0015512205069802844
Position 494: 0.0012633254295578702
Position 1266: 0.0010572401451494078
Position 104: 0.0007597407600745647
Position 869: 0.0005991925722368942
Position 966: 0.0005645163898221981
Position 1277: 0.0005190160815991482
Position 1078: 0.00046447685154945407
Position 344: 0.0004632277513889105
Position 890: 0.000416159571217827
Position 271: 0.0004151433342056689
Position 724: 0.000411463500282659
Position 79: 0.0003198825086061087
Position 526: 0.0002962750597348433
Position 1021: 0.00025730480123603474
Position 778: 0.00018833058280674525
Position 1264: 0.00017909258718005764
Position 949: 0.00012266616733874476
Position 401: 0.00010237958929146425
Position 1039: 9.915376734163464e-05
Position 123: 7.55262203631921e-05
Position 108: 7.131200790839335e-05
Position 548: 6.109278425242429e-05
Position 147: 3.8678492398576765e-05
Position 1154: 3.698962402317539e-05
Position 398: 3.146520866262442e-05
Position 840: 2.9522278833391136e-05
Position 574: 2.792891598246033e-05
Position 673: 2.5092633554126845e-05
Position 688: 2.1236787500924417e-05
Position 1181: 2.0595856702997234e-05
Position 281: 2.0439879407748908e-05
Position 1143: 1.9469229383419553e-05
Position 940: 1.859451365322197e-05
Position 1081: 1.796107672544673e-05
Position 323: 1.377133734139468e-05
Position 571: 1.2619427848430332e-05
Position 375: 1.2068362784578498e-05
Position 577: 1.1014709678453405e-05
Position 994: 1.077555841016132e-05
Position 847: 6.031248742149419e-06
Position 1027: 5.7622461765977015e-06
Position 853: 5.0629000723683404e-06
Position 790: 4.556109409842615e-06
Position 115: 4.4829031159973435e-06
Position 887: 4.159666077948616e-06
Position 1057: 3.482431585483499e-06
Position 127: 2.9597771892274133e-06
Position 348: 1.2582570978715111e-06
Position 435: 9.321169866548057e-07
Position 290: 6.654353784808239e-07
Position 172: 6.082894816229922e-07
Position 135: 5.652309762959255e-07
Position 293: 3.506680388304422e-07
Position 554: 2.621547601928506e-07
Position 356: 1.6952956196759097e-07
Position 413: 1.352124841571847e-07
Position 174: 1.0479106325420623e-07
Position 133: 8.667624325927525e-08
Position 595: 5.479368690131101e-08
Position 98: 2.3276004980029595e-08
Position 194: 2.211838179036555e-08
Position 634: 7.634149415721893e-09
Position 312: 7.105701994512837e-09
Position 306: 7.093573274227976e-09
Position 408: 1.642503321421975e-09
Position 451: 3.948181544552016e-10
Position 447: 2.9153761016851914e-10
Position 661: 1.4694727485991883e-10
