Gene = ringer
index = 1857
Annotated 5SS: [ 130 3795]
Annotated 3SS: [3391 4060]
SMsplice 5SS: [ 844 1373 1648 3795]
SMsplice 3SS: [ 988 1426 3391 4060]
top_k =  500
Partition function (log Z): 1.212531855938988

Sorted 5' Splice Sites (High to Low Probability):
Position 3795: 0.9115377982835121
Position 844: 0.8454241099973719
Position 1373: 0.7764508838640279
Position 4249: 0.43230059459725617
Position 1648: 0.3726249468523215
Position 3003: 0.29349770248817947
Position 130: 0.25310289836542904
Position 3124: 0.1581233872997216
Position 3501: 0.14220053916094155
Position 1530: 0.13692116232942933
Position 2511: 0.12520565417107907
Position 4199: 0.1225640015749428
Position 2338: 0.11292794790314449
Position 705: 0.02913350944779095
Position 691: 0.027713017351277985
Position 3136: 0.022247328702009888
Position 1211: 0.02146617943609637
Position 3287: 0.020038568351608756
Position 2942: 0.018938746206882184
Position 46: 0.014952159674536069
Position 2760: 0.01278806007473642
Position 3104: 0.012662322715433945
Position 4480: 0.01212974894929232
Position 2515: 0.010321717535174867
Position 1578: 0.009089360292580393
Position 2592: 0.009015380947076131
Position 2616: 0.00861737207001481
Position 2548: 0.0084196960095894
Position 848: 0.0061621437788063815
Position 3179: 0.004506409332660289
Position 2113: 0.0041339601128095906
Position 3785: 0.004127395822805227
Position 3799: 0.003721563876997119
Position 525: 0.0033196296830136727
Position 2586: 0.0033061397468142364
Position 3140: 0.003152247254666559
Position 3780: 0.00243022818148076
Position 2432: 0.001936199281344429
Position 1123: 0.001497140053498594
Position 3729: 0.0013831570597336812
Position 1377: 0.001339172508527566
Position 1533: 0.0012763091423203111
Position 723: 0.00124368892313822
Position 522: 0.0011748525951488958
Position 398: 0.0011598800156779046
Position 1870: 0.0008795270199244643
Position 2050: 0.0007743049353356644
Position 1290: 0.0007678451176959475
Position 265: 0.0007508495218018894
Position 3948: 0.0006313105481654403
Position 163: 0.0005735321248963142
Position 530: 0.00047300557453748863
Position 684: 0.0004703029553741181
Position 1775: 0.00040741046019160913
Position 2342: 0.00037826876446805187
Position 2946: 0.00036268520562299873
Position 4258: 0.0003578284353828931
Position 2439: 0.00034456448646593687
Position 3812: 0.0003238101882670684
Position 2034: 0.0002858383025317243
Position 4281: 0.0002763463897038455
Position 4: 0.0002602734731177097
Position 3755: 0.0002392518304697715
Position 4307: 0.00022678466803528798
Position 2110: 0.00022565107368100054
Position 3865: 0.0001961034200002885
Position 3536: 0.00018613863917267873
Position 661: 0.00017400141755981001
Position 3551: 0.00016677142190567036
Position 939: 0.0001632327031751344
Position 2253: 0.0001530536424408989
Position 3590: 0.0001464526723299296
Position 489: 0.0001455394164989593
Position 2158: 0.0001450006421447815
Position 1724: 0.0001365089979511878
Position 584: 0.00010134270458523994
Position 3763: 9.801919105947961e-05
Position 34: 9.385344432400003e-05
Position 853: 8.550245022697259e-05
Position 571: 8.449353748729673e-05
Position 1279: 8.391487218298784e-05
Position 402: 8.373536639196327e-05
Position 367: 8.142709046618137e-05
Position 1271: 7.62251854361912e-05
Position 504: 7.189875001017274e-05
Position 1484: 5.4597912087050695e-05
Position 767: 5.4128182911202177e-05
Position 707: 5.388531442006702e-05
Position 1262: 5.279544261711009e-05
Position 1722: 5.1571199175916806e-05
Position 638: 5.049516349465525e-05
Position 1727: 5.030078771985193e-05
Position 1942: 4.8314405776077546e-05
Position 770: 4.7083998674773706e-05
Position 743: 2.9906707950998674e-05
Position 193: 2.7624049160965566e-05
Position 4532: 2.572257263948869e-05
Position 1260: 2.3962593718645203e-05
Position 942: 2.3891784342174826e-05
Position 865: 1.935652154843015e-05
Position 738: 1.6788211282639312e-05
Position 1304: 1.5469952944613136e-05
Position 709: 1.4498509964513439e-05
Position 3609: 1.2491460666813628e-05
Position 3453: 1.2294742562388607e-05
Position 882: 1.0753455630256147e-05
Position 199: 1.0539239169335826e-05
Position 1315: 1.052537014976154e-05
Position 167: 1.0064295942635319e-05
Position 1226: 9.196912286021372e-06
Position 9: 8.580264676256954e-06
Position 429: 8.535906962124056e-06
Position 442: 6.816055327170402e-06
Position 985: 6.565842717006129e-06
Position 643: 4.607119781570827e-06
Position 1413: 3.987138524299679e-06
Position 412: 3.837403872623339e-06
Position 134: 3.6438482254517075e-06
Position 604: 3.1308027861010585e-06
Position 609: 1.7723389383731472e-06
Position 752: 1.6258903493994347e-06
Position 735: 1.5769892866691893e-06
Position 258: 1.5750485597889587e-06
Position 509: 1.4494735930599111e-06
Position 346: 1.2449263667209808e-06
Position 774: 1.1889697731261894e-06
Position 327: 1.1474728891007203e-06
Position 311: 9.669658098629237e-07
Position 4158: 2.4974597026341e-07
Position 4203: 1.0523982384461049e-07
Position 833: 7.472591543150831e-08
Position 1719: 2.186206154320885e-08
Position 400: 2.161606909678635e-08
Position 143: 2.8706342681478068e-09
Position 1472: 8.601750611960052e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4060: 0.9992381626040303
Position 3391: 0.9759182895686888
Position 1426: 0.8833937554088253
Position 988: 0.7010308865993955
Position 4307: 0.4923789753309144
Position 3065: 0.12531638831961833
Position 767: 0.12293291845596721
Position 2665: 0.11387358603000741
Position 2614: 0.10815299355369531
Position 442: 0.03648723750457553
Position 1647: 0.03572728390813546
Position 2893: 0.02753982099917852
Position 1271: 0.027055513554245778
Position 4535: 0.026403325041745227
Position 3642: 0.026347472405042337
Position 743: 0.020437610372793402
Position 830: 0.01856584866198907
Position 3602: 0.014954463208348067
Position 1155: 0.013995814672327252
Position 684: 0.013434151747500662
Position 4365: 0.013344096553645171
Position 4458: 0.01273336624918115
Position 1778: 0.012212055083657797
Position 2005: 0.010868701266050237
Position 3656: 0.01086306319264595
Position 2635: 0.009893102941480294
Position 1071: 0.009721772653455385
Position 2915: 0.007356999086780301
Position 3581: 0.006814887378591039
Position 429: 0.006587343744132595
Position 219: 0.006555475381303787
Position 4652: 0.006449467307278069
