Gene = WDR79
index = 1600
Annotated 5SS: [ 166  874 1121]
Annotated 3SS: [ 221  931 1179]
SMsplice 5SS: [ 166  874 1121]
SMsplice 3SS: [ 221  931 1179]
top_k =  500
Partition function (log Z): 2.420056933894253

Sorted 5' Splice Sites (High to Low Probability):
Position 1121: 0.9993307415815578
Position 874: 0.9899388288406267
Position 166: 0.8193155149153734
Position 142: 0.012491944708436495
Position 689: 0.0072408731832527985
Position 278: 0.00212425122730752
Position 1006: 0.001341258864648445
Position 1010: 0.0010858160967255784
Position 835: 0.0009114884160616507
Position 1551: 0.0008670884623895496
Position 414: 0.0007654604987055739
Position 517: 0.0006806927945606527
Position 679: 0.0005854386295291113
Position 338: 0.000490672541892402
Position 1423: 0.0004655192633749164
Position 479: 0.0002612958746403209
Position 170: 0.00021496923901153173
Position 716: 0.00013698139530725066
Position 1574: 0.0001332989039796699
Position 601: 0.00012042135150594515
Position 200: 0.00011124036442902758
Position 695: 8.535568471104304e-05
Position 596: 7.61588166080186e-05
Position 1472: 6.632887362731449e-05
Position 577: 6.274189505525402e-05
Position 148: 5.648376058611318e-05
Position 794: 4.9857532757027087e-05
Position 1381: 3.8301160474406514e-05
Position 878: 3.743898279198716e-05
Position 1029: 2.9402251519757367e-05
Position 1506: 2.6269186014562012e-05
Position 175: 2.561332068331511e-05
Position 381: 2.1618454970752542e-05
Position 1142: 1.969024597780106e-05
Position 322: 1.9049044043544135e-05
Position 664: 1.761355853056023e-05
Position 131: 1.5367592467475176e-05
Position 1568: 1.534216645510638e-05
Position 1441: 1.481322065052164e-05
Position 488: 1.4794745417144777e-05
Position 1607: 1.290664542518953e-05
Position 299: 1.2458629939307304e-05
Position 1213: 1.2238788323669569e-05
Position 304: 1.066602851898788e-05
Position 1188: 9.346208089016001e-06
Position 1306: 8.279734349439296e-06
Position 1323: 7.120278976339614e-06
Position 932: 5.6165587957343355e-06
Position 1125: 5.581432291333611e-06
Position 485: 5.42450158817328e-06
Position 251: 4.388642238546445e-06
Position 21: 4.146632555991702e-06
Position 1410: 3.589112287807157e-06
Position 625: 3.2698274326515267e-06
Position 569: 3.1737636025975135e-06
Position 755: 2.4524886174640215e-06
Position 1405: 2.073285131443638e-06
Position 1477: 1.9899468165334772e-06
Position 224: 1.7370357569707156e-06
Position 8: 1.724668453434148e-06
Position 830: 1.7050031476662736e-06
Position 968: 1.5692582241455516e-06
Position 1020: 1.2757279730608429e-06
Position 123: 1.11271764609734e-06
Position 395: 1.081634216640438e-06
Position 372: 1.003238625688947e-06
Position 53: 7.641147330769224e-07
Position 818: 7.634663225372765e-07
Position 732: 6.248786292834366e-07
Position 787: 4.284171430954589e-07
Position 800: 2.5447788095050133e-07
Position 985: 6.890144684191486e-08
Position 82: 1.420943359415539e-09
Position 1176: 8.004095178951621e-10
Position 416: 4.410989900917561e-10
Position 1396: 3.5723408031306976e-10
Position 1208: 7.571570273847293e-11
Position 1490: 3.208264468603457e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 931: 0.9951847976887823
Position 1179: 0.9514290490439439
Position 221: 0.5417236296164347
Position 749: 0.19808428045126317
Position 234: 0.08219284789665854
Position 1237: 0.0372805919153153
Position 1311: 0.008382057431499501
Position 577: 0.005466803204760718
Position 781: 0.0036050898700680225
Position 1073: 0.002352534716413524
Position 586: 0.0019480886676045098
Position 240: 0.0019025204739177674
Position 722: 0.0016492717835784208
Position 1625: 0.0014221626505479036
Position 1670: 0.0010135594874530233
Position 427: 0.0007419272733046058
Position 704: 0.0006089244019635946
Position 288: 0.0005983739796054995
Position 1213: 0.000541485451611969
Position 388: 0.000491199931452323
Position 760: 0.0004906596044215272
Position 1000: 0.0003806351934946028
Position 1700: 0.00037557173848584214
Position 291: 0.0002641644683988532
Position 1533: 0.00021092873551243287
Position 653: 0.00011511800394259337
Position 1291: 0.00011018806468384389
Position 1483: 8.531365796264426e-05
Position 1441: 8.395203856097139e-05
Position 793: 7.966074482941367e-05
Position 1677: 7.904657851974122e-05
Position 787: 7.882783665195542e-05
Position 852: 7.609427716316943e-05
Position 1465: 7.371611982192884e-05
Position 1006: 4.662465395254137e-05
Position 732: 3.868382863604669e-05
Position 497: 3.393570104218734e-05
Position 188: 2.9039170482643686e-05
Position 432: 2.3408464086397845e-05
Position 640: 2.2093142538188873e-05
Position 1504: 2.0308723540584532e-05
Position 950: 1.9535905594845432e-05
Position 1070: 1.5242960599421554e-05
Position 1343: 1.3185798382792162e-05
Position 1318: 5.646384364452526e-06
Position 367: 4.253209731014705e-06
Position 1023: 3.918283546831064e-06
Position 724: 3.850045832530929e-06
Position 1103: 3.6156580929436967e-06
Position 355: 3.581287242792487e-06
Position 1091: 3.3049180702670792e-06
Position 1117: 3.0145505723632164e-06
Position 1410: 2.693888913751603e-06
Position 1321: 2.5752880190629976e-06
Position 532: 1.6232792182869127e-06
Position 1351: 1.5951343818697157e-06
Position 1789: 1.5428920345407598e-06
Position 538: 1.482686694702283e-06
Position 1786: 1.4111661591238151e-06
Position 863: 1.2408455145318814e-06
Position 1707: 1.1606359941754956e-06
Position 1687: 1.1072828863853792e-06
Position 511: 1.0399137087225652e-06
Position 256: 5.771464503198849e-07
Position 358: 2.96940944180186e-07
Position 90: 1.9444760445672508e-07
Position 97: 1.9491417411084177e-08
Position 148: 7.810252571156602e-11
Position 200: 9.065311031181866e-12
Position 139: 7.269327647733475e-12
Position 170: 8.316646186152048e-15
Position 282: 2.380758660686502e-16
Position 336: 1.173315640009879e-16
