Gene = pix
index = 1838
Annotated 5SS: [ 109  632 1305 2081]
Annotated 3SS: [ 417  693 1363 2137]
SMsplice 5SS: [ 109  632 1305 2081]
SMsplice 3SS: [ 417  693 1363 2137]
top_k =  500
Partition function (log Z): 2.366688874555087

Sorted 5' Splice Sites (High to Low Probability):
Position 632: 0.9830165979823938
Position 2081: 0.9745680633121939
Position 1305: 0.9683450713466989
Position 109: 0.6042891697258401
Position 317: 0.047251715933545664
Position 1042: 0.03564954710448104
Position 1708: 0.026753469785361816
Position 1767: 0.02491653537977185
Position 66: 0.022320107917392036
Position 1139: 0.020941867525078938
Position 1744: 0.020902274510564537
Position 2308: 0.01873274991159756
Position 2070: 0.01855901404269457
Position 618: 0.009841736986097561
Position 223: 0.0072634552344007725
Position 842: 0.006395397417936433
Position 2608: 0.004809770898022195
Position 1957: 0.003044453768321614
Position 1192: 0.002859982510702071
Position 1017: 0.0026177457594087775
Position 307: 0.0023212713272803514
Position 636: 0.001687901448993174
Position 75: 0.0011279224100092156
Position 2230: 0.0010765019436196747
Position 903: 0.0009686076512209095
Position 1833: 0.0006402012547001057
Position 285: 0.0005794227902389885
Position 191: 0.0005047301352639299
Position 1133: 0.00048356629040126786
Position 1458: 0.00040668038002881986
Position 1453: 0.0004009136176060841
Position 101: 0.0003422090721776642
Position 329: 0.0003246110358710518
Position 141: 0.0002825902909143469
Position 1476: 0.0002255893872784774
Position 563: 0.00020338770260461148
Position 829: 0.000201553843019735
Position 812: 0.00019250552195704352
Position 612: 0.00017899944398879915
Position 367: 0.00015729483788204902
Position 824: 0.00014513656220726707
Position 1653: 0.0001171897549966726
Position 1640: 0.00011084706227453716
Position 1054: 9.360312895092369e-05
Position 806: 6.366341421351432e-05
Position 2467: 4.959397224003491e-05
Position 2320: 4.6023290285318017e-05
Position 1106: 3.9943431983133e-05
Position 2241: 3.719976745314749e-05
Position 204: 3.2834465033955026e-05
Position 8: 3.105078534073037e-05
Position 2595: 2.7933220544805425e-05
Position 298: 2.7682844778287542e-05
Position 536: 2.316082204503955e-05
Position 3: 2.0849026345668546e-05
Position 293: 1.9054249329950746e-05
Position 2058: 1.6251620951908962e-05
Position 626: 1.121610233138277e-05
Position 817: 1.1207497061184743e-05
Position 2569: 9.874438539800554e-06
Position 79: 8.1905299574741e-06
Position 2497: 7.984769309004514e-06
Position 1938: 4.5570384756854306e-06
Position 273: 3.1032566904415416e-06
Position 446: 2.79049140510014e-06
Position 70: 2.5062999811043315e-06
Position 657: 2.037031965544263e-06
Position 1608: 2.020354081224469e-06
Position 2477: 1.9646728293371988e-06
Position 2516: 1.7332863886896538e-06
Position 46: 1.6225645704836428e-06
Position 2554: 1.5353809413987058e-06
Position 1455: 1.398616693437869e-06
Position 1309: 1.3926430550382707e-06
Position 135: 1.1917882896834674e-06
Position 1512: 8.586049877471303e-07
Position 1560: 6.49144291652662e-07
Position 271: 4.7586930563706476e-07
Position 6: 3.8836681177301487e-07
Position 386: 2.9405030793010673e-07
Position 1249: 1.455050342639573e-07
Position 2085: 8.018760376179838e-08
Position 1239: 6.918694856497882e-08
Position 604: 5.723718660857263e-08
Position 592: 5.036305520804762e-08
Position 2053: 3.988707870083184e-08
Position 487: 3.974496890940355e-08
Position 2267: 3.716796460047459e-08
Position 2220: 2.2006417561443288e-08
Position 502: 6.631828962252281e-09
Position 589: 2.5272874694624922e-09
Position 533: 2.375368481554176e-09
Position 574: 2.329671098179824e-09
Position 1259: 1.7651077776860887e-09
Position 660: 1.517312693967255e-09
Position 473: 1.284569487405479e-09
Position 514: 1.1894584108956336e-09
Position 1663: 4.936542972746759e-10
Position 791: 4.209907463443348e-12
Position 462: 3.5156074125913024e-12
Position 421: 2.821547047011504e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 693: 0.9829335506425416
Position 2137: 0.9740208289441095
Position 1363: 0.8994285193651347
Position 417: 0.6007570656403883
Position 1883: 0.09217110146929819
Position 1203: 0.06588997066319534
Position 429: 0.042139206694558465
Position 2156: 0.021603440612221702
Position 1560: 0.01892571130293214
Position 128: 0.01699362594487283
Position 1856: 0.0162948516503138
Position 2372: 0.010669432031125642
Position 477: 0.010010888178100934
Position 355: 0.009507147594604394
Position 1919: 0.00641039815214045
Position 2379: 0.0057370761760761144
Position 2660: 0.004463687061883386
Position 734: 0.004240852912569485
Position 1967: 0.0032957625907317086
Position 767: 0.002629912447225338
Position 1799: 0.002544045108220624
Position 2046: 0.0020295988307427247
Position 1485: 0.002014660729129745
Position 433: 0.0019646726799455727
Position 1254: 0.0017523548628692789
Position 2632: 0.0015162752811632653
Position 293: 0.0014823635975069866
Position 436: 0.0014463422435618753
Position 1257: 0.001165716016359409
Position 1152: 0.0010368789730394517
Position 1805: 0.00101663211815618
Position 1934: 0.0008669487499860447
Position 1808: 0.00083976500731853
Position 2341: 0.0007597444633581322
Position 2487: 0.0006599595681771906
Position 181: 0.0006092960785109363
Position 2683: 0.0005543225532950334
Position 938: 0.0005360756681538068
Position 2399: 0.0004797084443503195
Position 222: 0.00036471091832598104
Position 1766: 0.00036368986559545175
Position 978: 0.00034101750961135907
Position 1937: 0.00032984709017003125
Position 1628: 0.0003267977328958899
Position 888: 0.00031530389684209615
Position 2522: 0.00028948228339122913
Position 457: 0.00022152358443012785
Position 152: 0.0001981303348300489
Position 1961: 0.0001856065744913849
Position 2384: 0.00017904449997486723
Position 511: 0.00017736847495777877
Position 957: 0.00014320903707825346
Position 963: 0.00013467447303106724
Position 2608: 0.00013406920776191345
Position 867: 0.00012272271445983498
Position 1210: 0.00011860331901309104
Position 837: 0.00011241885205533469
Position 817: 9.576451335425521e-05
Position 1095: 8.884449685086796e-05
Position 747: 8.404420374101383e-05
Position 2051: 8.076504695462053e-05
Position 1077: 7.150038638477512e-05
Position 172: 5.127078103474489e-05
Position 1038: 4.990197908031323e-05
Position 367: 4.8568250045274924e-05
Position 771: 4.257241581662699e-05
Position 2267: 3.8907463551915046e-05
Position 514: 3.602479379338034e-05
Position 783: 2.656375959818732e-05
Position 999: 2.5357850911069936e-05
Position 108: 2.528039756118569e-05
Position 660: 2.2081571836464723e-05
Position 1101: 1.9659650446519866e-05
Position 442: 1.4330693784367841e-05
Position 1074: 1.4062215508887234e-05
Position 487: 1.1036465367676409e-05
Position 533: 9.451457918097072e-06
Position 377: 9.337365554099058e-06
Position 1029: 9.128448615323033e-06
Position 2414: 8.615183962857532e-06
Position 493: 6.793513131139024e-06
Position 2437: 5.12874901266868e-06
Position 454: 3.2241052223206895e-06
Position 903: 2.972837821992033e-06
Position 584: 2.3136967681481385e-06
Position 631: 1.6734685418531185e-06
Position 2644: 1.5393507624525917e-06
Position 580: 1.187675207213962e-06
Position 601: 1.0782995350423663e-06
Position 550: 1.0729123870065447e-06
Position 598: 8.056961126741278e-08
Position 62: 9.404504071938074e-09
Position 101: 3.4561758722001515e-09
Position 708: 1.7456487312793047e-10
Position 174: 4.0783244652699366e-11
Position 64: 5.631267507324222e-13
